IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_828,Fingerprint_821,Fingerprint_818,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_672,Fingerprint_669,Fingerprint_648,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_611,MOT_2D_linker_CSV,MOT_2D_linker_EXP,SDOM_subdomainI,SDOM_subdomainI_EXP,SDOM_subdomainV_CSV,EXP_FASTK,EXP_BTK,EXP_CDKL4,EXP_SRPK3,EXP_MARK3,EXP_MET,Predicted IC50,Validation
3.771761,908152,1052,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,3.3247091071,10
2.737297,908470,1052,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,3.1138393664,9
4.627365,1240131,1052,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,3.7987163686,6
3.975034,1240138,1052,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,3.8575394145,10
3.603554,1240139,1052,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,4.2004533709,2
2.114946,1290808,1052,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,3.263141082,3
3.271581,1290810,1052,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,4.9939855247,1
3.218817,1290813,1052,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,4.0413874192,7
2.876496,908150,1053,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,1.6493676211,5
1.224285,908152,1053,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,1.5581045974,3
1.898755,908470,1053,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,2.0271308334,1
2.680591,1240131,1053,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,2.5584653205,2
2.913839,1240138,1053,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,2.7262340311,3
1.755421,1240139,1053,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,1.2158369447,5
0.703363,1290808,1053,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,1.4887345482,6
1.324934,1290810,1053,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,1.5225867748,2
1.226514,1290813,1053,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,1.5774837274,1
2.656086,908150,1054,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,2.9984193158,4
0.122975,908152,1054,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,0.559472936,8
1.084697,908470,1054,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,0.7992552624,6
-1.268223,1240131,1054,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,0.0618787631,2
3.031148,1240138,1054,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,1.8092819312,8
-0.767431,1240139,1054,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,-0.785946637,8
-0.298445,1290808,1054,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,0.5183371663,2
1.442728,1290810,1054,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,0.9847036929,7
1.026547,1290813,1054,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,0.4053062521,6
-3.407273,908150,1057,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,-2.72396408,1
-2.904102,908152,1057,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,-2.878964365,7
-3.148119,908470,1057,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,-2.411655408,7
-3.687972,1240131,1057,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,-3.317540538,5
-1.861976,1240138,1057,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,-2.560029734,4
-4.199994,1240139,1057,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,-2.659955617,9
-1.978772,1240141,1057,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,-1.613108777,7
-2.838445,1290808,1057,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,-2.923971136,6
-1.581973,1290810,1057,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,-1.957712921,7
-2.809619,1290813,1057,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,-2.673603487,3
-0.658595,908150,1059,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,-1.146858433,2
-0.690221,908152,1059,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,-0.596347005,9
-0.673899,908470,1059,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,-1.109709498,9
-1.099948,1240131,1059,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,-0.985577148,9
1.354959,1240138,1059,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,1.8963876986,7
-1.093781,1240139,1059,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,-1.835892122,10
0.982123,1240141,1059,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,0.439401649,8
-0.082457,1290808,1059,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,-0.855741938,8
1.717337,1290810,1059,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,0.8133626666,6
-0.56913,1290813,1059,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,-1.229269606,7
0.793741,908150,1060,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,2.9964624239,1
-0.506718,908152,1060,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,1.8397808982,9
1.064658,908470,1060,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,2.0654253869,10
0.009208,1240131,1060,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,2.9739541993,5
-0.831593,1240138,1060,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,2.7940613474,7
-2.963623,1240139,1060,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,0.7480957505,2
2.858405,1240141,1060,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,3.219105823,10
-2.181012,1290808,1060,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,1.812965215,5
-0.506045,1290810,1060,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,2.6979016706,6
-1.28055,1290813,1060,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,1.2603328633,3
4.875872,908150,1061,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,4.5184988746,1
3.91791,908152,1061,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,4.6215699242,9
4.785225,908470,1061,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,4.4712274519,10
4.952906,1240131,1061,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,4.4825367077,4
4.911863,1240138,1061,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,4.5730836387,10
3.963108,1240139,1061,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,4.0134020343,7
4.949291,1240141,1061,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,4.6108999294,3
4.366564,1290808,1061,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,4.6175487909,2
4.920956,1290810,1061,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,4.6132936652,7
2.159483,1290813,1061,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,3.5284952823,6
2.640745,907173,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,3.3835538827,6
5.467754,908150,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,4.8587791983,8
4.730087,908152,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,3.5094797137,6
3.139148,908470,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,4.4038141623,4
4.134496,1240131,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,4.5868717911,8
2.846993,1240135,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,3.2461620393,7
3.554955,1240136,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,4.1575542734,10
4.23521,1240137,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.8571977881,2.9707824706,3.1968523013,2.6885136669,7.3819546861,6.12129702,3.6268795833,4
5.068038,1240138,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,4.7585063903,2
5.731801,1240141,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,4.2144990563,1
3.982072,1290808,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,3.5622048531,4
5.608051,1290810,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,3.2757076048,10
3.255486,1290813,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,3.7607935335,3
3.716523,1290814,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,3.3940688657,4
1.697507,907173,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,1.6636399901,3
0.805762,908152,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,2.0566062052,3
0.940659,908470,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,1.5308542608,9
2.280227,1240131,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,2.8443495898,6
2.512616,1240135,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,3.1073338272,7
1.912788,1240136,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,2.764648182,4
2.306729,1240137,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5.8571977881,2.9707824706,3.1968523013,2.6885136669,7.3819546861,6.12129702,1.6427283679,7
3.000617,1240138,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,2.403573157,9
1.077754,1240139,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,1.5625119849,3
3.458988,1240141,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,3.7931346329,4
1.879352,1290808,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,1.4945856655,6
1.621699,1290810,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,3.0387381462,5
1.498164,1290813,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,1.1609420809,10
3.518031,907173,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,3.3753404088,3
3.530252,908152,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,3.4263905191,4
3.021517,908470,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,3.0261589208,1
4.672211,1240131,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,4.0818498824,9
3.851927,1240135,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,3.348068809,6
2.991569,1240136,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,3.2962641339,4
2.677089,1240137,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8571977881,2.9707824706,3.1968523013,2.6885136669,7.3819546861,6.12129702,2.628723508,10
2.747785,1240138,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,3.7025746348,3
2.368855,1240139,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,2.0872199041,9
3.903906,1240141,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,3.459842865,4
4.230153,1290808,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,3.1658713434,2
3.838311,1290810,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,3.5124060609,9
2.596533,1290813,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,2.3084126201,10
2.823534,907173,1158,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,3.5707972246,9
2.890559,908152,1158,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,3.2510354503,9
4.009085,908470,1158,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,3.5870826032,8
