IC50,Cancer,Drug,PKA_113_ASA,PKA_113_VOL,PKA_123_T,PKA_123_T_EXP,PKA_194_EXP,PKA_214_B62,PKA_243_ENG,MUT_CAMK1G_CSV,MUT_ROR1_EXP,CNV_ROCK2_gain,REC_R_HSA_176298,REC_R_HSA_176298_EXP,REC_R_HSA_5140741_EXP,REC_R_HSA_5218819_EXP,PWY_R_HSA_166166_CSV,PWY_R_HSA_168928_CSV,PWY_R_HSA_2187338_CSV,PWY_R_HSA_6796648_EXP,PWY_R_HSA_6811558,PWY_R_HSA_6811558_EXP,GO_0005977_CSV,GO_0007049,GO_0007059_EXP,GO_0019827_EXP,GO_0031032,GO_0032007_CSV,GO_0043154,GO_0045785_EXP,GO_0060271_CSV,GO_0060444,GO_0070266,SFAM_CAMK1_CSV,SFAM_InsR_CSV,SFAM_Other_Unique_CSV,SFAM_TSSK,CLS_Histology_subtype_1_adenocarcinoma,EXP_CDKL2,EXP_CDC42BPB,EXP_PKN2,EXP_DCLK3,EXP_EIF2AK1,EXP_LMTK2,Predicted IC50,Validation
1.603826,687804,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0616607523,0.725127,0,0,0,2,6.3447537888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8490198424,5.0295199934,6.9309695809,3.4152570245,8.0015016946,2.9788823386,2.6970689153,8
4.130002,687807,32,0,0,0,0,0,0,0,0,0,0,1,6.4024499127,0,0,0,0,0,17.506729094,2,12.868245919,0,2,0,3.4056065648,0,0,0,4.6506073731,0,0,0,0,0,0,0,0,3.3338986286,5.1867197157,7.1518131238,3.1686908487,7.9311522343,3.2604728203,3.7291028645,6
1.033864,687814,32,0,0,0,0,0,0,-4.618,0,0,0,1,6.0551343414,0,3.4140205226,0,0,0,6.0551343414,0,0,0,1,0,0,0,0,0,6.8245549249,0,0,0,0,0,0,0,0,2.9662462555,4.8029405091,6.4491119529,3.0578092677,6.3981975883,2.9087883018,3.6689058907,7
2.02996,724859,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3055806774,6.2026712915,6.6858526728,3.3211602136,6.4816097859,3.4425918885,2.5810364507,10
4.027016,724863,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0183967358,0,0,0,3.0183967358,0,0,0,0,0.764236,0,0,0,0,0,0,0,3.028691423,6.0869828452,7.0092672868,3.3947743755,7.3136832625,3.0594762586,3.2754316687,6
1.521749,724866,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6534746933,1,3.9752667183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0071110679,7.042498748,7.2507181388,3.2264552253,6.6723870823,2.9521872553,2.9124684013,7
-1.701117,753592,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7311939104,0,0,0,1,6.6316109244,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9357834572,7.1181903724,6.6748935924,3.1277529051,7.4368717823,2.9971229722,1.7322438609,6
3.17116,905941,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28831796,5.4688948397,7.5231440589,3.0887908267,6.8736887992,2.8977941785,2.6276278897,8
2.811405,905942,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5357861613,1,3.7196849468,0,1,7.2662494084,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2710148944,5.9105511934,7.3237299417,3.0293313217,7.212775523,3.3223362142,2.7353980968,9
5.490593,905970,32,0,0,0,0,0,0,0,0.685988,3.759271489,0,0,0,3.759271489,0,0,0,0,0,2,7.4663879514,0,0,0,0,0,0,0,0,0,0,0,0.685988,0,0,0,1,2.8396566689,6.967616114,7.0442307617,3.0061853905,7.0524261159,3.0776695352,4.2560068998,9
-0.579715,905972,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6543448056,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0096570969,6.9301425564,5.9718387831,2.8784001812,6.5843919018,3.0128593324,1.7868822348,6
-2.921713,907786,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829447,0.829447,0,0,1,3.3742233363,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3.0449208436,7.1443443553,7.1012686258,3.1352299171,6.8096567615,2.8941426895,1.1911285969,5
1.017231,908471,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1712430541,7.1437068599,5.8229137511,3.4529143014,7.1621062436,3.2032414416,2.3315888682,4
1.189933,910779,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4227903621,0,0,0.812456,0,0,0,0,0,0,0,0,0,0,4.8784764011,0,0,0,0,0,0,0,0,2.881224432,7.1011310861,6.9558777751,3.0838558715,6.6071857705,2.8635791872,2.4761193181,1
1.151439,924244,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.049763474,0,0,0,0,0,0.847326,0,0,0,0,0,0,0.81869,0,0,1,2.9912863191,6.328136499,6.6236327984,3.1277168198,6.9376744976,3.0629839579,1.980866514,10
3.081631,1240183,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.7183753287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2310375464,6.5530615545,7.5083716618,3.036138351,6.9156239127,2.88922673,2.6770574586,1
2.705581,1298352,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4254233055,0,0,0,0,0,0,0,3.4254233055,0,0,0,0,0,0,0,0,3.1504078355,6.2319541556,8.0539852018,3.5341084868,6.8839739607,3.1032124068,2.8061678112,9
3.230236,687799,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0863913325,6.3230758255,6.6005384697,3.3380665141,6.9205123871,3.0401070318,1.8231677009,2
0.984856,687804,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0616607523,0.725127,0,0,0,2,6.3447537888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8490198424,5.0295199934,6.9309695809,3.4152570245,8.0015016946,2.9788823386,2.6970689153,8
3.753451,687807,34,0,0,0,0,0,0,0,0,0,0,1,6.4024499127,0,0,0,0,0,17.506729094,2,12.868245919,0,2,0,3.4056065648,0,0,0,4.6506073731,0,0,0,0,0,0,0,0,3.3338986286,5.1867197157,7.1518131238,3.1686908487,7.9311522343,3.2604728203,3.7291028645,7
3.97125,687814,34,0,0,0,0,0,0,-4.618,0,0,0,1,6.0551343414,0,3.4140205226,0,0,0,6.0551343414,0,0,0,1,0,0,0,0,0,6.8245549249,0,0,0,0,0,0,0,0,2.9662462555,4.8029405091,6.4491119529,3.0578092677,6.3981975883,2.9087883018,3.6689058907,8
3.736385,724831,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2091023076,7.2914990858,7.1335940625,3.0945514894,6.8336203869,3.0066789255,2.9910386933,2
2.379004,724859,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3055806774,6.2026712915,6.6858526728,3.3211602136,6.4816097859,3.4425918885,2.5810364507,6
3.543767,724863,34,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0183967358,0,0,0,3.0183967358,0,0,0,0,0.764236,0,0,0,0,0,0,0,3.028691423,6.0869828452,7.0092672868,3.3947743755,7.3136832625,3.0594762586,3.2754316687,2
4.054456,724866,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6534746933,1,3.9752667183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0071110679,7.042498748,7.2507181388,3.2264552253,6.6723870823,2.9521872553,2.9124684013,7
2.729453,753592,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7311939104,0,0,0,1,6.6316109244,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9357834572,7.1181903724,6.6748935924,3.1277529051,7.4368717823,2.9971229722,1.7322438609,4
3.11735,905941,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28831796,5.4688948397,7.5231440589,3.0887908267,6.8736887992,2.8977941785,2.6276278897,4
3.330872,905942,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5357861613,1,3.7196849468,0,1,7.2662494084,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2710148944,5.9105511934,7.3237299417,3.0293313217,7.212775523,3.3223362142,2.7353980968,9
5.441923,905970,34,0,0,0,0,0,0,0,0.685988,3.759271489,0,0,0,3.759271489,0,0,0,0,0,2,7.4663879514,0,0,0,0,0,0,0,0,0,0,0,0.685988,0,0,0,1,2.8396566689,6.967616114,7.0442307617,3.0061853905,7.0524261159,3.0776695352,4.2560068998,9
3.232259,905972,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6543448056,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0096570969,6.9301425564,5.9718387831,2.8784001812,6.5843919018,3.0128593324,1.7868822348,9
2.447869,907786,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829447,0.829447,0,0,1,3.3742233363,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3.0449208436,7.1443443553,7.1012686258,3.1352299171,6.8096567615,2.8941426895,1.1911285969,6
2.856277,908471,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1712430541,7.1437068599,5.8229137511,3.4529143014,7.1621062436,3.2032414416,2.3315888682,3
3.671983,910779,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4227903621,0,0,0.812456,0,0,0,0,0,0,0,0,0,0,4.8784764011,0,0,0,0,0,0,0,0,2.881224432,7.1011310861,6.9558777751,3.0838558715,6.6071857705,2.8635791872,2.4761193181,3
3.607543,924244,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.049763474,0,0,0,0,0,0.847326,0,0,0,0,0,0,0.81869,0,0,1,2.9912863191,6.328136499,6.6236327984,3.1277168198,6.9376744976,3.0629839579,1.980866514,10
3.471903,1240183,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.7183753287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2310375464,6.5530615545,7.5083716618,3.036138351,6.9156239127,2.88922673,2.6770574586,9
3.405416,1298352,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4254233055,0,0,0,0,0,0,0,3.4254233055,0,0,0,0,0,0,0,0,3.1504078355,6.2319541556,8.0539852018,3.5341084868,6.8839739607,3.1032124068,2.8061678112,3
-1.253885,687799,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0863913325,6.3230758255,6.6005384697,3.3380665141,6.9205123871,3.0401070318,1.8231677009,5
2.36744,687804,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0616607523,0.725127,0,0,0,2,6.3447537888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8490198424,5.0295199934,6.9309695809,3.4152570245,8.0015016946,2.9788823386,2.6970689153,1
3.198255,687807,35,0,0,0,0,0,0,0,0,0,0,1,6.4024499127,0,0,0,0,0,17.506729094,2,12.868245919,0,2,0,3.4056065648,0,0,0,4.6506073731,0,0,0,0,0,0,0,0,3.3338986286,5.1867197157,7.1518131238,3.1686908487,7.9311522343,3.2604728203,3.7291028645,8
0.801675,687814,35,0,0,0,0,0,0,-4.618,0,0,0,1,6.0551343414,0,3.4140205226,0,0,0,6.0551343414,0,0,0,1,0,0,0,0,0,6.8245549249,0,0,0,0,0,0,0,0,2.9662462555,4.8029405091,6.4491119529,3.0578092677,6.3981975883,2.9087883018,3.6689058907,7
1.725837,724831,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2091023076,7.2914990858,7.1335940625,3.0945514894,6.8336203869,3.0066789255,2.9910386933,8
1.892976,724859,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3055806774,6.2026712915,6.6858526728,3.3211602136,6.4816097859,3.4425918885,2.5810364507,9
1.021694,724863,35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0183967358,0,0,0,3.0183967358,0,0,0,0,0.764236,0,0,0,0,0,0,0,3.028691423,6.0869828452,7.0092672868,3.3947743755,7.3136832625,3.0594762586,3.2754316687,10
-0.735491,724866,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6534746933,1,3.9752667183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0071110679,7.042498748,7.2507181388,3.2264552253,6.6723870823,2.9521872553,2.9124684013,8
-0.614755,753592,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7311939104,0,0,0,1,6.6316109244,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9357834572,7.1181903724,6.6748935924,3.1277529051,7.4368717823,2.9971229722,1.7322438609,3
3.041759,905941,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28831796,5.4688948397,7.5231440589,3.0887908267,6.8736887992,2.8977941785,2.6276278897,6
1.278409,905942,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5357861613,1,3.7196849468,0,1,7.2662494084,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2710148944,5.9105511934,7.3237299417,3.0293313217,7.212775523,3.3223362142,2.7353980968,1
2.831671,905970,35,0,0,0,0,0,0,0,0.685988,3.759271489,0,0,0,3.759271489,0,0,0,0,0,2,7.4663879514,0,0,0,0,0,0,0,0,0,0,0,0.685988,0,0,0,1,2.8396566689,6.967616114,7.0442307617,3.0061853905,7.0524261159,3.0776695352,4.2560068998,10
-0.438474,905972,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6543448056,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0096570969,6.9301425564,5.9718387831,2.8784001812,6.5843919018,3.0128593324,1.7868822348,8
-1.388937,907786,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829447,0.829447,0,0,1,3.3742233363,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3.0449208436,7.1443443553,7.1012686258,3.1352299171,6.8096567615,2.8941426895,1.1911285969,3
0.733938,908471,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1712430541,7.1437068599,5.8229137511,3.4529143014,7.1621062436,3.2032414416,2.3315888682,3
1.986532,910779,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4227903621,0,0,0.812456,0,0,0,0,0,0,0,0,0,0,4.8784764011,0,0,0,0,0,0,0,0,2.881224432,7.1011310861,6.9558777751,3.0838558715,6.6071857705,2.8635791872,2.4761193181,2
-1.508355,924244,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.049763474,0,0,0,0,0,0.847326,0,0,0,0,0,0,0.81869,0,0,1,2.9912863191,6.328136499,6.6236327984,3.1277168198,6.9376744976,3.0629839579,1.980866514,5
1.174576,1240183,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.7183753287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2310375464,6.5530615545,7.5083716618,3.036138351,6.9156239127,2.88922673,2.6770574586,9
1.098457,1298352,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4254233055,0,0,0,0,0,0,0,3.4254233055,0,0,0,0,0,0,0,0,3.1504078355,6.2319541556,8.0539852018,3.5341084868,6.8839739607,3.1032124068,2.8061678112,2
1.875209,687799,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0863913325,6.3230758255,6.6005384697,3.3380665141,6.9205123871,3.0401070318,1.8231677009,8
3.068652,687804,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0616607523,0.725127,0,0,0,2,6.3447537888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8490198424,5.0295199934,6.9309695809,3.4152570245,8.0015016946,2.9788823386,2.6970689153,5
3.500654,687807,37,0,0,0,0,0,0,0,0,0,0,1,6.4024499127,0,0,0,0,0,17.506729094,2,12.868245919,0,2,0,3.4056065648,0,0,0,4.6506073731,0,0,0,0,0,0,0,0,3.3338986286,5.1867197157,7.1518131238,3.1686908487,7.9311522343,3.2604728203,3.7291028645,7
3.070646,687814,37,0,0,0,0,0,0,-4.618,0,0,0,1,6.0551343414,0,3.4140205226,0,0,0,6.0551343414,0,0,0,1,0,0,0,0,0,6.8245549249,0,0,0,0,0,0,0,0,2.9662462555,4.8029405091,6.4491119529,3.0578092677,6.3981975883,2.9087883018,3.6689058907,1
3.000933,724831,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2091023076,7.2914990858,7.1335940625,3.0945514894,6.8336203869,3.0066789255,2.9910386933,9
3.482709,724859,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3055806774,6.2026712915,6.6858526728,3.3211602136,6.4816097859,3.4425918885,2.5810364507,9
3.720443,724863,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0183967358,0,0,0,3.0183967358,0,0,0,0,0.764236,0,0,0,0,0,0,0,3.028691423,6.0869828452,7.0092672868,3.3947743755,7.3136832625,3.0594762586,3.2754316687,3
4.132598,724866,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6534746933,1,3.9752667183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0071110679,7.042498748,7.2507181388,3.2264552253,6.6723870823,2.9521872553,2.9124684013,6
2.011613,753592,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7311939104,0,0,0,1,6.6316109244,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9357834572,7.1181903724,6.6748935924,3.1277529051,7.4368717823,2.9971229722,1.7322438609,3
3.000712,905941,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28831796,5.4688948397,7.5231440589,3.0887908267,6.8736887992,2.8977941785,2.6276278897,1
3.264059,905942,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5357861613,1,3.7196849468,0,1,7.2662494084,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2710148944,5.9105511934,7.3237299417,3.0293313217,7.212775523,3.3223362142,2.7353980968,9
5.074435,905970,37,0,0,0,0,0,0,0,0.685988,3.759271489,0,0,0,3.759271489,0,0,0,0,0,2,7.4663879514,0,0,0,0,0,0,0,0,0,0,0,0.685988,0,0,0,1,2.8396566689,6.967616114,7.0442307617,3.0061853905,7.0524261159,3.0776695352,4.2560068998,6
2.795221,905972,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6543448056,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0096570969,6.9301425564,5.9718387831,2.8784001812,6.5843919018,3.0128593324,1.7868822348,5
0.600102,907786,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829447,0.829447,0,0,1,3.3742233363,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3.0449208436,7.1443443553,7.1012686258,3.1352299171,6.8096567615,2.8941426895,1.1911285969,4
2.333781,908471,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1712430541,7.1437068599,5.8229137511,3.4529143014,7.1621062436,3.2032414416,2.3315888682,8
3.618397,910779,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4227903621,0,0,0.812456,0,0,0,0,0,0,0,0,0,0,4.8784764011,0,0,0,0,0,0,0,0,2.881224432,7.1011310861,6.9558777751,3.0838558715,6.6071857705,2.8635791872,2.4761193181,4
3.146179,924244,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.049763474,0,0,0,0,0,0.847326,0,0,0,0,0,0,0.81869,0,0,1,2.9912863191,6.328136499,6.6236327984,3.1277168198,6.9376744976,3.0629839579,1.980866514,9
3.527809,1240183,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.7183753287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2310375464,6.5530615545,7.5083716618,3.036138351,6.9156239127,2.88922673,2.6770574586,1
3.016253,1298352,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4254233055,0,0,0,0,0,0,0,3.4254233055,0,0,0,0,0,0,0,0,3.1504078355,6.2319541556,8.0539852018,3.5341084868,6.8839739607,3.1032124068,2.8061678112,3
-1.166352,687799,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0863913325,6.3230758255,6.6005384697,3.3380665141,6.9205123871,3.0401070318,1.8231677009,3
3.068652,687804,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0616607523,0.725127,0,0,0,2,6.3447537888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8490198424,5.0295199934,6.9309695809,3.4152570245,8.0015016946,2.9788823386,2.6970689153,10
3.280356,687807,38,0,0,0,0,0,0,0,0,0,0,1,6.4024499127,0,0,0,0,0,17.506729094,2,12.868245919,0,2,0,3.4056065648,0,0,0,4.6506073731,0,0,0,0,0,0,0,0,3.3338986286,5.1867197157,7.1518131238,3.1686908487,7.9311522343,3.2604728203,3.7291028645,7
2.401102,687814,38,0,0,0,0,0,0,-4.618,0,0,0,1,6.0551343414,0,3.4140205226,0,0,0,6.0551343414,0,0,0,1,0,0,0,0,0,6.8245549249,0,0,0,0,0,0,0,0,2.9662462555,4.8029405091,6.4491119529,3.0578092677,6.3981975883,2.9087883018,3.6689058907,5
2.047635,724831,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2091023076,7.2914990858,7.1335940625,3.0945514894,6.8336203869,3.0066789255,2.9910386933,1
2.63596,724859,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3055806774,6.2026712915,6.6858526728,3.3211602136,6.4816097859,3.4425918885,2.5810364507,2
3.238017,724863,38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0183967358,0,0,0,3.0183967358,0,0,0,0,0.764236,0,0,0,0,0,0,0,3.028691423,6.0869828452,7.0092672868,3.3947743755,7.3136832625,3.0594762586,3.2754316687,3
2.06272,724866,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6534746933,1,3.9752667183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0071110679,7.042498748,7.2507181388,3.2264552253,6.6723870823,2.9521872553,2.9124684013,9
0.752854,753592,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7311939104,0,0,0,1,6.6316109244,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9357834572,7.1181903724,6.6748935924,3.1277529051,7.4368717823,2.9971229722,1.7322438609,6
3.011004,905941,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28831796,5.4688948397,7.5231440589,3.0887908267,6.8736887992,2.8977941785,2.6276278897,7
3.327529,905942,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5357861613,1,3.7196849468,0,1,7.2662494084,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2710148944,5.9105511934,7.3237299417,3.0293313217,7.212775523,3.3223362142,2.7353980968,9
3.126589,905970,38,0,0,0,0,0,0,0,0.685988,3.759271489,0,0,0,3.759271489,0,0,0,0,0,2,7.4663879514,0,0,0,0,0,0,0,0,0,0,0,0.685988,0,0,0,1,2.8396566689,6.967616114,7.0442307617,3.0061853905,7.0524261159,3.0776695352,4.2560068998,3
0.626153,905972,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6543448056,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0096570969,6.9301425564,5.9718387831,2.8784001812,6.5843919018,3.0128593324,1.7868822348,4
1.070072,907786,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829447,0.829447,0,0,1,3.3742233363,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3.0449208436,7.1443443553,7.1012686258,3.1352299171,6.8096567615,2.8941426895,1.1911285969,1
2.969664,908471,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1712430541,7.1437068599,5.8229137511,3.4529143014,7.1621062436,3.2032414416,2.3315888682,10
3.679105,910779,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4227903621,0,0,0.812456,0,0,0,0,0,0,0,0,0,0,4.8784764011,0,0,0,0,0,0,0,0,2.881224432,7.1011310861,6.9558777751,3.0838558715,6.6071857705,2.8635791872,2.4761193181,5
0.869346,924244,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.049763474,0,0,0,0,0,0.847326,0,0,0,0,0,0,0.81869,0,0,1,2.9912863191,6.328136499,6.6236327984,3.1277168198,6.9376744976,3.0629839579,1.980866514,9
1.152478,1240183,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.7183753287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2310375464,6.5530615545,7.5083716618,3.036138351,6.9156239127,2.88922673,2.6770574586,6
3.44265,1298352,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4254233055,0,0,0,0,0,0,0,3.4254233055,0,0,0,0,0,0,0,0,3.1504078355,6.2319541556,8.0539852018,3.5341084868,6.8839739607,3.1032124068,2.8061678112,10
-3.783499,687799,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0863913325,6.3230758255,6.6005384697,3.3380665141,6.9205123871,3.0401070318,1.8231677009,8
