IC50,Cancer,Drug,From_Sanger,Fingerprint_833,Fingerprint_825,Fingerprint_824,Fingerprint_820,Fingerprint_819,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_780,Fingerprint_779,Fingerprint_712,Fingerprint_707,Fingerprint_705,Fingerprint_687,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_656,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_617,Fingerprint_611,Fingerprint_576,EXP_HASPIN,EXP_SCYL1,EXP_TRPM6,PKA_141_CSV_X_Fingerprint_776,EXP_BLK_X_EXP_DAPP1,EXP_GRK7_X_EXP_CCR8,EXP_LRRK2_X_EXP_RAB29,EXP_LRRK2_X_EXP_TFDP1,EXP_LRRK2_X_EXP_TUBB4B,EXP_MAP3K1_X_EXP_NRK,EXP_MAP3K1_X_EXP_PLCG2,EXP_MAPK14_X_EXP_ACTA1,EXP_MAPK14_X_EXP_AR,EXP_MAPK14_X_EXP_ELAVL1,EXP_MAPK14_X_EXP_ESR1,EXP_MAPK14_X_EXP_IL2RG,EXP_RAF1_X_EXP_SCNN1G,Predicted IC50,Validation
2.297631,906803,63,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,2.5517892277,2
-2.107565,908135,87,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.290078221,4.066407361,2.8770099757,0,8.9650272512,10.162985163,18.605261671,23.508687843,32.692231901,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,14.605615512,19.538078468,-2.52898698,3
1.864514,910780,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,2.2888069904,5
2.263549,1240181,63,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,4.8031645295,4.0102491795,3.2983902447,0,8.8067814313,8.7113588297,11.283383184,18.829803323,33.683106401,27.87370347,34.779294834,16.162184112,15.563669554,37.654598001,15.750972205,15.349458736,18.279480391,2.7341841712,8
5.692653,907314,345,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,5.3195542999,7
2.427902,949174,29,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,4.2158263514,4.3929698596,3.0115716678,0,8.7251729566,9.3515990705,20.563795867,20.538027633,31.068294503,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,15.831266898,18.146380472,1.6562808107,9
4.175713,907314,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,4.2391933017,5
-0.574963,949177,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,5.0658684474,3.8604550152,2.9197997475,0,8.7080049239,8.7443985555,21.690679818,20.946376122,35.59947164,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,15.741236981,18.353032769,-0.064631671,5
0.213501,949171,1010,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.4338479604,4.1595411361,3.289320604,0,9.0542677752,9.1353780847,17.645025095,17.864209891,31.110575756,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,15.989271157,19.105469263,-0.080739336,7
3.787164,949171,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3.4338479604,4.1595411361,3.289320604,0,9.0542677752,9.1353780847,17.645025095,17.864209891,31.110575756,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,15.989271157,19.105469263,3.1345488584,2
3.716603,925342,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,5.0886920842,4.9423886138,2.9730211377,0,8.1089848921,9.3805012363,22.225065139,29.986056878,44.870036229,16.301461963,19.749656645,18.618563213,17.11236429,46.199578436,17.144949954,17.276438276,30.955342457,2.5964367493,6
3.309914,688087,178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,3.2950346767,4.0830376644,2.9258890326,0,8.7427920457,8.5917220749,12.442731122,18.660860709,30.898679328,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,14.526002467,16.574184631,2.9935473727,4
-0.113999,949178,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,4.678199378,4.0184321145,2.9583897982,0,8.7640075956,9.5427208269,22.682254415,21.769895708,34.784442498,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,16.010234475,19.924346738,0.257327243,6
1.314882,949178,155,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,4.678199378,4.0184321145,2.9583897982,0,8.7640075956,9.5427208269,22.682254415,21.769895708,34.784442498,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,16.010234475,19.924346738,1.9703869987,6
2.817914,949176,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,4.0098079055,4.0900577916,3.024543874,0,8.9238343101,9.0501120602,20.972626537,20.316937993,34.571810262,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,15.133814869,18.402522364,3.0072523454,7
1.765814,949176,254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.0098079055,4.0900577916,3.024543874,0,8.9238343101,9.0501120602,20.972626537,20.316937993,34.571810262,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,15.133814869,18.402522364,2.3626954389,10
3.186018,753616,63,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,3.17935239,3.9634915079,3.0475652609,0.578771,9.0264918555,9.3426480612,18.226215841,18.341604866,30.841826338,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,14.618251683,18.385609673,3.9595943474,6
4.156239,949174,1054,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,4.2158263514,4.3929698596,3.0115716678,0,8.7251729566,9.3515990705,20.563795867,20.538027633,31.068294503,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,15.831266898,18.146380472,2.8594412664,1
2.33054,910780,291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,2.3490184811,3
5.067059,949175,221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,4.2415071253,4.1515818123,2.8746356601,0,9.7344181715,9.2463042495,18.609696304,21.998993277,37.42602218,22.965242531,25.698981196,17.181795537,15.722519976,32.811262488,15.366038043,16.047075512,21.089836006,3.7008095766,3
-1.736477,1240181,308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.8031645295,4.0102491795,3.2983902447,0,8.8067814313,8.7113588297,11.283383184,18.829803323,33.683106401,27.87370347,34.779294834,16.162184112,15.563669554,37.654598001,15.750972205,15.349458736,18.279480391,0.0182647355,10
2.891329,908135,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,4.290078221,4.066407361,2.8770099757,0,8.9650272512,10.162985163,18.605261671,23.508687843,32.692231901,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,14.605615512,19.538078468,3.7352277024,3
-0.648117,949176,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.0098079055,4.0900577916,3.024543874,0,8.9238343101,9.0501120602,20.972626537,20.316937993,34.571810262,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,15.133814869,18.402522364,-1.487155909,6
-0.680585,949177,1024,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,5.0658684474,3.8604550152,2.9197997475,0,8.7080049239,8.7443985555,21.690679818,20.946376122,35.59947164,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,15.741236981,18.353032769,-1.291908671,3
2.958135,908135,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,4.290078221,4.066407361,2.8770099757,0,8.9650272512,10.162985163,18.605261671,23.508687843,32.692231901,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,14.605615512,19.538078468,3.1990561911,4
1.806654,949172,152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,3.7905974833,3.8541252522,3.0231986151,0,11.149422112,8.3251214425,22.632457676,20.990307379,36.460992098,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.21844991,16.696472689,2.0518784827,10
1.451578,908135,256,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,4.290078221,4.066407361,2.8770099757,0,8.9650272512,10.162985163,18.605261671,23.508687843,32.692231901,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,14.605615512,19.538078468,1.0255127648,9
2.367996,1240181,1021,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,4.8031645295,4.0102491795,3.2983902447,0,8.8067814313,8.7113588297,11.283383184,18.829803323,33.683106401,27.87370347,34.779294834,16.162184112,15.563669554,37.654598001,15.750972205,15.349458736,18.279480391,2.5761407734,5
1.718884,688086,1158,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,4.4785874998,4.0549330007,2.95881721,0,10.169277903,9.5366919462,13.860718235,21.350870205,36.982723058,20.34228916,22.254744152,15.198513763,14.033594589,35.83269458,13.998118509,14.216085374,19.2498904,2.7637252602,4
3.110443,949179,298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.7687271588,4.222663077,2.9242028521,0,8.9944653946,10.308635272,15.25268687,21.809262996,35.480450305,26.200535559,29.030502398,16.845952568,16.278323392,33.977563126,15.43063563,15.259080529,23.221226066,1.5707924452,10
3.472485,688087,119,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,3.2950346767,4.0830376644,2.9258890326,0,8.7427920457,8.5917220749,12.442731122,18.660860709,30.898679328,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,14.526002467,16.574184631,3.6458011578,3
3.556289,907170,199,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,5.0635108536,4.0900633709,2.8986290134,0,8.6455592277,10.013538969,25.701916742,23.54630943,37.675555548,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,15.952673215,22.034208758,3.1870535736,7
1.639637,907170,178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,5.0635108536,4.0900633709,2.8986290134,0,8.6455592277,10.013538969,25.701916742,23.54630943,37.675555548,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,15.952673215,22.034208758,0.5873430213,9
-0.398221,688086,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,4.4785874998,4.0549330007,2.95881721,0,10.169277903,9.5366919462,13.860718235,21.350870205,36.982723058,20.34228916,22.254744152,15.198513763,14.033594589,35.83269458,13.998118509,14.216085374,19.2498904,0.1587745903,1
4.527251,925342,1129,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,5.0886920842,4.9423886138,2.9730211377,0,8.1089848921,9.3805012363,22.225065139,29.986056878,44.870036229,16.301461963,19.749656645,18.618563213,17.11236429,46.199578436,17.144949954,17.276438276,30.955342457,4.8977075215,3
2.801877,724828,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,3.5856504959,4.3903258774,3.0691783036,0,9.8650226192,9.0056971956,22.628513518,20.238928151,35.748681308,30.492621486,32.706503628,18.06711897,16.692020082,38.477637379,17.022214836,16.282965564,16.794608468,3.0225350016,6
2.180165,949175,1046,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,4.2415071253,4.1515818123,2.8746356601,0,9.7344181715,9.2463042495,18.609696304,21.998993277,37.42602218,22.965242531,25.698981196,17.181795537,15.722519976,32.811262488,15.366038043,16.047075512,21.089836006,2.3475995594,1
3.336046,753620,1038,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,3.9955726526,3.9191471035,3.0498159977,0,9.5399515979,9.1848564941,18.276361766,19.336953608,31.939125327,24.98614708,28.387834836,15.103576539,14.867471601,34.975821721,14.187359872,14.640156611,19.802836881,2.3219267247,5
4.632955,949175,1014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,4.2415071253,4.1515818123,2.8746356601,0,9.7344181715,9.2463042495,18.609696304,21.998993277,37.42602218,22.965242531,25.698981196,17.181795537,15.722519976,32.811262488,15.366038043,16.047075512,21.089836006,3.9636162533,4
1.277655,910941,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,4.0291194529,3.9884774045,2.8420529563,0,8.5918016358,8.8521282218,16.961920956,20.476188857,33.481065723,16.701618872,16.984614246,16.829801291,15.364137469,34.538571369,14.926425818,14.20205503,18.677997784,3.4173781308,8
-0.122982,906803,1059,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,-0.685906379,1
1.77745,949177,249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5.0658684474,3.8604550152,2.9197997475,0,8.7080049239,8.7443985555,21.690679818,20.946376122,35.59947164,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,15.741236981,18.353032769,0.8610457442,9
0.811444,908447,1021,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,3.5832775049,3.8617881886,3.0544994437,0,9.0026310422,9.1869703409,14.153790029,18.715265394,31.68911723,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.088003093,19.542371655,0.9546393919,4
3.9831715261,907314,1032,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,3.9482019071,5
1.687439,908447,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,3.5832775049,3.8617881886,3.0544994437,0,9.0026310422,9.1869703409,14.153790029,18.715265394,31.68911723,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.088003093,19.542371655,2.0923489843,9
2.077741,724828,1023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,3.5856504959,4.3903258774,3.0691783036,0,9.8650226192,9.0056971956,22.628513518,20.238928151,35.748681308,30.492621486,32.706503628,18.06711897,16.692020082,38.477637379,17.022214836,16.282965564,16.794608468,2.6810238421,10
1.964341,1240181,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,4.8031645295,4.0102491795,3.2983902447,0,8.8067814313,8.7113588297,11.283383184,18.829803323,33.683106401,27.87370347,34.779294834,16.162184112,15.563669554,37.654598001,15.750972205,15.349458736,18.279480391,2.9865527657,10
4.190659,753618,1158,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,4.1574311249,4.0837585012,2.7940765549,0,9.1522763627,9.7526114225,20.532644233,19.460233764,31.836455316,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.000839219,20.540685264,4.7954292378,9
2.250411,910780,1038,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,2.7210270838,7
4.74947,907314,203,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,3.9855800368,1
3.134949,688086,63,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,4.4785874998,4.0549330007,2.95881721,0,10.169277903,9.5366919462,13.860718235,21.350870205,36.982723058,20.34228916,22.254744152,15.198513763,14.033594589,35.83269458,13.998118509,14.216085374,19.2498904,2.6491230941,3
0.279719,717431,1059,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3.9170860861,4.2768052887,2.955795611,0,8.786151842,10.107697921,15.72228805,18.992213048,32.730217887,25.806043854,34.070609297,15.281969069,13.956076341,31.853428261,14.847536039,14.329368322,18.473026638,0.9093636084,5
3.634529,908447,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3.5832775049,3.8617881886,3.0544994437,0,9.0026310422,9.1869703409,14.153790029,18.715265394,31.68911723,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.088003093,19.542371655,2.3978627387,4
3.9917494048,949179,1032,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,4.7687271588,4.222663077,2.9242028521,0,8.9944653946,10.308635272,15.25268687,21.809262996,35.480450305,26.200535559,29.030502398,16.845952568,16.278323392,33.977563126,15.43063563,15.259080529,23.221226066,3.2369013913,9
-3.025883,949177,83,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,5.0658684474,3.8604550152,2.9197997475,0,8.7080049239,8.7443985555,21.690679818,20.946376122,35.59947164,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,15.741236981,18.353032769,-2.455168639,6
-0.811818,949176,1024,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,4.0098079055,4.0900577916,3.024543874,0,8.9238343101,9.0501120602,20.972626537,20.316937993,34.571810262,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,15.133814869,18.402522364,-0.815366293,5
4.311878,688087,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,3.2950346767,4.0830376644,2.9258890326,0,8.7427920457,8.5917220749,12.442731122,18.660860709,30.898679328,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,14.526002467,16.574184631,3.0650518477,9
0.123859,688087,312,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.2950346767,4.0830376644,2.9258890326,0,8.7427920457,8.5917220749,12.442731122,18.660860709,30.898679328,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,14.526002467,16.574184631,-0.264116286,2
0.959251,949178,1023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,4.678199378,4.0184321145,2.9583897982,0,8.7640075956,9.5427208269,22.682254415,21.769895708,34.784442498,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,16.010234475,19.924346738,1.8037603182,9
4.733612,753616,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.17935239,3.9634915079,3.0475652609,0,9.0264918555,9.3426480612,18.226215841,18.341604866,30.841826338,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,14.618251683,18.385609673,4.6857194536,10
-0.242685,753618,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.1574311249,4.0837585012,2.7940765549,0,9.1522763627,9.7526114225,20.532644233,19.460233764,31.836455316,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.000839219,20.540685264,1.233010497,8
2.796721,906803,177,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,3.2836155873,7
2.935436,949174,176,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.2158263514,4.3929698596,3.0115716678,0,8.7251729566,9.3515990705,20.563795867,20.538027633,31.068294503,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,15.831266898,18.146380472,2.7031251473,7
3.20689,688087,287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,3.2950346767,4.0830376644,2.9258890326,0,8.7427920457,8.5917220749,12.442731122,18.660860709,30.898679328,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,14.526002467,16.574184631,3.6582882411,9
3.436273,688087,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,3.2950346767,4.0830376644,2.9258890326,0,8.7427920457,8.5917220749,12.442731122,18.660860709,30.898679328,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,14.526002467,16.574184631,4.052823192,6
0.766569,949178,1052,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,4.678199378,4.0184321145,2.9583897982,0,8.7640075956,9.5427208269,22.682254415,21.769895708,34.784442498,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,16.010234475,19.924346738,1.7158132044,9
-0.992623,753620,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,3.9955726526,3.9191471035,3.0498159977,0,9.5399515979,9.1848564941,18.276361766,19.336953608,31.939125327,24.98614708,28.387834836,15.103576539,14.867471601,34.975821721,14.187359872,14.640156611,19.802836881,-0.808944458,1
-0.914006,949178,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.678199378,4.0184321145,2.9583897982,0,8.7640075956,9.5427208269,22.682254415,21.769895708,34.784442498,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,16.010234475,19.924346738,0.4302828855,7
3.674142,753620,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,3.9955726526,3.9191471035,3.0498159977,0,9.5399515979,9.1848564941,18.276361766,19.336953608,31.939125327,24.98614708,28.387834836,15.103576539,14.867471601,34.975821721,14.187359872,14.640156611,19.802836881,3.8755165709,4
2.777491,907314,254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,1.3324704247,3
2.285592,910780,176,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,2.2123978352,6
2.379422,717431,1164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,3.9170860861,4.2768052887,2.955795611,0,8.786151842,10.107697921,15.72228805,18.992213048,32.730217887,25.806043854,34.070609297,15.281969069,13.956076341,31.853428261,14.847536039,14.329368322,18.473026638,2.366238062,4
3.082235,949174,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,4.2158263514,4.3929698596,3.0115716678,0,8.7251729566,9.3515990705,20.563795867,20.538027633,31.068294503,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,15.831266898,18.146380472,3.1578205819,1
2.755325,949179,249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.7687271588,4.222663077,2.9242028521,0,8.9944653946,10.308635272,15.25268687,21.809262996,35.480450305,26.200535559,29.030502398,16.845952568,16.278323392,33.977563126,15.43063563,15.259080529,23.221226066,0.8504564819,10
2.498647,949172,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,3.7905974833,3.8541252522,3.0231986151,0,11.149422112,8.3251214425,22.632457676,20.990307379,36.460992098,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.21844991,16.696472689,2.0652058619,10
-1.026112,949176,293,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,4.0098079055,4.0900577916,3.024543874,0,8.9238343101,9.0501120602,20.972626537,20.316937993,34.571810262,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,15.133814869,18.402522364,-0.060747759,8
