IC50,Cancer,Drug,PKA_124_VOL_X_Fingerprint_644,PKA_130_POL_X_Fingerprint_658,PKA_134_ASA_X_Fingerprint_576,PKA_134_ASA_X_Fingerprint_644,PKA_134_HYD_X_Fingerprint_644,PKA_134_POL_X_Fingerprint_779,PKA_134_VOL_X_Fingerprint_576,PKA_134_VOL_X_Fingerprint_644,PKA_139_P_CSV_X_Fingerprint_709,PKA_139_P_EXP_X_Fingerprint_709,PKA_139_P_X_Fingerprint_709,PKA_139_X_Fingerprint_779,PKA_145_HYD_X_Fingerprint_707,PKA_145_POL_X_Fingerprint_685,PKA_145_VOL_X_Fingerprint_776,PKA_145_VOL_X_Fingerprint_821,PKA_145_X_Fingerprint_644,PKA_158_ASA_X_Fingerprint_363,PKA_158_ASA_X_Fingerprint_646,PKA_160_ENG_X_Fingerprint_644,PKA_160_ENG_X_Fingerprint_776,PKA_205_B62_X_Fingerprint_712,PKA_205_ENG_X_Fingerprint_797,PKA_205_EXP_X_Fingerprint_797,PKA_205_HYD_X_Fingerprint_779,PKA_205_POL_X_Fingerprint_702,PKA_205_POL_X_Fingerprint_714,PKA_205_R_CSV_X_Fingerprint_709,PKA_205_VOL_X_Fingerprint_779,PKA_207_HYD_X_Fingerprint_617,PKA_207_HYD_X_Fingerprint_798,PKA_218_B62_X_Fingerprint_644,PKA_218_EXP_X_Fingerprint_644,PKA_218_HYD_X_Fingerprint_818,PKA_230_ASA_X_Fingerprint_659,PKA_230_ENG_X_Fingerprint_779,PKA_230_EXP_X_Fingerprint_779,PKA_230_VOL_X_Fingerprint_779,PKA_234_ASA_X_Fingerprint_576,PKA_269_B62_X_Fingerprint_646,PKA_289_EXP_X_Fingerprint_617,PKA_293_ASA_X_Fingerprint_702,PKA_293_ASA_X_Fingerprint_707,PKA_293_B62_X_Fingerprint_702,PKA_293_HYD_X_Fingerprint_826,PKA_52_B62_X_Fingerprint_576,EXP_CDK12_X_EXP_TCEA1,EXP_CDK20_X_EXP_GTF2H3,EXP_CDK4_X_EXP_HIST1H2BA,EXP_CDK4_X_EXP_NFATC1,EXP_CDK4_X_EXP_NOTCH1,EXP_CDK4_X_EXP_SMAD3,EXP_CDK6_X_EXP_CDC25A,EXP_CSNK1E_X_EXP_MPHOSPH10,EXP_CSNK1E_X_EXP_WDR43,EXP_CSNK2A1_X_EXP_NFATC1,EXP_EIF2AK3_X_EXP_PSEN1,EXP_FGFR2_X_EXP_FGF8,EXP_FGFR2_X_EXP_RNF41,EXP_MAP2K1_X_EXP_PIK3CA,EXP_MAP2K1_X_EXP_YWHAQ,EXP_MAP3K8_X_EXP_NFATC2,EXP_MAPK12_X_EXP_TGM6,EXP_MAPK3_X_EXP_GAB2,EXP_PRKACG_X_EXP_GNG7,EXP_PRKACG_X_EXP_GPR161,EXP_SMG1_X_EXP_RPL15,EXP_SMG1_X_EXP_RPL3,EXP_TP53RK_X_EXP_TPRKB,PWY_R_HSA_1226099_X_PWY_R_HSA_1280215,PWY_R_HSA_174143_EXP_X_PWY_R_HSA_2555396_EXP,PWY_R_HSA_380972_X_PWY_R_HSA_5693571,PWY_R_HSA_449836_X_PWY_R_HSA_69620,GO_0000165_CSV_X_GO_0031532_CSV,GO_0001541_X_GO_0014066,GO_0001666_X_GO_0071364,GO_0002931_EXP_X_GO_0008285_EXP,GO_0006182_X_GO_0030097,GO_0006928_EXP_X_GO_0016049_EXP,GO_0006928_X_GO_0023014,GO_0007155_EXP_X_GO_0007275_EXP,GO_0010212_EXP_X_GO_0043087_EXP,GO_0031397_X_GO_0038095,GO_0035162_EXP_X_GO_0046330_EXP,GO_0043087_EXP_X_GO_0043525_EXP,GO_0048812_X_GO_0051091,Predicted IC50,Validation
1.52526,687995,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.304808479,19.612319965,25.814905118,33.966046293,34.533749396,48.88186751,36.2485318,73.344416208,51.194789724,25.122609767,30.007025436,11.953460141,17.792027644,44.218612702,77.593026871,10.426018659,17.402978291,27.880967164,13.342818711,21.478648109,65.111560511,25.169037085,37.179936585,0,23.039756667,0,0,0.6324869936,0,0,0,0,0,0,0,0,0,0,0,1,2.0129677071,8
2.883706,687997,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,46.264933912,15.992262017,26.284454261,26.120751775,27.957240618,35.77705849,34.76117728,73.084836973,45.866516744,21.890689832,32.390546357,10.419489619,13.955455004,54.686540249,80.763596232,9.3852291453,15.576012661,26.392907686,10.713037454,12.37268359,71.642382491,27.632564556,32.324292387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.017806931,0,0,2.8246779482,5
3.782834,688001,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.469038887,17.702164189,28.364368319,32.094212702,34.298046999,46.84955886,34.746694941,76.078006456,44.426696175,23.683913057,27.220397056,10.231647673,16.349323349,58.446452556,88.250364251,8.922353519,17.763539939,22.109144076,11.310916462,15.555853649,68.384384421,28.03037593,34.354472315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4428185607,5
3.869464,688006,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.953058546,13.429748327,27.756442237,29.587154514,33.540138997,36.941629715,25.865095081,75.614195994,52.176545236,23.578606041,40.139971265,15.702094483,18.170213365,51.045559517,80.943258385,9.0428807577,18.629563087,21.00719403,10.438463751,17.821318854,67.489821712,29.065793623,31.906068166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6461753945,8
1.820865,688007,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.906930704,15.385137384,26.712421665,30.25476037,32.817133389,36.934724517,24.379164067,67.33923193,48.135903594,23.045379677,44.519752698,10.942569633,18.204663579,49.182775025,82.464674942,8.8550125471,13.122309545,29.306623514,10.944263307,15.307326558,65.7001835,23.664639916,36.12725883,0,0,0,0,0,0,0,0,0,0,0,0,15.302415501,0,0,15.302415501,0,3.0490414859,2
3.086727,688011,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.76679134,14.104691192,26.704603316,25.861625792,28.165706998,37.650561202,16.913545015,71.88834628,45.531299269,20.342809281,40.164164788,9.3441939622,15.315293997,55.96370884,73.019225567,9.6608274181,15.602381252,21.964410449,10.839438704,12.126758279,76.22836069,28.207332646,31.252887594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2442508582,2
4.613544,688014,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.633383694,14.879905443,26.637561232,28.995327693,34.17711903,40.728788227,23.464888838,77.720290842,48.824670745,22.780258873,39.26038275,9.6030679368,14.873496602,58.141968198,75.962926167,9.7965497427,18.572506173,30.118314462,11.327152911,19.006467727,79.021630414,30.461847575,30.304084613,0,0,0,0,0,0,0,0,0,0,0,15.698944832,0,0,0,0,0,3.0868978031,2
3.251629,688018,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.042498802,17.112209168,27.445991866,26.904808562,30.409887866,37.734527096,22.594864027,74.209214473,51.425237351,21.836876348,36.414385612,12.616259038,18.721464948,65.325159983,81.849623394,7.5899661194,20.490177479,23.696756398,12.671940494,15.288858447,64.717975534,27.614309685,39.163563135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0880993185,3
5.528081,688021,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.067862586,17.270376254,27.513861763,30.716119054,29.680514244,36.460489233,23.087763709,70.83605392,44.323355486,23.918149319,39.619276874,8.8253732674,14.118895458,58.594642304,85.772770428,10.689880221,13.925416978,29.447741606,9.7800701889,18.574147851,70.256783951,26.472950952,34.791360245,0,0,0,1,0,0,0,0,1,20.559830339,2,18.962112915,0,1,12.512925088,0,0,3.868832837,10
0.065158,688023,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.638559842,19.880763314,27.28531165,29.923631442,31.251797189,39.636056159,61.528956598,78.309434828,63.005323238,24.753817915,40.909840665,11.761152702,22.146235822,62.656234705,80.10633586,8.2484657816,15.494000439,18.769661582,11.355404654,14.310915304,69.969588666,30.210367854,40.321037205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2776224852,9
1.82699,688025,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.662376351,14.200260892,27.633428132,32.178924033,32.597364373,41.647355346,48.456040373,67.132858225,47.568489273,26.904952321,28.780788296,11.103418082,17.396369931,48.27954706,80.815304055,9.1112813179,19.085752476,30.240953724,10.228768778,14.245273871,69.34357912,27.057921291,36.913242154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3662611528,5
-4.276461,688026,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.985591093,17.539774666,29.161032928,29.065978717,32.30650165,39.641158716,34.929258965,80.052588474,55.339162008,22.7196213,33.927904754,10.563148862,13.788916015,48.107082054,53.302779658,8.9229764547,21.801978692,24.155715056,14.055018523,20.241943094,62.427092317,26.447303469,37.043885,1,0,0,0,0,0,0,25.368588247,0,0,0,0,0,0,0,0,0,1.7714537854,3
2.338508,688027,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.551309518,16.590366583,29.23561772,28.402777263,29.862419624,45.043411872,27.322824633,67.615466454,48.669116612,21.909771456,29.760846306,10.287160959,15.635211412,71.862942308,81.757712508,7.7843708267,19.931893149,23.139286193,10.656671758,11.774637327,60.697274348,25.365287767,23.545461827,0,0,0,0,0,0,0,0,0,0,0,0,17.191273375,0,0,34.161950024,0,3.0418128183,9
4.239038,688031,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.529860049,18.709372471,25.338409455,24.907496926,27.817623605,34.728990902,48.651257624,77.666370631,61.416705597,23.323464563,39.729763124,12.202051005,17.119905192,50.885256978,76.517616962,8.475241435,18.978054732,25.471621175,10.894174092,14.159980301,68.547835997,27.656868595,40.432038435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5433287123,2
4.474964,713878,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.507239101,15.988338304,28.224000728,31.795300024,32.707830498,44.365457403,29.043406322,79.892205425,59.784904518,24.261526679,29.763477648,10.083083372,19.247432819,51.45545005,79.155088178,9.1491065879,21.597253868,25.206632027,10.549466201,16.147679566,72.941369719,26.049869684,36.2803339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4451720191,9
3.08597,713885,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.287974306,17.885718174,28.883235543,31.151876799,32.166082116,40.224014184,21.625022908,67.593285872,53.366185266,27.563990576,36.524548723,10.622279734,16.975305841,74.210034341,78.487557939,9.4395252689,18.312307771,32.47990862,13.283959429,14.836742156,68.65323474,29.596984061,32.134534703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7786841729,10
2.374083,713899,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.26935788,22.671386396,26.568278214,32.541174029,28.690546453,39.403106289,44.344130486,83.393874414,58.452265615,27.403335515,30.732405912,11.728322375,24.037450261,44.171966012,73.438232749,8.6554496913,20.933380451,22.079152404,10.65106453,15.048274295,65.796165681,28.128796412,33.355521692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.765718013,8
5.385412,724855,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.425169952,15.847594433,28.919593539,26.581040789,29.623665565,58.918051103,32.648596739,66.863563656,49.554165582,23.772660454,47.412724037,11.275810002,19.698901528,57.615439147,79.373868751,9.1015958774,20.547312901,24.210659795,10.533046287,12.222656536,64.843376387,29.260771636,36.983697175,0,0,0,0,0,0,0,0,0,0,0,25.262414081,0,0,0,0,0,3.1076641042,8
4.237828,724872,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.882294168,26.765758231,25.907637161,23.773882632,28.066232468,37.989184584,28.877235227,69.104683114,50.695493431,20.603771554,37.994608624,9.520758726,15.074700708,64.683470358,82.296700984,7.5223003681,21.906886997,21.317421906,12.8535608,11.93599391,58.978235803,25.939812184,28.559375375,0,0,0,0,0,0,0,23.67691109,0,0,0,0,0,0,0,0,0,2.7365450857,4
5.48107,753534,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.410126025,16.417106168,25.496419502,27.640532877,29.955518841,46.937846404,29.421877932,70.560911896,58.231672115,25.54394219,44.362528988,8.873914666,15.000500083,50.654409383,80.887885902,9.832772743,17.673268819,28.8046163,12.40791374,13.395590855,58.190809304,23.396183916,37.466843496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2974006937,8
2.529924,753547,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.159138409,17.518201477,27.734865776,28.451925186,31.703064821,42.851888443,40.628012125,78.987794657,63.882630166,22.608801915,31.221280826,9.8295456764,14.02489454,74.551574253,86.19090612,8.0721784058,23.12326489,21.299441132,10.328588967,14.852155009,66.934303221,28.871727901,37.813355404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6219059326,2
3.888573,753551,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.058094772,14.971070584,24.928764886,25.351809991,27.62409184,29.409850489,17.495818076,70.17921033,44.829317102,23.637271809,40.715922373,11.153385677,14.314361893,50.170631412,74.701776411,9.4254955692,15.568928308,26.912325965,9.4164713453,10.372816597,60.313974964,26.221756226,25.512713353,0,0,0,0,0,0,0,0,0,10.177070047,1,0,0,0,0,0,0,3.5932190627,10
3.728504,753564,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.148265285,19.880684426,32.056032193,27.136744434,31.532564287,48.713980385,24.57863468,78.419859698,55.36071889,21.179198368,42.374912481,9.9747603542,15.599378554,73.165650602,76.066847371,8.4257282822,16.619891603,24.60305105,10.912031172,14.63045364,70.194647209,29.905059064,33.165981778,0,41.302028447,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2.5154588072,8
2.150576,753565,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.309839899,17.448209134,27.410358157,32.084890618,35.690766667,55.961274498,42.256777857,75.826721349,54.719805814,25.40469612,35.716917251,12.754802458,17.892543042,53.790406185,77.238228358,8.6042245846,13.180314463,24.467603785,14.038560931,22.192121695,73.335313576,33.158768914,41.402435595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0396604601,3
1.404895,753588,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.705814361,17.023404654,24.800254317,25.187352853,27.213854319,35.101328352,50.796996604,66.190806552,46.739988238,21.15917149,32.866320775,9.0973187596,13.976441523,49.066380239,74.559914169,8.4857364273,18.784859282,25.94111856,9.2832947414,13.131615955,64.621192481,23.703885335,38.589550686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.552673267,8
2.277627,753589,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.728898346,18.885785018,22.290847691,23.89849612,24.391579374,32.933754627,27.733897783,69.812551754,43.462867522,20.816044719,37.892499255,9.0461105321,13.603552361,52.967546238,79.069786247,8.7031605665,13.644748613,21.250598145,9.4573968904,12.553100797,61.394555774,23.1599586,27.226297906,0,0,0,0,0,0,0,0,0,0,0,10.070995992,0,0,0,0,0,3.5672954741,9
2.375634,753594,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.153341949,20.083349992,29.208382273,29.290386312,30.642351747,41.320517419,36.399107207,77.083699293,61.561825479,22.743251538,30.100134022,12.622974714,19.789399196,53.299740272,82.053524941,8.4235927732,19.365790994,20.197071941,11.91198213,17.278906823,71.849197197,32.034007986,30.513895163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2763002172,6
2.217436,753599,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.277459336,16.342528442,29.560188547,27.887194633,30.937089579,44.885042112,21.609603094,70.495831577,51.318980301,21.888980202,38.902481763,9.8223995357,15.583860344,55.924464034,68.472868062,9.5870514994,15.40029135,21.782398519,11.083748644,15.788738123,72.547483162,29.083682833,40.237867934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.048422199,7
5.223175,753604,326,0,0,0,0,0,0,0,0,0.620808,3.291770083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0,0.797415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0134506,18.186008211,27.477119984,28.157637539,31.938810512,50.446735008,47.316927879,70.534725201,48.971680078,20.214692633,28.445222314,11.032314328,16.545552068,53.425856297,78.940542117,10.39150252,18.862964722,21.028828255,11.532936201,14.703761565,67.675906968,29.043374304,34.013214625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0371099559,5
4.723143,753605,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,1,0,0,45.035851285,14.236399361,28.010967516,27.052602177,31.831789663,44.218286607,31.512473945,74.860089891,53.681495313,21.315814253,38.493300946,10.818828397,15.773975081,51.301223418,78.808379664,9.3084581954,17.973762268,22.632821621,9.9360234175,15.472251019,78.072188351,30.885144963,38.770744012,0,0,0,0,0.6585695739,0,1,21.96632081,0,0,0,0,0,0,0,0,0,1.8376054893,6
2.782317,753610,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.646909946,23.572639742,31.367344341,33.984112776,36.168870785,50.178212234,55.828665215,74.907970583,59.163682031,25.550862303,32.164903129,10.173437636,18.087474164,52.386518077,74.323354658,8.3665412481,26.468787945,18.663630587,13.673045047,14.741337597,78.552641515,31.149634307,34.455409164,2,0,0,0,0.551447334,1,0,0,0,0,0,0,0,0,0,0,0,1.2677410937,2
5.868846,905967,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.892098227,18.229734736,24.734912787,24.258097223,28.574008127,51.504131133,32.246652577,70.867780222,51.930526507,21.030672388,42.863024409,9.8514861699,14.592131647,55.982119276,76.7479083,10.922697124,14.610587887,25.548114167,11.289513138,15.515838576,57.050508617,24.187753288,33.068244343,0,0,0,0,0,0,0,0,0,0,0,45.65526487,0,0,0,17.068977926,0,3.304223419,2
5.49976,906808,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.214874995,17.075329823,27.423508827,28.577425152,30.140993425,40.183358913,19.307686724,72.356343302,50.917923293,21.187508457,32.719375557,8.7555117221,15.203327232,57.579767838,82.568513154,8.3253981502,17.625722095,29.159164753,9.7356122593,11.150551723,64.788747122,25.69021594,31.72071372,0,0,0,0,0,0,0,0,0,0,0,17.991921099,0,0,0,0,0,3.3116986,8
5.389455,907295,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.200187855,13.869342184,25.366794008,26.821888726,30.568353544,45.700614189,34.588977817,53.188303588,38.7290519,19.030586603,41.998630316,7.9520986865,13.520936182,58.701820368,84.090600785,13.75091554,16.248439887,22.9771164,9.9569972645,11.993916921,61.967567879,25.832860961,36.107644997,0,0,1,0,0,0,0,0,0,0,0,0,12.009355246,0,19.37570937,0,0,4.024312531,9
5.962301,908460,326,0,0,-79.2,0,0,0,-60.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.149583055,15.253558539,26.933233121,28.594709712,27.371125108,59.981403941,24.21450808,71.451408022,55.994492169,20.215747571,39.864192352,9.7258814464,13.153872114,65.23013299,78.554951853,9.670257956,13.936172002,31.444601019,9.8439066039,11.514147467,61.851463627,28.438641064,31.930982819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9802511034,6
3.403547,908465,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.50715772,18.91623318,51.428876209,27.162689066,28.417324251,67.526295133,22.298619788,70.490298525,52.032758077,25.044750054,44.778968042,10.353813796,18.578967922,58.716464349,80.112340759,9.6234846718,14.446535121,23.144578711,10.52230035,13.598170008,69.682762361,29.823974926,39.553470195,1,0,0,0,0,0,0,34.522580029,0,0,0,0,0,0,0,0,1,1.8787971267,6
3.561708,908467,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.417673106,15.95793033,27.387815587,28.252165778,30.498705464,40.247700892,24.980592349,82.29936657,62.261826143,21.898657118,32.114791679,9.3322402339,18.037831018,47.897722998,89.35725529,8.2258983105,23.893844373,22.041331484,11.831100264,16.321249271,66.812907785,25.064919575,41.116270376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6600897433,8
2.486654,908469,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.97442443,15.730178399,26.343970456,32.135712594,31.090129291,42.419501521,26.44440322,74.747861538,47.417933746,24.612344775,31.725640066,8.9230214714,13.96848536,59.930266487,81.483766053,9.3316430319,16.481976347,27.107172113,10.289707008,16.140710408,69.464187956,28.936926738,34.616344799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9124180744,10
4.454397,908473,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,48.104991051,13.850623041,24.809452535,28.770432103,35.432358797,49.328510867,30.764629332,81.185421201,61.6097603,21.485613488,30.953248192,10.244646456,15.008830223,54.972884621,84.716367267,10.659794139,14.228511771,23.30520175,10.241932353,13.475979721,70.409424222,29.161791927,41.717082108,0,0,1,0,0,0,0,0,0,0,0,8.9562004684,23.866026778,0,0,12.74197568,0,3.2906373955,2
1.708163,908481,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.043709514,15.685829161,25.387325999,32.409294253,31.187563235,42.914100539,19.721452861,56.080035201,39.971723289,25.375860078,32.579749661,8.9922221428,16.559129523,53.457251961,75.80948731,10.048925892,16.664931822,25.454068231,12.775517635,15.434541787,61.895837512,23.518391889,27.233579658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4393959756,7
2.625918,908483,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.98990421,17.020731495,25.584645408,27.053469423,29.057666177,41.954457497,44.982632996,85.894926111,72.956271388,23.720580445,33.509445333,12.901887423,18.523304421,52.323915887,79.326788858,8.0953594437,20.421440283,17.979079555,11.607528835,15.349460098,81.358194673,33.219273764,34.390726228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2780305024,3
4.428935,909194,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.41001295,15.617121484,28.383433865,31.210865057,33.767819803,38.67172824,27.134195037,67.047371978,46.559135298,24.383673973,31.371605141,9.5124340821,16.186984457,49.165186401,83.787120931,8.2026381841,17.004399331,24.361701287,11.348678397,21.597446648,60.093505457,20.253651333,42.088871492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.7051944659,4
