IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_826,Fingerprint_822,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_797,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_697,Fingerprint_686,Fingerprint_677,Fingerprint_673,Fingerprint_672,Fingerprint_659,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,GO_0034976,EXP_STK10,EXP_PRKCG,EXP_SGK2,EXP_CLK4,EXP_PLK3_X_EXP_PTEN,EXP_PRKCG_X_EXP_TRPV4,PWY_R_HSA_2682334_X_PWY_R_HSA_416476,Predicted IC50,Validation
3.109326,924238,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,0.5017660143,7
1.743289,906696,207,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,1.0680654708,5
-4.040247,924238,1373,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,-0.04712109,7
3.77963,906795,282,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,3.1541381913,1
4.185107,1240223,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,4.2171821996,9
3.415255,1290722,1049,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,3.2785616373,7
2.672624,930299,199,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,3.9487033939,7
5.146345,930299,281,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,5.090543064,9
4.004145,906795,1028,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,3.4033935072,3
2.158136,1290722,302,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,1.5775392491,4
-1.223098,1240178,157,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4.5290463462,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,-0.278403002,5
4.774553,1290722,255,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,4.9211339698,8
0.888794,924151,262,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,5.2086232437,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,1.201036251,2
1.752406,924151,1219,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.2086232437,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,2.3682949754,4
1.389354,910568,1142,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,0.4588042472,2
3.644436,1240223,249,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,1.444025862,4
1.4136,1290722,219,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,2.5259800627,6
2.355958,924102,1038,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,1.9350092085,3
4.088939,906696,176,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,3.4948840674,9
3.60276,1240154,1043,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,3.3899564981,8
-3.402892,924102,1372,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,-3.779347282,3
1.905531,924102,295,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,2.8306453448,1
1.445054,1240178,302,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,4.5290463462,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,1.4171283514,1
5.14345,906864,288,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,5.6196785034,6
1.931293,906696,152,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,2.5261928612,10
3.377673,906795,226,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,2.9875246945,10
1.843024,906696,260,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,2.3363399339,6
4.655863,906864,206,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,5.623467926,9
4.590894,1290722,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,5.0884544964,9
0.551471,906696,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,0.4349724798,4
6.363726,906795,309,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,6.0805458447,8
2.254535,1240223,1161,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,1.8901646473,7
3.572151,906864,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,1.6816181683,5
1.589557,930299,1029,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,2.5674556345,10
1.412794,1240223,262,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.1730203885,9
2.762693,924238,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,1.7872474747,4
4.380809,930299,301,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,4.2597340767,6
2.697552,1240223,1013,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,1.2953689328,1
5.707669,906864,290,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,6.8362921135,6
0.340176,1240223,158,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,1.0363551824,8
5.766515,906864,152,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.8994618587,9
2.951433,910568,1373,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,-0.809235132,1
4.822336,906795,1043,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,4.1483593017,8
4.142158,906864,1194,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,4.7731070663,9
2.151205,924104,1029,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,5.4871670756,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,2.1407703298,8
2.566025,924102,291,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,3.1116970205,8
1.405113,910568,167,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,0.6925231364,4
5.870999,1240178,309,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4.5290463462,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,5.6091377183,10
5.072382,930299,1203,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,4.4683760458,5
0.298458,1240154,331,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,1.4565680965,10
5.424209,906696,193,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,4.8186020865,4
-1.760751,1240154,1059,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,-0.424584856,3
-0.240399,924238,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,-0.309497618,8
3.209882,1290722,152,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,3.2706015288,9
5.700301,1290722,345,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,5.6802284109,1
5.385112,1290722,305,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,4.591778516,2
-0.404282,924238,1022,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,-1.06952729,9
-2.360989,906696,283,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,-2.066637809,1
0.223462,910568,1023,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,0.7344923541,1
3.888381,924151,255,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,5.2086232437,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,3.5135102378,2
2.969069,906795,1021,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,1.721515723,2
2.139675,910568,282,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,1.5803485433,7
1.732232,906795,207,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,2.5344680842,2
5.472485,906864,299,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.0569263603,8
1.507314,924102,202,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,1.3248437772,9
0.252694,1240154,1015,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,0.8772188739,3
-0.08875,906696,1023,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,0.7330459007,9
4.77802,1240154,309,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,4.5300386226,7
-1.883244,924238,51,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,-1.709993422,9
3.781149,906795,152,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,3.9460027354,8
1.798063,906864,184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,1.4518068714,6
2.556464,1240223,295,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.819960502,3
1.789383,924238,158,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,1.3372710789,10
3.959067,910568,63,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,3.6772577612,4
5.304008,906795,1039,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,5.7803894346,10
2.086317,930299,202,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,3.386836627,1
3.574164,906696,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,3.6263538029,6
3.778501,924238,229,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,3.446874457,9
3.738743,1240223,1042,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,3.4322319853,9
5.678453,1290722,230,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,6.282198803,9
4.060621,910568,1143,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,3.2240708814,3
1.603811,906864,1038,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,1.8962502309,7
6.295678,906795,345,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,5.7237064365,3
2.384192,1240154,1029,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,1.4651677455,8
0.63347,1240223,312,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,0.4339367357,8
-2.891851,1240154,1373,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,-0.315102893,9
1.491042,930299,283,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,0.7485491725,4
4.552525,1240223,293,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,4.429938609,4
5.714761,1290722,304,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,5.4217316927,4
1.975976,1290722,159,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,0.5374358128,8
2.419694,1240223,1028,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.9492850271,3
0.649792,924102,331,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,1.6755775239,5
4.142867,910568,91,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,3.8362117843,5
0.648248,924102,178,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,0.7722584216,7
-3.658832,906864,1057,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,-1.48232844,1
3.788862,924238,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,3.9445675473,4
2.333517,906696,302,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,0.3954341169,7
-2.310416,910568,199,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,1.7496160375,6
-0.694904,906696,1024,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,-2.586891495,9
3.24953,906864,199,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.7539646814,1
2.992879,910568,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,-0.59436424,5
2.815844,910568,152,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,1.7715041126,5
5.099989,910568,221,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,3.8153628099,2
-0.417927,924238,273,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,1.5110569555,10
-2.357692,910568,157,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,-1.498458543,3
1.890871,906864,302,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,2.4912526282,4
3.647606,1240223,1030,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,3.7257284795,10
3.658781,906864,1023,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,2.5968256295,8
3.940945,924238,262,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,2.8155307605,8
1.536073,1240154,1161,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,1.0734391608,3
3.470442,1240154,206,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,2.9244772899,4
3.866794,924238,199,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,1.9356701131,6
-3.159954,910568,153,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,-1.74696139,3
2.74816,924238,30,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,0.6875812739,3
3.080198,906864,1219,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.0728254605,1
4.368888,1240178,279,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,4.5290463462,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,4.8527447094,5
0.09455,924238,184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,0.3023568531,3
-0.771855,910568,308,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,-0.250718772,7
4.146678,1240154,193,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,4.7726446635,2
2.23277,1290722,273,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,2.3404655431,4
-0.007182,1240154,1054,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,-0.281310235,1
3.346143,924102,1049,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,3.0077716164,4
