IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_826,Fingerprint_822,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_797,Fingerprint_791,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_697,Fingerprint_686,Fingerprint_677,Fingerprint_673,Fingerprint_672,Fingerprint_659,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,EXP_STK10,EXP_PLK3,EXP_PRKCG,EXP_SGK2,EXP_CLK4,EXP_PLK3_X_EXP_PTEN,EXP_PRKCG_X_EXP_TRPV4,PWY_R_HSA_2682334_X_PWY_R_HSA_416476,Predicted IC50,Validation
4.552525,1240223,293,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,3.6094804884,6
5.234531,1290722,293,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,4.3766839015,6
2.920578,906696,294,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,3.7703951533,4
4.531407,906795,294,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,5.2512665766,3
5.748783,906864,294,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,5.1399021874,9
5.053446,910568,294,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,3.5538357411,4
3.824254,924102,294,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,4.1044768669,2
1.998072,924104,294,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,3.7217558644,9
2.814739,924151,294,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,3.7928693474,8
4.415751,924238,294,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,3.8673026439,4
4.547681,930299,294,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,5.9733504812,9
4.805385,1240154,294,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,3.6898925038,2
4.999833,1240178,294,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,4.3076533581,7
4.583405,1240223,294,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,4.1237270488,1
5.696793,1290722,294,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,4.9618290806,2
1.034565,906696,295,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,3.0394787717,7
4.480942,906795,295,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,4.4252106257,3
5.319972,906864,295,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,4.2206586417,4
2.795239,910568,295,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,2.7708578406,1
1.905531,924102,295,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,3.2345289643,9
1.792151,924104,295,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,2.8844824477,9
2.029301,924151,295,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,3.3623969285,10
3.096992,924238,295,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,3.1989549866,5
5.470741,930299,295,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,4.5759017773,7
2.533113,1240154,295,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,2.405077582,10
4.851392,1240178,295,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,3.8195441866,3
2.556464,1240223,295,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,3.0944321994,1
5.015989,1290722,295,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,3.7899897242,5
4.532657,906696,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,4.1975786639,7
5.364014,906795,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,5.3244906531,2
4.718468,906864,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,4.4255931491,5
3.221881,910568,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,3.8731246271,9
5.01574,924102,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,4.0752843049,7
3.268087,924104,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,3.8213214478,2
3.85873,924151,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,3.7710673674,4
4.482037,924238,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,3.9534383973,4
5.717573,930299,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,5.7743481842,5
3.092347,1240154,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,4.0180008023,4
5.419373,1240178,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,4.1367149968,5
4.02526,1240223,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,4.2555622007,4
4.570449,1290722,298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,5.3856909253,4
1.313599,906696,299,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,1.1241371014,10
3.297944,906795,299,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,1.9220810492,10
5.472485,906864,299,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,4.2365406128,8
2.220139,910568,299,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,1.2310835099,6
0.536202,924102,299,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,1.1112292956,8
-1.414794,924104,299,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,-0.08933357,3
-2.346443,924151,299,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,0.3295113863,4
5.370415,930299,299,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,4.7881673596,6
-0.371559,1240154,299,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,0.4305002364,2
2.143015,1240178,299,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,2.0771336663,4
1.273647,1240223,299,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,1.6364101272,6
3.051516,1290722,299,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,1.9707215894,1
4.950794,906696,301,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,3.0632760215,1
5.501623,906795,301,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,4.8713753218,10
5.160008,906864,301,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,4.6545429798,10
2.31364,910568,301,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,3.2655684842,7
1.868578,924102,301,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,3.2524689808,1
1.597268,924104,301,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,2.583311267,10
4.818993,924151,301,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,3.7594063329,7
4.556269,924238,301,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,3.6236761114,10
4.380809,930299,301,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,4.9046085518,3
-0.676948,1240154,301,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,1.9571518931,9
5.416624,1240178,301,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,4.3009367857,10
2.139128,1240223,301,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.8341526608,1
4.947912,1290722,301,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,4.3608602104,2
2.333517,906696,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,1.1548547703,7
2.30526,906795,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,1.8090648247,8
1.890871,906864,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,2.4721743135,10
-0.676705,910568,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,0.8628084925,1
0.093329,924102,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,0.6361449239,4
1.00931,924104,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,0.4351598593,9
-0.757251,924151,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,0.762996431,2
3.787564,930299,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,3.1565164346,4
-0.020316,1240154,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,0.0060194839,2
1.445054,1240178,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,1.2577955722,2
0.304907,1240223,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,0.7682889721,4
2.158136,1290722,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,1.4701057092,6
5.548444,906696,304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,4.2632649837,4
6.395728,906795,304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,5.4066264087,3
4.057001,906864,304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,5.7579844514,10
5.370687,910568,304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,3.8833759696,7
3.37584,924102,304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,4.0894299707,9
4.680536,924104,304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,3.6669135625,10
2.566977,924151,304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,3.8845224977,2
4.874923,924238,304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,4.1878274985,9
6.251376,930299,304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,6.6209438473,3
3.747401,1240154,304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,3.5802282208,7
5.843801,1240178,304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,4.5444736885,6
5.170806,1240223,304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,4.261919808,3
5.714761,1290722,304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,5.0789583898,3
2.25509,906696,305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,2.7284081562,8
4.32041,906795,305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,4.2341466755,10
5.935032,906864,305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,4.6998091469,7
3.128006,910568,305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,2.572265939,3
3.114003,924102,305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,3.1539229805,1
2.16279,924104,305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,2.2860752084,10
0.364898,924151,305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,2.5415817728,7
3.74968,924238,305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,3.0937463403,6
5.479117,930299,305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,5.3567328582,6
3.459741,1240154,305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,2.5665891909,6
2.605063,1240178,305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,3.6866405358,8
3.103919,1240223,305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,3.3390133027,2
5.385112,1290722,305,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,3.9503299451,8
2.392539,906696,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,1.8427222011,7
2.298413,906795,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,3.4281977913,3
2.761462,906864,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.3326261265,9
0.761463,910568,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,1.3002312972,10
1.856934,924102,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,2.259118666,5
1.501116,924104,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,1.7571169701,7
1.637506,924151,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,1.9093227127,4
2.762693,924238,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,1.7255563595,10
2.703831,930299,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,3.861216983,3
2.701205,1240154,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,1.6990515434,10
1.727039,1240178,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,2.5934099238,4
