IC50,Cancer,Drug,MOT_3D_RegulatorySpine_CSV,REC_R_HSA_3928602,REC_R_HSA_5218804,GO_0007286,GO_0016477_CSV,GO_0035023,GO_0048008,GO_0070372_EXP,FAM_CK1,EXP_CSNK1A1L,Predicted IC50,Validation
1.643263,925343,302,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,9
0.522792,971773,302,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,4
0.384239,1240166,302,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,4
2.640945,1240210,302,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,2
1.50024,1240215,302,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,3
5.39655,906999,304,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,3
2.928452,907298,304,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,5
5.159183,908127,304,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,10
4.44157,909264,304,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,9
5.606245,909716,304,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,4
3.106543,909720,304,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,10
5.301291,909732,304,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,6
6.97144,909754,304,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,10
4.354117,909756,304,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,7
3.238684,909759,304,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,6
3.688288,910784,304,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,7
2.183455,924248,304,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,2.4684313574,5
5.268547,925343,304,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,4
1.160226,971773,304,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,1
4.342555,1240166,304,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,6
4.597148,1240210,304,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,1
6.054697,1240215,304,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,8
4.399573,906999,305,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,9
3.500716,907298,305,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,9
5.159025,908127,305,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,3
2.783339,909264,305,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,10
4.429477,909716,305,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,5
2.283625,909720,305,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,9
5.106849,909732,305,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,8
6.97144,909754,305,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,2
3.74429,909756,305,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,4
2.455298,909759,305,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,2
2.923145,910784,305,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,1
2.539435,924248,305,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,2.4684313574,1
4.046374,925343,305,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,7
0.658641,971773,305,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,6
4.452384,1240166,305,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,10
2.871458,1240210,305,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,6
5.644834,1240215,305,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,4
2.461752,906999,306,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,4
2.37374,907298,306,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,2
3.130234,908127,306,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,8
1.434791,909264,306,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,8
0.915207,909716,306,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,4
2.528054,909720,306,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,7
3.078081,909732,306,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,10
5.832181,909754,306,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,3
2.971502,909756,306,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,2
0.856135,909759,306,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,3
1.944808,910784,306,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,9
2.654936,924248,306,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,2.4684313574,7
3.451982,925343,306,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,10
3.464081,971773,306,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,8
2.179785,1240166,306,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,1
1.464736,1240210,306,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,4
1.757619,1240215,306,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,5
2.015372,906999,308,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,2
-0.994829,907298,308,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,5
3.795398,908127,308,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,2
-0.349744,909264,308,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,8
1.293688,909716,308,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,6
-1.787782,909720,308,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,10
1.132531,909732,308,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,7
5.608862,909754,308,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,3
1.081178,909756,308,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,7
-0.539788,909759,308,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,3
-2.100879,910784,308,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,4
0.551236,924248,308,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,2.4684313574,7
0.726731,925343,308,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,7
-1.919439,971773,308,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,7
1.474732,1240166,308,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,9
0.048274,1240210,308,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,2
1.849621,1240215,308,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,5
4.889695,906999,309,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,2
4.484677,907298,309,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,10
5.125919,908127,309,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,9
4.509253,909264,309,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,8
4.370154,909716,309,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,3
3.677427,909720,309,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,8
4.797872,909732,309,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,9
6.97144,909754,309,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,7
5.125168,909756,309,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,7
2.750089,909759,309,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,7
4.576347,910784,309,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,7
4.807762,924248,309,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,2.4684313574,5
5.248262,925343,309,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,2
2.58016,971773,309,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,8
5.047587,1240166,309,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,6
5.052196,1240210,309,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,8
3.316668,1240215,309,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,7
0.354926,906999,312,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,2
-2.295425,907298,312,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,3
0.076352,908127,312,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,8
0.816616,909264,312,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,5
0.211348,909716,312,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,7
0.225622,909720,312,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,10
0.24935,909732,312,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,9
1.681072,909754,312,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,3
0.164536,909756,312,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,3
0.076019,909759,312,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,3
-2.956605,910784,312,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,2
0.463304,924248,312,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,2.4684313574,10
0.970389,925343,312,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,3
-0.551713,971773,312,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,4
0.079301,1240166,312,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,5
-0.002561,1240210,312,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,4
-0.132895,1240215,312,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,2
4.738758,906999,326,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,1
3.909131,907298,326,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,5
3.910942,908127,326,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,2
4.157245,909264,326,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,2
0.38635,909716,326,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,7
3.755341,909720,326,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,2
4.61974,909732,326,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,10
6.063596,909754,326,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,6
4.612058,909756,326,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,2
4.41594,909759,326,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,10
2.879857,910784,326,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,1
4.881703,924248,326,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,2.4684313574,8
5.15083,925343,326,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,2
3.016813,971773,326,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,1
4.461328,1240166,326,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,10
4.382795,1240210,326,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,5
4.221705,1240215,326,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,1
4.738758,906999,329,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,7
2.938316,907298,329,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,2
4.119822,908127,329,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,5
3.046047,909264,329,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,4
1.912486,909716,329,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,10
2.69999,909720,329,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,8
3.773336,909732,329,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,9
6.189946,909754,329,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,6
4.492404,909756,329,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,9
1.920177,909759,329,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,4
2.951037,910784,329,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,5
2.07717,924248,329,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,2.4684313574,6
5.259495,925343,329,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,7
3.680264,971773,329,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,10
3.593557,1240166,329,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,6
4.382572,1240210,329,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,2
3.18754,1240215,329,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,4
4.704625,906999,330,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,8
3.556207,907298,330,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,10
3.281602,908127,330,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,2
2.664512,909264,330,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,10
2.064838,909716,330,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,10
2.530948,909720,330,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,8
3.205176,909732,330,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,2
5.822503,909754,330,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,2
4.304237,909756,330,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,7
4.049073,909759,330,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,6
3.544457,910784,330,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,6
3.306772,924248,330,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,2.4684313574,1
4.567608,925343,330,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,5
2.056448,971773,330,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,7
3.009949,1240166,330,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,6
2.497197,1240210,330,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,9
3.6048,1240215,330,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,9
3.805916,906999,331,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,7
1.198144,907298,331,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,9
2.379075,908127,331,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,9
-0.249752,909264,331,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,3
-0.418317,909716,331,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,1
0.507811,909720,331,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,10
1.166439,909732,331,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,3
3.523079,909754,331,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,3
2.205907,909756,331,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,1
0.73893,909759,331,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,9
1.739756,910784,331,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,7
-0.022331,924248,331,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,2.4684313574,1
1.713376,925343,331,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,2
0.63222,971773,331,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,10
1.277729,1240166,331,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,4
0.447161,1240210,331,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,8
1.7188,1240215,331,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,4
5.093237,906999,345,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,3
5.007871,907298,345,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,6
5.113473,908127,345,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,3
4.286943,909264,345,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,10
5.681305,909716,345,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,6
3.183557,909720,345,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,6
4.997892,909732,345,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,4
6.963574,909754,345,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,3
4.52791,909756,345,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,2
4.477055,909759,345,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,4
5.722945,910784,345,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,3
4.282795,924248,345,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,2.4684313574,8
4.575524,925343,345,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,2
2.663514,971773,345,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,9
4.990522,1240166,345,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,6
4.794168,1240210,345,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,10
4.336066,1240215,345,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,7
2.336501,907298,1010,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,9
1.470304,908127,1010,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,10
2.022374,909716,1010,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,1
1.680828,909720,1010,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,9
0.462366,909732,1010,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,6
3.282561,909754,1010,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,8
1.459497,909759,1010,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,6
2.209553,925343,1010,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,10
-0.210725,971773,1010,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,5
1.316279,971774,1010,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,5
-0.197882,1240166,1010,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,10
1.004293,1240210,1010,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,5
0.782389,1240215,1010,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,3
2.287771,1299061,1010,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,6
1.226832,907298,1013,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,10
2.856598,908127,1013,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,2
3.408069,909716,1013,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,3
3.026452,909720,1013,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,9
2.190073,909732,1013,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,8
4.668855,909754,1013,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,5
3.298735,909759,1013,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,9
3.571682,925343,1013,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,5
1.734014,971773,1013,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,4
3.203807,971774,1013,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,1
2.179403,1240166,1013,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,7
2.474005,1240210,1013,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,7
0.832228,1240215,1013,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,7
3.672016,1299061,1013,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,1
4.050818,907298,1015,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,1
3.696585,908127,1015,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,9
4.907635,909716,1015,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,9
1.351401,909720,1015,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,8
2.029387,909732,1015,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,6
5.115311,909754,1015,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,10
1.090018,909759,1015,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,5
1.218167,925343,1015,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,9
3.407535,971773,1015,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,7
2.858878,971774,1015,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,9
2.273405,1240166,1015,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,5
3.178021,1240210,1015,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,8
1.600065,1240215,1015,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,3
3.613549,1299061,1015,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,5
2.955561,907298,1019,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,9
0.972441,908127,1019,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,4
2.818984,909716,1019,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,1
-0.426875,909720,1019,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,3
0.561641,909732,1019,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,4
4.668855,909754,1019,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,10
1.427212,909759,1019,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,4
0.730533,925343,1019,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,3
1.464978,971773,1019,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,2
3.737203,971774,1019,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,9
2.686246,1240166,1019,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,5
1.935892,1240210,1019,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,7
1.134078,1240215,1019,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,4
2.571082,1299061,1019,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,9
-2.173939,907298,1021,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,10
0.870194,908127,1021,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,6
1.753599,909716,1021,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,8
0.815484,909720,1021,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,4
1.14158,909732,1021,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,9
4.668855,909754,1021,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,1
1.592521,909759,1021,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,4
1.299181,925343,1021,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,4
2.269095,971773,1021,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,4
2.491647,971774,1021,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,4
1.013231,1240166,1021,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,4
1.015272,1240210,1021,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,1
-0.359268,1240215,1021,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,5
0.08306,1299061,1021,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,7
-2.6042,907298,1022,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,9
-0.448194,908127,1022,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,9
-3.925228,909716,1022,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,6
-1.106067,909720,1022,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,2
-1.497257,909732,1022,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,8
4.14448,909754,1022,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,5
-0.546909,909759,1022,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,5
-0.574767,925343,1022,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,6
-1.403411,971773,1022,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,8
0.565162,971774,1022,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,8
-1.800799,1240166,1022,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,3
-1.031877,1240210,1022,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,9
-2.53371,1240215,1022,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,5
-1.791077,1299061,1022,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,8
2.450784,907298,1023,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,8
1.584438,908127,1023,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,1
0.869166,909716,1023,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,9
0.990178,909720,1023,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,10
2.737219,909732,1023,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,3
4.661734,909754,1023,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,9
3.300962,909759,1023,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,7
0.640488,925343,1023,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,8
2.205914,971773,1023,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,6
3.449115,971774,1023,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,2
1.226787,1240166,1023,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,7
2.633337,1240210,1023,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,7
1.860217,1240215,1023,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,5
1.862836,1299061,1023,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,10
-2.044356,907298,1024,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,10
-0.099828,908127,1024,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,9
-1.752553,909716,1024,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,1
-3.518447,909720,1024,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,4
-1.057606,909732,1024,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,7
0.04998,909754,1024,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,9
