IC50,Cancer,Drug,From_Sanger,Fingerprint_835,Fingerprint_829,Fingerprint_828,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_658,Fingerprint_656,Fingerprint_646,Fingerprint_644,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,PKA_226,PKA_226_CSV,PKA_226_EXP,PKA_275,DOM_PI3_PI4_kinase,MUT_CDC42BPB,MUT_MAP4K1,MUT_MAP4K1_EXP,REC_R_HSA_176298,REC_R_HSA_176298_EXP,PWY_R_HSA_193648_CSV,PWY_R_HSA_6804115,PWY_R_HSA_68877_CSV,PWY_R_HSA_73894_EXP,GO_0001672_EXP,GO_0001933_EXP,GO_0007283_CSV,GO_0032436_CSV,GO_0042060,GO_0048813,GO_0050732,SFAM_MEKK2,SFAM_TSSK,CLS_tumour_source_metastasis,EXP_EPHB6,EXP_WNK2,EXP_MAP3K12,EXP_TYK2,EXP_PRKCG,EXP_PAK3,EXP_SIK2,EXP_PASK,EXP_MARK1,EXP_WNK4,PKA_115_ASA_X_Fingerprint_643,PKA_115_ENG_X_Fingerprint_643,PKA_115_EXP_X_Fingerprint_643,PKA_115_HYD_X_Fingerprint_576,PKA_115_VOL_X_Fingerprint_643,PKA_115_X_Fingerprint_643,PKA_192_ASA_X_Fingerprint_643,PKA_192_HYD_X_Fingerprint_643,PKA_192_POL_X_Fingerprint_643,PKA_192_VOL_X_Fingerprint_643,PKA_240_POL_X_Fingerprint_576,EXP_GRK3_X_EXP_OR1K1,EXP_GRK3_X_EXP_OR52I1,EXP_GRK3_X_EXP_OR56B1,EXP_GRK3_X_EXP_OR5M9,EXP_RIPK3_X_EXP_FADD,EXP_RIPK3_X_EXP_NFKBIA,EXP_SYK_X_EXP_CD3E,EXP_SYK_X_EXP_CD72,EXP_SYK_X_EXP_CLEC6A,EXP_SYK_X_EXP_CLEC7A,EXP_SYK_X_EXP_ELMO1,EXP_SYK_X_EXP_FCER1G,EXP_SYK_X_EXP_FGA,EXP_SYK_X_EXP_GAB2,EXP_SYK_X_EXP_GAPDH,EXP_SYK_X_EXP_NCKAP1,EXP_SYK_X_EXP_NCKAP1L,EXP_SYK_X_EXP_NFAM1,EXP_SYK_X_EXP_PDPN,EXP_SYK_X_EXP_PIK3CA,EXP_SYK_X_EXP_PLS1,EXP_SYK_X_EXP_RHOA,EXP_SYK_X_EXP_STAT3,EXP_SYK_X_EXP_TBXA2R,EXP_SYK_X_EXP_TRAT1,EXP_SYK_X_EXP_YWHAQ,EXP_WNK2_X_EXP_SLC12A3,REC_R_HSA_141409_EXP_X_REC_R_HSA_2316434_EXP,REC_R_HSA_141409_X_REC_R_HSA_2316434,REC_R_HSA_198314_X_REC_R_HSA_6798751,REC_R_HSA_200421_EXP_X_REC_R_HSA_5672965_EXP,PWY_R_HSA_109606_EXP_X_PWY_R_HSA_418594_EXP,PWY_R_HSA_109606_X_PWY_R_HSA_2187338,PWY_R_HSA_162906_EXP_X_PWY_R_HSA_8848021_EXP,PWY_R_HSA_162906_X_PWY_R_HSA_69620,PWY_R_HSA_2029480_X_PWY_R_HSA_3700989,PWY_R_HSA_2029480_X_PWY_R_HSA_5607764,PWY_R_HSA_2187338_EXP_X_PWY_R_HSA_2672351_EXP,PWY_R_HSA_2187338_EXP_X_PWY_R_HSA_69273_EXP,PWY_R_HSA_2187338_X_PWY_R_HSA_382551,PWY_R_HSA_418594_X_PWY_R_HSA_69206,PWY_R_HSA_5663205_X_PWY_R_HSA_69620,GO_0006351_X_GO_0045184,GO_0006355_EXP_X_GO_0031397_EXP,GO_0006355_X_GO_0031397,GO_0007411_X_GO_0034446,GO_0009615_EXP_X_GO_0070373_EXP,GO_0010506_EXP_X_GO_0045793_EXP,GO_0016569_EXP_X_GO_0030155_EXP,GO_0016569_EXP_X_GO_0090002_EXP,GO_0018108_X_GO_0090002
1.442758,1330941,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15920792919122,3.34114175451725,3.44184238589255,6.63847936495641,3.26628189612463,3.15485713551915,3.53966860411154,3.93161189051604,3.85504775565725,2.91413926292387,0,0,0,0,0,0,0,0,0,0,0,12.8704552757888,9.76720650487732,10.2572700911644,11.4832028477653,31.1776107706808,28.1044364772616,17.4161730446739,15.1999979614491,14.863167394924,15.3467356576347,15.3957538282868,19.7309838078134,15.4462843135531,18.1697436326434,69.9142910873624,51.5149295968854,16.5877053788532,16.6079950541563,15.6304300767807,40.7800474896574,42.1001954806037,57.4817133411568,38.3939594866252,15.8999163346779,14.1122157374781,48.7754265025283,9.84760046516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.690596,749710,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31858261327945,3.12265231298311,2.99967916505887,7.90800605201745,3.26135587192695,3.07778751911397,4.37335487816256,4.61886504695059,5.53217279638388,2.8756369717846,0,0,0,0,0,0,0,0,0,0,0,14.4339645085033,12.4175005523778,12.4488349801009,13.0026621415747,24.3288456175533,28.7670893150526,15.8624432727597,14.44334267841,14.1861705677287,14.5257534905788,18.4458736897569,16.3472858894656,14.9455984230314,18.6861739016773,67.180425325937,55.7125114565359,14.4692891023888,15.5505239246,27.6681097846749,32.5646055490731,41.3918772435297,49.9815806070226,38.8341174861795,17.2540733383805,13.9361062612026,47.7804852176349,9.02214953369702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.393865,749711,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22490862237642,7.30882039039283,3.10504233100754,9.0040724196053,3.28018547196786,3.61705182301956,4.33510310589432,4.40425920372895,5.63113793292412,2.95672555078211,0,0,0,0,0,0,0,0,0,0,0,14.3709947213973,12.5075375501589,13.2651343841834,12.442207534084,25.9573671645785,23.8678360034373,11.5811234075939,10.2443544799518,11.7821448895219,21.4621357956351,11.4629256436383,13.0553139961866,11.485976287538,24.4765533578188,50.7615043434749,38.4377761374573,11.5043096353262,12.303560646557,11.0621786849745,23.641704152147,22.9583890714964,39.1643063872608,32.4657361368089,12.9172122850138,11.3236070374138,36.8108112298427,20.9423422535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.829354,749712,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.810793,0,0,7.76365492053672,0,0,0.831479,0,0,0,0,0,0,0,3.21974051158878,3.43672622896963,3.59054871780533,7.82442971822774,3.2660987833848,3.22720186372082,4.05498250703251,3.96046571129428,3.65959127239982,3.24759185726218,0,0,0,0,0,0,0,0,0,0,0,15.6654255047192,13.1549890903266,14.5874549145219,14.2596487331922,26.1826655251897,27.5546422419404,10.6184429020619,8.72681759712945,9.97684184267844,10.4828745394359,10.1574173226915,11.4320952593675,10.0663696777998,11.2216092090774,45.3995844625456,34.0043670776661,10.0382990462881,10.8652390625951,9.0768381427734,19.2309656478514,18.7553323958728,36.2343286392853,27.4391591587362,11.6148041346322,9.18741177970751,31.7398138034416,10.1465768537632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.582439,749714,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68477307684793,5.38747359151205,3.10336035207424,7.90933925729312,3.17884548166235,3.1494707609337,3.97185286525049,3.7833538619809,3.16281610878985,3.02403592055125,0,0,0,0,0,0,0,0,0,0,0,10.8618373118322,8.11329153959647,8.6629436305163,9.1405405604843,24.8830234058415,28.7618540862711,12.4731080151635,11.1088912506385,12.3614532001326,14.245266957347,11.7916592835746,14.131391717974,12.0443698419329,17.3602068658828,56.2812141739271,42.4110617316532,12.3981577817957,13.3628695150016,11.9171580803746,28.3909374931925,35.4287890157168,44.8655760706793,36.349071098089,13.895125827912,11.6266942631926,39.2060570798478,16.3824530614607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.726927,749715,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04890078326432,7.17957903653935,2.93959989039763,8.46485904086162,3.30286353799697,3.32542439929143,4.39143418940801,4.27901786632425,3.25494753885181,3.04894355419347,0,0,0,0,0,0,0,0,0,0,0,15.6868881853048,11.8178035840877,14.1449892627288,11.8150209018566,23.7345585744614,21.7422392634367,15.5262408370756,13.0129587754268,15.1106028261775,14.0180972682315,13.5400566071908,16.7246533017403,14.590775409602,20.6586340863103,60.7348934280766,44.1475435404216,15.3334283888086,15.0346361576343,13.9473978021376,24.1386037231458,32.7510798526222,48.9128999114249,40.8568680522081,17.9438399049454,13.5768758534862,46.1813302927235,21.6215433622111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.063422,749716,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75223024357666,5.62042310282844,3.37349409047077,8.1319606904255,3.39663642480885,3.67884213594898,3.79410870447395,4.26017944748008,3.09279358153092,3.14683461768754,0,0,0,0,0,0,0,0,0,0,0,13.1473164774439,11.9210410554055,11.4587157295893,11.3266840879709,24.2217541152685,27.6954831370343,10.9440798355971,9.42086956362068,11.0636350815395,11.232768271241,11.7149406680416,13.5985481037958,11.782865325426,13.1641410315096,48.5064786635769,34.8407923098529,11.4581728758599,12.3667141233765,11.014863638257,19.2682877771895,19.7862000390415,38.2139108503084,23.4842074750001,12.380321735557,10.5454462842389,30.8867561927986,16.2980435035048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.439655,749717,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0,1.623285,0.833567,0,0,0,0,0,0,3.15640236230465,4.43436402437911,3.37761560334006,7.35226221509733,3.19437870183681,3.12105058970099,4.24885048586594,4.2380663768433,3.60140868776399,3.12524250121085,0,0,0,0,0,0,0,0,0,0,0,16.2947019538208,13.4705592021638,14.024202093296,13.2066312867685,21.800343201293,25.3123698829463,14.274490996712,12.161299071211,12.9092406144212,15.1502388676101,13.2931890191899,14.6840852589734,13.5423554471056,16.798630606775,60.6813614844268,50.5196137077895,13.4845222976757,14.5458586826808,14.4649048108104,31.2788406473626,38.2313926867914,47.3808185708645,41.6473147514733,16.2348196144533,12.9889864505815,42.677540163122,12.049952623783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.616734,905946,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.93464083591859,3.39567669001362,3.51951663507188,8.09528088519567,3.38674503278019,3.30549097881996,3.75431957250045,3.85528421744561,3.32776832872795,3.02656961643522,0,0,0,0,0,0,0,0,0,0,0,10.2617811320968,8.99067482847221,8.9917010613161,9.75124671099195,24.0697246445466,29.8062076610187,11.6876755017694,11.0099171752924,11.2980198879725,11.0429449816557,11.3570949023286,15.3250149788923,11.8403507545754,14.3697890196636,50.3022022684645,40.8036677161564,11.0010217979853,12.0452899459123,11.8779462993282,27.5621939235233,24.5462356407101,40.2563611403977,27.4595978574977,13.4226206924798,11.4380052978203,36.6333787238722,9.9369822972026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5613033386304,1,0,0,0,0,0,0
1.120535,905951,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.93569076833686,2.93567483598237,4.79604045091138,8.32788718057123,3.28319081059206,4.16274345472639,4.74707033291191,4.25424968574106,4.96410991547588,3.19050344981671,0,0,0,0,0,0,0,0,0,0,0,9.47089508216338,8.05872693907452,7.93238644929662,8.28263754173919,22.3415995284584,23.6965754273185,9.27506178340681,8.34147367200485,9.36005174523973,8.78641097102774,9.21522661018862,10.5985712885349,9.12625060093247,11.2685709191312,41.7096439286842,29.6762668368492,8.65841514391935,9.61852833867715,9.25078896997948,20.0546125489002,11.8093187606968,33.3775546738122,26.4365040587975,12.7372910070522,8.82539455964344,29.4011058745889,8.25235467943973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.095844,905957,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29170093774804,0,0,0,0,0,0,0,0,0,0,3.26609587415877,2.93977631227763,3.33038831241274,7.97592998532681,3.19332977325338,3.26282364995043,4.11604786618826,3.18970593443303,2.95698367802096,2.94442301700171,0,0,0,0,0,0,0,0,0,0,0,13.2909091404503,11.0698991837117,12.5133547062901,12.9298726335693,21.3300306807266,25.216310857175,9.38409378403712,8.38343039780518,9.45711964486475,8.67743060324673,9.26647157520259,11.3439141857287,9.21104980716547,12.1309188402154,43.3865323588707,33.8952616572582,9.50729514952292,9.65442895321578,9.13129408087885,24.4562617245423,13.334994336697,35.979765512118,24.7840599259477,11.5516480281923,8.84955544899618,32.2769005152846,8.60992030461112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.242931,905960,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91523568922198,0,0,0,0,1,0,0,0,0,0,3.11754360872562,2.91700014521788,3.1853169966045,8.02966041238749,3.25400096496728,3.1098089179633,4.03262841632671,4.06736913432476,4.2264846020015,3.46801499877727,0,0,0,0,0,0,0,0,0,0,0,11.4710336296872,9.72361464136783,9.82423492267484,10.8419084714953,25.9619226179208,29.9536943758204,8.94058569037897,8.31029989372991,9.09646072523432,8.55033581566466,8.34872350838979,10.2060534403324,8.92433071851501,13.7520716265348,40.3152485143684,31.6976892924179,8.75863827315763,9.58193486401565,8.83527584842687,19.9413736042956,21.4957842147147,33.7485007827377,24.6680699923215,11.0054598346443,9.15591959647858,28.6300940909277,8.60311851171342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.3673597805643,0,0,0,1
3.739256,906801,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83380858262026,0,0,0,0,0,0,0,0,0,0,3.54254419678608,3.92720630634535,3.32845985879406,7.52711316500893,3.30458369138071,3.02991497413736,4.19015456371586,4.1550541969312,2.92411852690601,3.07125628637322,0,0,0,0,0,0,0,0,0,0,0,9.89282227241336,8.65248767734853,8.32382306661336,8.4675315804357,23.285939470315,29.2133580570195,13.691147638289,11.582742367514,14.0473838755642,13.9941858197835,13.3492279872438,14.8999614623356,13.4293423033881,16.068210981997,61.468685816491,50.3534957687146,12.6631378860428,14.4772781234225,13.1490708660606,31.4332498343089,40.3640351809969,48.1930371695804,40.7483451325874,14.7369423636964,12.2776423249868,38.8865121372851,11.0958339407205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.298044,906812,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1784306959495,0,0,0,0,0,0,0,0,0,1,3.85460265470281,4.96490552255114,3.4823429826773,7.0105596891537,3.2122513845609,3.14174916624725,4.3741028046977,4.50924824120913,4.21233927749119,2.89925833032715,0,0,0,0,0,0,0,0,0,0,0,11.4336744550076,10.8548667313805,9.60534454982187,10.6442709483003,21.4178462843768,24.261607853575,9.34136392571995,8.17930154011877,9.48312326044713,8.99986354305837,9.1322452179237,11.8310080141953,9.14844898259172,13.9190904947286,42.6943734322866,32.6803512087499,8.94364228760416,10.0413652096693,8.96884194775458,19.7481632643103,24.6402551506679,34.444627616907,24.1761344747215,10.2627663152743,8.78609131851268,31.7793690517453,14.0039537850601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.604687,906844,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.9660404783993,6.02580344726228,3.99353493191341,8.03266588354154,3.11544365060595,3.15494976542348,4.16542718607716,5.01767172919652,6.05574515095101,2.87499497457873,0,0,0,0,0,0,0,0,0,0,2.4,21.0393680176221,18.2301248635242,17.0315666879735,19.3841315098286,18.992536447852,20.9675898396061,30.0455218797334,30.076539579257,30.1774770401695,28.0411583971253,29.701765515357,34.0414430018764,29.3926488469729,45.77573220584,133.166099217939,105.670618473725,31.5072074247809,32.2881333234623,29.8086492904295,61.1549047429122,85.7780497581325,105.675595766678,65.0044520620037,34.6903990754576,28.1883045031363,91.7887773244751,16.5165050878837,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.190231,906851,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.89238311740829,3.62488569632619,3.61722187842078,8.07877248376237,3.3318047783096,3.12426879152272,4.03396637653043,4.13979015167849,4.21821892278603,3.18147444396429,0,0,0,0,0,0,0,0,0,0,0,11.1661120562266,9.8098102659106,8.94432571160081,10.5293517982954,23.2325600926541,27.8661569362661,9.66787231939202,9.13673000232666,9.74738348996911,9.15687282438263,9.76778138731471,10.8943943262604,9.96110762505643,12.2256756091209,41.7847696179903,32.8618013330115,9.56645056463106,10.0188895326015,9.48101862902912,24.6596847691051,27.6821752341659,34.1023960561708,28.9066767804667,10.645543455714,8.93712940531731,29.1982832876098,10.8169750941396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1035345203917,1,0,0,0,0,0,0
2.666223,906862,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.15494497947649,5.24124095773561,0,0,0,1,0,0,0,0,1,3.22200613631316,4.20869111670368,3.07209146933718,6.79912330138476,3.24862457685361,3.31559845914658,4.1194587757018,4.71890663909245,5.0620872627102,3.23510982687458,0,0,0,0,0,0,0,0,0,0,0,17.9339430541429,12.1296697635804,12.6185367171146,13.4205930249886,21.6080453544246,24.5437843306963,14.6305209357047,13.2632801759874,15.1978378913727,17.3713108249564,14.2275317971399,18.4057844913837,14.772047277744,16.6223967672345,64.4692890770747,49.0248297988735,14.7615675767984,15.9336315087556,15.5632736337541,28.3152702417264,33.7290526346733,49.2122697520258,34.0234434887875,15.9642276428348,13.4835970515631,41.3451990117679,13.4506413116921,21.1194184328436,1,0,0,0,0,19.6269078107645,3,0,0,0,0,0,0,3,0,0,0,0,0,16.2795766690563,31.5679499629368,31.5679499629368,1
1.80743,907045,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790263,0,0,0,0,1,0,0,3.22768333257165,3.15261579717656,3.20840519267234,7.31914691183376,3.29262169173062,3.1387032399678,3.93241029272366,3.87365770955129,4.98839321629997,7.2930018985687,0,0,0,0,0,0,0,0,0,0,0,11.2143901533215,9.04783932267365,9.13103470842285,9.36487585135343,23.9013948284594,23.9432388162944,9.67070008711348,8.65374141986949,9.70294256476285,9.28985898872394,9.54380452590903,11.5279602873337,9.53107475351454,11.4993273877037,41.9747436864875,33.2643706341514,9.41380403366542,10.9166131163214,9.21299831964054,21.601819185276,27.5368249652604,35.6258733168685,22.1040092230299,10.8529369530086,8.80678948022237,29.2155101279452,9.24136367592158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.845361,907046,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.3643966581341,0,0,0,0,1,0,0,0,1,0,3.16800627916,3.77548305714043,3.61204731524387,7.46739925098024,3.19908457065691,3.07443347785905,5.09298095288135,4.33498893029396,4.98496765325965,4.6289716868866,0,0,0,0,0,0,0,0,0,0,0,22.0992813787817,18.3094141361397,19.217941331763,17.9578436038386,24.2549048862889,28.949971755276,9.41361514067677,8.28397643905469,9.38328224531826,10.3616112261189,8.96708828599482,10.1203090129463,9.12503035549151,10.713367957152,40.8350334879547,32.5997212816211,9.0003241628363,10.9512347748628,8.47861595403869,22.6562396227468,20.8031126202171,30.7876292046264,24.35751610433,10.9122452363558,8.64480327645391,29.2878353734478,11.3919837859581,0,0,0,14.2269914816763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.146738,907048,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788489,0,0,0,0,0,1,0,6.28874741713975,4.22796647007262,3.00926846456499,8.14041576774551,3.33431981366973,3.0165565137516,4.32703652256982,4.33075646010983,3.26467537458396,2.90643154254967,0,0,0,0,0,0,0,0,0,0,0,11.3026797262506,10.0934451845236,11.6831942325091,10.0887431385717,25.6896908283785,26.9878382877833,10.8038689521433,9.64118823410835,10.6770667159843,16.7134875199938,10.3175119205513,12.5446282409619,10.4407147726932,11.8048587572257,46.5883865818772,37.0479711080952,10.7678635270717,11.5919867780056,10.6517856081184,23.8680757049612,33.1476653104714,36.7465100807217,30.3276578114176,11.5665735421643,10.0396283260066,31.0574861378564,12.4207358798356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.593576,908121,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92217399405502,0,4.7572348237753,0,0,0,0,0,0,0,1,3.72575756087924,4.3872095501876,3.07668157099987,7.37549886996086,3.25296905370574,3.10572403828525,4.18198023534941,4.34125238454088,4.27568461186692,3.03454945157831,0,0,0,0,0,0,0,0,0,0,0,16.0031036449943,12.7748428705212,12.2067699506599,13.2988678006524,29.7611039056035,28.8611953346875,11.4477657340581,9.97122992940742,11.6016408763632,11.6966542782281,10.7118208268156,14.3935928376941,10.9994843461961,13.9433766523157,51.3163943430207,38.6687814058558,11.5011188951597,11.7758571468387,11.4451592868481,23.1744659084711,31.8840167478565,39.6813108324607,23.2692711785101,12.5948973328616,10.8699261138141,35.9984974890249,12.0311565838726,14.8623537688494,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.502989,908122,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.05092015175165,0,0,0,0,0,0,0,0,1,1,3.19428003684533,3.05043945345377,3.19297924188299,8.44140406021108,3.1452630830422,3.23055085186822,4.23274321328826,3.74936909845498,3.51771642754191,3.07295752640733,0,0,0,0,0,0,0,0,0,0,0,15.090243332262,11.4092840378669,11.1771094397578,12.5498581215751,25.8741089588791,25.0944428915658,9.20528082775619,9.16642670628531,9.1483628303337,8.70514712586038,9.78873953433733,11.0387945685167,9.03790127265483,10.2880433539675,39.8081564938352,32.9376393952413,9.28345465213728,9.96166950475851,9.03825634495574,21.571817137663,22.5865208579349,33.9233609439399,21.1430765679119,10.2429032302926,8.66825988550763,27.5270974407808,9.25098419668736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.334602,908123,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.27617396928891,4.91396516922099,2.75208460027054,9.96295504508438,3.25137711327828,3.12309172469611,4.79927000980437,5.01096856666383,3.10632961031945,2.91737670096637,0,0,0,0,0,0,-3.3,-0.73,0.9,-27.5,0,14.4737570583842,11.317620607707,11.8002235653687,12.2817234454853,24.4900202639581,24.0896834951377,20.6966776399432,18.6410214814351,18.9840034036809,20.3027709265769,17.9968384112025,20.9499060913795,18.1418683009834,28.9191440833388,82.815259888459,65.8696945677633,18.2356388068942,19.4209141994198,18.284272522113,37.125562597807,50.4104234399078,66.2580265278927,56.4925562475591,21.1007466900397,17.1007115828928,62.9193296667143,14.3481594938645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
