IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_118_ASA,PKA_137_N_EXP,PKA_219,PKA_219_ASA,PKA_44,PKA_44_ASA,PKA_44_CHA,PKA_44_ENG,PKA_44_EXP,DOM_FAT,MUT_PAK5,MUT_STK19,MUT_STK19_EXP,REC_R_HSA_428531,REC_R_HSA_5672950_EXP,REC_R_HSA_5692755_EXP,PWY_R_HSA_373755_CSV,PWY_R_HSA_75035_EXP,GO_0007010,GO_0007030,GO_0007548,GO_0007568,GO_0043154,GO_0043154_EXP,GO_0051402,GO_2000379,EXP_FAM20A,EXP_BRDT,EXP_STK16,EXP_CAMK2D,PKA_109_I_CSV_X_Fingerprint_617,PKA_109_I_X_Fingerprint_617,PKA_190_ENG_X_Fingerprint_694,PKA_190_EXP_X_Fingerprint_644,PKA_190_E_EXP_X_Fingerprint_860,PKA_190_VOL_X_Fingerprint_860,PKA_192_ASA_X_Fingerprint_576,PKA_192_B62_X_Fingerprint_576,PKA_192_CSV_X_Fingerprint_576,PKA_192_VOL_X_Fingerprint_576,PKA_194_CSV_X_Fingerprint_709,PKA_249_ENG_X_Fingerprint_576,PKA_294_CSV_X_Fingerprint_576,PKA_59_ENG_X_Fingerprint_702,PKA_89_ASA_X_Fingerprint_702,EXP_COL4A3BP_X_EXP_COL4A3,EXP_CSNK1E_X_EXP_DIEXF,EXP_CSNK1E_X_EXP_HEATR1,EXP_CSNK1E_X_EXP_RPP40,EXP_CSNK2A1_X_EXP_HDAC1,EXP_CSNK2A1_X_EXP_HDAC4,EXP_CSNK2A1_X_EXP_SIN3A,EXP_CSNK2A1_X_EXP_SUPT5H,EXP_INSRR_X_EXP_GRB2,EXP_INSRR_X_EXP_SOS2,EXP_MAP2K1_X_EXP_DNM1,EXP_MAP2K1_X_EXP_PIK3CD,EXP_MAP2K1_X_EXP_RPS27A,EXP_PAK3_X_EXP_CTNNA1,EXP_TBK1_X_EXP_TRAF3,PWY_R_HSA_1280218_CSV_X_PWY_R_HSA_442742_CSV,PWY_R_HSA_187687_EXP_X_PWY_R_HSA_6804758_EXP,PWY_R_HSA_3247509_EXP_X_PWY_R_HSA_388841_EXP,GO_0001666_X_GO_0006469,GO_0001933_EXP_X_GO_0006914_EXP,GO_0007049_CSV_X_GO_0035019_CSV,GO_0007249_X_GO_0097190,GO_0010507_X_GO_0023014,Predicted IC50,Validation
1.829591,907169,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9760866548,0,0.771885,0,1,0,1,0,0,0,0,0,3.0160462437,3.4084326001,6.2920197942,5.72149334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.430724358,46.273507383,45.794110121,54.785486418,67.942548799,27.759725439,41.287463688,52.221154829,21.98337641,14.03073575,27.415874498,42.278966808,31.641118275,31.259972091,40.659993281,0,0,0,0,0,0,0,0,2.2821531425,1
1.338579,907171,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.589704542,0,0,0,0,0,0,1,0,0,0,0,2.9636129991,3.2666693306,6.4168787772,5.6820410582,0,0,0,0,0,0,0,0,0,0,0,0,0.557707,0,0,17.962836025,50.919721088,46.188224937,50.306454478,62.68808106,26.835018282,37.835843239,46.48827232,20.770220771,12.542386662,27.956755852,36.856514579,32.253611668,28.616280091,48.50834926,0,0,0,0,0,0,0,0,3.2079987817,4
1.341258,907172,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,3.2336626161,6.1317031908,6.1611277545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.565535587,46.429483971,46.856987143,47.707735967,78.02084041,27.17945583,49.064345201,57.797172794,22.568540943,14.129828489,56.309601857,33.520137685,32.549953768,32.85723478,34.647082044,0,0,0,0,0,0,1,0,1.1914389132,1
1.411695,908125,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.6371230116,0,1,3.0951624727,3.4304583082,6.6022065409,6.1020027303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.335719837,51.473698627,44.589900783,47.565064674,76.904685367,33.126546849,48.423444558,56.145724972,25.440444224,14.509201662,27.181738422,27.324388275,27.631936959,36.71962705,34.548082704,0,0,0,0,0,0,2,0,1.428437723,8
3.547383,908128,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.9729302307,2,4,0,0,0,0,0,0,2.8920391501,3.1962498587,6.6044383729,6.1480601306,0,0,0,0,0,0,0,0,0,0,0,0,0.845082,0,-10.7,17.7014301,49.427087462,43.667089807,52.261573527,59.839796642,26.927618843,38.357073632,46.212276098,25.201156067,15.270878998,25.411586673,33.367078019,27.639884344,35.984510455,40.203665587,0.2691462305,0,0,1,54.479942515,0,0,2,4.1443676467,5
2.078185,909706,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8434139219,0,0,0,0,0,0,0,0,0,0,0,2.9491240043,3.1420955104,6.3832991772,5.4226161461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.924084245,60.21427693,48.540718931,59.028502854,57.492783274,24.829615308,35.712323059,47.738645037,28.88353193,15.464934535,27.789304668,24.504558931,23.879324342,35.122561249,51.303662511,0,0,0,0,0,0,1,0,2.4344447075,4
2.703247,909713,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.2692214484,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,3.1788993323,6.8625699925,5.2082461286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.514722686,50.31384623,45.413831863,43.175576363,68.369568115,27.214502323,40.178494617,49.408211623,21.40855731,13.45479164,31.292506408,29.249565153,30.968572283,32.058970505,46.966454269,0.495450235,0,0,0,0,0,0,0,2.7352514832,4
2.692841,909723,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,2.9019421786,6.3760563725,6.3314217803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.422173045,39.007295494,38.149826641,44.42984849,52.648359321,23.525012513,36.014315647,42.37686564,26.897801533,13.50491672,26.097781904,35.191656968,29.568772237,33.362035439,30.266370015,0,0,0,0,0,0,0,0,2.7221132656,6
2.014455,909724,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7687839898,0,0,0,0,1,0,0,0,0,0,0,2.910210766,3.0312444413,6.5304615048,4.8471171585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.008152121,60.624076088,43.426218691,55.744282047,78.768590726,30.595135627,46.725989537,54.935102722,25.86562384,12.966675268,28.811387975,29.525209595,29.118876629,33.933314802,45.112112795,0,0,0,0,13.997655292,0,0,0,2.0599844237,6
4.704213,909725,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0561620036,0,0,6.6264268428,1,0,0,0,0,0,1,0,2.9280808558,2.671767245,6.7064969551,6.530950752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.475765776,46.138884712,42.044339607,47.117046895,66.126987849,25.639454568,39.05644879,48.516619543,28.061534887,16.109070612,27.353598601,26.61224411,27.437288473,50.001630541,45.398736839,0,0,0,0,0,0,0,0,4.1093544024,7
1.819327,909726,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7570924094,0,0,0,0,0,0,0,0,0,0,0,2.9848356828,2.9442653885,6.8233148072,5.454875823,0,0,0,0,0,0,0,0,0,0,0,2.536,0,0,0,17.358770267,58.632185363,46.980658611,55.863799101,79.987561412,30.231762066,49.921181488,55.698341865,23.944527225,14.305833605,29.75250164,31.704062688,34.381094586,33.823471473,42.810067068,0,0,0,0,0,0,0,0,1.6625267203,10
1.046342,909784,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8378573055,0,0,0,1,0,0,0,0,0,0,0,2.822895768,3.1558922307,6.3979954472,6.9713754974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.374710723,47.874617171,46.722752521,50.891560568,55.118940551,22.982238565,37.766949466,44.822469279,19.926618226,14.24408227,48.850123156,30.670141996,27.274320126,30.05075125,48.268948224,0,0,0,0,0,0,0,0,2.0685773763,10
0.680605,910697,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8446799855,3.011024581,6.611937614,5.4941446307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.581995587,58.124879847,43.238032656,46.413892267,75.02939564,28.896413475,44.223414176,64.964359287,21.719675731,12.213056781,38.853309778,31.40853394,36.871514483,27.523684267,47.00823082,0,0,0,0,0,0,0,0,0.1337986098,8
-1.468286,910853,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4.3998443434,0,0,4.796589481,2.9052869665,6.3378627389,3.7672742525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.511211755,54.418175194,56.197647966,59.397608749,73.032922534,27.440665257,41.881291625,43.790521702,23.106660101,12.901557144,32.516115301,27.30990401,30.147514797,33.230812207,35.97598207,0,0,31.533298023,0,0,0.6948806924,2,0,-0.632855101,7
0.94906,910903,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2098945568,0,0,0,0,0,0,0,0,0,0,0,2.9202327312,3.2708078861,6.7020292041,5.4415727631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.476619157,58.401208683,48.180631364,54.12071371,71.002083144,29.000874007,49.85167579,64.166684999,22.26175927,11.90349005,67.861315539,34.74433554,33.301695988,30.252686885,50.429279287,0,0,0,0,0,0,0,0,1.25179926,6
4.508126,910921,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,3.1587881037,6.8081987162,5.5538107885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.884248672,50.64740796,47.146565894,52.829387329,64.46911784,23.401130131,37.023887101,50.402848801,22.202646735,12.562072004,31.349067635,28.305321541,30.509243081,43.054527586,44.227532787,0.58894723,0,0,0,0,0,0,0,4.1370965925,1
-1.678127,910925,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.726279505,0,0,0,0,0,0,0,0,0,0,0,3.031323289,3.5753219846,6.1396297533,4.6281963363,0,0,0,0,0,0,7.6,2,0.77178,22,0,-9.986,0,0,0,17.958518549,55.182486062,46.714483414,54.429140601,79.771087153,25.879833131,49.229766184,48.815908344,22.269043039,11.066938546,39.865307509,39.131447748,35.435925083,29.836347767,49.297862207,0,0,0,0,0,0,1,0,-1.090594606,6
4.021202,910932,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.8871692185,2.8805661876,6.323518746,5.9785992579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.546105568,48.248986109,42.077485663,51.780589898,54.342818921,25.608699396,32.54732636,47.873163302,25.114139578,15.114396456,33.687009077,33.839705053,26.172848054,35.027727178,50.522658732,0,0,0,0,27.330535451,0,0,0,2.7350554481,7
3.073031,925339,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,0,0,0,0,3.062479867,3.0825653738,6.5520872733,4.5364269217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.449408283,50.983893273,45.910463672,47.04678476,55.251437981,21.878988137,34.722620004,41.367670538,24.32531098,12.743306578,29.606541846,30.968908855,27.200420954,40.110603293,34.704153546,0,0,0,0,0,0,0,0,3.3627047213,9
1.343641,971777,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,1,6.6708432221,0,0,2.8759289153,3.1153607494,7.0680068856,4.4456227649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.209887856,48.324280408,53.037351541,61.232393218,65.471984391,26.040050748,43.833676965,51.329255538,22.929799133,12.441270779,33.124605904,27.969891658,33.123017713,43.162180428,49.22696498,0,0,0,0,0,0,0,0,1.5295751882,8
3.909337,1240125,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6114170127,0,0,0,0,1,0,0,0,0,1,0,3.0196852704,2.9715560246,5.2698386421,6.3758861622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.787369185,45.484003587,40.968182168,46.35295123,66.830790955,26.236062687,44.569323126,46.564057415,26.179448519,14.139183575,27.49716348,29.180016861,28.464169923,44.674568143,59.220403652,0,16.856000992,0,1,0,0,0,1,3.1971263421,7
0.928584,1240130,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0194129942,0,0.803653,0,0,0,1,0,0,0,0,0,4.2588922275,3.1884899521,7.4494437819,4.4432473127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.978527845,57.865709258,53.711322794,64.016736067,65.400357687,28.417189418,45.720655306,55.671917308,21.889036989,11.621562176,37.634096734,43.750345288,31.350322026,30.766949774,34.575628461,0.5754518416,0,0,0,0,0,2,0,1.8768607131,4
3.689594,1240153,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2562226917,0,0,0,1,0,0,0,0,0,0,0,3.0142886811,3.112671923,7.2591507437,4.7745651402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.643128543,51.70758101,49.474201961,58.179979938,71.34340031,29.27410279,45.395834696,54.272302166,21.927410022,13.847917891,38.602452458,42.181189756,29.151500099,32.144090619,39.645432914,0,0,0,0,0,0,0,0,2.8585903594,9
4.223501,1240226,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5659659165,0,0,0,0,0,0,0,0,0,0,0,2.9994014728,2.8142410601,6.6644443157,5.3949306354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.378129754,42.569461418,53.723208355,54.029157623,62.511526004,23.288451567,42.526162346,47.372827011,22.629363898,13.692094223,31.484728904,26.74088772,29.821530926,30.807003228,52.974540113,0,0,0,0,0,0,0,0,3.5179811882,2
3.025227,1287706,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2095949315,0,0,0,0,1,1,0,0,0,1,0,3.1121568867,3.5111447226,6.3142285442,5.4522291879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.953399851,52.535626348,50.574178842,55.421642439,72.443258838,28.542072846,45.123377761,62.654358575,23.209248448,10.987618238,35.04581118,33.818932821,32.721996578,22.74443571,49.233434457,0,0,0,0,0,0,0,0,2.8740495094,9
1.544646,1298145,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.026291082,3.3075081458,5.9988140368,7.49242324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.080180677,63.243833092,50.635876172,54.602267952,63.69665567,25.1411132,42.136425764,49.847880911,22.950381559,13.323429079,31.032849953,29.859989377,33.141899442,45.492851932,57.804486314,0,0,0,0,0,0,0,0,1.0745174352,3
4.033614,1298160,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.7009669527,0,0,0,2,1,0,0,0,0,3,0,2.9852256991,2.9079916671,5.207403433,4.6377785734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.994461275,50.638116083,46.325993569,40.951116111,61.028336728,24.418613786,47.504293642,45.524153445,23.863755112,14.641675877,31.352027351,29.387522953,35.172416233,59.090564926,56.902924705,0,0,0,0,0,0,0,0,3.8829101775,9
0.496571,1299078,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3862046286,0,0,3.8340118109,0,1,0,0,0,0,1,0,2.982705948,3.0854105054,6.6041593452,5.2242480602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,13.598981979,45.421753097,44.162906598,59.903230204,67.489214137,23.912661058,44.300978403,44.539798173,22.089649288,14.332850382,39.317842745,30.620536588,30.844199095,37.571279826,46.114689554,0,0,0,0,0,0,0,0,1.3947195248,5
2.426118,1299080,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.8541188527,0,0,0,0,0,0,0,0,0,0,0,0,11.012704612,0,0,0,0,0,0,0,1,6.8541188527,0,0,2.9395237171,3.1728234934,6.5635012143,4.9491614107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.611692542,52.61897479,46.3435566,59.425291703,70.425642516,27.893669069,45.861300158,52.337490126,24.329362952,14.043082197,34.160331791,29.94263792,29.103085231,32.362934715,46.040159504,1.1580914274,0,0,0,0,0.5582267672,0,0,2.2893267387,1
1.154748,1299081,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1413504413,0,0,3.1779727861,0,1,0,0,0,0,0,0,6.8026765134,2.993358513,6.1432293588,5.4211731483,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.323,0,14.590911962,71.174780104,55.068081667,55.428708773,67.085953404,27.075333973,41.775811628,59.153238595,25.520457842,15.973676573,48.247848556,34.466235131,31.904834567,32.294549034,43.478931292,0,0,0,0,8.867057955,0,1,0,2.2041359213,8
-3.303057,687448,283,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,2.9447520849,5.1066096864,5.428577798,0,0,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,19.228087898,52.98541087,48.54758234,54.35830418,70.871516397,28.213318188,41.172154995,55.3174619,25.266094201,14.167859584,27.972207168,25.339352779,30.311337265,29.07281379,53.649703374,0,0,0,1,0,0,0,0,-2.966200935,7
-2.272377,753545,283,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7662686412,0,0,0,0,0,0,0,0,0,0,0,2.9812748584,2.8304594377,5.821523735,4.8904096202,0,0,0,3.7662686412,0,0,0,0,0,0,0,0,0,0,0,20.298385262,52.90969821,50.701847549,54.144074816,68.258362291,27.771284825,42.806418314,55.021157133,23.507593447,14.030819782,31.704233654,25.612147711,30.469331641,31.395334095,44.143747028,0,0,0,0,0,0,0,0,-2.496306715,1
