IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_704,Fingerprint_702,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_643,Fingerprint_635,Fingerprint_617,Fingerprint_611,Fingerprint_576,Fingerprint_363,PKA_153_CHA,MOT_2D_linker_CSV,MUT_ALPK1,MUT_MAP3K6,MUT_MAP3K6_EXP,PWY_R_HSA_2454202_CSV,GO_0001764,GO_0007257_CSV,GO_0014068_CSV,GO_0016477_CSV,SFAM_Alpha_Unclassified_EXP,EXP_FAM198B,EXP_MINK1,EXP_LIMK2,EXP_ANKK1,EXP_WNK4,EXP_ROCK1,PKA_151_POL_X_Fingerprint_611,PKA_153_CSV_X_Fingerprint_656,PKA_153_EXP_X_Fingerprint_656,PKA_153_POL_X_Fingerprint_576,PKA_153_POL_X_Fingerprint_611,PKA_73_ASA_X_Fingerprint_644,EXP_AKT1_X_EXP_ADCY2,EXP_AKT1_X_EXP_APAF1,EXP_AKT1_X_EXP_CXCR4,EXP_AKT1_X_EXP_NF2,EXP_CDK4_X_EXP_CDC25B,EXP_CDK4_X_EXP_CDKN3,EXP_CDK4_X_EXP_RPA1,EXP_CDK4_X_EXP_SUPT3H,EXP_CDK9_X_EXP_CCND2,EXP_CDK9_X_EXP_HEXIM1,EXP_CDK9_X_EXP_LARP7,EXP_CDK9_X_EXP_NELFA,EXP_CDK9_X_EXP_POLR2B,EXP_CDK9_X_EXP_TAF11,EXP_CDK9_X_EXP_TCEA1,EXP_MAP2K7_X_EXP_MYC,EXP_MAP2K7_X_EXP_VEGFA,EXP_MAPKAPK3_X_EXP_CBX6,EXP_MAPKAPK3_X_EXP_HIST1H2BJ,EXP_MARK2_X_EXP_SLC3A2,EXP_MINK1_X_EXP_CHRNE,EXP_NEK7_X_EXP_TOP2B,EXP_OXSR1_X_EXP_SLC22A13,EXP_PRKCA_X_EXP_ACTG1,EXP_PRKCA_X_EXP_CALM1,EXP_PRKCA_X_EXP_GNAO1,EXP_PRKCA_X_EXP_GNGT2,EXP_PRKCA_X_EXP_LEMD3,EXP_PRKCA_X_EXP_PLCB2,EXP_PRKCA_X_EXP_PLCD4,EXP_PRKCA_X_EXP_PPP1R14A,EXP_PRKCA_X_EXP_RACK1,EXP_PRKCA_X_EXP_YWHAG,EXP_STK24_X_EXP_MOB4,EXP_STK24_X_EXP_PPP2R1A,EXP_STK24_X_EXP_PPP2R1B,EXP_TGFBR2_X_EXP_FBN1,EXP_TGFBR2_X_EXP_NEDD4L,EXP_TGFBR2_X_EXP_SMAD6,EXP_TRIB3_X_EXP_TGS1,PWY_R_HSA_5683057_X_PWY_R_HSA_8953854,GO_0000187_EXP_X_GO_0001525_EXP,GO_0001764_EXP_X_GO_0034613_EXP,GO_0001764_X_GO_0009267,GO_0002250_CSV_X_GO_0007169_CSV,GO_0006897_EXP_X_GO_0070372_EXP,GO_0006897_X_GO_0045944,GO_0007030_EXP_X_GO_0048013_EXP,GO_0007030_X_GO_0070372,GO_0031098_X_GO_0048812,GO_0035556_EXP_X_GO_0051966_EXP,GO_0035556_EXP_X_GO_1901215_EXP,Predicted IC50,Validation
3.160665,1240122,249,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.454153,0,3.4132316145,4.9729566191,4.910404237,2.8824289665,2.7794214117,2.9067911358,0,0,0,0,0,0,13.743778349,15.899116928,13.9053656,21.240106231,61.83331404,79.070724571,69.414593137,39.049068251,37.573049269,36.509434159,42.860600126,31.184890856,57.021811967,43.580061265,45.391450456,50.753760652,21.623027981,21.427529142,23.441607659,38.119737436,17.439126189,59.506425793,23.107345792,48.996065964,37.597070072,13.05774099,12.473778793,18.896324601,12.022680202,11.884500673,12.742459733,51.173190765,19.119522813,40.095067084,33.169145156,24.893299838,16.022949263,32.118276271,17.03006963,44.117111604,0,0,0,0,0,0,0,0,0,0,0,0,2.1740537571,5
-0.42567,753538,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0.669236,0,0,0,0,2,0,0.831868,0.831868,0,3.4280922916,4.6073947181,5.38252137,3.1120488276,3.4176044865,3.0881567607,0,0,0,0,0,0,14.079972479,17.396051133,13.988157099,19.688580312,31.645972576,56.791968526,61.522544212,32.838814844,18.547506588,47.339896272,49.99399952,39.523620684,65.19434819,46.268488818,59.282991229,55.71973301,25.972566157,21.103888387,19.529839422,39.667971388,18.500161339,52.204523636,20.27974715,51.446549118,38.707113361,12.915888157,12.434621555,19.390450347,12.415725939,12.13113879,11.913209117,53.114468925,21.634361648,50.926525182,37.356564723,27.058445246,12.652042031,23.927937893,17.678364657,38.077574311,0,0,0,0,0,0,0,0,0,1,0,0,-1.39435639,6
4.667447,1298215,288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2535059731,3.1941371118,4.5576056866,6.4245508818,2.8376197675,3.340588311,2.9896608927,0,0,0,0,0,0,13.906812049,16.583485194,13.037322139,21.987363404,55.010295111,64.051994038,61.159837561,34.839359744,27.45948427,46.014739115,43.261673029,43.052224363,64.79442289,41.788295339,55.159691259,51.839603576,26.528469273,15.992990884,24.781366606,36.355715957,17.294310674,48.427891329,24.321782708,47.467149829,38.620595393,11.677132891,12.174323484,19.701492704,11.725656655,11.224097213,11.976150731,50.218423902,20.520979378,42.542219108,33.980739102,23.118464555,13.603911082,31.987513174,16.143387823,48.195531822,0,0,0,0,0,0,0,0,0,0,0,0,4.8039767396,1
3.686989,910911,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,3.4392964477,0,0,0.83012,0,0,0,4.1074828237,4.6572398587,5.6363050409,2.8899305258,3.0917080726,3.4677489705,0,0,0,0,0,0,12.45269153,15.419353822,12.189728903,16.775694364,45.816331383,54.75470195,54.445832226,35.974066928,32.008003165,38.761710924,46.283271653,35.123296175,60.83914622,40.773572641,55.818337194,46.95151388,24.294715756,17.934929028,19.569173242,35.973826948,16.040349189,50.370065316,23.921268956,48.917838411,41.39739196,12.631112807,11.999110326,19.033038921,11.980268214,11.661617326,12.904076155,50.774405204,20.614843731,45.281576228,35.418649003,23.867625919,13.084015962,25.861799319,17.657209717,37.713414398,0,0,0,0,0,0,0,0,0,0,0,0,3.6825125134,4
0.049402,753535,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.775437,0,0,3.7102334146,5.3729617852,5.9702980221,3.0292557672,3.0652434472,3.2734519883,0,0,0,0,0,0,14.327089805,15.425368691,13.481864365,19.868405501,54.330760776,62.600278962,51.857658766,32.270422071,40.115759637,42.553059859,39.442953193,33.194951535,55.070891872,35.315843802,50.801216202,50.917535977,26.114663853,19.019032331,17.24067927,36.495369906,19.495823101,57.069153144,24.828162494,41.087674109,34.552065441,10.8636156,9.8902522942,15.306251027,10.109042709,10.319088616,10.245229998,42.912092177,16.335827617,41.936860978,32.274134061,22.023985374,15.943798986,28.61186406,20.669433471,49.705679762,0,0,0,0,0,0,0,0,0,1,0,0,1.3746048934,5
0.750666,1298215,177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2535059731,3.1941371118,4.5576056866,6.4245508818,2.8376197675,3.340588311,2.9896608927,0,0,0,0,0,0,13.906812049,16.583485194,13.037322139,21.987363404,55.010295111,64.051994038,61.159837561,34.839359744,27.45948427,46.014739115,43.261673029,43.052224363,64.79442289,41.788295339,55.159691259,51.839603576,26.528469273,15.992990884,24.781366606,36.355715957,17.294310674,48.427891329,24.321782708,47.467149829,38.620595393,11.677132891,12.174323484,19.701492704,11.725656655,11.224097213,11.976150731,50.218423902,20.520979378,42.542219108,33.980739102,23.118464555,13.603911082,31.987513174,16.143387823,48.195531822,0,0,0,0,0,0,0,0,0,0,0,0,2.6949445407,2
-0.111921,1240122,1046,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.454153,0,3.4132316145,4.9729566191,4.910404237,2.8824289665,2.7794214117,2.9067911358,0,0,0,0,0,0,13.743778349,15.899116928,13.9053656,21.240106231,61.83331404,79.070724571,69.414593137,39.049068251,37.573049269,36.509434159,42.860600126,31.184890856,57.021811967,43.580061265,45.391450456,50.753760652,21.623027981,21.427529142,23.441607659,38.119737436,17.439126189,59.506425793,23.107345792,48.996065964,37.597070072,13.05774099,12.473778793,18.896324601,12.022680202,11.884500673,12.742459733,51.173190765,19.119522813,40.095067084,33.169145156,24.893299838,16.022949263,32.118276271,17.03006963,44.117111604,0,0,0,0,0,0,0,0,0,0,0,0,0.5345821151,9
1.823654,1290724,273,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4404140549,4.0359389397,3.8890615272,3.0045129897,3.0004181295,3.3532556127,0,0,0,0,0,0,13.576066833,16.302687126,13.070705428,23.691119522,65.117754254,83.297663419,60.546847526,37.411111126,15.371681948,38.166970173,41.610425509,29.231670161,54.231576624,39.107539638,49.538383968,45.184184265,29.164541709,18.928296112,17.01673007,28.194955229,13.229115331,73.456150172,26.097820279,60.445156449,48.640947291,16.365782287,15.121581048,22.40670006,15.379474108,15.099029746,14.003814084,64.718122578,26.631602373,37.336901469,29.087576751,21.661496298,28.827153701,37.586506052,19.706729744,37.060893991,1,0,0,0,0,0,0,19.566714876,0,0,37.200668991,0,1.3001474286,6
-0.604677,910701,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4546420326,4.8144051485,6.4571060344,3.3077168837,3.3068624517,3.3123555258,0,0,0,0,0,0,12.467357958,15.277485335,11.44199955,16.30158093,37.079797615,46.215034852,53.543804518,26.613723434,36.573914489,47.98264518,49.354312234,30.585695096,66.782363974,46.034720747,56.814430442,44.955079658,26.938151316,12.274479709,15.82645835,33.241349683,18.528141893,59.7058552,22.551244952,53.07467281,40.957413368,13.207155634,13.700975976,21.476498828,12.302220867,12.44288253,13.345782178,51.210975802,19.84644393,45.309100135,31.434967642,24.969594351,14.347896622,29.89799527,17.971973134,34.941471379,0,0,0,0,0,0,0,0,0,0,0,0,-0.291233528,5
2.583684,753535,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.775437,0,0,3.7102334146,5.3729617852,5.9702980221,3.0292557672,3.0652434472,3.2734519883,0,0,0,0,0,0,14.327089805,15.425368691,13.481864365,19.868405501,54.330760776,62.600278962,51.857658766,32.270422071,40.115759637,42.553059859,39.442953193,33.194951535,55.070891872,35.315843802,50.801216202,50.917535977,26.114663853,19.019032331,17.24067927,36.495369906,19.495823101,57.069153144,24.828162494,41.087674109,34.552065441,10.8636156,9.8902522942,15.306251027,10.109042709,10.319088616,10.245229998,42.912092177,16.335827617,41.936860978,32.274134061,22.023985374,15.943798986,28.61186406,20.669433471,49.705679762,0,0,0,0,0,0,0,0,0,1,0,0,1.9291982335,4
5.030118,1240204,288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2763781764,4.7310352059,6.0995894234,3.2194940934,3.1069043607,3.261944526,0,0,0,0,0,0,13.750437619,14.863375389,13.486426791,20.359694784,52.308592659,60.827679934,65.496843811,36.752357072,14.882185367,41.851831134,35.456192358,25.957896683,56.252172613,34.412738088,45.797809791,50.404295551,18.315536316,18.328887529,15.340417529,34.792102428,18.030260784,47.601351131,17.833075285,54.635072572,44.796609233,14.350324067,13.157738789,20.15488821,13.093428066,13.718690431,17.845732638,57.332292056,22.578575082,40.185355251,31.505390228,18.903998854,13.538749453,25.772891887,20.663196062,38.535267841,0,0,0,0,0,0,0,0,0,0,0,0,5.2168228211,8
-3.909400072,1240140,1032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.692127,0.692127,3.692215835,3.1634077749,4.6979362801,7.2422129888,3.0826832432,3.0720609931,3.2039221396,0,0,0,0,0,0,12.232891286,14.067033522,12.430996727,15.926316194,26.757795114,53.629278626,56.084396825,28.719916004,19.343117088,46.541757422,44.809120918,34.075975847,58.96496452,41.18492037,49.56047024,51.857046407,27.006016615,16.314116466,16.422369981,35.894888956,18.71650369,56.994803972,19.167197433,40.207476082,32.990386208,10.642752395,10.265476972,17.140507416,10.07352668,10.845337559,10.69869444,44.709349217,16.18189062,45.511794454,34.080774856,40.338344886,11.105844505,20.73298754,15.913859063,31.966703881,0,0,0,0,0,0,0,0,0,0,0,0,-3.970692566,10
0.197781,909708,282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.9462495437,4.6151803371,4.556794575,3.1076521278,3.0789350163,3.0313971062,0,0,0,0,0,0,14.575612714,15.801300795,13.593811206,20.62977015,62.172489417,69.27341079,62.682763839,33.932144636,42.245463644,40.300980059,41.772920517,31.033363555,57.65956506,39.596005223,57.734477632,56.473319461,22.102138901,22.494352031,20.005651737,37.305083912,18.001529846,63.150266052,21.992730764,43.313684497,34.835459838,11.480905662,10.964166669,18.574838914,10.733317616,10.952966578,10.958072293,47.723964502,17.617671602,54.642840403,37.934820277,28.016832727,15.189103837,42.716838637,17.589851166,65.644717676,0,0,0,0,0,0,0,0,0,0,0,0,0.6700766688,4
3.493108,1240122,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.454153,0,3.4132316145,4.9729566191,4.910404237,2.8824289665,2.7794214117,2.9067911358,0,0,0,0,0,0,13.743778349,15.899116928,13.9053656,21.240106231,61.83331404,79.070724571,69.414593137,39.049068251,37.573049269,36.509434159,42.860600126,31.184890856,57.021811967,43.580061265,45.391450456,50.753760652,21.623027981,21.427529142,23.441607659,38.119737436,17.439126189,59.506425793,23.107345792,48.996065964,37.597070072,13.05774099,12.473778793,18.896324601,12.022680202,11.884500673,12.742459733,51.173190765,19.119522813,40.095067084,33.169145156,24.893299838,16.022949263,32.118276271,17.03006963,44.117111604,0,0,0,0,0,0,0,0,0,0,0,0,3.881796272,9
-0.222179,1298215,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.2535059731,3.1941371118,4.5576056866,6.4245508818,2.8376197675,3.340588311,2.9896608927,0,0,0,0,0,0,13.906812049,16.583485194,13.037322139,21.987363404,55.010295111,64.051994038,61.159837561,34.839359744,27.45948427,46.014739115,43.261673029,43.052224363,64.79442289,41.788295339,55.159691259,51.839603576,26.528469273,15.992990884,24.781366606,36.355715957,17.294310674,48.427891329,24.321782708,47.467149829,38.620595393,11.677132891,12.174323484,19.701492704,11.725656655,11.224097213,11.976150731,50.218423902,20.520979378,42.542219108,33.980739102,23.118464555,13.603911082,31.987513174,16.143387823,48.195531822,0,0,0,0,0,0,0,0,0,0,0,0,-3.209445955,7
-1.467043,909700,273,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8044006211,4.1959469686,4.275684889,3.1094241999,3.0877516724,3.1243831296,0,0,0,0,0,0,13.043139351,14.815342773,12.969983138,17.634120796,42.077497623,60.846258403,54.852802058,34.636933733,15.79714885,42.52049514,39.218690927,29.937788332,55.603623938,33.001981575,46.233189017,40.370627391,24.468774904,16.58203367,17.929229677,31.41755304,15.282618794,64.086593814,25.114222039,41.620965812,35.655248693,11.88727258,11.261475577,16.067517845,11.725989345,11.626987834,11.146728011,47.116738817,16.192679362,40.914197921,34.611735524,17.176803793,10.682490611,16.822968467,14.882259255,41.482953097,0,0,0,0,0,0,1,0,0,0,0,0,-0.968444238,3
0.494677,909709,312,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.4712564505,4.7375108444,6.3046772644,3.2165280964,2.9678751367,3.0944194436,0,0,0,0,0,0,12.941787498,15.023414537,13.197327829,19.298519535,64.312722257,57.344803525,53.201195679,30.867895206,18.05709703,37.615525498,41.484570109,30.374992156,58.496573596,40.976270335,52.771257055,50.148901017,25.035904155,16.041233602,20.424692555,36.688353672,17.365924746,60.201121743,23.437554155,51.154116929,40.016409416,12.568276791,13.153144471,18.731794101,12.067581235,11.976804034,12.239618397,51.533898702,19.330663967,42.61209175,35.088413576,24.838780545,15.967888745,35.70780389,17.353372312,46.092313291,0,0,0,0,0,0,0,0,0,0,0,0,0.2535276276,4
4.432703,753561,275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2709587387,4.4490218192,6.6663927078,3.2396825716,3.1162882887,3.252402341,0,0,0,0,0,0,14.411987735,17.218449309,15.626330108,24.739895812,52.892718866,83.167635296,63.321275438,46.674032846,15.677964932,31.98394898,38.948215114,30.39000046,53.437675379,35.132059269,45.809686794,49.680365896,21.311707454,20.484888351,19.147332726,37.348468768,17.180803009,58.417742645,20.880159846,46.707569448,37.390033263,12.052990129,11.124002146,17.089713492,12.515975134,11.596828773,15.64175531,48.267492803,19.79290281,47.48491737,35.196230508,24.347474524,14.112833313,27.290982439,18.453892465,45.448759898,0,0,0,0,0,0,0,0,0,0,0,0,4.6219460385,10
5.700724,753532,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,3.3359664566,0.820802,0,0.816725,0,0,0,5.256379074,4.3082802517,4.2153783231,2.8341604698,3.1056330538,3.4992217645,0,0,0,0,0,0,14.163588346,15.061972595,13.244500139,19.358425244,55.554308106,50.687521904,53.475948071,31.407003799,16.984357457,43.465497095,41.410667597,27.165106239,57.034202372,39.760759643,47.709495646,46.417581132,26.169691651,23.031722696,19.528536393,27.52459728,16.992178761,62.972921842,24.664611511,60.779474063,43.900748532,15.814015553,14.434675879,21.966168382,15.537999436,15.937333247,15.850661482,63.968742717,23.052497848,35.365009725,28.375412662,21.652637247,38.147695164,42.056586698,34.047576844,33.920010527,0,0,0,0,0,0,0,0,0,0,0,0,5.3680355716,7
3.426657,909709,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.4712564505,4.7375108444,6.3046772644,3.2165280964,2.9678751367,3.0944194436,0,0,0,0,0,0,12.941787498,15.023414537,13.197327829,19.298519535,64.312722257,57.344803525,53.201195679,30.867895206,18.05709703,37.615525498,41.484570109,30.374992156,58.496573596,40.976270335,52.771257055,50.148901017,25.035904155,16.041233602,20.424692555,36.688353672,17.365924746,60.201121743,23.437554155,51.154116929,40.016409416,12.568276791,13.153144471,18.731794101,12.067581235,11.976804034,12.239618397,51.533898702,19.330663967,42.61209175,35.088413576,24.838780545,15.967888745,35.70780389,17.353372312,46.092313291,0,0,0,0,0,0,0,0,0,0,0,0,2.6101544393,3
3.55147,1240207,185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5499676318,4.5246408566,5.0113181124,3.1388530063,2.8677287831,2.8615774706,-1.1,0,0,0,0,0,13.170770241,14.941224792,12.837125035,19.70280619,53.525663209,77.693152711,67.117784797,34.969021893,16.756295662,40.140518914,44.036702675,26.995406139,55.808719715,39.201265386,48.858965277,51.631889653,19.164071693,19.869823907,20.05864826,26.36284899,17.193169835,68.340844706,21.350654493,61.88708431,51.031132388,18.109282408,15.013146121,24.512401639,14.528871204,14.367476029,16.041228873,64.29422496,23.6082185,45.232423103,31.313183683,23.627453396,15.827681472,26.873735491,20.411300025,37.165208484,0,0,0,0,0,0,0,0,0,0,0,0,3.5295191263,5
1.409437,1298531,256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.780522,0,3.0143287303,4.6615165513,6.7584921618,2.8414092007,3.2414847166,2.8972151879,0,0,0,0,0,0,12.681506236,14.887182656,12.514993909,20.271332842,55.834304208,64.979305553,58.120638695,37.300901538,39.79248801,40.714367451,39.787935639,28.374513193,54.92092865,37.642853894,53.239756787,46.712883259,29.867407098,17.033314923,17.126095724,36.53371016,16.942181866,60.283154931,21.360552006,43.279841637,34.867115237,11.211735901,10.42117803,16.889766722,10.768450518,10.425008013,10.42117803,45.905569886,17.365730391,48.452605557,38.755761069,27.007024319,14.313895087,32.902996818,17.093843276,51.114947541,0,0,10.445733427,1,0,0,2,0,0,0,9.2478234558,9.2478234558,1.0158948206,10
0.810056,909708,1060,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9462495437,4.6151803371,4.556794575,3.1076521278,3.0789350163,3.0313971062,0,0,0,0,0,0,14.575612714,15.801300795,13.593811206,20.62977015,62.172489417,69.27341079,62.682763839,33.932144636,42.245463644,40.300980059,41.772920517,31.033363555,57.65956506,39.596005223,57.734477632,56.473319461,22.102138901,22.494352031,20.005651737,37.305083912,18.001529846,63.150266052,21.992730764,43.313684497,34.835459838,11.480905662,10.964166669,18.574838914,10.733317616,10.952966578,10.958072293,47.723964502,17.617671602,54.642840403,37.934820277,28.016832727,15.189103837,42.716838637,17.589851166,65.644717676,0,0,0,0,0,0,0,0,0,0,0,0,-1.280972647,6
1.191225,909709,249,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.4712564505,4.7375108444,6.3046772644,3.2165280964,2.9678751367,3.0944194436,0,0,0,0,0,0,12.941787498,15.023414537,13.197327829,19.298519535,64.312722257,57.344803525,53.201195679,30.867895206,18.05709703,37.615525498,41.484570109,30.374992156,58.496573596,40.976270335,52.771257055,50.148901017,25.035904155,16.041233602,20.424692555,36.688353672,17.365924746,60.201121743,23.437554155,51.154116929,40.016409416,12.568276791,13.153144471,18.731794101,12.067581235,11.976804034,12.239618397,51.533898702,19.330663967,42.61209175,35.088413576,24.838780545,15.967888745,35.70780389,17.353372312,46.092313291,0,0,0,0,0,0,0,0,0,0,0,0,0.7371513666,6
-1.220427,753541,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7988006319,4.7932923468,6.3962259267,3.5591690004,3.0930606124,2.8671113098,0,0,0,0,0,0,14.421659985,16.952112004,13.520605234,20.632412358,57.213885713,61.324130371,57.218975527,29.352538107,24.72208857,43.505355107,51.169827791,39.452857002,66.709380997,41.123663279,56.525503316,55.570522747,28.920711168,18.701378314,16.104617032,39.755576661,16.843780482,48.408108134,19.810963709,42.692130914,34.024214587,11.145096135,10.506017892,15.842099191,10.750490398,11.062736453,11.072198048,45.697931894,16.384933695,47.331971715,39.298048696,24.956013827,12.999016882,27.762703802,15.137836071,42.155359218,0,0,0,0,0,0,1,0,0,0,0,0,-1.01580392,8
