IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_826,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_809,Fingerprint_803,Fingerprint_799,Fingerprint_797,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_698,Fingerprint_697,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_667,Fingerprint_647,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_611,MOT_2D_linker_EXP,SDOM_subdomainI_CSV,EXP_FASTK,EXP_BTK,EXP_BTK_X_EXP_CD79A,EXP_MARK3_X_EXP_IQGAP1,EXP_MARK3_X_EXP_PPP2CB,EXP_MET_X_EXP_CBLC,EXP_MET_X_EXP_RAPGEF1,EXP_PTK6_X_EXP_CCND1,EXP_PTK6_X_EXP_PTPN1
3.273438,1290808,1164,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,5.16208487131466,2.75359748527721,7.53846443855012,64.5214955240012,80.7239395076947,14.3728414107479,19.5313025442164,25.374180267657,26.5154518663694
3.214142,1240131,1164,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,6.45552688676828,2.78318852909427,8.46312522237765,60.1388547754118,69.1012605999409,16.9531954066307,26.0410273208821,26.6656941030282,30.3862618427594
-1.388792,908150,1024,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,5.11844147321487,2.83303254608064,8.23884351706306,61.5538234080144,78.2453249490721,13.711035484569,18.4863902442296,20.7765864257371,27.1819929543841
2.253037,908470,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,6.03380544316773,2.85858856546691,8.30129783559348,56.9808713555309,62.9553310725632,22.6772247024525,30.8506252392194,27.2763622681056,22.8020246111316
3.019906,1240138,167,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.8489033845779,2.67103485524647,7.87972037730476,73.1486907699062,68.1813115149419,11.7819107256692,17.0082114720738,28.074886527518,32.2632622363165
2.838396,1290813,279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.780554,5.20917918151551,2.70336677937281,7.75624165911008,79.9784787868165,86.5447344052806,10.2037075788388,14.2105719803042,20.6990082233709,23.419317957528
2.485529,1290813,199,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.780554,5.20917918151551,2.70336677937281,7.75624165911008,79.9784787868165,86.5447344052806,10.2037075788388,14.2105719803042,20.6990082233709,23.419317957528
3.854483,908470,1049,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6.03380544316773,2.85858856546691,8.30129783559348,56.9808713555309,62.9553310725632,22.6772247024525,30.8506252392194,27.2763622681056,22.8020246111316
-1.119767,1290808,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,5.16208487131466,2.75359748527721,7.53846443855012,64.5214955240012,80.7239395076947,14.3728414107479,19.5313025442164,25.374180267657,26.5154518663694
3.791059,1290813,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.780554,5.20917918151551,2.70336677937281,7.75624165911008,79.9784787868165,86.5447344052806,10.2037075788388,14.2105719803042,20.6990082233709,23.419317957528
1.123172,1240136,256,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6.69603164401217,2.84697005983739,8.32265480046952,65.9484608672225,79.2393759674248,14.9297781991725,25.3652767187618,25.9297247844962,29.4006859291265
0.911498,1240131,312,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,6.45552688676828,2.78318852909427,8.46312522237765,60.1388547754118,69.1012605999409,16.9531954066307,26.0410273208821,26.6656941030282,30.3862618427594
4.954091,907173,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.72887842402288,2.73606907977179,7.79045596579357,77.3795857157127,81.2103592509967,10.6708372735347,15.0810771679659,21.9304561791983,28.3742913351971
5.969162,1240131,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.45552688676828,2.78318852909427,8.46312522237765,60.1388547754118,69.1012605999409,16.9531954066307,26.0410273208821,26.6656941030282,30.3862618427594
4.697462,1290814,229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,4.41705553993053,0,5.72915781975568,2.81075650760703,8.21603191464382,63.9775088572622,65.4925806762601,17.9301532689922,29.2116877442116,30.8228364620632,31.3894794301736
3.554955,1240136,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,6.69603164401217,2.84697005983739,8.32265480046952,65.9484608672225,79.2393759674248,14.9297781991725,25.3652767187618,25.9297247844962,29.4006859291265
4.185181,1240136,295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6.69603164401217,2.84697005983739,8.32265480046952,65.9484608672225,79.2393759674248,14.9297781991725,25.3652767187618,25.9297247844962,29.4006859291265
2.226145,908150,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.11844147321487,2.83303254608064,8.23884351706306,61.5538234080144,78.2453249490721,13.711035484569,18.4863902442296,20.7765864257371,27.1819929543841
2.93991,1240131,295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6.45552688676828,2.78318852909427,8.46312522237765,60.1388547754118,69.1012605999409,16.9531954066307,26.0410273208821,26.6656941030282,30.3862618427594
3.91791,908152,1061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.34293210445795,2.68719481874946,8.22125452705499,62.9608183836146,73.2508223710013,19.610997219121,25.892290024213,26.3504021084922,28.1097192866988
1.983766,1240138,1024,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,5.8489033845779,2.67103485524647,7.87972037730476,73.1486907699062,68.1813115149419,11.7819107256692,17.0082114720738,28.074886527518,32.2632622363165
1.283798,1240136,155,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,6.69603164401217,2.84697005983739,8.32265480046952,65.9484608672225,79.2393759674248,14.9297781991725,25.3652767187618,25.9297247844962,29.4006859291265
-3.279837,1290808,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.16208487131466,2.75359748527721,7.53846443855012,64.5214955240012,80.7239395076947,14.3728414107479,19.5313025442164,25.374180267657,26.5154518663694
5.788512,1290814,193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4.41705553993053,0,5.72915781975568,2.81075650760703,8.21603191464382,63.9775088572622,65.4925806762601,17.9301532689922,29.2116877442116,30.8228364620632,31.3894794301736
0.490607,1290813,152,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0.780554,5.20917918151551,2.70336677937281,7.75624165911008,79.9784787868165,86.5447344052806,10.2037075788388,14.2105719803042,20.6990082233709,23.419317957528
2.079896,907173,277,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.72887842402288,2.73606907977179,7.79045596579357,77.3795857157127,81.2103592509967,10.6708372735347,15.0810771679659,21.9304561791983,28.3742913351971
2.813934,1290810,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7.81585292288992,0,6.26059033150539,2.88765711776581,8.54442534565946,63.0887368904115,73.8900494551553,15.2975005598161,27.5079759623072,22.9651919708354,31.2315231400946
2.846993,1240135,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.67470931796938,2.68139748842988,7.96248319086734,58.3732871199477,61.1738524525105,18.8470048461562,24.5855290651777,28.652618644821,28.9145545054676
2.496954,1290810,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.81585292288992,0,6.26059033150539,2.88765711776581,8.54442534565946,63.0887368904115,73.8900494551553,15.2975005598161,27.5079759623072,22.9651919708354,31.2315231400946
4.9769,908150,293,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,5.11844147321487,2.83303254608064,8.23884351706306,61.5538234080144,78.2453249490721,13.711035484569,18.4863902442296,20.7765864257371,27.1819929543841
5.301285,1240131,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,6.45552688676828,2.78318852909427,8.46312522237765,60.1388547754118,69.1012605999409,16.9531954066307,26.0410273208821,26.6656941030282,30.3862618427594
2.501176,1240141,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,7.97565681193086,0,6.40317106187954,2.90427032362878,8.08740764021812,63.7639846752582,79.2409941313981,21.5241185205822,20.9910153277211,31.3192384404535,32.1755927293408
5.415763,908470,257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,6.03380544316773,2.85858856546691,8.30129783559348,56.9808713555309,62.9553310725632,22.6772247024525,30.8506252392194,27.2763622681056,22.8020246111316
4.061388,1240141,1049,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,7.97565681193086,0,6.40317106187954,2.90427032362878,8.08740764021812,63.7639846752582,79.2409941313981,21.5241185205822,20.9910153277211,31.3192384404535,32.1755927293408
0.98848,1240136,308,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.69603164401217,2.84697005983739,8.32265480046952,65.9484608672225,79.2393759674248,14.9297781991725,25.3652767187618,25.9297247844962,29.4006859291265
5.089862,908150,1042,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,5.11844147321487,2.83303254608064,8.23884351706306,61.5538234080144,78.2453249490721,13.711035484569,18.4863902442296,20.7765864257371,27.1819929543841
3.685461,1290813,253,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.780554,5.20917918151551,2.70336677937281,7.75624165911008,79.9784787868165,86.5447344052806,10.2037075788388,14.2105719803042,20.6990082233709,23.419317957528
6.424948,1240141,294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.97565681193086,0,6.40317106187954,2.90427032362878,8.08740764021812,63.7639846752582,79.2409941313981,21.5241185205822,20.9910153277211,31.3192384404535,32.1755927293408
1.697507,907173,1142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,5.72887842402288,2.73606907977179,7.79045596579357,77.3795857157127,81.2103592509967,10.6708372735347,15.0810771679659,21.9304561791983,28.3742913351971
2.395943,1240136,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,6.69603164401217,2.84697005983739,8.32265480046952,65.9484608672225,79.2393759674248,14.9297781991725,25.3652767187618,25.9297247844962,29.4006859291265
3.357396,908150,277,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.11844147321487,2.83303254608064,8.23884351706306,61.5538234080144,78.2453249490721,13.711035484569,18.4863902442296,20.7765864257371,27.1819929543841
-0.570434,1290810,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,7.81585292288992,0,6.26059033150539,2.88765711776581,8.54442534565946,63.0887368904115,73.8900494551553,15.2975005598161,27.5079759623072,22.9651919708354,31.2315231400946
3.68406,1290814,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,4.41705553993053,0,5.72915781975568,2.81075650760703,8.21603191464382,63.9775088572622,65.4925806762601,17.9301532689922,29.2116877442116,30.8228364620632,31.3894794301736
1.298978,1290813,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.780554,5.20917918151551,2.70336677937281,7.75624165911008,79.9784787868165,86.5447344052806,10.2037075788388,14.2105719803042,20.6990082233709,23.419317957528
2.651937,1290814,306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4.41705553993053,0,5.72915781975568,2.81075650760703,8.21603191464382,63.9775088572622,65.4925806762601,17.9301532689922,29.2116877442116,30.8228364620632,31.3894794301736
1.915421,1240131,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6.45552688676828,2.78318852909427,8.46312522237765,60.1388547754118,69.1012605999409,16.9531954066307,26.0410273208821,26.6656941030282,30.3862618427594
4.180494,908152,292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,5.34293210445795,2.68719481874946,8.22125452705499,62.9608183836146,73.2508223710013,19.610997219121,25.892290024213,26.3504021084922,28.1097192866988
2.24267663753381,1290810,1014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.81585292288992,0,6.26059033150539,2.88765711776581,8.54442534565946,63.0887368904115,73.8900494551553,15.2975005598161,27.5079759623072,22.9651919708354,31.2315231400946
4.057889,1240136,176,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.69603164401217,2.84697005983739,8.32265480046952,65.9484608672225,79.2393759674248,14.9297781991725,25.3652767187618,25.9297247844962,29.4006859291265
0.054413,908152,1049,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5.34293210445795,2.68719481874946,8.22125452705499,62.9608183836146,73.2508223710013,19.610997219121,25.892290024213,26.3504021084922,28.1097192866988
1.445914,1240138,226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5.8489033845779,2.67103485524647,7.87972037730476,73.1486907699062,68.1813115149419,11.7819107256692,17.0082114720738,28.074886527518,32.2632622363165
4.069292,1240135,281,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5.67470931796938,2.68139748842988,7.96248319086734,58.3732871199477,61.1738524525105,18.8470048461562,24.5855290651777,28.652618644821,28.9145545054676
4.487034,1240136,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,6.69603164401217,2.84697005983739,8.32265480046952,65.9484608672225,79.2393759674248,14.9297781991725,25.3652767187618,25.9297247844962,29.4006859291265
4.063148,1240135,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,5.67470931796938,2.68139748842988,7.96248319086734,58.3732871199477,61.1738524525105,18.8470048461562,24.5855290651777,28.652618644821,28.9145545054676
0.720025,1240136,273,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.69603164401217,2.84697005983739,8.32265480046952,65.9484608672225,79.2393759674248,14.9297781991725,25.3652767187618,25.9297247844962,29.4006859291265
2.59111,908152,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,5.34293210445795,2.68719481874946,8.22125452705499,62.9608183836146,73.2508223710013,19.610997219121,25.892290024213,26.3504021084922,28.1097192866988
0.337863,1290813,1019,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.780554,5.20917918151551,2.70336677937281,7.75624165911008,79.9784787868165,86.5447344052806,10.2037075788388,14.2105719803042,20.6990082233709,23.419317957528
4.273425,908470,152,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,6.03380544316773,2.85858856546691,8.30129783559348,56.9808713555309,62.9553310725632,22.6772247024525,30.8506252392194,27.2763622681056,22.8020246111316
2.822446,1240137,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5.85719778809515,2.9707824705776,8.22325475397616,64.4719578927869,70.0022629883042,18.4004184502721,26.6315079759273,23.6086339445399,27.8772712725276
5.208793,908470,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,6.03380544316773,2.85858856546691,8.30129783559348,56.9808713555309,62.9553310725632,22.6772247024525,30.8506252392194,27.2763622681056,22.8020246111316
4.931055,1290813,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.780554,5.20917918151551,2.70336677937281,7.75624165911008,79.9784787868165,86.5447344052806,10.2037075788388,14.2105719803042,20.6990082233709,23.419317957528
5.691359,1240136,345,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6.69603164401217,2.84697005983739,8.32265480046952,65.9484608672225,79.2393759674248,14.9297781991725,25.3652767187618,25.9297247844962,29.4006859291265
3.335768,1240136,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,6.69603164401217,2.84697005983739,8.32265480046952,65.9484608672225,79.2393759674248,14.9297781991725,25.3652767187618,25.9297247844962,29.4006859291265
4.67097,1240139,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.628027,5.06601218927224,2.59423499831168,7.34333317965437,71.6598184117346,87.9481171150572,14.9736643131319,24.6232358366206,18.9888712276546,28.6378877402687
5.179362,1240135,193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.67470931796938,2.68139748842988,7.96248319086734,58.3732871199477,61.1738524525105,18.8470048461562,24.5855290651777,28.652618644821,28.9145545054676
2.530265,1290810,235,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,7.81585292288992,0,6.26059033150539,2.88765711776581,8.54442534565946,63.0887368904115,73.8900494551553,15.2975005598161,27.5079759623072,22.9651919708354,31.2315231400946
-1.978772,1240141,1057,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,7.97565681193086,0,6.40317106187954,2.90427032362878,8.08740764021812,63.7639846752582,79.2409941313981,21.5241185205822,20.9910153277211,31.3192384404535,32.1755927293408
2.596533,1290813,1143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.780554,5.20917918151551,2.70336677937281,7.75624165911008,79.9784787868165,86.5447344052806,10.2037075788388,14.2105719803042,20.6990082233709,23.419317957528
2.258425,1290808,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.16208487131466,2.75359748527721,7.53846443855012,64.5214955240012,80.7239395076947,14.3728414107479,19.5313025442164,25.374180267657,26.5154518663694
3.322667,908150,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,5.11844147321487,2.83303254608064,8.23884351706306,61.5538234080144,78.2453249490721,13.711035484569,18.4863902442296,20.7765864257371,27.1819929543841
5.317356,908152,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,5.34293210445795,2.68719481874946,8.22125452705499,62.9608183836146,73.2508223710013,19.610997219121,25.892290024213,26.3504021084922,28.1097192866988
1.742324,1290813,1029,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.780554,5.20917918151551,2.70336677937281,7.75624165911008,79.9784787868165,86.5447344052806,10.2037075788388,14.2105719803042,20.6990082233709,23.419317957528
4.243757,907173,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,5.72887842402288,2.73606907977179,7.79045596579357,77.3795857157127,81.2103592509967,10.6708372735347,15.0810771679659,21.9304561791983,28.3742913351971
2.467481,907173,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,5.72887842402288,2.73606907977179,7.79045596579357,77.3795857157127,81.2103592509967,10.6708372735347,15.0810771679659,21.9304561791983,28.3742913351971
4.122363,1240141,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,7.97565681193086,0,6.40317106187954,2.90427032362878,8.08740764021812,63.7639846752582,79.2409941313981,21.5241185205822,20.9910153277211,31.3192384404535,32.1755927293408
3.203053,908152,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.34293210445795,2.68719481874946,8.22125452705499,62.9608183836146,73.2508223710013,19.610997219121,25.892290024213,26.3504021084922,28.1097192866988
0.743498,1240138,159,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,5.8489033845779,2.67103485524647,7.87972037730476,73.1486907699062,68.1813115149419,11.7819107256692,17.0082114720738,28.074886527518,32.2632622363165
2.607126,1240139,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.628027,5.06601218927224,2.59423499831168,7.34333317965437,71.6598184117346,87.9481171150572,14.9736643131319,24.6232358366206,18.9888712276546,28.6378877402687
5.582975,1240141,1194,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,7.97565681193086,0,6.40317106187954,2.90427032362878,8.08740764021812,63.7639846752582,79.2409941313981,21.5241185205822,20.9910153277211,31.3192384404535,32.1755927293408
4.396645,908152,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5.34293210445795,2.68719481874946,8.22125452705499,62.9608183836146,73.2508223710013,19.610997219121,25.892290024213,26.3504021084922,28.1097192866988
1.01235,908150,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5.11844147321487,2.83303254608064,8.23884351706306,61.5538234080144,78.2453249490721,13.711035484569,18.4863902442296,20.7765864257371,27.1819929543841
5.024326,1240135,345,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5.67470931796938,2.68139748842988,7.96248319086734,58.3732871199477,61.1738524525105,18.8470048461562,24.5855290651777,28.652618644821,28.9145545054676
1.379343,1240135,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.67470931796938,2.68139748842988,7.96248319086734,58.3732871199477,61.1738524525105,18.8470048461562,24.5855290651777,28.652618644821,28.9145545054676
1.324934,1290810,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,7.81585292288992,0,6.26059033150539,2.88765711776581,8.54442534565946,63.0887368904115,73.8900494551553,15.2975005598161,27.5079759623072,22.9651919708354,31.2315231400946
2.66017,1240141,277,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,7.97565681193086,0,6.40317106187954,2.90427032362878,8.08740764021812,63.7639846752582,79.2409941313981,21.5241185205822,20.9910153277211,31.3192384404535,32.1755927293408
0.174275,1290814,312,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,4.41705553993053,0,5.72915781975568,2.81075650760703,8.21603191464382,63.9775088572622,65.4925806762601,17.9301532689922,29.2116877442116,30.8228364620632,31.3894794301736
2.545441,1240136,1242,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6.69603164401217,2.84697005983739,8.32265480046952,65.9484608672225,79.2393759674248,14.9297781991725,25.3652767187618,25.9297247844962,29.4006859291265
4.285384,1290810,306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,7.81585292288992,0,6.26059033150539,2.88765711776581,8.54442534565946,63.0887368904115,73.8900494551553,15.2975005598161,27.5079759623072,22.9651919708354,31.2315231400946
