IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_704,Fingerprint_702,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_643,Fingerprint_635,Fingerprint_617,Fingerprint_611,Fingerprint_576,Fingerprint_363,PKA_153_CHA,MOT_2D_linker_CSV,MUT_ALPK1,MUT_MAP3K6,MUT_MAP3K6_EXP,PWY_R_HSA_2454202_CSV,GO_0001764,GO_0007257_CSV,GO_0014068_CSV,GO_0016477_CSV,SFAM_Alpha_Unclassified_EXP,EXP_FAM198B,EXP_MINK1,EXP_LIMK2,EXP_ANKK1,EXP_WNK4,EXP_ROCK1,PKA_151_POL_X_Fingerprint_611,PKA_153_CSV_X_Fingerprint_656,PKA_153_EXP_X_Fingerprint_656,PKA_153_POL_X_Fingerprint_576,PKA_153_POL_X_Fingerprint_611,PKA_73_ASA_X_Fingerprint_644,EXP_AKT1_X_EXP_ADCY2,EXP_AKT1_X_EXP_APAF1,EXP_AKT1_X_EXP_CXCR4,EXP_AKT1_X_EXP_NF2,EXP_CDK4_X_EXP_CDC25B,EXP_CDK4_X_EXP_CDKN3,EXP_CDK4_X_EXP_RPA1,EXP_CDK4_X_EXP_SUPT3H,EXP_CDK9_X_EXP_CCND2,EXP_CDK9_X_EXP_HEXIM1,EXP_CDK9_X_EXP_LARP7,EXP_CDK9_X_EXP_NELFA,EXP_CDK9_X_EXP_POLR2B,EXP_CDK9_X_EXP_TAF11,EXP_CDK9_X_EXP_TCEA1,EXP_MAP2K7_X_EXP_MYC,EXP_MAP2K7_X_EXP_VEGFA,EXP_MAPKAPK3_X_EXP_CBX6,EXP_MAPKAPK3_X_EXP_HIST1H2BJ,EXP_MARK2_X_EXP_SLC3A2,EXP_MINK1_X_EXP_CHRNE,EXP_NEK7_X_EXP_TOP2B,EXP_OXSR1_X_EXP_SLC22A13,EXP_PRKCA_X_EXP_ACTG1,EXP_PRKCA_X_EXP_CALM1,EXP_PRKCA_X_EXP_GNAO1,EXP_PRKCA_X_EXP_GNGT2,EXP_PRKCA_X_EXP_LEMD3,EXP_PRKCA_X_EXP_PLCB2,EXP_PRKCA_X_EXP_PLCD4,EXP_PRKCA_X_EXP_PPP1R14A,EXP_PRKCA_X_EXP_RACK1,EXP_PRKCA_X_EXP_YWHAG,EXP_STK24_X_EXP_MOB4,EXP_STK24_X_EXP_PPP2R1A,EXP_STK24_X_EXP_PPP2R1B,EXP_TGFBR2_X_EXP_FBN1,EXP_TGFBR2_X_EXP_NEDD4L,EXP_TGFBR2_X_EXP_SMAD6,EXP_TRIB3_X_EXP_TGS1,PWY_R_HSA_5683057_X_PWY_R_HSA_8953854,GO_0000187_EXP_X_GO_0001525_EXP,GO_0001764_EXP_X_GO_0034613_EXP,GO_0001764_X_GO_0009267,GO_0002250_CSV_X_GO_0007169_CSV,GO_0006897_EXP_X_GO_0070372_EXP,GO_0006897_X_GO_0045944,GO_0007030_EXP_X_GO_0048013_EXP,GO_0007030_X_GO_0070372,GO_0031098_X_GO_0048812,GO_0035556_EXP_X_GO_0051966_EXP,GO_0035556_EXP_X_GO_1901215_EXP
0.71283,1240122,308,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.454153,0,3.41323161448554,4.97295661910562,4.91040423698898,2.88242896649866,2.77942141169052,2.90679113575834,0,0,0,0,0,0,13.7437783491361,15.8991169281693,13.9053656002959,21.2401062312348,61.8333140399069,79.0707245706865,69.4145931371685,39.0490682507626,37.5730492693916,36.5094341594603,42.8606001256688,31.1848908563955,57.0218119669535,43.5800612653888,45.3914504559918,50.7537606522069,21.623027981436,21.427529142464,23.4416076585712,38.1197374361619,17.4391261894713,59.5064257927219,23.1073457922451,48.9960659643606,37.5970700716171,13.057740990127,12.4737787928568,18.8963246009244,12.0226802019864,11.8845006733695,12.7424597325914,51.1731907645044,19.1195228130561,40.095067084009,33.1691451563028,24.893299837899,16.0229492633202,32.1182762713056,17.0300696303768,44.1171116044678,0,0,0,0,0,0,0,0,0,0,0,0
4.26235,910904,293,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.48419969762221,4.25994144967289,6.27767729239982,2.83552841254824,2.93489899457356,3.11188331999714,0,0,0,0,0,0,15.6127650900076,17.6305530854089,15.5570273590609,21.2810230364422,54.8626077833175,67.2312483867017,66.9101409858176,35.3248112911035,26.8727365449692,40.6979147049045,40.0416136630108,27.9762616050028,57.2517062177957,39.1598596617862,54.4752373860583,47.2137427504849,25.3492829398987,21.3223112476817,22.7435746620043,40.2126082039079,15.2064294771874,62.4413159354084,20.379852485804,44.461131745313,38.2614130302948,11.9099381071401,11.6908298840689,19.0885022481388,11.4469083482732,11.0223031863672,11.5968406657261,47.9260898113715,18.6882423751668,47.7707690897972,37.772792633892,23.0254491558295,16.1721929976704,32.7902686126054,30.2418618395847,51.6461045646339,0,13.9125089591733,0,0,0,18.9573517484414,0,32.8698607076148,1,0,18.665395625785,18.665395625785
1.947532,1298531,152,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0.780522,0,3.01432873032442,4.66151655126196,6.75849216178441,2.84140920067345,3.24148471659054,2.89721518785676,0,0,0,0,0,0,12.6815062356457,14.8871826557847,12.5149939085679,20.2713328419833,55.8343042080368,64.9793055531023,58.1206386946049,37.3009015375285,39.7924880096272,40.7143674505333,39.7879356393002,28.3745131930081,54.9209286501411,37.6428538935322,53.2397567872635,46.712883258967,29.8674070979155,17.0333149231632,17.1260957236464,36.5337101604988,16.942181865506,60.2831549309257,21.3605520061873,43.2798416369516,34.8671152367634,11.2117359005294,10.4211780297978,16.8897667216653,10.7684505184715,10.4250080126415,10.4211780297978,45.9055698864831,17.365730391441,48.4526055573662,38.7557610694035,27.0070243190452,14.3138950872946,32.9029968180965,17.0938432755578,51.1149475405852,0,0,10.4457334272669,1,0,0,2,0,0,0,9.24782345580053,9.24782345580053
1.979384,1299050,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.548647,0,0,3.27954394982941,3.60017036119248,4.61544995272337,4.43786854367737,2.88575805482513,2.95015697241748,3.26400217068853,0,0.764624,4.55006767890215,0.5,0,0,13.7196039843038,15.6546611877636,12.8039529777027,19.7159923052233,54.9357721070872,75.5904911110991,71.3544503059313,40.3071290571053,22.985534381047,45.1743027367325,43.6652710746655,28.7446713955948,62.8118566031471,42.8790839409192,51.4866276391362,48.9702662394639,21.4688957735167,21.4835374572193,23.2817583661687,34.6494560645079,17.6834295243566,59.4911167159698,24.534189388351,47.3736474443494,40.1713448282619,12.2187480480005,12.3089218229825,17.4710457026361,11.9526109336054,12.1212886847536,11.7201632993187,50.0592298458521,19.7795812446162,44.7262201867572,31.5459013178766,24.78569369157,16.1632821531672,37.9388272406809,25.2472842475223,34.4877208899983,0,0,0,0,0,0,0,0,0,0,0,0
5.526162,753583,1043,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2.80172679479308,4.48850372425888,3.72206219045328,3.11251355392882,3.03675823206254,3.75169220724028,0,0.788054,3.49204019917036,0,0,0,14.4687222614726,16.8487524203015,15.24054855916,29.601568415311,66.737478546441,81.6019049159234,71.7280838840533,39.8307012102626,18.0245072382837,39.5279218624609,41.6763814967177,29.2644094604876,54.8679946708893,41.9746453941719,55.9005490510262,48.6137992153321,22.0567382736076,25.176610295514,19.868809399943,32.1855949515551,16.7872698992343,68.0956601093153,23.9064603255504,48.1644874084023,38.7246092286412,12.6447843324744,11.6096288072041,17.3626838437753,12.1103893349319,12.3822630174618,33.64627117337,51.2929039767484,19.4063124459316,38.6861607799084,29.5490216484655,22.0067284017599,10.4031179473676,27.2546060560144,19.2878224689338,41.8093896311863,0,0,0,0,0.621029106916,0,0,0,0,0,0,0
4.136779,753532,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.33596645663751,0.820802,0,0.816725,0,0,0,5.25637907395583,4.30828025167547,4.21537832311655,2.83416046984368,3.10563305375588,3.49922176449409,0,0,0,0,0,0,14.163588345848,15.061972594538,13.244500139392,19.3584252438448,55.5543081062884,50.6875219042893,53.4759480708464,31.4070037992191,16.9843574572953,43.4654970954181,41.4106675965529,27.1651062389624,57.0342023723255,39.7607596428284,47.7094956463076,46.4175811318108,26.1696916513918,23.0317226962865,19.5285363933946,27.5245972798572,16.9921787609804,62.97292184241,24.6646115108975,60.7794740627982,43.9007485315293,15.8140155533766,14.4346758791297,21.9661683823375,15.5379994358798,15.9373332469589,15.8506614822894,63.9687427169788,23.0524978482591,35.3650097250419,28.3754126620879,21.6526372465789,38.1476951642843,42.0565866976391,34.0475768437624,33.9200105266836,0,0,0,0,0,0,0,0,0,0,0,0
2.478457,1298531,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.780522,0,3.01432873032442,4.66151655126196,6.75849216178441,2.84140920067345,3.24148471659054,2.89721518785676,0,0,0,0,0,0,12.6815062356457,14.8871826557847,12.5149939085679,20.2713328419833,55.8343042080368,64.9793055531023,58.1206386946049,37.3009015375285,39.7924880096272,40.7143674505333,39.7879356393002,28.3745131930081,54.9209286501411,37.6428538935322,53.2397567872635,46.712883258967,29.8674070979155,17.0333149231632,17.1260957236464,36.5337101604988,16.942181865506,60.2831549309257,21.3605520061873,43.2798416369516,34.8671152367634,11.2117359005294,10.4211780297978,16.8897667216653,10.7684505184715,10.4250080126415,10.4211780297978,45.9055698864831,17.365730391441,48.4526055573662,38.7557610694035,27.0070243190452,14.3138950872946,32.9029968180965,17.0938432755578,51.1149475405852,0,0,10.4457334272669,1,0,0,2,0,0,0,9.24782345580053,9.24782345580053
0.616476,753562,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.41999556163211,4.62007339845743,4.89957489509865,3.10728284693818,2.99539396118281,3.31057047592578,0,0,0,0,0,0,14.5359547075927,17.4845620040152,14.0944828873505,26.5153608095442,53.8543144506941,88.0229053148313,67.9024950869757,36.8688081496793,46.2386488999721,34.9760258739652,43.0045284138538,28.4758385103442,53.4949946686698,38.7100104184103,50.0497107364589,47.8122668339462,23.5631318340433,19.1798705512439,24.6036799255261,41.0183560409102,16.9489696099717,67.607104619695,20.7174592409945,46.8443226838213,40.2663095286808,11.6938486272159,11.6922578702708,18.0156934672471,11.1193804018086,12.8298215900396,11.0366917578288,50.0211976417867,19.3866672009847,46.4246936062834,33.5481087435754,34.1294621041578,16.8531112464294,40.0524128258532,19.711436376385,39.9800904815601,0,0,0,0,0,0,0,0,0,0,0,0
1.409455,753541,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.79880063185098,4.79329234678276,6.39622592670616,3.55916900036686,3.09306061240618,2.867111309846,0,0,0,0,0,0,14.4216599846738,16.9521120035586,13.5206052338991,20.6324123575875,57.2138857129579,61.324130371197,57.2189755273368,29.3525381067052,24.7220885695267,43.50535510744,51.1698277911309,39.4528570018508,66.7093809968367,41.1236632788167,56.5255033160267,55.5705227472498,28.9207111678942,18.701378314132,16.1046170323826,39.7555766613495,16.8437804820673,48.4081081341178,19.8109637086819,42.6921309136753,34.0242145871328,11.1450961346097,10.5060178918955,15.8420991913361,10.7504903975909,11.0627364529286,11.0721980482577,45.6979318941883,16.3849336950038,47.331971715242,39.2980486964058,24.9560138266288,12.9990168822404,27.762703801829,15.1378360712279,42.1553592180769,0,0,0,0,0,0,1,0,0,0,0,0
5.034808,1240207,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.54996763183238,4.52464085662171,5.01131811241742,3.1388530063217,2.86772878309377,2.86157747058806,-1.1,0,0,0,0,0,13.1707702410048,14.9412247919623,12.837125034732,19.7028061900562,53.5256632087514,77.6931527110437,67.1177847968954,34.9690218927342,16.756295661569,40.1405189136304,44.0367026746171,26.9954061389546,55.8087197149874,39.2012653863011,48.8589652773269,51.6318896525633,19.1640716931946,19.8698239073577,20.0586482603075,26.3628489902658,17.1931698353451,68.3408447063186,21.3506544934764,61.8870843102004,51.0311323880155,18.1092824079913,15.0131461212791,24.512401639118,14.5288712038779,14.3674760290945,16.0412288727831,64.2942249597476,23.6082184995619,45.2324231025644,31.3131836825344,23.6274533958941,15.8276814716647,26.8737354911682,20.4113000246796,37.1652084839336,0,0,0,0,0,0,0,0,0,0,0,0
-0.378232,1240206,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.620949,0,2.89474744489888,5.10689003938207,6.68378327458957,3.07816238589451,3.11536889011941,2.99894792883822,0,0,0,0,0,0,13.5547082661555,14.7048327597849,13.495788240388,17.4338206217847,66.5652207030649,73.3339424977136,62.3500792069416,36.0376572083233,46.2278494344707,40.9214680479546,44.5991294104639,39.1938555713605,60.2559498118427,44.8829875978267,63.7338584589598,61.1688463581442,34.0559336992905,22.5585718433152,23.9300316725969,36.0567535735032,19.0323086393321,61.5942536088617,21.5786530128193,41.8861157599573,32.2232736640851,12.0135174650506,10.8660955046123,16.4576524727396,10.6656295490163,10.3076864988301,10.601735489514,44.9235465274648,17.975768781219,42.9025382677445,34.664577668445,22.2683633718842,13.9927475578009,22.8262746562492,22.0155229689251,64.4821807862144,0,0,0,0,0,0,0,0,0,0,0,0
1.465097,753531,185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0.810932,0,0,0,0,0,0,0,0,0,2.91638012082134,4.85330187659203,6.58781738507269,3.11583810745348,3.31895228620613,3.26666461745036,0,0.654125,3.49331124534962,1.5,1.5,0,11.5775345366175,14.4356986844225,11.2330567436763,16.936155526864,42.9628977972793,43.6831351726317,50.1201881108605,26.6027827137953,45.6838859685492,56.7494208699648,52.0357210299921,38.557038497182,70.1776088789238,49.8610476799355,66.2351551138695,58.5223928438534,31.2941353159292,12.3789687202199,18.6622857463688,40.4047782311878,19.1990618138727,44.8968210954896,20.6465852045532,45.4745140347141,34.4315521085121,11.1526118704844,10.2083677440002,17.3894690372211,11.0123482293348,11.3440500766575,10.7153925051557,44.8419730700672,16.8722493789673,44.2357802047079,31.8799723366546,22.7971280374773,11.5660278208076,22.7767313558037,13.6032871751213,56.6914086817007,0,0,0,0,0,0,0,0,0,0,0,0
5.328118,753532,256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,3.33596645663751,0.820802,0,0.816725,0,0,0,5.25637907395583,4.30828025167547,4.21537832311655,2.83416046984368,3.10563305375588,3.49922176449409,0,0,0,0,0,0,14.163588345848,15.061972594538,13.244500139392,19.3584252438448,55.5543081062884,50.6875219042893,53.4759480708464,31.4070037992191,16.9843574572953,43.4654970954181,41.4106675965529,27.1651062389624,57.0342023723255,39.7607596428284,47.7094956463076,46.4175811318108,26.1696916513918,23.0317226962865,19.5285363933946,27.5245972798572,16.9921787609804,62.97292184241,24.6646115108975,60.7794740627982,43.9007485315293,15.8140155533766,14.4346758791297,21.9661683823375,15.5379994358798,15.9373332469589,15.8506614822894,63.9687427169788,23.0524978482591,35.3650097250419,28.3754126620879,21.6526372465789,38.1476951642843,42.0565866976391,34.0475768437624,33.9200105266836,0,0,0,0,0,0,0,0,0,0,0,0
2.420039,910701,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.45464203262654,4.81440514853628,6.45710603435442,3.30771688370969,3.30686245171257,3.31235552576166,0,0,0,0,0,0,12.4673579577613,15.2774853354425,11.4419995497923,16.3015809304306,37.0797976151196,46.2150348524968,53.5438045175032,26.6137234339042,36.5739144892056,47.9826451795776,49.3543122336883,30.585695096274,66.7823639742889,46.0347207465223,56.8144304422243,44.9550796579051,26.9381513159273,12.2744797092193,15.8264583499123,33.2413496834907,18.5281418926031,59.7058552004725,22.5512449523039,53.0746728100483,40.9574133676999,13.2071556335686,13.7009759761287,21.4764988284283,12.3022208666316,12.4428825299122,13.3457821777621,51.2109758021851,19.8464439295449,45.3091001349112,31.4349676417141,24.9695943507754,14.3478966220109,29.8979952696463,17.9719731344149,34.9414713790203,0,0,0,0,0,0,0,0,0,0,0,0
5.217652,1298156,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.17268980472039,3.37560162677188,5.10736448636467,6.12542104686575,2.98650582223211,3.08161229559026,3.25607112537967,0,0,0,0,0,0,12.6618985923333,14.7028282996743,12.0201675631961,18.1213784247304,60.9546183907689,61.0969751450755,54.7640010280217,33.1112574183475,21.367499684488,35.263929778582,41.9932415251445,29.9073652559068,53.5022868803773,34.7123676360699,50.5385474276779,50.0741443904205,28.3902188703892,17.9242737167219,17.615316461623,43.3016254618299,19.7696409378689,54.2259788569997,22.6525780924499,46.3351232165037,40.973202553572,12.6657898817921,12.6386109215198,17.6197154074376,12.8504290481012,12.6005661210449,11.8424110455176,49.5274298555774,21.404658555156,38.4553003461555,30.6525636014162,23.7996803012452,12.6071599128798,26.6125855523277,16.7159905842816,46.2558215984469,0,0,0,0,0,0,0,0,0,0,0,0
5.318257,910904,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.48419969762221,4.25994144967289,6.27767729239982,2.83552841254824,2.93489899457356,3.11188331999714,0,0,0,0,0,0,15.6127650900076,17.6305530854089,15.5570273590609,21.2810230364422,54.8626077833175,67.2312483867017,66.9101409858176,35.3248112911035,26.8727365449692,40.6979147049045,40.0416136630108,27.9762616050028,57.2517062177957,39.1598596617862,54.4752373860583,47.2137427504849,25.3492829398987,21.3223112476817,22.7435746620043,40.2126082039079,15.2064294771874,62.4413159354084,20.379852485804,44.461131745313,38.2614130302948,11.9099381071401,11.6908298840689,19.0885022481388,11.4469083482732,11.0223031863672,11.5968406657261,47.9260898113715,18.6882423751668,47.7707690897972,37.772792633892,23.0254491558295,16.1721929976704,32.7902686126054,30.2418618395847,51.6461045646339,0,13.9125089591733,0,0,0,18.9573517484414,0,32.8698607076148,1,0,18.665395625785,18.665395625785
2.449986,753570,260,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.48134859628654,4.56464450595276,7.19254472405704,2.92141302345483,3.05517492943743,2.9685354773188,0,0,0,0,0,0,13.0106488150465,15.1531443255213,13.0196487188554,21.1376604155007,55.3585751703926,70.1719659219356,65.7489077444476,34.9115808940765,18.6518421143531,45.7169322437718,47.5032278234542,37.5597844634697,62.613389266119,46.2790049859427,58.3839880592478,44.2121690628737,23.5977998976132,20.1070892798994,21.7554764405422,43.7203590127553,16.097764370985,56.9932753907679,22.4430513677891,50.2486619595395,40.1896237121265,13.3790217627337,12.5998239017111,18.0410315285998,11.5688394607579,11.4225505365269,12.4070437965128,50.1521250463485,19.3410556287103,40.4133896931587,31.4588748632213,21.9883688671309,16.6456012066343,36.2249640432914,22.4400078783273,43.4962353330225,1,0,0,0,0,0,0,0,0,0,0,36.0766865845103
2.410923,1240206,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.620949,0,2.89474744489888,5.10689003938207,6.68378327458957,3.07816238589451,3.11536889011941,2.99894792883822,0,0,0,0,0,0,13.5547082661555,14.7048327597849,13.495788240388,17.4338206217847,66.5652207030649,73.3339424977136,62.3500792069416,36.0376572083233,46.2278494344707,40.9214680479546,44.5991294104639,39.1938555713605,60.2559498118427,44.8829875978267,63.7338584589598,61.1688463581442,34.0559336992905,22.5585718433152,23.9300316725969,36.0567535735032,19.0323086393321,61.5942536088617,21.5786530128193,41.8861157599573,32.2232736640851,12.0135174650506,10.8660955046123,16.4576524727396,10.6656295490163,10.3076864988301,10.601735489514,44.9235465274648,17.975768781219,42.9025382677445,34.664577668445,22.2683633718842,13.9927475578009,22.8262746562492,22.0155229689251,64.4821807862144,0,0,0,0,0,0,0,0,0,0,0,0
3.599296,1240122,1043,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454153,0,3.41323161448554,4.97295661910562,4.91040423698898,2.88242896649866,2.77942141169052,2.90679113575834,0,0,0,0,0,0,13.7437783491361,15.8991169281693,13.9053656002959,21.2401062312348,61.8333140399069,79.0707245706865,69.4145931371685,39.0490682507626,37.5730492693916,36.5094341594603,42.8606001256688,31.1848908563955,57.0218119669535,43.5800612653888,45.3914504559918,50.7537606522069,21.623027981436,21.427529142464,23.4416076585712,38.1197374361619,17.4391261894713,59.5064257927219,23.1073457922451,48.9960659643606,37.5970700716171,13.057740990127,12.4737787928568,18.8963246009244,12.0226802019864,11.8845006733695,12.7424597325914,51.1731907645044,19.1195228130561,40.095067084009,33.1691451563028,24.893299837899,16.0229492633202,32.1182762713056,17.0300696303768,44.1171116044678,0,0,0,0,0,0,0,0,0,0,0,0
2.419589,753561,203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.27095873865596,4.44902181918338,6.66639270782239,3.23968257155243,3.11628828873347,3.25240234100975,0,0,0,0,0,0,14.4119877345349,17.2184493089389,15.6263301075831,24.7398958121405,52.892718866426,83.1676352961567,63.3212754376356,46.6740328456733,15.6779649315416,31.9839489795474,38.948215114162,30.3900004596762,53.4376753792097,35.1320592689701,45.8096867936101,49.6803658957185,21.3117074535727,20.4848883514326,19.1473327255039,37.3484687679389,17.1808030087783,58.417742645031,20.8801598455893,46.707569447501,37.3900332628221,12.0529901288633,11.124002145979,17.0897134920353,12.5159751342295,11.5968287734688,15.6417553100188,48.2674928029417,19.7929028101996,47.4849173695276,35.1962305081368,24.3474745240732,14.1128333130987,27.2909824392659,18.4538924651951,45.4487598982287,0,0,0,0,0,0,0,0,0,0,0,0
4.608064,753570,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.48134859628654,4.56464450595276,7.19254472405704,2.92141302345483,3.05517492943743,2.9685354773188,0,0,0,0,0,0,13.0106488150465,15.1531443255213,13.0196487188554,21.1376604155007,55.3585751703926,70.1719659219356,65.7489077444476,34.9115808940765,18.6518421143531,45.7169322437718,47.5032278234542,37.5597844634697,62.613389266119,46.2790049859427,58.3839880592478,44.2121690628737,23.5977998976132,20.1070892798994,21.7554764405422,43.7203590127553,16.097764370985,56.9932753907679,22.4430513677891,50.2486619595395,40.1896237121265,13.3790217627337,12.5998239017111,18.0410315285998,11.5688394607579,11.4225505365269,12.4070437965128,50.1521250463485,19.3410556287103,40.4133896931587,31.4588748632213,21.9883688671309,16.6456012066343,36.2249640432914,22.4400078783273,43.4962353330225,1,0,0,0,0,0,0,0,0,0,0,36.0766865845103
4.778074,1240122,1039,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.454153,0,3.41323161448554,4.97295661910562,4.91040423698898,2.88242896649866,2.77942141169052,2.90679113575834,0,0,0,0,0,0,13.7437783491361,15.8991169281693,13.9053656002959,21.2401062312348,61.8333140399069,79.0707245706865,69.4145931371685,39.0490682507626,37.5730492693916,36.5094341594603,42.8606001256688,31.1848908563955,57.0218119669535,43.5800612653888,45.3914504559918,50.7537606522069,21.623027981436,21.427529142464,23.4416076585712,38.1197374361619,17.4391261894713,59.5064257927219,23.1073457922451,48.9960659643606,37.5970700716171,13.057740990127,12.4737787928568,18.8963246009244,12.0226802019864,11.8845006733695,12.7424597325914,51.1731907645044,19.1195228130561,40.095067084009,33.1691451563028,24.893299837899,16.0229492633202,32.1182762713056,17.0300696303768,44.1171116044678,0,0,0,0,0,0,0,0,0,0,0,0
