IC50,Cancer,Drug,From_Sanger,Fingerprint_826,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_797,Fingerprint_791,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_697,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_673,Fingerprint_667,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_363,GO_0030336_EXP,EXP_IRAK3,EXP_BRD4,PKA_137_POL_X_Fingerprint_576,EXP_BRD4_X_EXP_MYC,EXP_BRD4_X_EXP_NUMA1,EXP_IRAK3_X_EXP_IL1RAP,EXP_MAP2K7_X_EXP_PIK3CG,Predicted IC50,Validation
3.847205,687505,298,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,4.1766143831,8
4.282152,687506,298,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,4.5166942753,4
4.47423,724839,298,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,4.5242600154,7
2.774977,906824,298,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,2.5825644275,2
3.91079,906843,298,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,4.444415664,10
4.715776,907068,298,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,4.4860050184,9
5.00652,930297,298,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,4.5242379129,3
5.005424,930298,298,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,4.5258875981,2
4.580228,1240212,298,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,4.381355509,1
3.803037,1298134,298,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,4.5022265137,2
-2.053985,687505,299,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,-1.513084934,10
3.457664,687506,299,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,3.1427621817,2
3.788809,724839,299,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,3.8473952942,9
-2.009137,906824,299,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,0.5965177573,1
3.469617,906843,299,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,3.0128610217,4
3.374628,907068,299,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,2.5705391018,8
4.184426,930297,299,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,4.6582709756,10
6.274355,930298,299,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,5.3182820812,3
2.552197,1240212,299,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,2.3126170017,1
3.523238,1298134,299,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,3.1362607702,5
2.613696,687505,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,2.1051726746,10
4.176806,687506,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,4.4564070034,9
5.052061,724839,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,3.9570779615,5.4131136837,0,46.246534785,32.952153584,15.868346125,12.638631606,5.08726631,6
-0.36941,906824,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,0.5553784287,3
3.294529,906843,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,3.4780116904,8
1.640244,907068,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,2.6682513352,6
5.356267,930297,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,4.6578486406,6
5.917168,930298,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,6.3768316217,9
2.818045,1240212,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,3.1566702035,5.687384494,0,53.078990442,35.290054041,11.791803995,13.040814464,2.4663855887,9
4.221005,1298134,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,4.2914127819,5
4.863996,687506,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,4.3252766892,8
3.836519,724839,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,4.268279781,9
-3.218615,906824,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,-3.205986804,10
3.120797,906843,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,2.0894861657,1
2.413961,907068,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,2.5095006701,6
5.574937,930297,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,5.8955937934,8
5.917168,930298,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,6.025180403,5
0.888415,1240212,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,1.20736727,3
2.785559,1298134,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,3.3711072297,9
2.122302,687505,304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,4.3907253959,1
5.055158,687506,304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,4.6610812754,2
4.840282,724839,304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,6.321069827,7
4.649141,906824,304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,4.395683406,3
4.87273,906843,304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,4.4147250134,7
4.656116,907068,304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,4.3988309925,5
6.244813,930297,304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,6.3210721335,1
6.586598,930298,304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,6.3210831616,3
3.958067,1240212,304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,4.3957342958,3
4.496419,1298134,304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,4.4621204547,4
0.469921,687505,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,1.2933648224,5
3.646906,687506,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,3.6850320387,6
5.487587,724839,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.9570779615,5.4131136837,0,46.246534785,32.952153584,15.868346125,12.638631606,5.6449209643,6
1.175217,906824,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,2.2316319395,5
3.833515,906843,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,2.4860391065,1
3.056974,907068,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,2.7628505958,4
6.244294,930297,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,6.1985677103,7
6.316383,930298,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,6.1323595502,5
3.07723,1240212,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.1566702035,5.687384494,0,53.078990442,35.290054041,11.791803995,13.040814464,3.2457063709,6
3.921672,1298134,305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,3.5924137652,5
4.374705,687505,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,3.3817733577,2
4.585166,687506,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,3.8578981919,9
5.525684,724839,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,3.7006805859,3
0.612027,906824,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,1.8081796904,8
3.035425,906843,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,3.0355115047,6
2.364806,907068,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,3.5209668496,6
5.574981,930297,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,4.465483494,2
5.734286,930298,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,4.4650579077,10
2.401662,1240212,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,3.3224141649,1
3.073155,1298134,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,3.3920218525,1
-0.668013,687505,308,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,0.9948121125,2
0.574091,687506,308,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,2.6151085578,10
3.555628,724839,308,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,3.1725612736,4
-1.050866,906824,308,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,0.7369265737,1
0.490523,906843,308,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,1.2192787993,7
0.172866,907068,308,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,1.6671568598,6
4.112575,930297,308,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,4.6290004052,5
5.220584,930298,308,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,4.9056131473,8
-0.105694,1240212,308,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,1.7838949156,8
0.07649,1298134,308,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,1.9507164307,2
2.863893,687505,309,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,3.20874128,8
4.315607,687506,309,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,5.37984846,9
5.288201,724839,309,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,5.97854431,8
3.032687,906824,309,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,3.8751445889,7
4.803607,906843,309,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,4.5694331998,6
5.195649,907068,309,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,4.7586675874,4
6.244519,930297,309,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,6.0059219079,10
6.58449,930298,309,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,6.3383557083,3
4.423354,1240212,309,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,4.8494119483,6
4.788941,1298134,309,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,4.9582384572,5
0.447225,687505,312,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,0.8256032146,10
0.84866,687506,312,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,0.9164063336,4
1.060834,724839,312,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,1.1146994203,4
0.125473,906824,312,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,0.1264121076,3
0.410771,906843,312,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,0.7935760382,1
0.355361,907068,312,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,0.8718709277,2
1.192741,930297,312,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,1.1428280482,10
1.528124,930298,312,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,1.0693458904,6
-0.266428,1240212,312,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,0.847739338,9
0.46936,1298134,312,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,0.8602274862,3
1.796172,687505,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,1.4241279293,5
5.233893,687506,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,5.1990247179,7
5.515085,724839,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,5.8900904432,8
0.084186,906824,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,0.2916611044,6
4.567156,906843,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,3.9438399816,2
3.588832,907068,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,4.1607764147,10
5.575382,930297,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,5.7303597006,10
5.917078,930298,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,5.7957370584,4
3.54544,1240212,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,3.3881259373,1
4.691038,1298134,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,4.7266111137,1
4.288887,687505,329,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,3.7979281009,1
5.232117,687506,329,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,3.8593464515,3
4.854632,724839,329,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,3.9570779615,5.4131136837,0,46.246534785,32.952153584,15.868346125,12.638631606,5.736926275,2
