IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_803,Fingerprint_801,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,MUT_EIF2AK1,REC_R_HSA_450346,REC_R_HSA_450346_EXP,PWY_R_HSA_1852241_EXP,PWY_R_HSA_453279,GO_0007223,GO_0007399_CSV,GO_0016572,GO_0019933_EXP,GO_0030509_EXP,GO_0032147_CSV,GO_0050766_CSV,GO_0071560,SFAM_DYRK1_EXP,SFAM_RIPK_EXP,CLS_Histology_subtype_1_astrocytoma_Grade_III,EXP_CLK4,EXP_TRPM7,EXP_TBK1,EXP_MAPK1,EXP_GRK1,EXP_STRADB,EXP_MAP3K20,EXP_CAMK1,PKA_117_X_Fingerprint_696,PKA_134_ENG_X_Fingerprint_696,PKA_134_HYD_X_Fingerprint_644,PKA_134_VOL_X_Fingerprint_696,PKA_140_B62_X_Fingerprint_644,PKA_68_HYD_X_Fingerprint_698,PKA_77_ASA_X_Fingerprint_611,PKA_84_ASA_X_Fingerprint_812,PKA_84_POL_X_Fingerprint_812,EXP_DCLK2_X_EXP_ASF1B,EXP_EIF2AK3_X_EXP_PPP1CB,EXP_LCK_X_EXP_CD28,EXP_LCK_X_EXP_CD4,EXP_TBK1_X_EXP_IFIH1,REC_R_HSA_3928578_EXP_X_REC_R_HSA_6802932_EXP,PWY_R_HSA_162582_EXP_X_PWY_R_HSA_453274_EXP,PWY_R_HSA_3371571_EXP_X_PWY_R_HSA_983705_EXP,PWY_R_HSA_453279_EXP_X_PWY_R_HSA_76002_EXP,GO_0000165_EXP_X_GO_0016310_EXP,GO_0007050_X_GO_0043066,GO_0010628_X_GO_0045087,GO_0043123_X_GO_0048013,Predicted IC50,Validation
2.382276,687586,1025,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5149350659,5.3078565402,7.857592949,6.1681636972,3.1171416975,3.3545893108,8.0390842491,3.2468709341,0,0,0,0,0,0,0,0,0,21.677280656,21.857372426,8.7081029419,8.9449165928,37.715234625,0,0,0,0,0,0,0,0,3.3023876807,6
-1.021595,687592,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.73774058,6.5441148976,0,0,1,0,0,0,4.3730766981,5.3187489124,8.1150201292,5.5372527195,3.0707037783,3.6235158572,6.2656595716,4.1474409069,0,0,0,0,0,0,0,0,0,14.303940046,22.374267814,8.3669444554,8.6135433087,35.440464572,28.429475277,0,0,0,0,0,0,0,-0.507310334,10
1.946544,906833,1219,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,11.679235953,0,0,0,0,0,4.4411923416,0,0.84912,0,1,0,0,0,4.2300184653,5.6065045969,8.6558516792,6.1442379122,3.0249907232,3.1440226295,6.042973696,3.8043706507,0,0,0,0,0,0,0,0,0,23.59702775,24.212315062,8.4301341594,8.2641993183,48.278314745,0,0,0,0,0,0,0,0,2.3865571227,4
1.456044,910943,331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.72681,0,0,0,0,3.8483642562,4.7001114309,7.8004418666,6.0832370278,2.8869296733,3.9269541253,8.1174957148,4.8253287625,0,0,0,0,0,0,0,0,0,23.851933776,20.439007885,7.9009323488,8.0314786113,34.355326371,0,91.373689263,0,0,0,1,0,0,2.3735382068,9
3.842903,687588,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9476237841,5.0656054895,7.8409733602,6.4919641171,2.8489801416,3.9371839958,7.1272342756,4.8933458042,0,0,0,0,0,0,0,0,0,21.390899024,27.047008402,7.87329978,8.2570608887,35.731593644,0,0,21.283260973,0,0,1,1,0,3.701240513,4
1.792807,1240168,1021,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.861979,0,3.0697024187,0,0,0,0,0,0,0,3.8324190972,4.9133488655,7.731307752,5.8739467348,2.9787092679,3.5174974224,7.8383650964,4.2604291696,1,0,0,0,0,0,0,0,0,21.961457695,24.99290307,8.641627718,8.7789132919,38.689039387,0,0,0,0,0,0,0,0,1.1120001976,4
-0.638755,1240170,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8676681392,5.1494734231,7.8425859654,6.8723391847,2.9630120175,3.0230551315,8.5009386317,3.545869417,0,0,0,0,0,0,0,0,0,17.765881495,25.597087031,8.4399458526,8.4609394015,32.957652698,0,0,0,0,19.830366657,0,0,0,-0.080654734,5
1.856133,683667,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9391688669,4.9238680671,7.7058127065,5.9098681571,2.9877539198,3.9312367501,6.0922909556,4.241236059,0,0,0,0,0,0,0,0,0,20.190303908,25.535493936,8.77261101,8.5989262843,31.777048786,0,42.706340648,0,0,0,0,0,0,1.2556204651,2
2.933017,1240168,1042,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.861979,0,3.0697024187,0,0,0,0,0,0,0,3.8324190972,4.9133488655,7.731307752,5.8739467348,2.9787092679,3.5174974224,7.8383650964,4.2604291696,1,0,0,0,0,0,0,0,0,21.961457695,24.99290307,8.641627718,8.7789132919,38.689039387,0,0,0,0,0,0,0,0,3.8148818736,9
-1.160646,907313,1060,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8.8594514658,0,1,1,0,2,0,6.2062152144,0,0,0,3.2499769387,0,0,4.6040651361,6.1026434945,8.1808763533,5.8825538991,3.1755600124,3.415764169,6.2526706053,4.8566121554,0,0,0,0,0,0,0,0,0,18.453412631,16.830111931,8.4403142492,8.381723424,37.669368089,34.734615468,0,0,43.262257927,34.734615468,0,0,1,-0.986574794,7
4.171333,946368,331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3.0915891149,0,0,0.696305,0,0,0,0,0,0,0,0,0,4.0095390564,4.4778692106,7.4312544911,5.7419292928,2.9543864016,4.3998688552,8.0498191988,5.0632794568,0,-5.21,2.38,64.2,0,0,0,0,0,23.346620329,21.031834333,8.9335275302,8.8905052377,39.801265332,0,0,0,0,0,0,0,0,4.7792825773,5
5.100219,909248,294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.0468439365,0,0,0,0,0,0,5.0391210645,4.4861731387,7.7641633609,5.7520780523,2.9683502971,3.2480024937,5.882834465,3.457638413,0,0,0,0,0,0,0,0,0,14.460291988,22.921941751,8.3280631236,8.8869799005,36.50923862,20.419981494,0,0,0,0,0,0,0,4.4357385133,1
3.074806,907313,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8.8594514658,0,1,1,0,2,0,6.2062152144,0,0,0,3.2499769387,0,0,4.6040651361,6.1026434945,8.1808763533,5.8825538991,3.1755600124,3.415764169,6.2526706053,4.8566121554,0,-9.941,0,40.5,0,0,0,0,0,18.453412631,16.830111931,8.4403142492,8.381723424,37.669368089,34.734615468,0,0,43.262257927,34.734615468,0,0,1,3.522949816,3
0.066685,906873,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.805194,0,0,3.4878887706,0,4.3144692412,6.096351016,7.1694070997,5.5610419722,2.8846083986,3.3511229259,6.5742920155,4.4619076587,0,0,0,0,0,0,0,0,0,18.311952087,27.202713632,8.3888103807,8.4103287357,37.177382885,0,0,0,0,0,0,0,0,0.1509431455,10
1.685967,906746,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6138804633,5.5685187132,7.4284835426,6.2263931891,2.9178033849,4.347476504,7.4461542375,3.9420709252,0,0,0,0,0,0,0,0,0,12.357028788,25.222436751,8.1565860355,8.6408315772,40.762220863,0,0,0,0,0,0,0,0,2.9980322882,6
1.88741,909729,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.3797405034,0,0,0,0,0,0,0,0,0,0,2.9604286614,0,4.3544099183,4.9546442059,7.8138215976,6.3264234391,3.0707204422,3.7216826223,6.6231288218,3.2755375363,0,0,0,0,0,0,0,0,0,16.940722583,26.714247792,8.2264331753,8.5647848003,34.465396668,0,126.64991015,0,0,0,0,0,0,1.4617563582,1
3.111202,908450,91,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.712379,0,0,0,0,0,0,0,0,1,5.1292209704,5.8901845604,7.7419421927,6.5917998766,2.9783107685,3.954212381,7.5303543727,5.3552640353,0,0,0,0,0,0,0,0,0,21.044790683,24.637107585,8.5028663885,8.5983239234,36.107810818,0,0,0,0,0,0,0,0,4.3321651001,10
4.166834,910943,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72681,0,0,0,0,3.8483642562,4.7001114309,7.8004418666,6.0832370278,2.8869296733,3.9269541253,8.1174957148,4.8253287625,0,0,0,0,0,0,0,0,0,23.851933776,20.439007885,7.9009323488,8.0314786113,34.355326371,0,91.373689263,0,0,0,1,0,0,3.4604416105,7
1.224816,906873,1019,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.805194,0,0,3.4878887706,0,4.3144692412,6.096351016,7.1694070997,5.5610419722,2.8846083986,3.3511229259,6.5742920155,4.4619076587,0,0,0,0,0,0,0,0,0,18.311952087,27.202713632,8.3888103807,8.4103287357,37.177382885,0,0,0,0,0,0,0,0,1.5838309727,5
4.414797,906834,1043,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8547775112,0,0,0,0,0,0,0,4.1725229969,4.0926174687,5.952595921,6.1818302847,3.1346522585,3.3084127963,5.5254571555,3.8248986716,0,0,0,0,0,0,0,0,0,26.698995867,30.587191573,8.3947579271,8.4786316448,25.946942886,0,0,0,0,0,1,2,0,4.8151962125,10
0.599918,687592,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4.73774058,6.5441148976,0,0,1,0,0,0,4.3730766981,5.3187489124,8.1150201292,5.5372527195,3.0707037783,3.6235158572,6.2656595716,4.1474409069,0,0,0,0,0,0,0,0,0,14.303940046,22.374267814,8.3669444554,8.6135433087,35.440464572,28.429475277,0,0,0,0,0,0,0,-0.272659952,9
-0.782043,905986,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.555755,0,1,3.036594033,0,0,4.2943515326,5.505058676,8.1727971111,6.1654818158,2.9199922247,3.8015779062,7.2566537681,4.0502732917,0,0,0,0,0,0,0,0,0,18.858966761,23.996197251,8.8118907301,8.9799787474,32.047702784,0,0,0,22.771802083,0,0,0,1,0.0733479167,4
3.474387,907279,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6754784608,5.1029549558,7.9541233814,6.4666952465,2.9427461556,3.5883796809,6.3851665058,4.5475040752,0,0,0,0,0,0,0,0,0,18.440965675,21.574165311,8.4504967589,8.3269139523,34.680934417,0,0,0,0,0,0,1,0,3.6902063015,5
3.154237,946368,1143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0915891149,0,0,0.696305,0,0,0,0,0,0,0,0,0,4.0095390564,4.4778692106,7.4312544911,5.7419292928,2.9543864016,4.3998688552,8.0498191988,5.0632794568,0,0,0,0,0,0,0,0,0,23.346620329,21.031834333,8.9335275302,8.8905052377,39.801265332,0,0,0,0,0,0,0,0,4.2808581447,6
3.635507,906835,292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3133340858,5.907474058,8.116252683,6.3539997463,2.9816695912,3.8432590482,5.5762843307,4.5703559892,0,0,0,0,0,0,0,0,0,20.330516598,19.294854712,8.0759627554,8.2970546238,38.685924476,9.5855798648,0,0,0,0,0,0,1,4.0250575499,3
4.431322,946368,1039,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3.0915891149,0,0,0.696305,0,0,0,0,0,0,0,0,0,4.0095390564,4.4778692106,7.4312544911,5.7419292928,2.9543864016,4.3998688552,8.0498191988,5.0632794568,0,-5.21,0,64.2,0,0,0,0,0,23.346620329,21.031834333,8.9335275302,8.8905052377,39.801265332,0,0,0,0,0,0,0,0,3.9503209317,2
4.631031,1240169,1039,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2943031082,5.0971170882,8.44508366,6.000005161,2.9912327119,3.6732508673,6.3528705465,4.5713823997,0,0,0,0,0,0,0,0,0,19.231088572,19.271268453,8.2304192971,8.1412189943,35.352948684,0,150.47389451,0,0,0,2,1,0,4.6000449006,1
2.806238,907313,275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,8.8594514658,0,1,1,0,2,0,6.2062152144,0,0,0,3.2499769387,0,0,4.6040651361,6.1026434945,8.1808763533,5.8825538991,3.1755600124,3.415764169,6.2526706053,4.8566121554,0,-9.941,-0.52,40.5,0,0,-8.3,0,0,18.453412631,16.830111931,8.4403142492,8.381723424,37.669368089,34.734615468,0,0,43.262257927,34.734615468,0,0,1,3.6203295806,4
3.829393,909750,199,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,6.9867152863,0,0,0,0,0,0,0,0,0,0,0,1,4.3417831074,4.754243049,7.8064998787,6.1663791643,2.9031749992,3.7356377553,7.1192666573,4.0924136484,1,4.015,0.65,-60.4,0,0,0,-18,-0.1,25.110111506,28.722067653,7.7557263929,8.257688959,39.462848336,0,97.266525217,0,0,0,0,0,0,3.1289412044,8
-0.955899,906868,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1482007101,6.2417110503,9.0368003218,5.3775777877,3.1001630208,3.4218337502,6.8516246469,3.1646383151,0,0,0,0,0,0,0,0,0,12.894935883,22.607156073,8.3110771166,8.4287881717,47.067924623,0,0,0,0,36.26750975,0,0,0,-0.436012935,6
5.249861,946368,256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.0915891149,0,0,0.696305,0,0,0,0,0,0,0,0,0,4.0095390564,4.4778692106,7.4312544911,5.7419292928,2.9543864016,4.3998688552,8.0498191988,5.0632794568,0,-5.21,0,64.2,0,0,0,0,0,23.346620329,21.031834333,8.9335275302,8.8905052377,39.801265332,0,0,0,0,0,0,0,0,3.6149969372,6
-0.543168,905986,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.555755,0,1,3.036594033,0,0,4.2943515326,5.505058676,8.1727971111,6.1654818158,2.9199922247,3.8015779062,7.2566537681,4.0502732917,0,0,0,0,0,0,0,0,0,18.858966761,23.996197251,8.8118907301,8.9799787474,32.047702784,0,0,0,22.771802083,0,0,0,1,0.1651027134,2
2.442459,946369,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.259165948,5.3549296399,8.1513875481,5.4343368474,3.0690658274,2.9570240254,6.3860487166,4.4639258371,0,0,0,0,0,0,0,0,0,15.493986681,22.085969835,8.8747657361,8.9389045382,35.793838688,0,0,0,0,0,0,0,0,2.0572026744,5
2.219927,909248,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0468439365,0,0,0,0,0,0,5.0391210645,4.4861731387,7.7641633609,5.7520780523,2.9683502971,3.2480024937,5.882834465,3.457638413,0,0,0,0,1,0,0,0,0,14.460291988,22.921941751,8.3280631236,8.8869799005,36.50923862,20.419981494,0,0,0,0,0,0,0,1.1214743613,9
1.80212,924188,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,4.9075863362,0,0,0.769396,0,0,0,0,0,0,0,0,0,4.4295652856,5.2364259703,8.1483868123,5.3056727491,2.848252312,3.8362248928,6.4804140972,4.0234781409,0,0,0,0,0,0,0,0,0,15.893340105,32.380360637,8.0740066972,8.1576893828,37.098102629,0,0,0,0,0,2,1,0,1.5934502608,7
3.53186,908450,1021,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.712379,0,0,0,0,0,0,0,0,1,5.1292209704,5.8901845604,7.7419421927,6.5917998766,2.9783107685,3.954212381,7.5303543727,5.3552640353,0,0,0,0,0,0,0,0,0,21.044790683,24.637107585,8.5028663885,8.5983239234,36.107810818,0,0,0,0,0,0,0,0,3.3223080814,7
2.100704,908449,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.839240409,5.5845176937,8.309806524,5.969713562,3.3308376491,4.1791224445,6.4332037333,4.0456710481,0,0,0,0,0,0,0,0,0,12.954006971,22.004940641,8.3215442548,8.5810513143,41.941436497,0,27.78562383,0,0,0,0,0,0,1.4220634818,1
2.451359,946377,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.672077,0,0,3.0262863799,0,0,4.3793767634,5.8756392871,7.6484599508,6.0366672133,3.2053045777,4.0393560152,6.8554667596,3.3685413101,0,0,0,0,0,0,0,0,0,14.90076139,19.46536798,8.6977569289,8.8468164857,34.221381563,0,0,0,28.786353202,0,0,0,0,2.959324314,1
3.693269,1240168,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.861979,0,3.0697024187,0,0,0,0,0,0,0,3.8324190972,4.9133488655,7.731307752,5.8739467348,2.9787092679,3.5174974224,7.8383650964,4.2604291696,0,0,0,0,0,0,0,0,0,21.961457695,24.99290307,8.641627718,8.7789132919,38.689039387,0,0,0,0,0,0,0,0,4.039584168,6
3.488416,906835,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3133340858,5.907474058,8.116252683,6.3539997463,2.9816695912,3.8432590482,5.5762843307,4.5703559892,0,0,0,0,0,0,0,0,0,20.330516598,19.294854712,8.0759627554,8.2970546238,38.685924476,9.5855798648,0,0,0,0,0,0,1,2.6096811521,2
-3.694223,924188,1057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,4.9075863362,0,0,0.769396,0,0,0,0,0,0,0,0,0,4.4295652856,5.2364259703,8.1483868123,5.3056727491,2.848252312,3.8362248928,6.4804140972,4.0234781409,0,0,0,0,0,0,0,0,0,15.893340105,32.380360637,8.0740066972,8.1576893828,37.098102629,0,0,0,0,0,2,1,0,-2.23275735,8
1.496941,907282,1242,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1280428502,5.8261591059,7.9493103045,6.9728085922,2.8178618782,3.8912923838,5.9523606566,4.0247754244,0,0,0,0,0,0,0,0,0,25.273460129,43.175854252,8.5440016297,8.9158147933,37.165121292,0,0,0,0,0,0,0,0,1.8649865475,1
0.337793,687588,273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9476237841,5.0656054895,7.8409733602,6.4919641171,2.8489801416,3.9371839958,7.1272342756,4.8933458042,0,0,0,0,0,0,0,0,0,21.390899024,27.047008402,7.87329978,8.2570608887,35.731593644,0,0,21.283260973,0,0,1,1,0,0.4118111042,5
