IC50,Cancer,Drug,From_Sanger,Fingerprint_833,Fingerprint_830,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_806,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_780,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_687,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,REC_R_HSA_3928578_CSV,PWY_R_HSA_109704,PWY_R_HSA_5689896,GO_0001570,GO_0006977_EXP,GO_0008285,GO_0034976_EXP,GO_0042981_EXP,GO_0043547,EXP_MAP2K4,EXP_MAP3K20,EXP_MAP3K6,EXP_CDK10,EXP_AATK,EXP_CDC42BPA,EXP_FAM198A,EXP_MYLK3,PKA_109_ASA_X_Fingerprint_611,PKA_109_CSV_X_Fingerprint_611,PKA_109_HYD_X_Fingerprint_611,PKA_214_ASA_X_Fingerprint_658,EXP_CSNK1D_X_EXP_PPP1R1B,EXP_CSNK1D_X_EXP_STX5,EXP_CSNK1D_X_EXP_YWHAG,EXP_LYN_X_EXP_KITLG,EXP_LYN_X_EXP_SNCA,EXP_RIPK4_X_EXP_P4HB,EXP_SRC_X_EXP_NTN1,EXP_STK24_X_EXP_CCT8,EXP_STK24_X_EXP_MOB1B,PWY_R_HSA_112409_EXP_X_PWY_R_HSA_212436_EXP,GO_0008283_CSV_X_GO_0018108_CSV,GO_0016477_X_GO_0016525,Predicted IC50,Validation
4.097577,753614,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,6.0563384407,4.6730721366,3.5698545875,4.8001742287,6.0344192746,5.0737189873,3.5229304442,3.1659823641,0,0,0,0,22.41171378,39.792432944,33.355796409,31.44539114,26.648623189,73.946117809,20.552598801,59.258827414,34.229611018,0,0,0,3.5084620449,2
2.122566,753621,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.4333362406,5.324511614,0,5.9787788201,6.0312257216,3.5143806717,4.0324154781,3.8080272323,4.7938023949,2.7967185607,3.0829764634,0,0,0,0,19.54284492,26.462325382,32.009296284,44.020696985,33.729070834,57.411584612,15.946768295,53.98165348,22.791062113,0,0,0,1.8069360691,8
1.274346,753622,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6.4058295189,0,5.9036361162,5.9756575265,3.6694626494,4.3555951166,3.5494691515,4.2825133835,2.9561383018,3.1957437467,0,0,0,0,19.880307724,34.40944472,32.822039405,21.776462374,47.763143126,51.810525036,16.147413284,57.380921586,24.619933928,0,0,1,1.0672803183,5
2.284696,753623,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6.4230752411,0,5.4664080891,6.6369882808,3.6733276306,4.8263921259,5.0054730342,4.4884945325,2.7886179648,3.1806182191,0,0,0,0,18.701765917,31.605364524,28.822284203,21.275644803,25.64544926,43.427071609,16.310510256,51.311692181,19.308687435,0,0,0,1.7351666129,2
1.159989,946353,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.776119,1,1,0,4.9806059233,0,5.3777076755,4.9806059233,0,6.6224212887,6.7676783167,3.4885738637,4.4935476638,3.2914526852,4.7341182828,2.8637926661,3.0349272475,0,0,0,0,19.549387358,32.991138874,33.619751102,29.682137221,54.303460042,48.931212352,16.641069863,54.13094492,23.560129874,0,0,0,1.0522009296,6
3.740313,946355,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.787478,0,0,0,0,0,0,28.101780067,0,6.7137943961,5.7083121846,3.3886562218,4.1830750356,4.1744329281,4.6989945689,2.7628088331,2.853938978,0,0,0,0,17.085357775,25.540547212,26.272014962,31.586942691,48.960702567,50.409011872,13.811659389,55.370721903,23.494731646,0,0,0,2.6994884155,9
1.535004,946356,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.8122885527,0,5.9813033276,6.236311149,3.6336718221,4.6771559445,3.9168515506,4.2769090777,3.6059594523,3.1184701205,0,0,0,0,20.888707295,34.048555304,34.081705657,29.806903189,30.235151081,60.71822059,20.103727877,59.46169553,24.670568655,0,0,0,2.3376762616,10
2.454104,735784,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.813307,0,0,0,0,0,0,9.6772447164,0,5.5832381506,7.1393695075,3.2787191675,4.3694384171,3.4300869931,5.067108678,2.7726316159,3.0463042035,0,0,0,0,18.555926781,31.31537923,31.059633613,29.878528877,56.38201438,43.35267671,17.834456221,53.501636856,22.62237303,0,0,0,1.2332589205,9
3.372187,753555,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5292712426,11.39094966,0,7.5269402313,7.4654408358,3.288871077,4.4712085487,3.6219686868,4.794346204,3.0031508174,3.0647827491,10.7,0.592294,-1.67,0,18.072753972,26.153917453,28.315689227,35.351536954,47.286668252,47.281818679,13.49860883,54.432552712,24.081243474,0,0,0,2.785028868,9
-0.215471,753559,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2823987688,0,0,6.3500338689,6.0418615588,3.4736527643,4.5685512417,4.2727699702,4.5799959213,2.8380377124,3.1968202247,0,0,0,0,17.836216531,30.941785907,30.378416608,23.488707482,44.768154421,31.276857235,13.717988256,50.262360815,19.685118153,0,0,0,0.5316900353,4
-0.40625,753614,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,6.0563384407,4.6730721366,3.5698545875,4.8001742287,6.0344192746,5.0737189873,3.5229304442,3.1659823641,0,0,0,0,22.41171378,39.792432944,33.355796409,31.44539114,26.648623189,73.946117809,20.552598801,59.258827414,34.229611018,0,0,0,0.1726843101,5
0.50432,753621,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4333362406,5.324511614,0,5.9787788201,6.0312257216,3.5143806717,4.0324154781,3.8080272323,4.7938023949,2.7967185607,3.0829764634,0,0,0,0,19.54284492,26.462325382,32.009296284,44.020696985,33.729070834,57.411584612,15.946768295,53.98165348,22.791062113,0,0,0,0.5226386556,1
0.007071,753622,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.4058295189,0,5.9036361162,5.9756575265,3.6694626494,4.3555951166,3.5494691515,4.2825133835,2.9561383018,3.1957437467,0,0,0,0,19.880307724,34.40944472,32.822039405,21.776462374,47.763143126,51.810525036,16.147413284,57.380921586,24.619933928,0,0,1,0.1984657008,5
-0.445813,753623,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.4230752411,0,5.4664080891,6.6369882808,3.6733276306,4.8263921259,5.0054730342,4.4884945325,2.7886179648,3.1806182191,0,0,0,0,18.701765917,31.605364524,28.822284203,21.275644803,25.64544926,43.427071609,16.310510256,51.311692181,19.308687435,0,0,0,0.2222049632,3
0.398088,946353,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.776119,1,1,0,4.9806059233,0,5.3777076755,4.9806059233,0,6.6224212887,6.7676783167,3.4885738637,4.4935476638,3.2914526852,4.7341182828,2.8637926661,3.0349272475,0,0,0,0,19.549387358,32.991138874,33.619751102,29.682137221,54.303460042,48.931212352,16.641069863,54.13094492,23.560129874,0,0,0,1.1593758068,9
-2.188132,946354,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4.6202638095,0,0,9.7715569858,0,5.6830552843,6.0130809201,3.4623777658,4.3314120041,3.7294779438,4.0313482941,2.7657505109,3.0674501425,0,0,0,0,25.134261,36.504448039,39.32400324,28.44523275,35.302522685,67.92281028,16.792949713,62.172807522,25.285811608,0,0,0,0.2486336083,8
2.704818,946355,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.787478,0,0,0,0,0,0,28.101780067,0,6.7137943961,5.7083121846,3.3886562218,4.1830750356,4.1744329281,4.6989945689,2.7628088331,2.853938978,0,0,0,0,17.085357775,25.540547212,26.272014962,31.586942691,48.960702567,50.409011872,13.811659389,55.370721903,23.494731646,0,0,0,2.3538009861,6
0.972535,946356,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.8122885527,0,5.9813033276,6.236311149,3.6336718221,4.6771559445,3.9168515506,4.2769090777,3.6059594523,3.1184701205,0,0,0,0,20.888707295,34.048555304,34.081705657,29.806903189,30.235151081,60.71822059,20.103727877,59.46169553,24.670568655,0,0,0,0.3181380574,8
3.565315,735784,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.813307,0,0,0,0,0,0,9.6772447164,0,5.5832381506,7.1393695075,3.2787191675,4.3694384171,3.4300869931,5.067108678,2.7726316159,3.0463042035,0,0,0,0,18.555926781,31.31537923,31.059633613,29.878528877,56.38201438,43.35267671,17.834456221,53.501636856,22.62237303,0,0,0,4.2302112636,2
3.354807,753555,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.5292712426,11.39094966,0,7.5269402313,7.4654408358,3.288871077,4.4712085487,3.6219686868,4.794346204,3.0031508174,3.0647827491,10.7,0.592294,-1.67,0,18.072753972,26.153917453,28.315689227,35.351536954,47.286668252,47.281818679,13.49860883,54.432552712,24.081243474,0,0,0,4.9743244439,2
2.524213,753559,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.2823987688,0,0,6.3500338689,6.0418615588,3.4736527643,4.5685512417,4.2727699702,4.5799959213,2.8380377124,3.1968202247,0,0,0,0,17.836216531,30.941785907,30.378416608,23.488707482,44.768154421,31.276857235,13.717988256,50.262360815,19.685118153,0,0,0,4.3257067313,1
2.99842,753614,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,6.0563384407,4.6730721366,3.5698545875,4.8001742287,6.0344192746,5.0737189873,3.5229304442,3.1659823641,0,0,0,0,22.41171378,39.792432944,33.355796409,31.44539114,26.648623189,73.946117809,20.552598801,59.258827414,34.229611018,0,0,0,3.0342413263,8
2.906818,753621,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.4333362406,5.324511614,0,5.9787788201,6.0312257216,3.5143806717,4.0324154781,3.8080272323,4.7938023949,2.7967185607,3.0829764634,0,0,0,0,19.54284492,26.462325382,32.009296284,44.020696985,33.729070834,57.411584612,15.946768295,53.98165348,22.791062113,0,0,0,3.766520946,9
3.037976,753622,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6.4058295189,0,5.9036361162,5.9756575265,3.6694626494,4.3555951166,3.5494691515,4.2825133835,2.9561383018,3.1957437467,0,0,0,0,19.880307724,34.40944472,32.822039405,21.776462374,47.763143126,51.810525036,16.147413284,57.380921586,24.619933928,0,0,1,4.2048183252,9
3.465614,753623,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.4230752411,0,5.4664080891,6.6369882808,3.6733276306,4.8263921259,5.0054730342,4.4884945325,2.7886179648,3.1806182191,0,0,0,0,18.701765917,31.605364524,28.822284203,21.275644803,25.64544926,43.427071609,16.310510256,51.311692181,19.308687435,0,0,0,4.0701860138,7
3.474002,946353,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.776119,1,1,0,4.9806059233,0,5.3777076755,4.9806059233,0,6.6224212887,6.7676783167,3.4885738637,4.4935476638,3.2914526852,4.7341182828,2.8637926661,3.0349272475,0,0,0,0,19.549387358,32.991138874,33.619751102,29.682137221,54.303460042,48.931212352,16.641069863,54.13094492,23.560129874,0,0,0,4.2432487204,1
2.057216,946354,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.6202638095,0,0,9.7715569858,0,5.6830552843,6.0130809201,3.4623777658,4.3314120041,3.7294779438,4.0313482941,2.7657505109,3.0674501425,0,0,0,0,25.134261,36.504448039,39.32400324,28.44523275,35.302522685,67.92281028,16.792949713,62.172807522,25.285811608,0,0,0,3.6239826464,6
2.784525,946355,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.787478,0,0,0,0,0,0,28.101780067,0,6.7137943961,5.7083121846,3.3886562218,4.1830750356,4.1744329281,4.6989945689,2.7628088331,2.853938978,0,0,0,0,17.085357775,25.540547212,26.272014962,31.586942691,48.960702567,50.409011872,13.811659389,55.370721903,23.494731646,0,0,0,3.22222117,9
3.621589,946356,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4.8122885527,0,5.9813033276,6.236311149,3.6336718221,4.6771559445,3.9168515506,4.2769090777,3.6059594523,3.1184701205,0,0,0,0,20.888707295,34.048555304,34.081705657,29.806903189,30.235151081,60.71822059,20.103727877,59.46169553,24.670568655,0,0,0,4.0692010852,2
1.726471,735784,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.813307,0,0,0,0,0,0,9.6772447164,0,5.5832381506,7.1393695075,3.2787191675,4.3694384171,3.4300869931,5.067108678,2.7726316159,3.0463042035,0,0,0,0,18.555926781,31.31537923,31.059633613,29.878528877,56.38201438,43.35267671,17.834456221,53.501636856,22.62237303,0,0,0,0.7188419371,8
3.409044,753555,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.5292712426,11.39094966,0,7.5269402313,7.4654408358,3.288871077,4.4712085487,3.6219686868,4.794346204,3.0031508174,3.0647827491,10.7,0.592294,-1.67,0,18.072753972,26.153917453,28.315689227,35.351536954,47.286668252,47.281818679,13.49860883,54.432552712,24.081243474,0,0,0,2.2826806752,5
0.038299,753559,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.2823987688,0,0,6.3500338689,6.0418615588,3.4736527643,4.5685512417,4.2727699702,4.5799959213,2.8380377124,3.1968202247,0,0,0,0,17.836216531,30.941785907,30.378416608,23.488707482,44.768154421,31.276857235,13.717988256,50.262360815,19.685118153,0,0,0,0.5797277458,6
-0.378377,753614,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,6.0563384407,4.6730721366,3.5698545875,4.8001742287,6.0344192746,5.0737189873,3.5229304442,3.1659823641,0,0,0,0,22.41171378,39.792432944,33.355796409,31.44539114,26.648623189,73.946117809,20.552598801,59.258827414,34.229611018,0,0,0,0.1198664972,7
-0.358928,753621,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.4333362406,5.324511614,0,5.9787788201,6.0312257216,3.5143806717,4.0324154781,3.8080272323,4.7938023949,2.7967185607,3.0829764634,0,0,0,0,19.54284492,26.462325382,32.009296284,44.020696985,33.729070834,57.411584612,15.946768295,53.98165348,22.791062113,0,0,0,0.5876802412,6
-0.16801,753622,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6.4058295189,0,5.9036361162,5.9756575265,3.6694626494,4.3555951166,3.5494691515,4.2825133835,2.9561383018,3.1957437467,0,0,0,0,19.880307724,34.40944472,32.822039405,21.776462374,47.763143126,51.810525036,16.147413284,57.380921586,24.619933928,0,0,1,-0.130913524,4
-0.728779,753623,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.4230752411,0,5.4664080891,6.6369882808,3.6733276306,4.8263921259,5.0054730342,4.4884945325,2.7886179648,3.1806182191,0,0,0,0,18.701765917,31.605364524,28.822284203,21.275644803,25.64544926,43.427071609,16.310510256,51.311692181,19.308687435,0,0,0,0.0765602095,6
0.22746,946353,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.776119,1,1,0,4.9806059233,0,5.3777076755,4.9806059233,0,6.6224212887,6.7676783167,3.4885738637,4.4935476638,3.2914526852,4.7341182828,2.8637926661,3.0349272475,0,0,0,0,19.549387358,32.991138874,33.619751102,29.682137221,54.303460042,48.931212352,16.641069863,54.13094492,23.560129874,0,0,0,0.702479539,5
-1.713266,946354,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.6202638095,0,0,9.7715569858,0,5.6830552843,6.0130809201,3.4623777658,4.3314120041,3.7294779438,4.0313482941,2.7657505109,3.0674501425,0,0,0,44,25.134261,36.504448039,39.32400324,28.44523275,35.302522685,67.92281028,16.792949713,62.172807522,25.285811608,0,0,0,-1.893294255,6
1.050639,946355,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.787478,0,0,0,0,0,0,28.101780067,0,6.7137943961,5.7083121846,3.3886562218,4.1830750356,4.1744329281,4.6989945689,2.7628088331,2.853938978,0,0,0,18.1,17.085357775,25.540547212,26.272014962,31.586942691,48.960702567,50.409011872,13.811659389,55.370721903,23.494731646,0,0,0,3.9823985452,1
-0.652305,946356,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4.8122885527,0,5.9813033276,6.236311149,3.6336718221,4.6771559445,3.9168515506,4.2769090777,3.6059594523,3.1184701205,0,0,0,0,20.888707295,34.048555304,34.081705657,29.806903189,30.235151081,60.71822059,20.103727877,59.46169553,24.670568655,0,0,0,-0.901858115,3
3.61967,735784,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.813307,0,0,0,0,0,0,9.6772447164,0,5.5832381506,7.1393695075,3.2787191675,4.3694384171,3.4300869931,5.067108678,2.7726316159,3.0463042035,0,0,0,0,18.555926781,31.31537923,31.059633613,29.878528877,56.38201438,43.35267671,17.834456221,53.501636856,22.62237303,0,0,0,2.9787580587,8
3.373699,753555,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5292712426,11.39094966,0,7.5269402313,7.4654408358,3.288871077,4.4712085487,3.6219686868,4.794346204,3.0031508174,3.0647827491,0,0,0,0,18.072753972,26.153917453,28.315689227,35.351536954,47.286668252,47.281818679,13.49860883,54.432552712,24.081243474,0,0,0,3.2923150035,5
2.745426,753559,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.2823987688,0,0,6.3500338689,6.0418615588,3.4736527643,4.5685512417,4.2727699702,4.5799959213,2.8380377124,3.1968202247,0,0,0,0,17.836216531,30.941785907,30.378416608,23.488707482,44.768154421,31.276857235,13.717988256,50.262360815,19.685118153,0,0,0,2.9948316105,6
2.756135,753614,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,6.0563384407,4.6730721366,3.5698545875,4.8001742287,6.0344192746,5.0737189873,3.5229304442,3.1659823641,0,0,0,0,22.41171378,39.792432944,33.355796409,31.44539114,26.648623189,73.946117809,20.552598801,59.258827414,34.229611018,0,0,0,1.6657105688,7
3.576512,753621,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4333362406,5.324511614,0,5.9787788201,6.0312257216,3.5143806717,4.0324154781,3.8080272323,4.7938023949,2.7967185607,3.0829764634,0,0,0,0,19.54284492,26.462325382,32.009296284,44.020696985,33.729070834,57.411584612,15.946768295,53.98165348,22.791062113,0,0,0,3.0029663066,5
