IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_830,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_820,Fingerprint_819,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_784,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_646,Fingerprint_644,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,MUT_MAST2,FAM_PKL_EXP,EXP_HASPIN,EXP_FER,EXP_TRPM6,PKA_141_B62_X_Fingerprint_776,PKA_141_CSV_X_Fingerprint_776,PKA_141_ENG_X_Fingerprint_776,PKA_242_HYD_X_Fingerprint_658,PKA_271_ENG_X_Fingerprint_617,PKA_296_ASA_X_Fingerprint_824,PKA_296_ENG_X_Fingerprint_824,PKA_296_POL_X_Fingerprint_824,PKA_296_VOL_X_Fingerprint_824,EXP_BLK_X_EXP_DAPP1,EXP_GRK7_X_EXP_CCR8,EXP_LRRK2_X_EXP_RAB29,EXP_LRRK2_X_EXP_TFDP1,EXP_MAP3K1_X_EXP_NRK,EXP_MAPK14_X_EXP_ACTA1,EXP_MAPK14_X_EXP_ESR1,EXP_MAPK14_X_EXP_GNA15,EXP_RAF1_X_EXP_SCNN1G,PWY_R_HSA_194315_EXP_X_PWY_R_HSA_3928662_EXP,Predicted IC50,Validation
1.907748,910780,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0458126605,5.9130738114,2.8752378377,0,0,0,0,0,0,0,0,0,8.6117793653,9.0516868093,19.900077189,19.998698621,27.738154742,17.033164618,16.191874695,15.621021264,21.451593142,0,1.575001709,7
3.14282,910941,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0291194529,5.3688694189,2.8420529563,0,0,0,0,0,0,0,0,0,8.5918016358,8.8521282218,16.961920956,20.476188857,16.701618872,16.829801291,14.926425818,17.498695682,18.677997784,0,2.5053190636,8
1.63079,925342,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.3149162214,5.0886920842,4.992109013,2.9730211377,0,0,0,0,0,0,0,0,0,8.1089848921,9.3805012363,22.225065139,29.986056878,16.301461963,18.618563213,17.144949954,18.39426771,30.955342457,0,1.4905316198,1
2.361798,949171,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4338479604,5.6550519105,3.289320604,0,0,0,0,0,0,0,0,0,9.0542677752,9.1353780847,17.645025095,17.864209891,26.933334526,17.75155848,15.544544868,17.498270158,19.105469263,0,2.2106135361,8
2.877086,949172,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.7905974833,6.6002168183,3.0231986151,0,0,0,0,0,0,0,0,0,11.149422112,8.3251214425,22.632457676,20.990307379,27.596068018,17.029941367,14.915291621,16.664877451,16.696472689,0,2.7893650373,8
2.411643,949174,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.2158263514,5.1853748155,3.0115716678,0,0,0,0,0,0,0,0,0,8.7251729566,9.3515990705,20.563795867,20.538027633,23.440958019,17.416418635,16.096478244,16.921105939,18.146380472,10.404056167,3.2499408126,2
1.340266,949175,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.2415071253,5.4747761718,2.8746356601,0,0,0,0,0,0,0,0,0,9.7344181715,9.2463042495,18.609696304,21.998993277,22.965242531,17.181795537,15.366038043,16.247187396,21.089836006,0,2.0839329081,1
2.569969,949176,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0098079055,5.388555827,3.024543874,0,0,0,0,0,0,0,0,0,8.9238343101,9.0501120602,20.972626537,20.316937993,27.215943736,18.22794733,15.18975714,16.272859669,18.402522364,0,2.491951325,5
2.181193,949177,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0658684474,4.6172272566,2.9197997475,0,0,0,0,0,0,0,0,0,8.7080049239,8.7443985555,21.690679818,20.946376122,19.883955892,17.01022708,16.545584931,16.709824295,18.353032769,0,2.591383754,7
2.471622,949178,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.678199378,5.9211133597,2.9583897982,0,0,0,0,0,0,0,0,0,8.7640075956,9.5427208269,22.682254415,21.769895708,25.265839266,17.10096601,16.011956949,16.594218783,19.924346738,0,2.5785291776,1
2.176194,949179,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.981963343,4.7687271588,5.2388396313,2.9242028521,0,0,0,0,0,0,0,0,0,8.9944653946,10.308635272,15.25268687,21.809262996,26.200535559,16.845952568,15.43063563,20.107223737,23.221226066,0,2.1406311234,5
2.021955,1240181,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.8031645295,5.4520236947,3.2983902447,0,0,0,0,0,0,0,0,0,8.8067814313,8.7113588297,11.283383184,18.829803323,27.87370347,16.162184112,15.750972205,15.889172436,18.279480391,0,1.8363249697,9
5.237924,688086,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4.4785874998,6.1592377309,2.95881721,0,0,0,0,0,0,0,0,0,10.169277903,9.5366919462,13.860718235,21.350870205,20.34228916,15.198513763,13.998118509,15.178462916,19.2498904,0,6.0270632076,2
5.49002,688087,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,3.2950346767,6.5352344372,2.9258890326,0,0,0,0,0,0,0,0,0,8.7427920457,8.5917220749,12.442731122,18.660860709,22.712584341,14.790398064,14.871018392,14.631480559,16.574184631,0,4.9274793848,7
4.088079,717431,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3.9170860861,5.2181146804,2.955795611,0,0,0,0,0,0,0,0,0,8.786151842,10.107697921,15.72228805,18.992213048,25.806043854,15.281969069,14.847536039,15.583480261,18.473026638,0,3.7059503399,9
4.385072,724828,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3.5856504959,5.4083203158,3.0691783036,-3,0.786054,-9.941,0,0,0,0,0,0,9.8650226192,9.0056971956,22.628513518,20.238928151,30.492621486,18.06711897,17.022214836,18.109895435,16.794608468,0,4.5226451493,9
5.4512,753616,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3.17935239,6.3150001348,3.0475652609,-3,0.578771,-8.088,0,0,0,0,0,0,9.0264918555,9.3426480612,18.226215841,18.341604866,28.109908242,17.256919553,14.553421589,15.580136941,18.385609673,0,4.5109132544,2
2.493498,753618,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,6.9325860111,4.1574311249,6.2040964012,2.7940765549,0,0,0,0,0,0,0,0,0,9.1522763627,9.7526114225,20.532644233,19.460233764,21.353330743,17.087020752,15.947849612,16.541876816,20.540685264,0,3.1883917465,4
3.773994,753620,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3.9955726526,5.4772215277,3.0498159977,0,0,0,0,0,0,0,0,0,9.5399515979,9.1848564941,18.276361766,19.336953608,24.98614708,15.103576539,14.187359872,15.396528752,19.802836881,33.389882893,4.0203546826,3
5.209795,906803,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3.7537471722,5.58970471,3.0694430663,0,0,0,0,0,0,0,0,0,8.9980036392,9.4069801878,29.966421999,26.324356159,21.91227919,17.60117621,17.591165987,16.659730579,16.833903304,0,5.064275436,4
2.606381,907170,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,4.6054433093,5.0635108536,5.0543566337,2.8986290134,0,0,0,0,0,0,0,0,0,8.6455592277,10.013538969,25.701916742,23.54630943,18.332404864,18.096705539,15.998185332,16.946354982,22.034208758,0,2.5417560994,7
5.080255,907314,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,3.9352718573,5.9380981735,3.3158520501,0,0,0,0,0,0,0,0,0,10.124279979,8.7418636044,11.225631387,20.995403324,29.697827052,16.616177929,15.139460193,15.924896128,20.778749238,38.661083574,6.7229811582,7
2.958135,908135,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4.290078221,5.5743727388,2.8770099757,0,0,0,0,0,0,0,0,0,8.9650272512,10.162985163,18.605261671,23.508687843,25.169463464,16.666358778,15.568211725,14.866341156,19.538078468,0,3.5666701433,7
3.318955,908447,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3.5832775049,5.954975638,3.0544994437,0,0,0,0,0,0,0,0,0,9.0026310422,9.1869703409,14.153790029,18.715265394,29.990610407,16.070792095,15.233893866,16.633594314,19.542371655,0,4.1136334357,6
4.02437,910780,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,5.0458126605,5.9130738114,2.8752378377,0,0,0,0,0,0,0,0,0,8.6117793653,9.0516868093,19.900077189,19.998698621,27.738154742,17.033164618,16.191874695,15.621021264,21.451593142,0,3.409191642,5
4.285719,910941,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4.0291194529,5.3688694189,2.8420529563,0,0,0,0,0,0,0,0,0,8.5918016358,8.8521282218,16.961920956,20.476188857,16.701618872,16.829801291,14.926425818,17.498695682,18.677997784,0,4.25168072,5
3.114465,925342,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,7.3149162214,5.0886920842,4.992109013,2.9730211377,0,0,0,0,0,0,0,0,0,8.1089848921,9.3805012363,22.225065139,29.986056878,16.301461963,18.618563213,17.144949954,18.39426771,30.955342457,0,3.9979941878,4
4.885795,949171,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3.4338479604,5.6550519105,3.289320604,0,0,0,0,0,0,0,0,0,9.0542677752,9.1353780847,17.645025095,17.864209891,26.933334526,17.75155848,15.544544868,17.498270158,19.105469263,0,5.4285753758,2
5.842605,949172,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3.7905974833,6.6002168183,3.0231986151,0,0,0,0,0,0,0,0,0,11.149422112,8.3251214425,22.632457676,20.990307379,27.596068018,17.029941367,14.915291621,16.664877451,16.696472689,0,5.4414075943,1
4.885777,949174,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4.2158263514,5.1853748155,3.0115716678,0,0,0,0,0,0,0,0,0,8.7251729566,9.3515990705,20.563795867,20.538027633,23.440958019,17.416418635,16.096478244,16.921105939,18.146380472,10.404056167,4.4369669282,10
4.761922,949175,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4.2415071253,5.4747761718,2.8746356601,0,0,0,0,0,0,0,0,0,9.7344181715,9.2463042495,18.609696304,21.998993277,22.965242531,17.181795537,15.366038043,16.247187396,21.089836006,0,4.5260083517,3
4.740044,949176,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4.0098079055,5.388555827,3.024543874,0,0,0,0,0,0,0,0,0,8.9238343101,9.0501120602,20.972626537,20.316937993,27.215943736,18.22794733,15.18975714,16.272859669,18.402522364,0,4.5765347255,2
2.756584,949177,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,5.0658684474,4.6172272566,2.9197997475,0,0,0,0,0,0,0,0,0,8.7080049239,8.7443985555,21.690679818,20.946376122,19.883955892,17.01022708,16.545584931,16.709824295,18.353032769,0,1.6651624905,4
3.822754,949178,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4.678199378,5.9211133597,2.9583897982,0,0,0,0,0,0,0,0,0,8.7640075956,9.5427208269,22.682254415,21.769895708,25.265839266,17.10096601,16.011956949,16.594218783,19.924346738,0,4.1174012976,3
4.783818,949179,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,10.981963343,4.7687271588,5.2388396313,2.9242028521,0,0,0,0,0,0,0,0,0,8.9944653946,10.308635272,15.25268687,21.809262996,26.200535559,16.845952568,15.43063563,20.107223737,23.221226066,0,3.9536811064,5
2.747217,1240181,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4.8031645295,5.4520236947,3.2983902447,0,0,0,0,0,0,0,0,0,8.8067814313,8.7113588297,11.283383184,18.829803323,27.87370347,16.162184112,15.750972205,15.889172436,18.279480391,0,3.3334944083,10
4.240618,688086,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.4785874998,6.1592377309,2.95881721,0,0,0,0,0,0,0,0,0,10.169277903,9.5366919462,13.860718235,21.350870205,20.34228916,15.198513763,13.998118509,15.178462916,19.2498904,0,4.0544778562,4
4.405873,688087,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3.2950346767,6.5352344372,2.9258890326,0,0,0,0,0,0,0,0,0,8.7427920457,8.5917220749,12.442731122,18.660860709,22.712584341,14.790398064,14.871018392,14.631480559,16.574184631,0,4.4855968793,7
1.921935,717431,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.9170860861,5.2181146804,2.955795611,0,0,0,0,0,0,0,0,0,8.786151842,10.107697921,15.72228805,18.992213048,25.806043854,15.281969069,14.847536039,15.583480261,18.473026638,0,2.270460808,7
4.14223,724828,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.5856504959,5.4083203158,3.0691783036,-3,0.786054,-9.941,0,0,0,0,0,0,9.8650226192,9.0056971956,22.628513518,20.238928151,30.492621486,18.06711897,17.022214836,18.109895435,16.794608468,0,4.3317751372,7
4.312243,753616,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.17935239,6.3150001348,3.0475652609,-3,0.578771,-8.088,0,0,0,0,0,0,9.0264918555,9.3426480612,18.226215841,18.341604866,28.109908242,17.256919553,14.553421589,15.580136941,18.385609673,0,4.6686789276,6
3.946898,753618,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6.9325860111,4.1574311249,6.2040964012,2.7940765549,0,0,0,0,0,0,0,0,0,9.1522763627,9.7526114225,20.532644233,19.460233764,21.353330743,17.087020752,15.947849612,16.541876816,20.540685264,0,3.4721241547,3
3.891962,753620,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.9955726526,5.4772215277,3.0498159977,0,0,0,0,0,0,0,0,0,9.5399515979,9.1848564941,18.276361766,19.336953608,24.98614708,15.103576539,14.187359872,15.396528752,19.802836881,33.389882893,2.5031157247,3
4.166477,906803,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.7537471722,5.58970471,3.0694430663,0,0,0,0,0,0,0,0,0,8.9980036392,9.4069801878,29.966421999,26.324356159,21.91227919,17.60117621,17.591165987,16.659730579,16.833903304,0,2.2060023878,4
2.080654,907170,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4.6054433093,5.0635108536,5.0543566337,2.8986290134,0,0,0,0,0,0,0,0,0,8.6455592277,10.013538969,25.701916742,23.54630943,18.332404864,18.096705539,15.998185332,16.946354982,22.034208758,0,2.3220293617,2
4.189477,907314,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3.9352718573,5.9380981735,3.3158520501,0,0,0,0,0,0,0,0,0,10.124279979,8.7418636044,11.225631387,20.995403324,29.697827052,16.616177929,15.139460193,15.924896128,20.778749238,38.661083574,4.2807058795,3
3.51206,908135,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.290078221,5.5743727388,2.8770099757,0,0,0,0,0,0,0,0,0,8.9650272512,10.162985163,18.605261671,23.508687843,25.169463464,16.666358778,15.568211725,14.866341156,19.538078468,0,2.3691371691,6
1.376686,908447,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.5832775049,5.954975638,3.0544994437,0,0,0,0,0,0,0,0,0,9.0026310422,9.1869703409,14.153790029,18.715265394,29.990610407,16.070792095,15.233893866,16.633594314,19.542371655,0,2.4289256079,9
3.007239,910780,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0458126605,5.9130738114,2.8752378377,0,0,0,0,0,0,0,0,0,8.6117793653,9.0516868093,19.900077189,19.998698621,27.738154742,17.033164618,16.191874695,15.621021264,21.451593142,0,3.6598417318,1
4.11553,910941,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0291194529,5.3688694189,2.8420529563,0,0,0,0,0,0,0,0,0,8.5918016358,8.8521282218,16.961920956,20.476188857,16.701618872,16.829801291,14.926425818,17.498695682,18.677997784,0,3.8163323717,5
2.42577,925342,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7.3149162214,5.0886920842,4.992109013,2.9730211377,0,0,0,0,0,0,0,0,0,8.1089848921,9.3805012363,22.225065139,29.986056878,16.301461963,18.618563213,17.144949954,18.39426771,30.955342457,0,2.6420505799,7
4.069662,949171,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.4338479604,5.6550519105,3.289320604,0,0,0,0,0,0,0,0,0,9.0542677752,9.1353780847,17.645025095,17.864209891,26.933334526,17.75155848,15.544544868,17.498270158,19.105469263,0,3.5269336956,8
1.998338,949172,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.7905974833,6.6002168183,3.0231986151,0,0,0,0,0,0,0,0,0,11.149422112,8.3251214425,22.632457676,20.990307379,27.596068018,17.029941367,14.915291621,16.664877451,16.696472689,0,2.3273041963,9
4.260699,949174,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.2158263514,5.1853748155,3.0115716678,0,0,0,0,0,0,0,0,0,8.7251729566,9.3515990705,20.563795867,20.538027633,23.440958019,17.416418635,16.096478244,16.921105939,18.146380472,10.404056167,2.9025839235,3
0.305482,949175,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.2415071253,5.4747761718,2.8746356601,0,0,0,0,0,0,0,0,0,9.7344181715,9.2463042495,18.609696304,21.998993277,22.965242531,17.181795537,15.366038043,16.247187396,21.089836006,0,2.1718499988,10
4.028769,949176,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0098079055,5.388555827,3.024543874,0,0,0,0,0,0,0,0,0,8.9238343101,9.0501120602,20.972626537,20.316937993,27.215943736,18.22794733,15.18975714,16.272859669,18.402522364,0,4.1196110884,1
3.882027,949177,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0658684474,4.6172272566,2.9197997475,0,0,0,0,0,0,0,0,0,8.7080049239,8.7443985555,21.690679818,20.946376122,19.883955892,17.01022708,16.545584931,16.709824295,18.353032769,0,3.8558332679,7
3.137357,949178,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.678199378,5.9211133597,2.9583897982,0,0,0,0,0,0,0,0,0,8.7640075956,9.5427208269,22.682254415,21.769895708,25.265839266,17.10096601,16.011956949,16.594218783,19.924346738,0,2.5355726461,9
2.113967,949179,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10.981963343,4.7687271588,5.2388396313,2.9242028521,0,0,0,0,0,0,0,0,0,8.9944653946,10.308635272,15.25268687,21.809262996,26.200535559,16.845952568,15.43063563,20.107223737,23.221226066,0,2.3579249461,2
3.907051,1240181,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.8031645295,5.4520236947,3.2983902447,0,0,0,0,0,0,0,0,0,8.8067814313,8.7113588297,11.283383184,18.829803323,27.87370347,16.162184112,15.750972205,15.889172436,18.279480391,0,4.2250916119,1
3.623404,688086,282,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4.4785874998,6.1592377309,2.95881721,0,0,0,0,0,0,0,0,0,10.169277903,9.5366919462,13.860718235,21.350870205,20.34228916,15.198513763,13.998118509,15.178462916,19.2498904,0,3.6593922203,9
2.381977,688087,282,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,3.2950346767,6.5352344372,2.9258890326,0,0,0,0,0,0,0,0,0,8.7427920457,8.5917220749,12.442731122,18.660860709,22.712584341,14.790398064,14.871018392,14.631480559,16.574184631,0,2.6947257241,3
3.543925,717431,282,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.9170860861,5.2181146804,2.955795611,0,0,0,0,0,0,0,0,0,8.786151842,10.107697921,15.72228805,18.992213048,25.806043854,15.281969069,14.847536039,15.583480261,18.473026638,0,2.5852795209,4
2.046971,724828,282,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.5856504959,5.4083203158,3.0691783036,0,0,0,0,0,0,0,0,0,9.8650226192,9.0056971956,22.628513518,20.238928151,30.492621486,18.06711897,17.022214836,18.109895435,16.794608468,0,2.8628277242,4
3.67214,753616,282,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.17935239,6.3150001348,3.0475652609,0,0,0,0,0,0,0,0,0,9.0264918555,9.3426480612,18.226215841,18.341604866,28.109908242,17.256919553,14.553421589,15.580136941,18.385609673,0,2.7233254202,7
3.383809,753618,282,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6.9325860111,4.1574311249,6.2040964012,2.7940765549,0,0,0,0,0,0,0,0,0,9.1522763627,9.7526114225,20.532644233,19.460233764,21.353330743,17.087020752,15.947849612,16.541876816,20.540685264,0,2.4863829946,7
