IC50,Cancer,Drug,PKA_172_ASA_X_Fingerprint_644,PKA_280_CSV_X_Fingerprint_644,EXP_COQ8A_X_EXP_PDSS1,EXP_PRKAA2_X_EXP_TP53,EXP_SRC_X_EXP_ARRB2,EXP_SRC_X_EXP_CASP8,EXP_SRC_X_EXP_FN1,EXP_STK11_X_EXP_ATIC,GO_0032212_X_GO_0043066,Predicted IC50,Validation
4.303446,1240217,255,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,9
5.242548,1298146,255,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,7
2.260447,1298151,255,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,3
2.246211,907057,256,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,1
2.07206,907071,256,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,3
4.739878,909719,256,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,5
0.875868,909736,256,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,1
1.180702,909737,256,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,3
1.805224,909738,256,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,2
2.070356,909739,256,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,1
4.261492,910850,256,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,3
2.288536,1240159,256,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,9
0.687801,1240160,256,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,6
2.127679,1240216,256,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,10
0.831306,1240217,256,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,6
5.085787,1298146,256,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,5
-0.17151,1298151,256,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,9
1.112733,907057,257,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,10
4.328692,907071,257,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,7
3.803985,909719,257,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,8
2.122257,909736,257,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,8
2.391646,909737,257,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,6
4.839109,909738,257,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,4
1.868622,909739,257,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,2
5.242673,910850,257,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,10
3.358764,1240159,257,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,9
2.481722,1240160,257,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,7
3.058056,1240216,257,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,1
0.85924,1240217,257,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,4
5.681786,1298146,257,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,10
4.110188,1298151,257,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,1
2.048865,907057,260,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,6
3.563101,907071,260,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,2
2.189963,909719,260,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,2
1.817817,909736,260,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,3
1.882456,909737,260,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,7
1.625299,909738,260,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,7
1.636307,909739,260,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,6
3.039229,910850,260,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,4
2.148206,1240159,260,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,6
1.978724,1240160,260,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,3
2.958906,1240216,260,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,9
2.308612,1240217,260,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,1
5.681786,1298146,260,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,9
4.582347,1298151,260,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,1
3.35544,907057,262,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,1
3.422504,907071,262,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,1
3.543882,909719,262,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,10
0.563912,909736,262,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,8
3.244492,909737,262,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,8
3.407507,909738,262,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,3
3.850228,909739,262,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,10
4.549526,910850,262,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,5
3.328813,1240159,262,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,9
3.237506,1240160,262,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,4
4.233591,1240216,262,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,9
1.14139,1240217,262,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,9
4.988639,1298146,262,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,10
0.735858,1298151,262,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,3
4.862932,907057,263,0,0.657761,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.483704978,1
5.611963,907071,263,-0.9,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.6281416907,2
5.148764,909719,263,0,0.812509,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,3.1486021269,6
5.041452,909736,263,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,2
5.735841,909737,263,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,3
5.21465,909738,263,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,7
5.28746,909739,263,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,10
5.908675,910850,263,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,7
5.155788,1240159,263,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,2
5.145582,1240160,263,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,6
5.372279,1240216,263,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,5
5.529921,1240217,263,22.2,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,0.9645403101,8
6.254791,1298146,263,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,1
3.573662,1298151,263,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,10
-1.274729,907057,273,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,3
-0.98605,907071,273,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,4
-0.686446,909719,273,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,2
-2.023773,909736,273,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,7
-1.96143,909737,273,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,6
1.015874,909738,273,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,5
-0.971448,909739,273,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,5
0.781059,910850,273,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,9
0.748362,1240159,273,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,6
-0.06728,1240160,273,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,9
-2.22321,1240216,273,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,2
-1.145055,1240217,273,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,10
4.528662,1298146,273,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,4
-4.187856,1298151,273,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,3
3.429746,907057,275,0,0.657761,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.483704978,10
1.402807,907071,275,-0.9,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.6281416907,8
4.984195,909719,275,0,0.812509,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,3.1486021269,2
2.276363,909736,275,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,3
4.353405,909737,275,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,3
5.40571,909738,275,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,4
3.993422,909739,275,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,6
5.91171,910850,275,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,9
4.36355,1240159,275,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,1
5.383725,1240160,275,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,6
2.571001,1240216,275,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,8
3.233954,1240217,275,22.2,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,0.9645403101,3
6.351042,1298146,275,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,2
1.01151,1298151,275,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,2
1.750176,907057,277,0,0.657761,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.483704978,1
2.497483,907071,277,-0.9,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.6281416907,3
1.944621,909719,277,0,0.812509,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,3.1486021269,9
2.082253,909736,277,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,8
2.925847,909737,277,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,9
2.09412,909738,277,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,8
2.044776,909739,277,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,10
1.874022,910850,277,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,4
2.4734,1240159,277,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,8
2.221495,1240160,277,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,8
2.519253,1240216,277,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,2
2.656131,1240217,277,22.2,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,0.9645403101,9
3.027208,1298146,277,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,7
2.636819,1298151,277,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,2
3.640829,907057,279,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,10
4.880728,907071,279,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,9
3.688243,909719,279,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,8
4.908091,909736,279,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,7
4.074687,909737,279,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,3
4.177255,909738,279,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,7
3.799518,909739,279,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,9
5.910019,910850,279,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,2
4.421514,1240159,279,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,4
5.264545,1240160,279,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,4
4.452528,1240216,279,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,6
4.924207,1240217,279,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,2
6.351216,1298146,279,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,6
5.125176,1298151,279,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,1
3.1661,907057,281,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,9
4.090088,907071,281,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,1
3.991584,909719,281,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,8
4.490995,909736,281,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,4
3.754317,909737,281,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,8
4.469578,909738,281,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,5
3.936286,909739,281,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,4
4.546284,910850,281,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,6
4.309476,1240159,281,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,7
3.690428,1240160,281,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,3
4.248384,1240216,281,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,10
3.763945,1240217,281,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,2
4.951418,1298146,281,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,7
4.193989,1298151,281,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,10
1.384098,907057,282,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,1
4.074272,907071,282,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,8
3.542547,909719,282,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,6
2.096487,909736,282,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,9
0.725329,909737,282,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,8
-0.033102,909738,282,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,4
2.627922,909739,282,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,5
4.576479,910850,282,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,6
3.742214,1240159,282,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,1
2.613945,1240160,282,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,4
0.857787,1240216,282,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,7
2.82654,1240217,282,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,1
4.298113,1298146,282,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,5
-2.592857,1298151,282,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,8
0.866545,907057,283,0,0.657761,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.483704978,7
-1.834462,907071,283,-0.9,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.6281416907,8
-1.12662,909719,283,0,0.812509,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,3.1486021269,2
-3.615663,909736,283,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,7
-4.329814,909737,283,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,5
-3.197269,909738,283,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,3
-1.638095,909739,283,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,6
1.620849,910850,283,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,2
1.089803,1240159,283,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,9
-1.829306,1240160,283,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,5
-3.219965,1240216,283,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,7
-2.337045,1240217,283,22.2,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,0.9645403101,4
1.915733,1298146,283,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,3
-5.606917,1298151,283,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,9
2.265007,907057,287,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,5
4.669149,907071,287,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,8
3.103833,909719,287,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,6
1.358166,909736,287,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,7
2.464045,909737,287,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,3
2.761106,909738,287,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,7
2.830102,909739,287,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,7
5.844532,910850,287,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,2
3.069292,1240159,287,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,8
3.140133,1240160,287,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,9
2.766567,1240216,287,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,1
1.647555,1240217,287,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,10
6.351216,1298146,287,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,7
2.112701,1298151,287,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,4
3.181843,907057,288,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,5
4.668954,907071,288,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,5
4.05476,909719,288,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,4
4.516123,909736,288,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,9
4.379122,909737,288,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,10
3.02934,909738,288,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,5
4.545165,909739,288,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,7
5.235943,910850,288,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,1
4.442942,1240159,288,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,2
4.020003,1240160,288,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,2
4.544542,1240216,288,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,3
3.936303,1240217,288,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,9
5.681786,1298146,288,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,2
2.67732,1298151,288,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,9
4.482749,907057,290,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,1
5.584121,907071,290,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,6
5.1296,909719,290,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,10
2.265978,909736,290,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,2
4.753948,909737,290,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,1
4.130554,909738,290,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,7
4.031204,909739,290,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,1
5.912103,910850,290,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,8
4.961362,1240159,290,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,6
5.437611,1240160,290,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,8
5.127724,1240216,290,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,2
3.616181,1240217,290,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,1
6.331496,1298146,290,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,10
4.913174,1298151,290,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,5
2.814113,907057,291,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,2
5.406267,907071,291,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,9
2.90147,909719,291,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,6
2.892447,909736,291,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,8
2.960826,909737,291,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,7
3.057742,909738,291,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,2
2.60809,909739,291,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,1
5.896525,910850,291,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,3
2.986907,1240159,291,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,7
2.882255,1240160,291,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,3
