IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,MOT_2D_beta8strand,MUT_CDC42BPB,MUT_FGFR2_EXP,MUT_MAP3K9_EXP,MUT_NPR2,MUT_NPR2_EXP,MUT_ULK4,CNV_PTK2_gain,REC_R_HSA_176298_EXP,REC_R_HSA_380311_CSV,PWY_R_HSA_1250196_EXP,PWY_R_HSA_1266738_CSV,PWY_R_HSA_193648_CSV,PWY_R_HSA_373755,PWY_R_HSA_68877_CSV,PWY_R_HSA_73894_EXP,GO_0002053_EXP,GO_0007283_CSV,GO_0042060,GO_0043524,GO_0048813,GO_0050798,SFAM_TSSK,EXP_EPHB6,EXP_MAP3K12,EXP_PRKCG,EXP_PAK3,EXP_SIK2,EXP_PASK,EXP_IGF1R,EXP_WNK4,PKA_104_ENG_X_Fingerprint_818,PKA_104_VOL_X_Fingerprint_644,PKA_105_POL_X_Fingerprint_791,PKA_115_EXP_X_Fingerprint_643,PKA_115_HYD_X_Fingerprint_576,PKA_124_POL_X_Fingerprint_791,PKA_145_ASA_X_Fingerprint_696,PKA_145_EXP_X_Fingerprint_696,PKA_157_HYD_X_Fingerprint_696,PKA_162_HYD_X_Fingerprint_576,PKA_162_VOL_X_Fingerprint_576,PKA_192_ASA_X_Fingerprint_643,PKA_192_VOL_X_Fingerprint_643,PKA_240_POL_X_Fingerprint_576,EXP_GRK3_X_EXP_OR10H3,EXP_GRK3_X_EXP_OR52I1,EXP_GRK3_X_EXP_OR5M9,EXP_RIPK3_X_EXP_FADD,EXP_SYK_X_EXP_CLEC7A,EXP_SYK_X_EXP_STAT5A,EXP_SYK_X_EXP_TLN1,PWY_R_HSA_109606_EXP_X_PWY_R_HSA_418594_EXP,PWY_R_HSA_162906_X_PWY_R_HSA_69620,PWY_R_HSA_2187338_EXP_X_PWY_R_HSA_69273_EXP,GO_0006355_EXP_X_GO_0031397_EXP,GO_0007411_X_GO_0034446,GO_0009615_EXP_X_GO_0070373_EXP,GO_0018108_X_GO_0090002,GO_0030155_X_GO_1901796,GO_0043254_EXP_X_GO_0043406_EXP,Predicted IC50,Validation
3.515461,749717,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0,0,0.833567,0,0,1.623285,0,3,0,0,0,3.1564023623,3.3776156033,3.1943787018,3.1210505897,4.2488504859,4.2380663768,4.3415457902,3.1252425012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.588789189,13.470559202,13.206631287,21.800343201,15.150238868,22.324773331,19.689731935,0,0,0,0,0,0,0,0,0,3.580989199,4
3.34279,907045,1242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.70925,0,0,0,0,0,0.790263,0,1,0,0,0,3.2276833326,3.2084051927,3.2926216917,3.13870324,3.9324102927,3.8736577096,4.0093441727,7.2930018986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.305950097,9.0478393227,9.3648758514,23.901394828,9.2898589887,11.153629779,10.507729051,0,0,0,0,0,0,0,0,0,2.8181360841,4
3.636968,749717,203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0,0,0.833567,0,0,1.623285,0,3,0,0,0,3.1564023623,3.3776156033,3.1943787018,3.1210505897,4.2488504859,4.2380663768,4.3415457902,3.1252425012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.588789189,13.470559202,13.206631287,21.800343201,15.150238868,22.324773331,19.689731935,0,0,0,0,0,0,0,0,0,3.268213088,4
-1.066045,749716,87,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.438323,0,0,0,0,0,0,0,0,0,0,0,3.7522302436,3.3734940905,3.3966364248,3.6788421359,3.7941087045,4.2601794475,3.5521434442,3.1468346177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.442285655,11.921041055,11.326684088,24.221754115,11.232768271,12.541926445,12.588365539,0,0,0,0,0,0,0,0,0,-1.011642481,9
7.80249,949093,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9382338563,0.650866,0,0,0,0,0.650866,0,0,0,0,0,1,0,0,2.9223807838,5.1080496892,3.3286806027,4.4512434316,3.9267117855,4.8657093735,6.1336058975,3.181218415,0,0,0,3.8071674379,0,0,0,0,0,0,0,34.8,38,0,11.636565186,10.294714153,10.342037141,23.434420357,10.888393117,15.571860566,14.735426429,9.3250946879,0,11.786513339,0,0,0,0,0,0,6.608950688,6
3.424831,946359,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.29754,0,0,0,3.5332953274,4.1577292737,0,1,1,1,0,0,4.0776189235,3.1851297775,3.3987970633,3.4189612907,4.1787118168,4.5830480231,5.0381075251,3.136024292,0,0,0,3.0425144615,0.65,0,0,0,0,0,0,0,0,-1.8,9.947698721,8.5400514976,9.4418107082,24.245172292,16.162280349,18.307423229,19.223673482,0,0,0,0,0,0,0,1,0,2.4757923973,10
2.48586,946382,219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70754,0,1,0,0,0,3.1779038668,3.8418285541,3.3955706709,3.1785003374,3.8948927251,4.0140793532,3.7412234602,2.9403653141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.422160919,10.015783024,10.578956866,28.001329796,11.567698025,13.610026736,16.708738464,0,0,0,0,0,0,0,0,0,1.9259287197,1
1.723084,906812,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.178430696,0,0,0,0,0,0,0,3.8546026547,3.4823429827,3.2122513846,3.1417491662,4.3741028047,4.5092482412,4.8679873994,2.8992583303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.133293824,10.854866731,10.644270948,21.417846284,8.9998635431,11.029256064,15.23624903,0,0,0,0,0,0,0,0,0,1.6492049834,6
4.842695,1290922,1129,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2548911131,4.0936479847,0,0,1,0,0,0,5.1172814714,3.6211484971,3.3584528186,3.2563929585,4.2897656247,3.6650880283,4.5356245436,3.1001978064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.130437752,9.875665453,9.5536435443,30.87263868,11.0615345,18.028010069,11.688691881,0,0,0,0,0,0,0,0,26.006852828,4.9107067622,1
0.314064,906844,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7.5425760809,0,0,0,0,0,0,0,0,1,0,0,0,6.9660404784,3.9935349319,3.1154436506,3.1549497654,4.1654271861,5.0176717292,4.4348170714,2.8749949746,0,0,0,0,0,0,0,0,0,0.73,22,0,0,2.4,17.756915828,18.230124864,19.38413151,18.992536448,28.041158397,36.806906035,43.03912879,0,0,0,0,1,0,0,0,0,0.2202178522,10
3.261101,910852,292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8495397386,3.0903660868,3.2638026483,3.1029046068,4.3954103232,4.2146980639,4.8898338855,2.9569413157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.437812001,9.5987661013,9.5140637941,23.006163683,23.129367214,36.484038293,32.699911809,0,0,0,0,0,15.661202732,0,0,0,3.0774277417,6
4.388871,1330941,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3843228464,0,0,0,0,4.815837098,0,0,0,0,0,0,0,0,0,0,0,0,3.1592079292,3.4418423859,3.2662818961,3.1548571355,3.5396686041,3.9316118905,5.4218231927,2.9141392629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.205282968,9.7672065049,11.483202848,31.177610771,15.346735658,19.629070671,21.475293632,0,0,0,0,0,0,0,0,0,4.8176878071,8
1.252983,1330941,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.3843228464,0,0,0,0,4.815837098,0,0,0,0,0,0,0,0,0,0,0,0,3.1592079292,3.4418423859,3.2662818961,3.1548571355,3.5396686041,3.9316118905,5.4218231927,2.9141392629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.205282968,9.7672065049,11.483202848,31.177610771,15.346735658,19.629070671,21.475293632,0,0,0,0,0,0,0,0,0,-0.123504663,8
4.050625,906812,330,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.178430696,0,0,0,0,0,0,0,3.8546026547,3.4823429827,3.2122513846,3.1417491662,4.3741028047,4.5092482412,4.8679873994,2.8992583303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.133293824,10.854866731,10.644270948,21.417846284,8.9998635431,11.029256064,15.23624903,0,0,0,0,0,0,0,0,0,3.9220645076,9
1.158997,905960,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,3.3783773107,0,0,0,0,0,0,0,0,0,0,0,5.9152356892,0,0,1,0,0,0,0,3.1175436087,3.1853169966,3.254000965,3.109808918,4.0326284163,4.0673691343,3.6068147868,3.4680149988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.276971242,9.7236146414,10.841908471,25.961922618,8.5503358157,19.097038439,17.144203681,0,1,0,0,0,10.367359781,1,0,0,0.5831225149,3
3.473659,1240172,1042,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.680259,0,0,0.875777,13.150189286,0,0.875777,0,0,0,1,0,2.9508577831,3.7810059311,3.3126619696,4.5231074419,3.7723026065,4.3515376923,3.2733266995,2.964879319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.135224529,10.6694048,10.390944512,20.514195643,10.026832833,12.167289554,17.362411827,0,0,0,0,0,0,0,1,0,4.2839336192,2
2.762707,905960,152,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3.3783773107,0,0,0,0,0,0,0,0,0,0,0,5.9152356892,0,0,1,0,0,0,0,3.1175436087,3.1853169966,3.254000965,3.109808918,4.0326284163,4.0673691343,3.6068147868,3.4680149988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.276971242,9.7236146414,10.841908471,25.961922618,8.5503358157,19.097038439,17.144203681,0,1,0,0,0,10.367359781,1,0,0,2.6502130123,8
3.203284,905960,1038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3.3783773107,0,0,0,0,0,0,0,0,0,0,0,5.9152356892,0,0,1,0,0,0,0,3.1175436087,3.1853169966,3.254000965,3.109808918,4.0326284163,4.0673691343,3.6068147868,3.4680149988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.276971242,9.7236146414,10.841908471,25.961922618,8.5503358157,19.097038439,17.144203681,0,1,0,0,0,10.367359781,1,0,0,2.7447998793,1
1.397324,910704,254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,3.8913235615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.6820151742,3.9937718218,3.1816753757,3.0178263398,3.6008379371,4.0121254222,3.6913048043,2.991257806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.182035847,8.8259959942,10.521310563,22.300814544,11.743634458,14.223584271,16.333787909,0,0,0,0,0,0,0,0,0,1.6435216587,1
5.066424,905946,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.55673,0,2,0,0,0,0,0,1,1,1,0,2.9346408359,3.5195166351,3.3867450328,3.3054909788,3.7543195725,3.8552842174,5.755060257,3.0265696164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9073944537,8.9906748285,9.751246711,24.069724645,11.042944982,15.440939907,12.593089016,0,0,0,10.561303339,0,0,0,0,22.473643403,4.9984873627,3
0.397653,909778,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3595636552,0,1,0,0,0,0,3.1414368884,3.3675542792,3.5408128705,3.164356259,3.7978911982,4.4565740665,3.4087984895,2.985736403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.185355081,9.6490466138,9.9726440866,29.443844379,12.199731455,11.842735914,12.165864901,0,0,0,0,0,0,0,0,0,-0.002423913,7
4.293641,1290922,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2548911131,4.0936479847,0,0,1,0,0,0,5.1172814714,3.6211484971,3.3584528186,3.2563929585,4.2897656247,3.6650880283,4.5356245436,3.1001978064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.130437752,9.875665453,9.5536435443,30.87263868,11.0615345,18.028010069,11.688691881,0,0,0,0,0,0,0,0,26.006852828,5.442701151,10
5.294343,1290798,1042,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835172,0,0,0,0,0,2.7120864773,3.0576672189,3.2722484161,3.142165785,3.9978370316,3.9446703438,3.5385788296,2.9911911812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.335341061,8.8315335095,8.8719182713,25.435145598,15.445426043,18.429024832,22.593210002,0,0,0,0,0,0,0,0,0,3.9008032935,3
2.583844,909778,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3595636552,0,1,0,0,0,0,3.1414368884,3.3675542792,3.5408128705,3.164356259,3.7978911982,4.4565740665,3.4087984895,2.985736403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.185355081,9.6490466138,9.9726440866,29.443844379,12.199731455,11.842735914,12.165864901,0,0,0,0,0,0,0,0,0,2.6123683686,8
4.06244,749716,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438323,0,0,0,0,0,0,0,0,0,0,0,3.7522302436,3.3734940905,3.3966364248,3.6788421359,3.7941087045,4.2601794475,3.5521434442,3.1468346177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.442285655,11.921041055,11.326684088,24.221754115,11.232768271,12.541926445,12.588365539,0,0,0,0,0,0,0,0,0,3.9210814245,8
1.696937,910704,235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.8913235615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.6820151742,3.9937718218,3.1816753757,3.0178263398,3.6008379371,4.0121254222,3.6913048043,2.991257806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.182035847,8.8259959942,10.521310563,22.300814544,11.743634458,14.223584271,16.333787909,0,0,0,0,0,0,0,0,0,0.6641699013,4
1.338059,1303900,256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7400797568,0,0,0,0,0,0,0,3.1145994284,3.3401512287,3.2109697826,3.2222939622,3.658049865,4.5988011836,5.7563484356,2.9381421436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.983477355,13.631347654,16.107395807,29.329438204,9.2792425493,11.613325387,13.535554548,0,0,0,0,0,0,0,0,0,0.8649323564,3
2.937312,910948,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.706277,1,1,0,0,0,5.9246733677,4.0908234016,3.247984012,3.1769013349,4.3184694508,4.6071314728,3.3234008093,3.1649797746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.973020081,11.394720435,10.77172347,21.237560287,9.7646594824,11.193849616,14.5527116,0,0,0,0,0,0,0,0,0,2.6053079758,4
3.851572,906801,1219,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2670641507,0,0,0,0,0,0.824886,0,2,0,5.8338085826,0,0,0,0,0,0,0,3.5425441968,3.3284598588,3.3045836914,3.0299149741,4.1901545637,4.1550541969,4.9168190692,3.0712562864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.057740355,8.6524876773,8.4675315804,23.28593947,13.99418582,16.706166605,17.401336445,0,0,0,0,0,0,0,2,0,3.575762683,7
-2.278816,908151,1057,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3.2214327207,2.9426406728,3.3541533356,3.1014435663,4.3880125001,4.1483378576,3.4760114815,3.1867768347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.760065979,15.302616016,16.482860782,21.657687404,14.293288019,16.477274911,15.906606139,0,0,0,22.867464758,0,0,0,0,0,-2.53421677,7
0.746353,749717,1024,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0,0,0.833567,0,0,1.623285,0,3,0,0,0,3.1564023623,3.3776156033,3.1943787018,3.1210505897,4.2488504859,4.2380663768,4.3415457902,3.1252425012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.588789189,13.470559202,13.206631287,21.800343201,15.150238868,22.324773331,19.689731935,0,0,0,0,0,0,0,0,0,0.9648620508,1
1.416303,906812,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.178430696,0,0,0,0,0,0,0,3.8546026547,3.4823429827,3.2122513846,3.1417491662,4.3741028047,4.5092482412,4.8679873994,2.8992583303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.133293824,10.854866731,10.644270948,21.417846284,8.9998635431,11.029256064,15.23624903,0,0,0,0,0,0,0,0,0,0.9134240531,9
3.225867,907046,1050,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.800196,0,0,0,15.364396658,0,0,1,0,0,0,1,3.1680062792,3.6120473152,3.1990845707,3.0744334779,5.0929809529,4.3349889303,5.4452302832,4.6289716869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.911034454,18.309414136,17.957843604,24.254904886,10.361611226,11.208579446,14.779916447,0,0,0,0,0,0,1,0,0,3.3626016709,9
