IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_797,Fingerprint_791,Fingerprint_784,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,SDOM_subdomainXI_EXP,PWY_R_HSA_2029480,PWY_R_HSA_449147,PWY_R_HSA_983231,GO_0030036,FAM_Other_CSV,EXP_STKLD1,EXP_CLK3,EXP_KDR_X_EXP_FGF18,EXP_KDR_X_EXP_RHOA,EXP_KDR_X_EXP_RNF41,EXP_KDR_X_EXP_WASF1,EXP_MAP3K9_X_EXP_RAC1,EXP_OXSR1_X_EXP_SLC22A14,EXP_RPS6KB1_X_EXP_EIF4B,EXP_RPS6KB1_X_EXP_LAMTOR5,EXP_RPS6KB1_X_EXP_MYC,EXP_TAF1_X_EXP_BRPF3,EXP_TAF1_X_EXP_HIST1H2BC,EXP_TAF1_X_EXP_TEX10,PWY_R_HSA_112316_EXP_X_PWY_R_HSA_9006934_EXP,PWY_R_HSA_1643685_X_PWY_R_HSA_372790,PWY_R_HSA_168138_X_PWY_R_HSA_397014,PWY_R_HSA_168138_X_PWY_R_HSA_76002,PWY_R_HSA_195258_X_PWY_R_HSA_2454202,GO_0006397_EXP_X_GO_0018105_EXP,GO_0006397_X_GO_0018105,Predicted IC50,Validation
2.746849,1240219,254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,3.6020540139,0,0,0,0,0,3.249145633,3.6641921814,11.340995813,35.05088938,19.337050127,16.153103741,32.800291883,20.620253084,64.407491649,25.633685483,69.483460696,32.826930009,17.670769369,37.967063731,0,0,0,0,0,0,0,2.5639530678,7
3.604126,1240219,252,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3.6020540139,0,0,0,0,0,3.249145633,3.6641921814,11.340995813,35.05088938,19.337050127,16.153103741,32.800291883,20.620253084,64.407491649,25.633685483,69.483460696,32.826930009,17.670769369,37.967063731,0,0,0,0,0,0,0,-0.476256832,2
3.882967,907286,1052,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0425070605,0,0,0,0,0,3.1685019517,3.8239092219,15.554099144,34.372934212,15.108041581,15.758934336,32.492035568,23.39223781,66.39738673,26.094162674,84.369887679,28.113403673,17.434375276,38.604081135,0,0,0,0,0,15.892913955,1,3.2053140149,3
1.381905,1298533,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3.3004300842,3.9529428071,8.5799084907,30.508948538,13.234119661,13.285503592,37.089906261,19.436834764,49.481177017,19.516470637,73.819758173,28.750151216,15.333096304,35.45005383,0,0,0,0,0,0,0,0.9220660771,2
4.207111,1290797,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3.3840040192,0,1,0,0,0,3.0737603195,3.671049874,10.668354876,37.170694383,14.116669014,17.787715362,33.758587528,17.36284389,45.722838198,18.130782622,67.3378998,25.548405306,13.708047763,37.07839098,0,0,0,0,0,0,0,4.7519409669,7
2.13267,907285,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,3.1820402799,0,1,0,0,0,3.2069147596,4.2038086903,10.028773687,37.42296151,16.298466109,15.394722287,40.52045818,21.109366521,51.084151664,20.51824126,69.337612646,22.647656142,17.86625351,35.469711472,0,0,0,0,0,0,0,3.0929048114,8
1.779213,910546,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,3.414511992,0,1,0,0,1.303464,2.949272023,3.7007067936,12.172800257,43.460551715,21.437305615,23.190862664,30.192227155,20.633530971,61.406553662,24.639339131,82.290080626,30.757878917,15.403365523,41.651508411,30.378596059,0,0,0,0,23.366192859,2,2.5700194645,9
5.488094,1298476,279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.2984018808,3.9163769182,11.147370527,36.028861295,15.241738703,14.372316596,41.450553281,18.613782301,48.545736972,21.02714618,56.067683325,23.452659508,14.466252982,28.563535186,0,1,0,0,0,0,0,6.1677634695,8
0.914196,1298475,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.809149,3.0561182125,3.6200860995,11.097604481,33.527751172,16.821898854,13.865360627,34.098755389,20.709819146,56.172685663,22.107538887,67.084194389,26.962153158,16.539433187,30.801707253,0,0,0,0,0,0,0,0.3687531004,7
3.799541,1240218,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3.3042220484,3.7608931676,9.5665930868,31.449444129,13.198513647,12.470505617,37.618956585,16.858397438,51.615323945,21.733884072,43.834453152,29.723474342,15.501634196,26.44518705,0,1,0,0,0,0,0,3.6439709451,9
1.849649,910546,1029,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.414511992,0,1,0,0,1.303464,2.949272023,3.7007067936,12.172800257,43.460551715,21.437305615,23.190862664,30.192227155,20.633530971,61.406553662,24.639339131,82.290080626,30.757878917,15.403365523,41.651508411,30.378596059,0,0,0,0,23.366192859,2,2.8833264134,10
6.439686,1298476,345,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3.2984018808,3.9163769182,11.147370527,36.028861295,15.241738703,14.372316596,41.450553281,18.613782301,48.545736972,21.02714618,56.067683325,23.452659508,14.466252982,28.563535186,0,1,0,0,0,0,0,6.1064558676,2
5.159551,724869,193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.77894,3.4442239813,3.6343773388,11.712740472,34.140020198,16.947395759,14.946651807,34.9710385,19.748778738,48.939485112,21.284246118,62.278979421,25.997269682,18.843211161,32.901025525,0,2,0,0,0,0,0,6.1572346282,1
3.586644,1298216,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.2517140881,3.6532953306,11.995241746,36.719491798,15.946606386,21.160900365,33.789093307,19.132024499,50.832003375,21.608636966,59.561648667,24.07133652,16.398078648,34.014269015,0,0,0,0,0,0,0,3.9775262049,7
2.629228,1298219,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1288405274,3.5530196183,17.41575612,33.168268217,14.354516598,17.416128907,34.978941372,19.391364662,50.46840823,23.226827166,61.528517037,25.396163942,17.1982529,31.992708384,0,0,0,0,0,0,0,2.4161651155,2
3.11453,1298526,288,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,3.3388858262,0,1,0,0,0,3.2538821083,3.8462520067,11.250662491,33.49022448,15.604598729,16.685635861,33.101221307,18.63867371,57.103356855,22.746213058,66.706066889,26.599553928,15.18318369,36.614460851,0,0,0,0,0,0,0,4.2321206889,2
6.723092,925347,176,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.066637805,3.6870945769,10.53139302,35.079171289,14.830554996,18.366210856,38.051194521,20.675910067,54.952398311,22.612745976,69.124436111,26.590906442,14.410724563,30.390076413,0,0,0,0,0,0,0,6.6231168114,3
3.769121,753624,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,4.3159013454,0,2,0,0,0,2.9977596208,3.6516236633,15.38374854,36.129247889,14.875654967,13.644016574,35.338290997,22.524333905,48.809111499,22.608684598,67.664263878,21.439984666,15.65246043,29.565007744,0,0,2,2,0,0,0,3.555079928,8
0.32458,1290797,273,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.3840040192,0,1,0,0,0,3.0737603195,3.671049874,10.668354876,37.170694383,14.116669014,17.787715362,33.758587528,17.36284389,45.722838198,18.130782622,67.3378998,25.548405306,13.708047763,37.07839098,0,0,0,0,0,0,0,-0.46823647,4
0.434473,925348,235,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,3.4205355436,0,1,0,0,0.666318,3.4363453569,3.9187054945,10.848699722,34.5222059,16.560455796,16.483067979,35.442496222,17.516318568,55.323898171,19.525442725,64.779017833,28.178835196,16.598131692,34.129537708,0,0,1,1,0,0,0,0.7383683353,7
1.880225,724870,178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.3027841123,3.8880234566,11.831859937,36.412853238,15.765058663,16.401146787,32.989972803,19.758010692,43.85329185,18.863814128,56.910121814,24.052123944,15.640351329,37.677706658,0,0,0,0,0,0,0,1.0971022312,7
5.676501,1298475,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.809149,3.0561182125,3.6200860995,11.097604481,33.527751172,16.821898854,13.865360627,34.098755389,20.709819146,56.172685663,22.107538887,67.084194389,26.962153158,16.539433187,30.801707253,0,0,0,0,0,0,0,4.8917697574,10
5.072043,1298475,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809149,3.0561182125,3.6200860995,11.097604481,33.527751172,16.821898854,13.865360627,34.098755389,20.709819146,56.172685663,22.107538887,67.084194389,26.962153158,16.539433187,30.801707253,0,0,0,0,0,0,0,3.3996994533,4
4.290335,1298216,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3.2517140881,3.6532953306,11.995241746,36.719491798,15.946606386,21.160900365,33.789093307,19.132024499,50.832003375,21.608636966,59.561648667,24.07133652,16.398078648,34.014269015,0,0,0,0,0,0,0,4.3658637085,5
0.916356,1240218,153,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3.3042220484,3.7608931676,9.5665930868,31.449444129,13.198513647,12.470505617,37.618956585,16.858397438,51.615323945,21.733884072,43.834453152,29.723474342,15.501634196,26.44518705,0,1,0,0,0,0,0,1.7365287223,6
0.268561,1240208,308,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,3.1476922709,0,0,0,0,0,3.368842601,3.6966018322,10.384739211,31.402637146,15.571921477,16.839996335,33.437772895,18.42081458,48.804166761,21.466092406,60.314571762,23.698130776,14.754543276,35.651058195,0,1,0,0,0,0,0,0.5291284904,8
2.940852,906821,277,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0183267077,3.725965908,10.198472845,35.40319048,16.339052445,14.317716438,34.084124723,16.816685831,49.60038251,22.709364583,63.404909482,24.789706294,15.258997451,27.435837129,0,0,0,0,0,0,0,2.6671691694,5
1.538042,1240208,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,3.1476922709,0,0,0,0,0,3.368842601,3.6966018322,10.384739211,31.402637146,15.571921477,16.839996335,33.437772895,18.42081458,48.804166761,21.466092406,60.314571762,23.698130776,14.754543276,35.651058195,0,1,0,0,0,0,0,1.5809326316,1
3.406636,907285,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,3.1820402799,0,1,0,0,0,3.2069147596,4.2038086903,10.028773687,37.42296151,16.298466109,15.394722287,40.52045818,21.109366521,51.084151664,20.51824126,69.337612646,22.647656142,17.86625351,35.469711472,0,0,0,0,0,0,0,3.1908365558,8
-0.73786,925347,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.066637805,3.6870945769,10.53139302,35.079171289,14.830554996,18.366210856,38.051194521,20.675910067,54.952398311,22.612745976,69.124436111,26.590906442,14.410724563,30.390076413,0,0,0,0,0,0,0,-0.205674371,7
1.754648,1240201,1021,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.1363862494,3.5567594087,10.873492261,36.629360428,16.10033395,19.278398613,32.55571892,22.58675622,44.653218883,18.356726111,61.370952299,31.360716083,14.695381653,39.48826354,0,0,0,0,0,0,0,1.9883579452,9
1.354906,1298476,1242,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,3.2984018808,3.9163769182,11.147370527,36.028861295,15.241738703,14.372316596,41.450553281,18.613782301,48.545736972,21.02714618,56.067683325,23.452659508,14.466252982,28.563535186,0,1,0,0,0,0,0,1.3267112705,10
0.744415,1298476,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,3.2984018808,3.9163769182,11.147370527,36.028861295,15.241738703,14.372316596,41.450553281,18.613782301,48.545736972,21.02714618,56.067683325,23.452659508,14.466252982,28.563535186,0,1,0,0,0,0,0,-0.464147728,10
3.223636,1298475,1013,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.809149,3.0561182125,3.6200860995,11.097604481,33.527751172,16.821898854,13.865360627,34.098755389,20.709819146,56.172685663,22.107538887,67.084194389,26.962153158,16.539433187,30.801707253,0,0,0,0,0,0,0,3.1605272984,2
0.128064,1240208,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,3.1476922709,0,0,0,0,0,3.368842601,3.6966018322,10.384739211,31.402637146,15.571921477,16.839996335,33.437772895,18.42081458,48.804166761,21.466092406,60.314571762,23.698130776,14.754543276,35.651058195,0,1,0,0,0,0,0,0.7226665689,9
5.019862,1240219,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,3.6020540139,0,0,0,0,0,3.249145633,3.6641921814,11.340995813,35.05088938,19.337050127,16.153103741,32.800291883,20.620253084,64.407491649,25.633685483,69.483460696,32.826930009,17.670769369,37.967063731,0,0,0,0,0,0,0,4.4602682259,9
4.536486,1290797,1194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3.3840040192,0,1,0,0,0,3.0737603195,3.671049874,10.668354876,37.170694383,14.116669014,17.787715362,33.758587528,17.36284389,45.722838198,18.130782622,67.3378998,25.548405306,13.708047763,37.07839098,0,0,0,0,0,0,0,4.4878202321,5
2.793713,1240218,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.3042220484,3.7608931676,9.5665930868,31.449444129,13.198513647,12.470505617,37.618956585,16.858397438,51.615323945,21.733884072,43.834453152,29.723474342,15.501634196,26.44518705,0,1,0,0,0,0,0,2.6699607129,5
4.922995,1240219,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3.6020540139,0,0,0,0,0,3.249145633,3.6641921814,11.340995813,35.05088938,19.337050127,16.153103741,32.800291883,20.620253084,64.407491649,25.633685483,69.483460696,32.826930009,17.670769369,37.967063731,0,0,0,0,0,0,0,2.6263226027,10
2.085166,910546,199,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,3.414511992,0,1,0,0,1.303464,2.949272023,3.7007067936,12.172800257,43.460551715,21.437305615,23.190862664,30.192227155,20.633530971,61.406553662,24.639339131,82.290080626,30.757878917,15.403365523,41.651508411,30.378596059,0,0,0,0,23.366192859,2,1.8024395639,8
3.441907,1298534,1142,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,3.178145687,4.1145785759,10.1303706,32.095175036,19.272340848,17.297529352,35.984117772,17.595033829,50.013562055,21.630893977,52.011273721,25.256551749,14.387910177,34.306510284,0,1,2,2,1,0,0,3.0101991656,5
3.402866,910907,273,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,3.3776403327,3.6950581768,10.992735829,34.599801057,14.228240126,15.094739761,34.376229385,19.403872466,44.990283153,18.737105817,58.097962174,23.760444043,12.366397772,28.263865488,0,2,2,2,0,0,0,2.7554502699,4
3.263725,1298141,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,3.2694515074,4.0358112005,9.4346036921,34.243274433,15.289266003,14.366689146,32.719067209,19.725423133,44.092829319,18.956204649,61.028906651,22.414056824,16.234713425,37.247959452,0,0,1,1,1,0,0,2.5522418526,3
-0.710829,1298216,235,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.2517140881,3.6532953306,11.995241746,36.719491798,15.946606386,21.160900365,33.789093307,19.132024499,50.832003375,21.608636966,59.561648667,24.07133652,16.398078648,34.014269015,0,0,0,0,0,0,0,3.5324370395,1
2.635929,1298216,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.2517140881,3.6532953306,11.995241746,36.719491798,15.946606386,21.160900365,33.789093307,19.132024499,50.832003375,21.608636966,59.561648667,24.07133652,16.398078648,34.014269015,0,0,0,0,0,0,0,2.1663512083,3
5.55541,1298534,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3.178145687,4.1145785759,10.1303706,32.095175036,19.272340848,17.297529352,35.984117772,17.595033829,50.013562055,21.630893977,52.011273721,25.256551749,14.387910177,34.306510284,0,1,2,2,1,0,0,5.7136454976,5
4.700578,1298475,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.809149,3.0561182125,3.6200860995,11.097604481,33.527751172,16.821898854,13.865360627,34.098755389,20.709819146,56.172685663,22.107538887,67.084194389,26.962153158,16.539433187,30.801707253,0,0,0,0,0,0,0,4.047917559,6
1.268318,910907,155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,3,1,0,0,3.3776403327,3.6950581768,10.992735829,34.599801057,14.228240126,15.094739761,34.376229385,19.403872466,44.990283153,18.737105817,58.097962174,23.760444043,12.366397772,28.263865488,0,2,2,2,0,0,0,1.8640609361,10
1.449532,1298216,1010,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.2517140881,3.6532953306,11.995241746,36.719491798,15.946606386,21.160900365,33.789093307,19.132024499,50.832003375,21.608636966,59.561648667,24.07133652,16.398078648,34.014269015,0,0,0,0,0,0,0,1.555811919,7
3.298677,1290797,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,3.3840040192,0,1,0,0,0,3.0737603195,3.671049874,10.668354876,37.170694383,14.116669014,17.787715362,33.758587528,17.36284389,45.722838198,18.130782622,67.3378998,25.548405306,13.708047763,37.07839098,0,0,0,0,0,0,0,2.8907836679,8
