IC50,Cancer,Drug,EXP_SRC_X_EXP_PGR,MUT_RIOK1_EXP,GO_0030238,MUT_MAP3K10_EXP,PWY_R_HSA_556833_X_PWY_R_HSA_6804756,PWY_R_HSA_168638_EXP,PKA_182_ASA,PWY_R_HSA_372790_X_PWY_R_HSA_69481,GO_0000186_EXP_X_GO_0007050_EXP,PKA_282_HYD,PWY_R_HSA_198725_EXP,EXP_CDK12_X_EXP_GTF2H3,PKA_86_POL,EXP_SRC_X_EXP_DOCK2,SFAM_SCY1,MUT_MYLK,PWY_R_HSA_418594_EXP_X_PWY_R_HSA_8953897_EXP,GO_0051973_EXP_X_GO_2000772_EXP,REC_R_HSA_168053_EXP_X_REC_R_HSA_2400009_EXP,PKA_182_ENG,GO_0030155_EXP_X_GO_0043507_EXP,PWY_R_HSA_1989781_EXP_X_PWY_R_HSA_909733_EXP,CLS_gender_f,GO_0008354_EXP,MUT_KIT_EXP,EXP_SRC_X_EXP_ALB,GO_0008360_EXP_X_GO_0051402_EXP,GO_0030501_EXP_X_GO_0031100_EXP,PWY_R_HSA_162582_EXP_X_PWY_R_HSA_1989781_EXP,GO_0035556_CSV,PKA_113_HYD,PWY_R_HSA_449836_X_PWY_R_HSA_5683057,EXP_STK11_X_EXP_PTEN,GO_0000186_X_GO_0008283,EXP_SRC_X_EXP_ITGA4,GO_0030238_EXP,PWY_R_HSA_112314,PWY_R_HSA_6804756_EXP_X_PWY_R_HSA_69481_EXP,PWY_R_HSA_449836_X_PWY_R_HSA_5684996,PWY_R_HSA_372790_CSV,PKA_113_VOL,GO_0007143_EXP,PWY_R_HSA_74751_EXP,PKA_157_CSV,GO_0007346_CSV,PWY_R_HSA_1640170_EXP_X_PWY_R_HSA_449836_EXP,GO_0007165_CSV_X_GO_0045892_CSV,PWY_R_HSA_109704,Predicted IC50,Validation
1.518461,909738,1022,14.83606805,6.3293646119,0,0,0,0,0,0,0,0,0,20.000075596,0,19.196272912,0,2,0,0,0,0,0,0,0,0,0,13.830185676,0,0,0,0.717817,0,0,30.384325021,1,17.17402786,0,0,0,0,0,0,0,0,0.767588,0,0,0,0,2.4054746513,6
2.085489,910850,1022,18.646848965,0,0,0,0,0,0,0,0,0,0,22.186871626,0,19.072973892,0,0,0,0,13.07412833,0,0,0,0,0,0,82.117995399,0,0,0,0,0,0,34.177746159,0,19.367759916,0,0,31.383643115,0,0,0,5.6021105947,0,0,0,0,0,0,3.6257402931,7
1.492164,1240159,1022,17.463050333,0,0,0,0,0,0,0,0,0,0,28.872120037,2.9,20.540044158,0,0,0,0,0,0,0,0,1,0,0,17.573295139,0,0,0,0,0,0,31.510245599,0,19.55423926,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2122241546,3
1.210291,1240160,1022,15.016531703,0,0,0,1,0,0,0,0,0,3.9547628675,23.950923794,0,16.822303768,1,0,0,0,0,0,0,30.937736518,0,0,0,68.233525079,0,0,223.644307,0.730375,0,0,33.427065139,0,16.376260917,0,1,0,0,0.729586,0,0,9.2961878149,0,0,0,0,1,2.3253183718,4
-2.305348,1240216,1022,11.545175967,0,1,0,0,0,0,2,0,0,0,23.635900772,0,13.076049545,0,1,0,0,0,0,0,0,0,0,0,11.568953974,31.303519909,0,0,2.191449,0,1,33.419847732,1,14.921164864,4.342868001,0,0,1,0,0,0,12.306183336,0,0,104.27371811,0,1,2.250801313,4
-0.868028,1298146,1022,16.632121648,6.8987899714,0,3.6308372746,0,0,0,0,0,0,0,26.179337819,0,17.511036168,2,0,0,0,0,0,0,0,0,0,0,73.871106526,0,0,53.612038187,0.79945,0,0,44.937314942,0,17.200004306,0,0,0,0,0,0,0,0,0,0.79945,0,1.1490268533,0,4.0169977114,9
-0.307306,1298151,1022,13.621799228,0,0,3.8688675114,1,0,0,0,34.599008015,-0.05,0,21.985133116,0,15.275794883,0,0,0,42.913921382,0,0,37.545162607,0,0,3.3731294623,0,14.450744035,0,0,0,0,0,0,33.341366769,2,15.558449734,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0893733334,2
2.557881,907071,1023,13.072287337,0,1,0,0,3.1654582352,0,0,0,0,3.1654582352,18.120600664,-1.5,15.056504707,0,1,18.356274228,0,0,0,0,0,0,0,0,61.532064532,0,0,0,0.675486,0,0,38.009311419,0,13.809138435,6.2258400947,0,0,0,0.616381,0,0,6.2258400947,0,0,0,0,0,2.6449504726,4
3.022417,909719,1023,11.4961745,0,0,0,0,0,0,0,0,0,0,22.794533663,0,15.430224304,0,0,0,0,0,0,0,0,0,0,0,11.024463651,0,0,0,0,0,0,29.960527726,0,14.192784683,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6675771346,1
1.237814,909736,1023,11.098170436,0,0,0,0,4.4246786892,0.9,0,0,0,0,19.976538845,0,12.527525057,0,0,0,0,0,1.741,0,0,1,0,0,11.255530571,0,0,0,0.710628,0,0,30.774645075,0,12.053046667,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1918889925,9
1.36579,909737,1023,12.162965996,0,0,0,1,0,0,0,0,0,3.7914783937,20.934557204,0,17.302334681,0,0,0,0,0,0,0,0,0,0,0,12.327529191,0,0,0,0.701491,0,0,32.687262133,0,13.392035147,0,0,0,0,0,0,0,7.4880879946,0,0,0,0,1,2.107961046,9
2.71194,909738,1023,14.83606805,6.3293646119,0,0,0,0,0,0,0,0,0,20.000075596,0,19.196272912,0,2,0,0,0,0,0,0,0,0,0,13.830185676,0,0,0,0.717817,0,0,30.384325021,1,17.17402786,0,0,0,0,0,0,0,0,0.767588,0,0,0,0,2.4054746513,3
3.511797,910850,1023,18.646848965,0,0,0,0,0,0,0,0,0,0,22.186871626,0,19.072973892,0,0,0,0,13.07412833,0,0,0,0,0,0,82.117995399,0,0,0,0,0,0,34.177746159,0,19.367759916,0,0,31.383643115,0,0,0,5.6021105947,0,0,0,0,0,0,3.6257402931,9
2.914772,1240159,1023,17.463050333,0,0,0,0,0,0,0,0,0,0,28.872120037,2.9,20.540044158,0,0,0,0,0,0,0,0,1,0,0,17.573295139,0,0,0,0,0,0,31.510245599,0,19.55423926,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2122241546,7
1.3992,1240160,1023,15.016531703,0,0,0,1,0,0,0,0,0,3.9547628675,23.950923794,0,16.822303768,1,0,0,0,0,0,0,30.937736518,0,0,0,68.233525079,0,0,223.644307,0.730375,0,0,33.427065139,0,16.376260917,0,1,0,0,0.729586,0,0,9.2961878149,0,0,0,0,1,2.3253183718,6
0.442397,1240216,1023,11.545175967,0,1,0,0,0,0,2,0,0,0,23.635900772,0,13.076049545,0,1,0,0,0,0,0,0,0,0,0,11.568953974,31.303519909,0,0,2.191449,0,1,33.419847732,1,14.921164864,4.342868001,0,0,1,0,0,0,12.306183336,0,0,104.27371811,0,1,2.250801313,8
1.150809,1298146,1023,16.632121648,6.8987899714,0,3.6308372746,0,0,0,0,0,0,0,26.179337819,0,17.511036168,2,0,0,0,0,0,0,0,0,0,0,73.871106526,0,0,53.612038187,0.79945,0,0,44.937314942,0,17.200004306,0,0,0,0,0,0,0,0,0,0.79945,0,1.1490268533,0,4.0169977114,6
2.385434,1298151,1023,13.621799228,0,0,3.8688675114,1,0,0,0,34.599008015,-0.05,0,21.985133116,0,15.275794883,0,0,0,42.913921382,0,0,37.545162607,0,0,3.3731294623,0,14.450744035,0,0,0,0,0,0,33.341366769,2,15.558449734,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0893733334,1
0.398096,907071,1024,13.072287337,0,1,0,0,3.1654582352,0,0,0,0,3.1654582352,18.120600664,-1.5,15.056504707,0,1,18.356274228,0,0,0,0,0,0,0,0,61.532064532,0,0,0,0.675486,0,0,38.009311419,0,13.809138435,6.2258400947,0,0,0,0.616381,0,0,6.2258400947,0,0,0,0,0,2.6449504726,1
-3.231915,909719,1024,11.4961745,0,0,0,0,0,0,0,0,0,0,22.794533663,0,15.430224304,0,0,0,0,0,0,0,0,0,0,0,11.024463651,0,0,0,0,0,0,29.960527726,0,14.192784683,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6675771346,6
-1.189367,909736,1024,11.098170436,0,0,0,0,4.4246786892,0.9,0,0,0,0,19.976538845,0,12.527525057,0,0,0,0,0,1.741,0,0,1,0,0,11.255530571,0,0,0,0.710628,0,0,30.774645075,0,12.053046667,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1918889925,7
-0.385653,909737,1024,12.162965996,0,0,0,1,0,0,0,0,0,3.7914783937,20.934557204,0,17.302334681,0,0,0,0,0,0,0,0,0,0,0,12.327529191,0,0,0,0.701491,0,0,32.687262133,0,13.392035147,0,0,0,0,0,0,0,7.4880879946,0,0,0,0,1,2.107961046,5
0.617432,909738,1024,14.83606805,6.3293646119,0,0,0,0,0,0,0,0,0,20.000075596,0,19.196272912,0,2,0,0,0,0,0,0,0,0,0,13.830185676,0,0,0,0.717817,0,0,30.384325021,1,17.17402786,0,0,0,0,0,0,0,0,0.767588,0,0,0,0,2.4054746513,8
0.468155,910850,1024,18.646848965,0,0,0,0,0,0,0,0,0,0,22.186871626,0,19.072973892,0,0,0,0,13.07412833,0,0,0,0,0,0,82.117995399,0,0,0,0,0,0,34.177746159,0,19.367759916,0,0,31.383643115,0,0,0,5.6021105947,0,0,0,0,0,0,3.6257402931,5
-0.040314,1240159,1024,17.463050333,0,0,0,0,0,0,0,0,0,0,28.872120037,2.9,20.540044158,0,0,0,0,0,0,0,0,1,0,0,17.573295139,0,0,0,0,0,0,31.510245599,0,19.55423926,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2122241546,1
-1.11473,1240160,1024,15.016531703,0,0,0,1,0,0,0,0,0,3.9547628675,23.950923794,0,16.822303768,1,0,0,0,0,0,0,30.937736518,0,0,0,68.233525079,0,0,223.644307,0.730375,0,0,33.427065139,0,16.376260917,0,1,0,0,0.729586,0,0,9.2961878149,0,0,0,0,1,2.3253183718,4
-1.518521,1240216,1024,11.545175967,0,1,0,0,0,0,2,0,0,0,23.635900772,0,13.076049545,0,1,0,0,0,0,0,0,0,0,0,11.568953974,31.303519909,0,0,2.191449,0,1,33.419847732,1,14.921164864,4.342868001,0,0,1,0,0,0,12.306183336,0,0,104.27371811,0,1,2.250801313,10
-1.519898,1298146,1024,16.632121648,6.8987899714,0,3.6308372746,0,0,0,0,0,0,0,26.179337819,0,17.511036168,2,0,0,0,0,0,0,0,0,0,0,73.871106526,0,0,53.612038187,0.79945,0,0,44.937314942,0,17.200004306,0,0,0,0,0,0,0,0,0,0.79945,0,1.1490268533,0,4.0169977114,1
-0.026486,1298151,1024,13.621799228,0,0,3.8688675114,1,0,0,0,34.599008015,-0.05,0,21.985133116,0,15.275794883,0,0,0,42.913921382,0,0,37.545162607,0,0,3.3731294623,0,14.450744035,0,0,0,0,0,0,33.341366769,2,15.558449734,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0893733334,1
4.312501,907071,1025,13.072287337,0,1,0,0,3.1654582352,0,0,0,0,3.1654582352,18.120600664,-1.5,15.056504707,0,1,18.356274228,0,0,0,0,0,0,0,0,61.532064532,0,0,0,0.675486,0,0,38.009311419,0,13.809138435,6.2258400947,0,0,0,0.616381,0,0,6.2258400947,0,0,0,0,0,2.6449504726,2
4.716161,909719,1025,11.4961745,0,0,0,0,0,0,0,0,0,0,22.794533663,0,15.430224304,0,0,0,0,0,0,0,0,0,0,0,11.024463651,0,0,0,0,0,0,29.960527726,0,14.192784683,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6675771346,2
4.76787,909736,1025,11.098170436,0,0,0,0,4.4246786892,0.9,0,0,0,0,19.976538845,0,12.527525057,0,0,0,0,0,1.741,0,0,1,0,0,11.255530571,0,0,0,0.710628,0,0,30.774645075,0,12.053046667,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1918889925,5
3.564453,909738,1025,14.83606805,6.3293646119,0,0,0,0,0,0,0,0,0,20.000075596,0,19.196272912,0,2,0,0,0,0,0,0,0,0,0,13.830185676,0,0,0,0.717817,0,0,30.384325021,1,17.17402786,0,0,0,0,0,0,0,0,0.767588,0,0,0,0,2.4054746513,9
4.770768,910850,1025,18.646848965,0,0,0,0,0,0,0,0,0,0,22.186871626,0,19.072973892,0,0,0,0,13.07412833,0,0,0,0,0,0,82.117995399,0,0,0,0,0,0,34.177746159,0,19.367759916,0,0,31.383643115,0,0,0,5.6021105947,0,0,0,0,0,0,3.6257402931,8
4.953822,1240159,1025,17.463050333,0,0,0,0,0,0,0,0,0,0,28.872120037,2.9,20.540044158,0,0,0,0,0,0,0,0,1,0,0,17.573295139,0,0,0,0,0,0,31.510245599,0,19.55423926,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2122241546,4
5.658069,1298146,1025,16.632121648,6.8987899714,0,3.6308372746,0,0,0,0,0,0,0,26.179337819,0,17.511036168,2,0,0,0,0,0,0,0,0,0,0,73.871106526,0,0,53.612038187,0.79945,0,0,44.937314942,0,17.200004306,0,0,0,0,0,0,0,0,0,0.79945,0,1.1490268533,0,4.0169977114,4
5.133613,1298151,1025,13.621799228,0,0,3.8688675114,1,0,0,0,34.599008015,-0.05,0,21.985133116,0,15.275794883,0,0,0,42.913921382,0,0,37.545162607,0,0,3.3731294623,0,14.450744035,0,0,0,0,0,0,33.341366769,2,15.558449734,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0893733334,9
3.285978,907071,1028,13.072287337,0,1,0,0,3.1654582352,0,0,0,0,3.1654582352,18.120600664,-1.5,15.056504707,0,1,18.356274228,0,0,0,0,0,0,0,0,61.532064532,0,0,0,0.675486,0,0,38.009311419,0,13.809138435,6.2258400947,0,0,0,0.616381,0,0,6.2258400947,0,0,0,0,0,2.6449504726,3
3.106723,909719,1028,11.4961745,0,0,0,0,0,0,0,0,0,0,22.794533663,0,15.430224304,0,0,0,0,0,0,0,0,0,0,0,11.024463651,0,0,0,0,0,0,29.960527726,0,14.192784683,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6675771346,5
3.650437,909736,1028,11.098170436,0,0,0,0,4.4246786892,0.9,0,0,0,0,19.976538845,0,12.527525057,0,0,0,0,0,1.741,0,0,1,0,0,11.255530571,0,0,0,0.710628,0,0,30.774645075,0,12.053046667,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1918889925,3
3.396502,909737,1028,12.162965996,0,0,0,1,0,0,0,0,0,3.7914783937,20.934557204,0,17.302334681,0,0,0,0,0,0,0,0,0,0,0,12.327529191,0,0,0,0.701491,0,0,32.687262133,0,13.392035147,0,0,0,0,0,0,0,7.4880879946,0,0,0,0,1,2.107961046,2
3.57951,909738,1028,14.83606805,6.3293646119,0,0,0,0,0,0,0,0,0,20.000075596,0,19.196272912,0,2,0,0,0,0,0,0,0,0,0,13.830185676,0,0,0,0.717817,0,0,30.384325021,1,17.17402786,0,0,0,0,0,0,0,0,0.767588,0,0,0,0,2.4054746513,10
3.50649,910850,1028,18.646848965,0,0,0,0,0,0,0,0,0,0,22.186871626,0,19.072973892,0,0,0,0,13.07412833,0,0,0,0,0,0,82.117995399,0,0,0,0,0,0,34.177746159,0,19.367759916,0,0,31.383643115,0,0,0,5.6021105947,0,0,0,0,0,0,3.6257402931,5
3.189919,1240159,1028,17.463050333,0,0,0,0,0,0,0,0,0,0,28.872120037,2.9,20.540044158,0,0,0,0,0,0,0,0,1,0,0,17.573295139,0,0,0,0,0,0,31.510245599,0,19.55423926,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2122241546,1
3.139064,1240160,1028,15.016531703,0,0,0,1,0,0,0,0,0,3.9547628675,23.950923794,0,16.822303768,1,0,0,0,0,0,0,30.937736518,0,0,0,68.233525079,0,0,223.644307,0.730375,0,0,33.427065139,0,16.376260917,0,1,0,0,0.729586,0,0,9.2961878149,0,0,0,0,1,2.3253183718,1
2.940763,1240216,1028,11.545175967,0,1,0,0,0,0,2,0,0,0,23.635900772,0,13.076049545,0,1,0,0,0,0,0,0,0,0,0,11.568953974,31.303519909,0,0,2.191449,0,1,33.419847732,1,14.921164864,4.342868001,0,0,1,0,0,0,12.306183336,0,0,104.27371811,0,1,2.250801313,2
2.642622,1298146,1028,16.632121648,6.8987899714,0,3.6308372746,0,0,0,0,0,0,0,26.179337819,0,17.511036168,2,0,0,0,0,0,0,0,0,0,0,73.871106526,0,0,53.612038187,0.79945,0,0,44.937314942,0,17.200004306,0,0,0,0,0,0,0,0,0,0.79945,0,1.1490268533,0,4.0169977114,1
2.189863,1298151,1028,13.621799228,0,0,3.8688675114,1,0,0,0,34.599008015,-0.05,0,21.985133116,0,15.275794883,0,0,0,42.913921382,0,0,37.545162607,0,0,3.3731294623,0,14.450744035,0,0,0,0,0,0,33.341366769,2,15.558449734,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0893733334,10
3.123464,907057,1029,11.967809933,0,0,0,0,0,0,0,0,0,0,22.778423967,0,12.417942392,0,0,0,0,0,0,0,0,0,3.4606456581,3.4606456581,10.937683406,0,0,0,0.774233,0,0,35.15662281,0,12.691595805,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4717191633,2
1.917519,907071,1029,13.072287337,0,1,0,0,3.1654582352,0,0,0,0,3.1654582352,18.120600664,-1.5,15.056504707,0,1,18.356274228,0,0,0,0,0,0,0,0,61.532064532,0,0,0,0.675486,0,0,38.009311419,0,13.809138435,6.2258400947,0,0,0,0.616381,0,0,6.2258400947,0,0,0,0,0,2.6449504726,5
3.103209,909719,1029,11.4961745,0,0,0,0,0,0,0,0,0,0,22.794533663,0,15.430224304,0,0,0,0,0,0,0,0,0,0,0,11.024463651,0,0,0,0,0,0,29.960527726,0,14.192784683,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6675771346,3
2.554897,909736,1029,11.098170436,0,0,0,0,4.4246786892,0.9,0,0,0,0,19.976538845,0,12.527525057,0,0,0,0,0,1.741,0,0,1,0,0,11.255530571,0,0,0,0.710628,0,0,30.774645075,0,12.053046667,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1918889925,7
1.660225,909737,1029,12.162965996,0,0,0,1,0,0,0,0,0,3.7914783937,20.934557204,0,17.302334681,0,0,0,0,0,0,0,0,0,0,0,12.327529191,0,0,0,0.701491,0,0,32.687262133,0,13.392035147,0,0,0,0,0,0,0,7.4880879946,0,0,0,0,1,2.107961046,9
3.618079,909738,1029,14.83606805,6.3293646119,0,0,0,0,0,0,0,0,0,20.000075596,0,19.196272912,0,2,0,0,0,0,0,0,0,0,0,13.830185676,0,0,0,0.717817,0,0,30.384325021,1,17.17402786,0,0,0,0,0,0,0,0,0.767588,0,0,0,0,2.4054746513,6
2.878423,910850,1029,18.646848965,0,0,0,0,0,0,0,0,0,0,22.186871626,0,19.072973892,0,0,0,0,13.07412833,0,0,0,0,0,0,82.117995399,0,0,0,0,0,0,34.177746159,0,19.367759916,0,0,31.383643115,0,0,0,5.6021105947,0,0,0,0,0,0,3.6257402931,10
2.781071,1240160,1029,15.016531703,0,0,0,1,0,0,0,0,0,3.9547628675,23.950923794,0,16.822303768,1,0,0,0,0,0,0,30.937736518,0,0,0,68.233525079,0,0,223.644307,0.730375,0,0,33.427065139,0,16.376260917,0,1,0,0,0.729586,0,0,9.2961878149,0,0,0,0,1,2.3253183718,10
1.642802,1240216,1029,11.545175967,0,1,0,0,0,0,2,0,0,0,23.635900772,0,13.076049545,0,1,0,0,0,0,0,0,0,0,0,11.568953974,31.303519909,0,0,2.191449,0,1,33.419847732,1,14.921164864,4.342868001,0,0,1,0,0,0,12.306183336,0,0,104.27371811,0,1,2.250801313,4
1.983763,1298146,1029,16.632121648,6.8987899714,0,3.6308372746,0,0,0,0,0,0,0,26.179337819,0,17.511036168,2,0,0,0,0,0,0,0,0,0,0,73.871106526,0,0,53.612038187,0.79945,0,0,44.937314942,0,17.200004306,0,0,0,0,0,0,0,0,0,0.79945,0,1.1490268533,0,4.0169977114,5
3.399439,1298151,1029,13.621799228,0,0,3.8688675114,1,0,0,0,34.599008015,-0.05,0,21.985133116,0,15.275794883,0,0,0,42.913921382,0,0,37.545162607,0,0,3.3731294623,0,14.450744035,0,0,0,0,0,0,33.341366769,2,15.558449734,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0893733334,4
3.367483,907057,1030,11.967809933,0,0,0,0,0,0,0,0,0,0,22.778423967,0,12.417942392,0,0,0,0,0,0,0,0,0,3.4606456581,3.4606456581,10.937683406,0,0,0,0.774233,0,0,35.15662281,0,12.691595805,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4717191633,10
2.783945,907071,1030,13.072287337,0,1,0,0,3.1654582352,0,0,0,0,3.1654582352,18.120600664,-1.5,15.056504707,0,1,18.356274228,0,0,0,0,0,0,0,0,61.532064532,0,0,0,0.675486,0,0,38.009311419,0,13.809138435,6.2258400947,0,0,0,0.616381,0,0,6.2258400947,0,0,0,0,0,2.6449504726,9
4.218209,909719,1030,11.4961745,0,0,0,0,0,0,0,0,0,0,22.794533663,0,15.430224304,0,0,0,0,0,0,0,0,0,0,0,11.024463651,0,0,0,0,0,0,29.960527726,0,14.192784683,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6675771346,4
3.73499,909736,1030,11.098170436,0,0,0,0,4.4246786892,0.9,0,0,0,0,19.976538845,0,12.527525057,0,0,0,0,0,1.741,0,0,1,0,0,11.255530571,0,0,0,0.710628,0,0,30.774645075,0,12.053046667,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1918889925,10
4.572324,909737,1030,12.162965996,0,0,0,1,0,0,0,0,0,3.7914783937,20.934557204,0,17.302334681,0,0,0,0,0,0,0,0,0,0,0,12.327529191,0,0,0,0.701491,0,0,32.687262133,0,13.392035147,0,0,0,0,0,0,0,7.4880879946,0,0,0,0,1,2.107961046,5
3.484258,909738,1030,14.83606805,6.3293646119,0,0,0,0,0,0,0,0,0,20.000075596,0,19.196272912,0,2,0,0,0,0,0,0,0,0,0,13.830185676,0,0,0,0.717817,0,0,30.384325021,1,17.17402786,0,0,0,0,0,0,0,0,0.767588,0,0,0,0,2.4054746513,6
4.538413,910850,1030,18.646848965,0,0,0,0,0,0,0,0,0,0,22.186871626,0,19.072973892,0,0,0,0,13.07412833,0,0,0,0,0,0,82.117995399,0,0,0,0,0,0,34.177746159,0,19.367759916,0,0,31.383643115,0,0,0,5.6021105947,0,0,0,0,0,0,3.6257402931,8
4.747832,1240160,1030,15.016531703,0,0,0,1,0,0,0,0,0,3.9547628675,23.950923794,0,16.822303768,1,0,0,0,0,0,0,30.937736518,0,0,0,68.233525079,0,0,223.644307,0.730375,0,0,33.427065139,0,16.376260917,0,1,0,0,0.729586,0,0,9.2961878149,0,0,0,0,1,2.3253183718,8
3.867612,1240216,1030,11.545175967,0,1,0,0,0,0,2,0,0,0,23.635900772,0,13.076049545,0,1,0,0,0,0,0,0,0,0,0,11.568953974,31.303519909,0,0,2.191449,0,1,33.419847732,1,14.921164864,4.342868001,0,0,1,0,0,0,12.306183336,0,0,104.27371811,0,1,2.250801313,6
3.666266,1298146,1030,16.632121648,6.8987899714,0,3.6308372746,0,0,0,0,0,0,0,26.179337819,0,17.511036168,2,0,0,0,0,0,0,0,0,0,0,73.871106526,0,0,53.612038187,0.79945,0,0,44.937314942,0,17.200004306,0,0,0,0,0,0,0,0,0,0.79945,0,1.1490268533,0,4.0169977114,8
2.893956,1298151,1030,13.621799228,0,0,3.8688675114,1,0,0,0,34.599008015,-0.05,0,21.985133116,0,15.275794883,0,0,0,42.913921382,0,0,37.545162607,0,0,3.3731294623,0,14.450744035,0,0,0,0,0,0,33.341366769,2,15.558449734,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0893733334,8
1.50188,907057,1037,11.967809933,0,0,0,0,0,0,0,0,0,0,22.778423967,0,12.417942392,0,0,0,0,0,0,0,0,0,3.4606456581,3.4606456581,10.937683406,0,0,0,0.774233,0,0,35.15662281,0,12.691595805,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4717191633,7
1.483497,907071,1037,13.072287337,0,1,0,0,3.1654582352,0,0,0,0,3.1654582352,18.120600664,-1.5,15.056504707,0,1,18.356274228,0,0,0,0,0,0,0,0,61.532064532,0,0,0,0.675486,0,0,38.009311419,0,13.809138435,6.2258400947,0,0,0,0.616381,0,0,6.2258400947,0,0,0,0,0,2.6449504726,8
1.122675,909719,1037,11.4961745,0,0,0,0,0,0,0,0,0,0,22.794533663,0,15.430224304,0,0,0,0,0,0,0,0,0,0,0,11.024463651,0,0,0,0,0,0,29.960527726,0,14.192784683,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6675771346,6
0.611097,909736,1037,11.098170436,0,0,0,0,4.4246786892,0.9,0,0,0,0,19.976538845,0,12.527525057,0,0,0,0,0,1.741,0,0,1,0,0,11.255530571,0,0,0,0.710628,0,0,30.774645075,0,12.053046667,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1918889925,7
1.716739,909737,1037,12.162965996,0,0,0,1,0,0,0,0,0,3.7914783937,20.934557204,0,17.302334681,0,0,0,0,0,0,0,0,0,0,0,12.327529191,0,0,0,0.701491,0,0,32.687262133,0,13.392035147,0,0,0,0,0,0,0,7.4880879946,0,0,0,0,1,2.107961046,8
2.019824,909738,1037,14.83606805,6.3293646119,0,0,0,0,0,0,0,0,0,20.000075596,0,19.196272912,0,2,0,0,0,0,0,0,0,0,0,13.830185676,0,0,0,0.717817,0,0,30.384325021,1,17.17402786,0,0,0,0,0,0,0,0,0.767588,0,0,0,0,2.4054746513,3
4.525809,910850,1037,18.646848965,0,0,0,0,0,0,0,0,0,0,22.186871626,0,19.072973892,0,0,0,0,13.07412833,0,0,0,0,0,0,82.117995399,0,0,0,0,0,0,34.177746159,0,19.367759916,0,0,31.383643115,0,0,0,5.6021105947,0,0,0,0,0,0,3.6257402931,3
1.728574,1240160,1037,15.016531703,0,0,0,1,0,0,0,0,0,3.9547628675,23.950923794,0,16.822303768,1,0,0,0,0,0,0,30.937736518,0,0,0,68.233525079,0,0,223.644307,0.730375,0,0,33.427065139,0,16.376260917,0,1,0,0,0.729586,0,0,9.2961878149,0,0,0,0,1,2.3253183718,7
1.872792,1240216,1037,11.545175967,0,1,0,0,0,0,2,0,0,0,23.635900772,0,13.076049545,0,1,0,0,0,0,0,0,0,0,0,11.568953974,31.303519909,0,0,2.191449,0,1,33.419847732,1,14.921164864,4.342868001,0,0,1,0,0,0,12.306183336,0,0,104.27371811,0,1,2.250801313,6
1.297897,1298146,1037,16.632121648,6.8987899714,0,3.6308372746,0,0,0,0,0,0,0,26.179337819,0,17.511036168,2,0,0,0,0,0,0,0,0,0,0,73.871106526,0,0,53.612038187,0.79945,0,0,44.937314942,0,17.200004306,0,0,0,0,0,0,0,0,0,0.79945,0,1.1490268533,0,4.0169977114,7
2.324021,1298151,1037,13.621799228,0,0,3.8688675114,1,0,0,0,34.599008015,-0.05,0,21.985133116,0,15.275794883,0,0,0,42.913921382,0,0,37.545162607,0,0,3.3731294623,0,14.450744035,0,0,0,0,0,0,33.341366769,2,15.558449734,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0893733334,7
1.592276,907057,1038,11.967809933,0,0,0,0,0,0,0,0,0,0,22.778423967,0,12.417942392,0,0,0,0,0,0,0,0,0,3.4606456581,3.4606456581,10.937683406,0,0,0,0.774233,0,0,35.15662281,0,12.691595805,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4717191633,4
1.073381,907071,1038,13.072287337,0,1,0,0,3.1654582352,0,0,0,0,3.1654582352,18.120600664,-1.5,15.056504707,0,1,18.356274228,0,0,0,0,0,0,0,0,61.532064532,0,0,0,0.675486,0,0,38.009311419,0,13.809138435,6.2258400947,0,0,0,0.616381,0,0,6.2258400947,0,0,0,0,0,2.6449504726,1
