IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_788,Fingerprint_785,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_161,PKA_161_ENG,PKA_161_EXP,MUT_CDC42BPB,MUT_MAP3K9_EXP,MUT_MAP4K1,MUT_NME9,MUT_NME9_EXP,MUT_NPR2_EXP,MUT_TNIK,MUT_TNIK_EXP,CNV_PTK2_gain,REC_R_HSA_176298_EXP,REC_R_HSA_5692755,PWY_R_HSA_1250196,PWY_R_HSA_1250196_EXP,PWY_R_HSA_1640170_CSV,PWY_R_HSA_416482_CSV,PWY_R_HSA_6804115,PWY_R_HSA_68877_CSV,GO_0003351,GO_0003351_EXP,GO_0031100_CSV,GO_0032436_CSV,GO_0042060,GO_0048813_EXP,GO_0050798_EXP,SFAM_TSSK,EXP_EPHB6,EXP_MAP3K12,EXP_TYK2,EXP_PRKCG,EXP_PAK3,EXP_SIK2,EXP_GRK3_X_EXP_OR52I1,EXP_GRK3_X_EXP_OR5L2,EXP_RIPK3_X_EXP_FADD,EXP_RIPK3_X_EXP_NFKBIA,EXP_SYK_X_EXP_CLEC7A,EXP_WNK2_X_EXP_SLC12A3,REC_R_HSA_141409_EXP_X_REC_R_HSA_2316434_EXP,PWY_R_HSA_109606_EXP_X_PWY_R_HSA_418594_EXP,PWY_R_HSA_109606_X_PWY_R_HSA_2187338,PWY_R_HSA_162906_X_PWY_R_HSA_69620,PWY_R_HSA_2029480_X_PWY_R_HSA_3700989,PWY_R_HSA_2187338_EXP_X_PWY_R_HSA_2672351_EXP,PWY_R_HSA_2187338_X_PWY_R_HSA_2672351,PWY_R_HSA_2187338_X_PWY_R_HSA_3700989,PWY_R_HSA_2187338_X_PWY_R_HSA_5633007,PWY_R_HSA_5663205_X_PWY_R_HSA_6804757,GO_0006351_X_GO_0045184,GO_0006355_EXP_X_GO_0031397_EXP,GO_0007411_X_GO_0034446,GO_0016567_X_GO_0045793,GO_0030155_X_GO_1901796,Predicted IC50,Validation
4.283126,949093,293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.9382338563,0,0,0,0.650866,0,1,0.650866,0,0,0,0.650866,0,4.1414330091,0,0,2.9223807838,5.1080496892,6.5519084875,3.3286806027,4.4512434316,3.9267117855,10.294714153,10.796598162,23.434420357,27.687150809,10.888393117,9.2806405367,0,9.3250946879,1,0,0,9.8591168081,1,2,2,0,2,0,0,1,0,5.2893710932,1
4.674322,1240172,293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875777,0,0,0.875777,1,2.771032151,0,0,0,0,5.5874819799,0,2.9508577831,3.7810059311,5.677357163,3.3126619696,4.5231074419,3.7723026065,10.6694048,11.708850087,20.514195643,27.624715795,10.026832833,12.217429183,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.0720915309,1
4.453077,1290798,293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7120864773,3.0576672189,7.3366492987,3.2722484161,3.142165785,3.9978370316,8.8315335095,9.5943730104,25.435145598,28.020644525,15.445426043,8.0563290269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8756439176,9
4.177759,1290905,293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.781817,0,6.1753097041,6.1753097041,0,3.1959557893,3.2284287252,6.7873031789,3.217966342,3.9107803123,4.1455546591,11.143538899,12.297326693,24.716680698,26.48049107,15.513511382,8.7649808905,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4.9201647719,8
5.537621,1290922,293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1172814714,3.6211484971,9.4677814599,3.3584528186,3.2563929585,4.2897656247,9.875665453,9.8624650849,30.87263868,31.979568286,11.0615345,9.9771490153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.4541081042,7
3.61517,1298157,293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.914430279,3.144626821,7.2371728093,3.2092251494,3.0497134271,4.4151941244,10.771952797,11.143588145,22.553257314,23.915803241,9.8327124775,13.830415722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.3989184756,5
1.006284,1303900,293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0937818071,0,0,0,0,0,0.770904,0,0,0,0,0,0,0,0,0,0,0,3.1145994284,3.3401512287,8.5684995651,3.2109697826,3.2222939622,3.658049865,13.631347654,16.240510911,29.329438204,27.204769586,9.2792425493,11.029626213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8348092586,8
4.324791,1330941,293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.3843228464,0,0,0,0,0,1,4.815837098,0,0,0,0,0,0,0,0,0,0,0,0,3.1592079292,3.4418423859,6.638479365,3.2662818961,3.1548571355,3.5396686041,9.7672065049,11.733350578,31.177610771,28.104436477,15.346735658,9.8476004652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3536207868,10
2.855985,749710,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3185826133,2.9996791651,7.908006052,3.2613558719,3.0777875191,4.3733548782,12.417500552,11.945611425,24.328845618,28.767089315,14.525753491,9.0221495337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.219427876,10
3.731501,749711,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2249086224,3.105042331,9.0040724196,3.280185472,3.617051823,4.3351031059,12.50753755,13.769342193,25.957367165,23.867836003,21.462135796,20.942342254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3050033599,7
5.875857,749712,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810793,0,0,0,0,0,0,0,0,0,0,3.2197405116,3.5905487178,7.8244297182,3.2660987834,3.2272018637,4.054982507,13.15498909,14.285270724,26.182665525,27.554642242,10.482874539,10.146576854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.307297929,4
4.362989,749714,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6847730768,3.1033603521,7.9093392573,3.1788454817,3.1494707609,3.9718528653,8.1132915396,9.1684334948,24.883023406,28.761854086,14.245266957,16.382453061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8890048354,7
5.790192,749715,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791673,0,0,0,0,0,0,0,0,0,0,0,3.0489007833,2.9395998904,8.4648590409,3.302863538,3.3254243993,4.3914341894,11.817803584,12.504011993,23.734558574,21.742239263,14.018097268,21.621543362,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.8932398214,10
4.063516,749716,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7522302436,3.3734940905,8.1319606904,3.3966364248,3.6788421359,3.7941087045,11.921041055,12.677097595,24.221754115,27.695483137,11.232768271,16.298043504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1888403892,9
5.799672,749717,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0.833567,0,0,0,0.833567,0,0,0,0,3.1564023623,3.3776156033,7.3522622151,3.1943787018,3.1210505897,4.2488504859,13.470559202,14.597155828,21.800343201,25.312369883,15.150238868,12.049952624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2918512373,6
5.734821,905946,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.1695278772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1483053488,3.1483053488,0,2.9346408359,3.5195166351,8.0952808852,3.3867450328,3.3054909788,3.7543195725,8.9906748285,9.9010193094,24.069724645,29.806207661,11.042944982,9.9369822972,0,0,0,0,0,0,0,0,0,0,0,10.561303339,0,0,0,5.5486482528,4
5.934318,905957,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2917009377,0,3.2660958742,3.3303883124,7.9759299853,3.1933297733,3.26282365,4.1160478662,11.069899184,11.702075259,21.330030681,25.216310857,8.6774306032,8.6099203046,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.5861413868,1
5.823951,905960,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3.3783773107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1175436087,3.1853169966,8.0296604124,3.254000965,3.109808918,4.0326284163,9.7236146414,10.679116386,25.961922618,29.953694376,8.5503358157,8.6031185117,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.0640753501,8
5.571159,906801,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.9385839536,3.2670641507,0,0,0,0,0,0,0,0,0.824886,0,0,0,0,0,0,0,0,0,0,3.5425441968,3.3284598588,7.527113165,3.3045836914,3.0299149741,4.1901545637,8.6524876773,9.4495982374,23.28593947,29.213358057,13.99418582,11.095833941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0048239808,3
4.016886,906812,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8546026547,3.4823429827,7.0105596892,3.2122513846,3.1417491662,4.3741028047,10.854866731,11.232458055,21.417846284,24.261607854,8.9998635431,14.003953785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8376424823,1
3.046675,906844,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.5425760809,0,0,0,0,0,0,0,0,0,0,0,0,6.9660404784,3.9935349319,8.0326658835,3.1154436506,3.1549497654,4.1654271861,18.230124864,20.747169665,18.992536448,20.96758984,28.041158397,16.516505088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6945457896,2
5.128086,906851,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.1809377907,0,0,0,0,0,0,0,0,0,0,0,0,2.8923831174,3.6172218784,8.0787724838,3.3318047783,3.1242687915,4.0339663765,9.8098102659,10.925598989,23.232560093,27.866156936,9.1568728244,10.816975094,0,0,0,0,0,0,0,0,0,0,0,19.10353452,0,0,0,5.1194452569,1
3.367108,906862,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0334776898,0,0,1,1,3.7540713141,0,0,0,0,0,0,0,0,1,0,0,0,3.2220061363,3.0720914693,6.7991233014,3.2486245769,3.3155984591,4.1194587757,12.129669764,13.928260339,21.608045354,24.543784331,17.371310825,13.450641312,21.119418433,0,0,3,0,0,0,0,0,3,0,0,0,0,1,3.3183171068,4
6.509027,907045,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.790263,0,0,0,0,0,3.2276833326,3.2084051927,7.3191469118,3.2926216917,3.13870324,3.9324102927,9.0478393227,9.9773109037,23.901394828,23.943238816,9.2898589887,9.2413636759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6098929156,8
5.71376,907046,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3.1680062792,3.6120473152,7.467399251,3.1990845707,3.0744334779,5.0929809529,18.309414136,17.708619242,24.254904886,28.949971755,10.361611226,11.391983786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1240743753,8
4.129938,907047,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3344626692,3.1178521552,8.466781423,3.2022425586,3.0635048006,5.1716707266,12.44303597,11.580777971,24.918913094,33.7571893,16.756130134,11.658022611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3436696252,4
4.770286,907048,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,-1.325,4.8120907937,0,3.695946343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.2887474171,3.0092684646,8.1404157677,3.3343198137,3.0165565138,4.3270365226,10.093445185,11.355923441,25.689690828,26.987838288,16.71348752,12.42073588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4362742402,4
5.017065,908121,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4631941541,0.736316,0,0,0,0,0,0,0,0,0,0,0,3.7257575609,3.076681571,7.37549887,3.2529690537,3.1057240383,4.1819802353,12.774842871,12.76880635,29.761103906,28.861195335,11.696654278,12.031156584,14.862353769,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4.8407452071,1
4.411419,908122,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1942800368,3.1929792419,8.4414040602,3.145263083,3.2305508519,4.2327432133,11.409284038,11.722432444,25.874108959,25.094442892,8.7051471259,9.2509841967,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.2919681745,6
3.245753,908123,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7029860955,0,0,0,0,0,0,0,0,1,0,0,0,4.2761739693,2.7520846003,9.9629550451,3.2513771133,3.1230917247,4.7992700098,11.317620608,11.709893878,24.490020264,24.089683495,20.302770927,14.348159494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2078768073,3
2.770591,908151,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.9550698372,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3.2214327207,2.9426406728,7.2323673931,3.3541533356,3.1014435663,4.3880125001,15.302616016,17.485414191,21.657687404,25.536629408,14.293288019,10.196397714,0,0,0,0,0,0,0,0,0,2,0,22.867464758,0,0,0,3.3876186014,8
2.676141,909256,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.7438427469,0,0,0,0,0,0,0,0,1,0,0,1,4.9567786481,2.9840274988,8.4997530615,3.2115009656,3.2404682811,4.173155721,15.536010483,16.591660152,22.042506029,19.971393929,21.866113676,13.424871261,16.780027177,0,0,1,0,0,0,0,0,0,0,50.581408328,1,0,0,2.9195334217,5
6.024511,909778,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.9694447594,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6516836973,0.851541,0,1,0,0,0,3.1414368884,3.3675542792,7.495562085,3.5408128705,3.164356259,3.7978911982,9.6490466138,9.9367117404,29.443844379,29.807169882,12.199731455,11.864396956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3313622846,7
5.363646,910704,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.5815995309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6820151742,3.9937718218,7.7762169651,3.1816753757,3.0178263398,3.6008379371,8.8259959942,9.8901009521,22.300814544,29.726775098,11.743634458,11.728027781,14.706103433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.897028503,10
2.925081,910852,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8495397386,3.0903660868,8.0825236139,3.2638026483,3.1029046068,4.3954103232,9.5987661013,10.232004635,23.006163683,27.148719093,23.129367214,13.97022937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3168661433,8
4.789261,910910,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798032,0,0,0,0,0,0,0,0,0,0,0,3.0779615408,3.5977587079,7.5674346613,3.299945304,2.9819082181,4.4682331975,9.3185928963,9.9570684545,25.703774807,33.59508054,11.103853975,11.446908322,0,11.141596442,1,0,0,11.75518834,1,2,2,0,0,0,0,0,0,5.1441156359,6
