IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_788,Fingerprint_784,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_576,Fingerprint_363,SDOM_subdomainXI_EXP,REC_R_HSA_399930_EXP,PWY_R_HSA_112314,PWY_R_HSA_2029480,PWY_R_HSA_449147,PWY_R_HSA_450321_EXP,PWY_R_HSA_983231,PWY_R_HSA_983231_EXP,GO_0006357_EXP,GO_0008360,GO_0032436_EXP,GO_0046328,FAM_Other_CSV,EXP_KDR,EXP_LIMK2,EXP_STKLD1,EXP_OXSR1,EXP_MAP3K9,EXP_TAF1,EXP_GRK4,EXP_STK26,Predicted IC50,Validation
2.15457,906693,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,5.1922815341,0,1,0,0,0,0,0,0,0,0,0,0,3.4340691922,5.4549856237,3.0569909019,6.5165546587,3.5214045208,4.9260759894,3.427571383,6.715230579,2.6527264575,6
2.10253,906821,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1540678881,0,0,3.5610383749,3.9584736396,3.0183267077,5.5977736944,3.4244205928,4.7998473864,3.3045960457,5.5889261648,2.5651222336,8
3.156658,907285,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,3.1820402799,0,0,0,1,0,0,0,0,0,0,0,0,3.5417575401,3.9417313882,3.2069147596,7.2466245542,3.8739439581,5.2031933081,3.4360620878,5.9083525488,2.9655159035,1
3.27411,907286,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,5.0425070605,0,0,0,0,0,0,0,0,0,3.294413211,0,0,3.3101162575,4.4038893868,3.1685019517,7.6287513518,3.2304747565,5.936757509,3.361816579,6.6346571562,2.880375991,2
2.962383,909904,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,6.2451256178,0,0,0,0,0,0,0,3.0614673481,4.5129089592,3.4068077975,5.7171866014,3.5166865129,4.7472332004,3.2347445359,5.6579479379,3.5021533506,8
1.147422,910546,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,3.414511992,3.3211803875,1,0,1,0,0,0,5.922990095,1,6.1617124976,1,1.303464,4.0326236777,3.6350939927,2.949272023,7.2319835939,3.1683796338,5.5042733721,3.6208407633,7.1775140488,1.368900685,8
2.812493,925348,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,3.4205355436,0,0,0,1,0,0,0,0,0,0,0,0.666318,3.5827511251,3.9901978795,3.4363453569,5.9811496341,3.4362168659,5.0480257129,3.6223893157,5.9933512716,2.9650366644,1
2.454309,1240218,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4.4237094591,0,0,0,0,0,3.1641705033,4.2464312061,3.3042220484,5.9707325461,3.5603734461,4.9132196525,3.1826030018,5.3439263332,2.9610857513,5
1.372762,1240219,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,3.6020540139,3.2092874855,0,0,0,0,0,0,4.7508297948,0,0,1,0,3.4328210177,3.6241387131,3.249145633,6.8066898618,3.1651508642,5.4860230303,3.3755089708,4.6296337774,1.3534029023,7
2.09589,1290797,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,3.3840040192,0,0,0,1,0,0,0,0,0,0,0,0,3.6350206535,5.2993286205,3.0737603195,6.2517914791,3.1947772939,4.9258978732,3.1387288591,7.3668673332,1.9778705285,10
3.169983,1298216,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,3.1003930856,0,0,0,0,0,0,0,1,0,0,0,3.6674180701,3.968266171,3.2517140881,6.4819524723,3.2916069187,5.0529859766,3.6728712433,7.3816668126,2.6914345362,7
2.935241,1298219,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.268247812,3.6571011489,3.1288405274,6.5331054745,3.2732833263,5.2260071158,3.4090046407,6.3114262582,2.9231385846,8
3.912047,1298476,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.4119346035,4.6816281081,3.2984018808,6.4384098742,4.0477077701,4.9507889155,3.341291931,6.3078872353,3.937487577,6
2.749133,1298526,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,3.3388858262,0,0,0,1,0,0,0,0,0,0,1,0,3.3739607611,4.0596960612,3.2538821083,6.1846391013,3.2398557577,5.2934385892,3.3368239708,6.3388739166,2.9749454028,5
4.863893,1298534,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,2.9658434554,0,0,0,0,0,0,0,3.4190519408,3.9692926522,3.178145687,6.0716821952,3.4477774634,5.283522962,3.5166757921,7.483817519,2.9750345489,8
2.591665,724870,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4641377689,3.9364702059,3.3027841123,5.8604673259,3.302182128,5.141777393,3.3627415193,5.8865455397,2.3091708273,2
3.769121,753624,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.3159013454,0,0,0,2,3.7175060247,0,0,0,0,0,0,0,3.3124960657,4.437932547,2.9977596208,7.4797066252,3.2987963916,4.3631181124,3.1565327305,5.0429715482,3.9639757709,7
3.51153,906693,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.1922815341,0,1,0,0,0,0,0,0,0,0,0,0,3.4340691922,5.4549856237,3.0569909019,6.5165546587,3.5214045208,4.9260759894,3.427571383,6.715230579,3.2203803109,7
3.346158,906821,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1540678881,0,0,3.5610383749,3.9584736396,3.0183267077,5.5977736944,3.4244205928,4.7998473864,3.3045960457,5.5889261648,3.264050812,3
3.727777,907285,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.1820402799,0,0,0,1,0,0,0,0,0,0,0,0,3.5417575401,3.9417313882,3.2069147596,7.2466245542,3.8739439581,5.2031933081,3.4360620878,5.9083525488,2.9887915525,7
3.38603,907286,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0425070605,0,0,0,0,0,0,0,0,0,3.294413211,0,0,3.3101162575,4.4038893868,3.1685019517,7.6287513518,3.2304747565,5.936757509,3.361816579,6.6346571562,2.3665546703,5
4.011357,909904,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,6.2451256178,0,0,0,0,0,0,0,3.0614673481,4.5129089592,3.4068077975,5.7171866014,3.5166865129,4.7472332004,3.2347445359,5.6579479379,4.1062683179,4
2.715647,910546,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.414511992,3.3211803875,1,0,1,0,0,0,5.922990095,1,6.1617124976,1,1.303464,4.0326236777,3.6350939927,2.949272023,7.2319835939,3.1683796338,5.5042733721,3.6208407633,7.1775140488,1.4023204203,1
3.400651,925348,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.4205355436,0,0,0,1,0,0,0,0,0,0,0,0.666318,3.5827511251,3.9901978795,3.4363453569,5.9811496341,3.4362168659,5.0480257129,3.6223893157,5.9933512716,3.5287046948,5
0.997313,1240218,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.4237094591,0,0,0,0,0,3.1641705033,4.2464312061,3.3042220484,5.9707325461,3.5603734461,4.9132196525,3.1826030018,5.3439263332,2.7082999974,5
2.065704,1240219,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.6020540139,3.2092874855,0,0,0,0,0,0,4.7508297948,0,0,1,0,3.4328210177,3.6241387131,3.249145633,6.8066898618,3.1651508642,5.4860230303,3.3755089708,4.6296337774,2.2063884532,2
2.610651,1290797,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.3840040192,0,0,0,1,0,0,0,0,0,0,0,0,3.6350206535,5.2993286205,3.0737603195,6.2517914791,3.1947772939,4.9258978732,3.1387288591,7.3668673332,2.6093864076,9
3.263725,1298141,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3.697872171,1,5.1287788854,0,0,0,0,0,3.3252060889,5.4302971797,3.2694515074,6.4308322372,3.2317255912,5.1833838704,3.332181363,3.4989946492,3.530415964,4
3.172437,1298216,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.1003930856,0,0,0,0,0,0,0,1,0,0,0,3.6674180701,3.968266171,3.2517140881,6.4819524723,3.2916069187,5.0529859766,3.6728712433,7.3816668126,2.9242265545,3
3.82891,1298219,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.268247812,3.6571011489,3.1288405274,6.5331054745,3.2732833263,5.2260071158,3.4090046407,6.3114262582,3.8642726355,3
2.720604,1298475,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.809149,3.3233690788,3.9943478909,3.0561182125,6.6768031476,3.2891450318,4.7989498288,3.4661308997,6.3269988529,2.876052114,2
3.776992,1298476,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.4119346035,4.6816281081,3.2984018808,6.4384098742,4.0477077701,4.9507889155,3.341291931,6.3078872353,4.4121073059,5
3.497678,1298526,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.3388858262,0,0,0,1,0,0,0,0,0,0,1,0,3.3739607611,4.0596960612,3.2538821083,6.1846391013,3.2398557577,5.2934385892,3.3368239708,6.3388739166,3.4409936572,9
3.500862,1298533,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.057139759,4.2226330649,3.3004300842,6.5435454151,3.6450045315,5.3548164709,3.2702778493,5.0470741625,3.4520598474,4
3.917076,1298534,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2.9658434554,0,0,0,0,0,0,0,3.4190519408,3.9692926522,3.178145687,6.0716821952,3.4477774634,5.283522962,3.5166757921,7.483817519,3.41602337,7
0.661764,724870,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4641377689,3.9364702059,3.3027841123,5.8604673259,3.302182128,5.141777393,3.3627415193,5.8865455397,2.0634190378,10
3.993501,753624,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.3159013454,0,0,0,2,3.7175060247,0,0,0,0,0,0,0,3.3124960657,4.437932547,2.9977596208,7.4797066252,3.2987963916,4.3631181124,3.1565327305,5.0429715482,3.0163811472,6
2.237357,906693,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.1922815341,0,1,0,0,0,0,0,0,0,0,0,0,3.4340691922,5.4549856237,3.0569909019,6.5165546587,3.5214045208,4.9260759894,3.427571383,6.715230579,3.2833037276,6
2.239122,906821,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1540678881,0,0,3.5610383749,3.9584736396,3.0183267077,5.5977736944,3.4244205928,4.7998473864,3.3045960457,5.5889261648,2.8428821267,5
2.348554,907285,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.1820402799,0,0,0,1,0,0,0,0,0,0,0,0,3.5417575401,3.9417313882,3.2069147596,7.2466245542,3.8739439581,5.2031933081,3.4360620878,5.9083525488,3.1662987056,8
1.155603,907286,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0425070605,0,0,0,0,0,0,0,0,0,3.294413211,0,0,3.3101162575,4.4038893868,3.1685019517,7.6287513518,3.2304747565,5.936757509,3.361816579,6.6346571562,3.2695600318,4
2.95658,909904,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,6.2451256178,0,0,0,0,0,0,0,3.0614673481,4.5129089592,3.4068077975,5.7171866014,3.5166865129,4.7472332004,3.2347445359,5.6579479379,2.7057902566,7
1.224713,910546,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.414511992,3.3211803875,1,0,1,0,0,0,5.922990095,1,6.1617124976,1,1.303464,4.0326236777,3.6350939927,2.949272023,7.2319835939,3.1683796338,5.5042733721,3.6208407633,7.1775140488,1.7894361752,9
3.687654,925348,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.4205355436,0,0,0,1,0,0,0,0,0,0,0,0.666318,3.5827511251,3.9901978795,3.4363453569,5.9811496341,3.4362168659,5.0480257129,3.6223893157,5.9933512716,3.0717445705,10
3.817615,1240218,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.4237094591,0,0,0,0,0,3.1641705033,4.2464312061,3.3042220484,5.9707325461,3.5603734461,4.9132196525,3.1826030018,5.3439263332,3.0685707235,2
2.885412,1240219,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.6020540139,3.2092874855,0,0,0,0,0,0,4.7508297948,0,0,1,0,3.4328210177,3.6241387131,3.249145633,6.8066898618,3.1651508642,5.4860230303,3.3755089708,4.6296337774,2.2564560663,3
3.672718,1290797,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.3840040192,0,0,0,1,0,0,0,0,0,0,0,0,3.6350206535,5.2993286205,3.0737603195,6.2517914791,3.1947772939,4.9258978732,3.1387288591,7.3668673332,3.0027870899,1
4.638534,1298141,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3.697872171,1,5.1287788854,0,0,0,0,0,3.3252060889,5.4302971797,3.2694515074,6.4308322372,3.2317255912,5.1833838704,3.332181363,3.4989946492,2.9839063744,3
3.147404,1298216,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.1003930856,0,0,0,0,0,0,0,1,0,0,0,3.6674180701,3.968266171,3.2517140881,6.4819524723,3.2916069187,5.0529859766,3.6728712433,7.3816668126,2.6024395072,2
4.340711,1298219,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.268247812,3.6571011489,3.1288405274,6.5331054745,3.2732833263,5.2260071158,3.4090046407,6.3114262582,3.8041931915,6
2.693702,1298475,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.809149,3.3233690788,3.9943478909,3.0561182125,6.6768031476,3.2891450318,4.7989498288,3.4661308997,6.3269988529,2.2587918064,4
5.268812,1298476,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.4119346035,4.6816281081,3.2984018808,6.4384098742,4.0477077701,4.9507889155,3.341291931,6.3078872353,3.2310780467,2
2.062815,1298526,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.3388858262,0,0,0,1,0,0,0,0,0,0,1,0,3.3739607611,4.0596960612,3.2538821083,6.1846391013,3.2398557577,5.2934385892,3.3368239708,6.3388739166,2.9662993409,9
5.123491,1298534,1050,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2.9658434554,0,0,0,0,0,0,0,3.4190519408,3.9692926522,3.178145687,6.0716821952,3.4477774634,5.283522962,3.5166757921,7.483817519,4.2048341038,10
2.002844,724870,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4641377689,3.9364702059,3.3027841123,5.8604673259,3.302182128,5.141777393,3.3627415193,5.8865455397,3.7630913467,8
2.965891,753624,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.3159013454,0,0,0,2,3.7175060247,0,0,0,0,0,0,0,3.3124960657,4.437932547,2.9977596208,7.4797066252,3.2987963916,4.3631181124,3.1565327305,5.0429715482,3.5628343031,5
