IC50,Cancer,Drug,From_Sanger,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_797,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_710,Fingerprint_709,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_219,PKA_219_ASA,MUT_PAK5,MUT_STK19,MUT_STK19_EXP,REC_R_HSA_428531,REC_R_HSA_5672950_EXP,REC_R_HSA_5692755_EXP,PWY_R_HSA_373755_CSV,PWY_R_HSA_75035_EXP,GO_0007010,GO_0007030,GO_0007548,GO_0016569,GO_0030036,GO_0043154,GO_0043154_EXP,GO_2000379,EXP_FAM20A,EXP_STK16,EXP_INSRR,EXP_CAMK2D,PKA_109_I_CSV_X_Fingerprint_617,PKA_109_I_X_Fingerprint_617,PKA_190_ENG_X_Fingerprint_694,PKA_190_VOL_X_Fingerprint_860,PKA_192_ASA_X_Fingerprint_576,PKA_294_CSV_X_Fingerprint_576,PKA_59_ENG_X_Fingerprint_702,PKA_89_ASA_X_Fingerprint_702,EXP_CSNK1E_X_EXP_HEATR1,EXP_CSNK1E_X_EXP_RPP40,EXP_CSNK2A1_X_EXP_SUPT5H,EXP_INSRR_X_EXP_GRB2,EXP_MAP2K1_X_EXP_DNM1,EXP_MAP2K1_X_EXP_PIK3CD,EXP_MAP2K1_X_EXP_RPS27A,EXP_PAK3_X_EXP_CHRM1,EXP_PAK3_X_EXP_CTNNA1,EXP_PAK3_X_EXP_HRAS,EXP_PAK3_X_EXP_MYL12A,PWY_R_HSA_1280218_CSV_X_PWY_R_HSA_442742_CSV,PWY_R_HSA_187687_EXP_X_PWY_R_HSA_6804758_EXP,PWY_R_HSA_2672351_EXP_X_PWY_R_HSA_6804758_EXP,PWY_R_HSA_3247509_EXP_X_PWY_R_HSA_388841_EXP,GO_0001666_X_GO_0006469,GO_0001933_EXP_X_GO_0006914_EXP,GO_0007249_X_GO_0097190,GO_0010507_EXP_X_GO_0023014_EXP,GO_0010507_X_GO_0023014,Predicted IC50,Validation
4.947445,909724,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.7687839898,0,0,0,0,1,0,0,1,0,0,0,2.910210766,6.5304615048,2.8542669316,4.8471171585,0,0,0,0,0,0,0,0,43.426218691,55.744282047,54.935102722,25.86562384,28.811387975,29.525209595,29.118876629,11.478489842,33.933314802,27.115363142,37.199218563,0,0,0,0,0,13.997655292,0,0,0,4.6690818974,10
-1.263709,910903,273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.2098945568,0,0,0,0,0,0,0,0,0,0,0,2.9202327312,6.7020292041,2.6876996932,5.4415727631,0,0,0,0,0,0,0,0,48.180631364,54.12071371,64.166684999,22.26175927,67.861315539,34.74433554,33.301695988,10.006019185,30.252686885,19.592981001,36.993086183,0,0,0,0,0,0,0,0,0,-0.597077111,2
3.335265,910697,288,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8446799855,6.611937614,2.646966106,5.4941446307,0,0,0,0,0,0,0,0,43.238032656,46.413892267,64.964359287,21.719675731,38.853309778,31.40853394,36.871514483,9.4105984486,27.523684267,21.097856922,32.539666846,0,0,0,0,0,0,0,0,0,3.8230454265,6
2.513896,908124,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.1566753983,0,0.763133,0,0,0,0,0,0,0,0,1,2.9752220138,6.2594075562,2.890443645,5.0486772297,0,0,0,0,0,0,0,0,47.401860013,54.510003411,55.314777628,23.880781226,28.128625921,36.387407972,31.586245796,9.6666619609,30.581915937,23.159319938,34.853008328,0,0,0,0,0,0,1,0,0,2.0307585975,10
0.557792,907169,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,7.9760866548,0,0.771885,0,1,0,1,0,1,0,0,0,3.0160462437,6.2920197942,2.7224958665,5.72149334,0,0,0,0,0,0,0,0,45.794110121,54.785486418,52.221154829,21.98337641,27.415874498,42.278966808,31.641118275,9.225567676,31.259972091,21.386903398,33.062277787,0,0,0,0,0,0,0,0,0,-0.547852836,6
4.667915,909723,294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,6.3760563725,2.8864391958,6.3314217803,0,0,0,0,0,0,0,0,38.149826641,44.42984849,42.37686564,26.897801533,26.097781904,35.191656968,29.568772237,10.064927157,33.362035439,24.449667275,35.077395012,0,0,0,0,0,0,0,0,0,4.0855328495,1
0.38701,906813,1050,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,6.8184411853,2.7145871782,4.6730891924,0,0,0,0,0,0,0,0,45.608789827,44.208357325,50.16928224,22.027852825,44.2714688,30.439823495,27.779503103,11.001480825,33.487466856,19.49091933,36.678500994,0,0,0,0,0,16.819895748,0,0,0,2.1289941032,1
3.728148,905975,1129,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4.024332674,0,0,0,0,1,0,1,3,0,0,0,2.9393612217,6.3313205692,2.8051617369,5.5179124686,0,0,0,0,0,0.859148,0,0,49.358272428,61.290597083,47.255255279,23.431986844,30.379608093,32.794005356,33.367077866,10.025537788,32.069399532,21.047895072,37.134472979,0,0,0,0,0,47.27718335,0,0,0,4.3248204337,2
-3.126225,909784,1060,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8378573055,0,0,0,1,0,0,0,0,0,0,0,2.822895768,6.3979954472,2.619906853,6.9713754974,0,0,0,0,0,0,0,0,46.722752521,50.891560568,44.822469279,19.926618226,48.850123156,30.670141996,27.274320126,9.8366524215,30.05075125,17.392542506,35.134359549,0,0,0,0,0,0,0,0,0,-2.871333282,8
2.322641,971777,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,0,1,6.6708432221,0,2.8759289153,7.0680068856,2.7874092414,4.4456227649,0,0,0,0,0,0,0,0,53.037351541,61.232393218,51.329255538,22.929799133,33.124605904,27.969891658,33.123017713,13.920818461,43.162180428,27.378076224,44.602457278,0,0,0,0,0,0,0,0,0,0.670308236,7
5.551972,909713,1042,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,6.8625699925,2.6562651888,5.2082461286,0,0,0,0,0,0,0,0,45.413831863,43.175576363,49.408211623,21.40855731,31.292506408,29.249565153,30.968572283,9.7498150596,32.058970505,17.571664993,33.109727137,0.495450235,0,0,0,0,0,0,0,0,4.2814216435,3
6.602279,909784,176,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8378573055,0,0,0,1,0,0,0,0,0,0,0,2.822895768,6.3979954472,2.619906853,6.9713754974,0,0,0,0,0,0,0,0,46.722752521,50.891560568,44.822469279,19.926618226,48.850123156,30.670141996,27.274320126,9.8366524215,30.05075125,17.392542506,35.134359549,0,0,0,0,0,0,0,0,0,4.7145189846,6
-3.785931,925339,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,1,0,0,0,3.062479867,6.5520872733,2.9854908346,4.5364269217,0,0,0,0,0,0,0,0,45.910463672,47.04678476,41.367670538,24.32531098,29.606541846,30.968908855,27.200420954,13.160129977,40.110603293,27.606276448,41.199979204,0,0,0,0,0,0,0,0,0,-2.747779879,4
-2.867564,1240153,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.2562226917,0,0,0,1,0,0,0,0,0,0,0,3.0142886811,7.2591507437,2.7030508381,4.7745651402,0,0,0,0,0,0,0,0,49.474201961,58.179979938,54.272302166,21.927410022,38.602452458,42.181189756,29.151500099,9.7882373543,32.144090619,19.832012614,34.397968321,0,0,0,0,0,0,0,0,0,-0.961733524,9
5.113876,925339,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,1,0,0,0,3.062479867,6.5520872733,2.9854908346,4.5364269217,0,0,0,0,0,0,0,0,45.910463672,47.04678476,41.367670538,24.32531098,29.606541846,30.968908855,27.200420954,13.160129977,40.110603293,27.606276448,41.199979204,0,0,0,0,0,0,0,0,0,4.479259752,10
0.406445,907058,1015,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5959900584,0,0,0,0,0,0,0,0,0,0,0,2.9890279512,6.3910535066,2.8158440853,5.5516957541,0,0,0,0,0,0,0,0,56.975391143,59.290826519,71.368140707,24.906554566,31.275942197,41.051699853,29.300688077,9.3373850035,29.66619071,20.466426909,28.277482965,0,0,0,0,0,0,0,0,0,0.6996211794,1
2.183909,909706,1038,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.8434139219,0,0,0,0,0,0,0,0,0,0,0,2.9491240043,6.3832991772,3.4169990443,5.4226161461,0,0,0,0,0,0,0,0,48.540718931,59.028502854,47.738645037,28.88353193,27.789304668,24.504558931,23.879324342,11.451641578,35.122561249,24.33363194,38.669973837,0,0,0,0,0,0,1,0,0,2.1910955813,1
4.871721,906793,293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.2512862115,0,0,0,0,0,0,0,0,0,0,0,6.0672261207,6.3334086183,2.8059051206,5.9662547883,0,0,0,0,0,0,0,0,56.72533542,55.972354113,54.891895853,21.680699075,62.667193319,29.029980843,41.718146447,10.080142701,32.858736004,17.984771682,31.758160773,0,0,0,34.397934616,0,0,0,0,0,4.1385435457,4
3.813967,909726,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7570924094,0,0,0,0,0,0,0,0,0,0,0,2.9848356828,6.8233148072,2.6606068255,5.454875823,0,0,0,0,0,0,0,0,46.980658611,55.863799101,55.698341865,23.944527225,29.75250164,31.704062688,34.381094586,10.14583139,33.823471473,22.013440149,36.703404263,0,0,0,0,0,0,0,0,0,3.3365823766,6
4.129452,907058,293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.5959900584,0,0,0,0,0,0,0,0,0,0,0,2.9890279512,6.3910535066,2.8158440853,5.5516957541,0,0,0,0,0,0,0,0,56.975391143,59.290826519,71.368140707,24.906554566,31.275942197,41.051699853,29.300688077,9.3373850035,29.66619071,20.466426909,28.277482965,0,0,0,0,0,0,0,0,0,3.2213374134,9
-0.240182,909713,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,6.8625699925,2.6562651888,5.2082461286,0,0,0,0,0,0,0,0,45.413831863,43.175576363,49.408211623,21.40855731,31.292506408,29.249565153,30.968572283,9.7498150596,32.058970505,17.571664993,33.109727137,0.495450235,0,0,0,0,0,0,0,0,0.9555928555,6
3.521222,905954,1032,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4.476902406,0,0,3.8781174492,1,0,0,0,1,0,0,0,2.9179110931,6.2594522583,2.8143193834,5.2134243164,0,0,0,0,0,0,0,0,44.993913854,45.222693069,57.554462495,22.954301339,24.107517391,36.665273212,26.130878993,11.218719167,35.831663594,20.854551147,38.36804139,0,0,0,0,0,0,0,0,0,3.2790475678,9
6.202932,1298145,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.026291082,5.9988140368,2.9003972571,7.49242324,0,0,0,0,0,0,0,0,50.635876172,54.602267952,49.847880911,22.950381559,31.032849953,29.859989377,33.141899442,17.023473841,45.492851932,35.035861494,51.697349382,0,0,0,0,0,0,0,0,0,4.5716675297,9
4.382347,905976,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4.6667367632,0,0,0,2,0,0,0,0,0,0,0,2.9925244418,5.979879232,2.9027270425,6.3682132261,0,0,0,0,0,0,0,0,43.524030252,50.796320375,52.270335772,24.965556946,32.585478248,27.370368242,28.943883197,13.5215431,42.772357525,27.546709436,42.65962369,0,0,0,0,0,0,0,0,0,4.396833103,8
1.015507,906818,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4.1920288691,0,0,0,0,0,0,0,0,0,0,0,2.9159680908,6.7564872014,2.8322878247,5.125511477,0,0,0,0,0,0,0,0,41.189054187,42.774746673,51.275786144,25.154629774,29.196191057,29.433469858,30.948729185,10.708520937,32.771596307,24.476357752,37.904833415,0,0,0,0,0,0,0,0,0,2.0252691193,2
4.965655,753545,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.7662686412,0,0,0,0,0,0,0,0,0,0,0,2.9812748584,5.821523735,2.8852445499,4.8904096202,0,0,0,0,0,0,0,0,50.701847549,54.144074816,55.021157133,23.507593447,31.704233654,25.612147711,30.469331641,10.294338315,31.395334095,20.701829801,35.410329671,0,0,0,0,0,0,0,0,0,3.9523502179,10
1.579029,910921,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,6.8081987162,2.7715080451,5.5538107885,0,0,0,0,0,0,0,0,47.146565894,52.829387329,50.402848801,22.202646735,31.349067635,28.305321541,30.509243081,13.969369131,43.054527586,26.84972703,45.958041062,0.58894723,0,0,0,0,0,0,0,0,0.3436566325,3
-1.988696,905974,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,0,0,0,0,1,2.8982673111,6.6223905422,2.5127740396,6.3735193297,0,0,0,0,0,0,0,0,57.96100094,71.586451382,54.459331281,21.917179356,39.765015224,32.334077235,33.840786163,9.5181031662,32.896410711,22.86302644,35.821725513,0,0,0,0,0,0,0,0,0,-2.132846743,1
1.494547,905956,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4.4477200468,0,0,0,1,2,0,1,2,0,0,0,2.9160910977,6.1494041617,2.961978266,4.1849677863,0,0,0,0,0,0,0,0,45.856294058,49.899129675,49.483888398,26.281065246,27.700848394,28.681514716,27.819922552,9.0355404112,30.604171741,19.966034396,31.206689201,0,21.707659923,15.007186136,0,0,0,0,0,0,1.3200194802,8
0.860834,910921,1019,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,6.8081987162,2.7715080451,5.5538107885,0,0,0,0,0,0,0,0,47.146565894,52.829387329,50.402848801,22.202646735,31.349067635,28.305321541,30.509243081,13.969369131,43.054527586,26.84972703,45.958041062,0.58894723,0,0,0,0,0,0,0,0,1.5186851983,7
3.016449,906792,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9966570939,0,0,0,0,0,0,0,0,0,0,0,2.9336195086,6.3078544341,2.7516537574,4.6956922601,0,0,0,0,0,0,0,0,49.711210439,50.040942802,47.572123155,22.989553698,49.52863398,32.277491751,30.410898692,9.1892556268,29.449027322,20.706995164,34.211257869,0.5591187223,0,0,0,0,0,0,0,0,4.0232218898,10
2.873443,907169,176,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9760866548,0,0.771885,0,1,0,1,0,1,0,0,0,3.0160462437,6.2920197942,2.7224958665,5.72149334,0,0,0,0,0,0,0,0,45.794110121,54.785486418,52.221154829,21.98337641,27.415874498,42.278966808,31.641118275,9.225567676,31.259972091,21.386903398,33.062277787,0,0,0,0,0,0,0,0,0,4.0358078068,5
2.850676,905975,275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.024332674,0,0,0,0,1,0,1,3,0,0,0,2.9393612217,6.3313205692,2.8051617369,5.5179124686,0,0,0,0,0,0.859148,0,0,49.358272428,61.290597083,47.255255279,23.431986844,30.379608093,32.794005356,33.367077866,10.025537788,32.069399532,21.047895072,37.134472979,0,0,0,0,0,47.27718335,0,0,0,4.2502512942,10
3.427476,905977,330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,2,0,0,0,2.9410140667,6.6760292477,2.5918229503,4.1345933566,0,0,0,0,0,0,0,0,47.169652869,52.539689772,56.490669952,23.020494804,31.982199019,37.870891979,33.156379125,14.282875854,40.6414511,31.008723274,45.96736444,0,0,0,0,0,0,0,0,0,3.9259512406,4
4.121894,907169,329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.9760866548,0,0.771885,0,1,0,1,0,1,0,0,0,3.0160462437,6.2920197942,2.7224958665,5.72149334,0,0,0,0,0,0,0,0,45.794110121,54.785486418,52.221154829,21.98337641,27.415874498,42.278966808,31.641118275,9.225567676,31.259972091,21.386903398,33.062277787,0,0,0,0,0,0,0,0,0,3.4526036069,2
5.047557,1240153,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2562226917,0,0,0,1,0,0,0,0,0,0,0,3.0142886811,7.2591507437,2.7030508381,4.7745651402,0,0,0,0,0,0,0,0,49.474201961,58.179979938,54.272302166,21.927410022,38.602452458,42.181189756,29.151500099,9.7882373543,32.144090619,19.832012614,34.397968321,0,0,0,0,0,0,0,0,0,4.7108045846,8
0.00279,908125,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6371230116,1,3.0951624727,6.6022065409,2.5628855152,6.1020027303,0,0,0,0,0,0,0,0,44.589900783,47.565064674,56.145724972,25.440444224,27.181738422,27.324388275,27.631936959,10.682472304,36.71962705,23.919026988,36.386982926,0,0,0,0,0,0,2,0,0,-0.921968745,9
-1.239565,905977,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,2,0,0,0,2.9410140667,6.6760292477,2.5918229503,4.1345933566,0,0,0,0,0,0,0,0,47.169652869,52.539689772,56.490669952,23.020494804,31.982199019,37.870891979,33.156379125,14.282875854,40.6414511,31.008723274,45.96736444,0,0,0,0,0,0,0,0,0,-2.000784953,10
0.413378,1240130,256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4.0194129942,0,0.803653,0,0,0,1,0,0,0,0,0,4.2588922275,7.4494437819,2.7805252191,4.4432473127,0,0,0,0,0,0,0,0,53.711322794,64.016736067,55.671917308,21.889036989,37.634096734,43.750345288,31.350322026,10.209174521,30.766949774,25.683596605,35.398722841,0.5754518416,0,0,0,0,0,2,0,0,1.1175300307,8
3.740834974,1298160,1032,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3.7009669527,0,0,0,2,1,0,0,1,0,0,0,2.9852256991,5.207403433,2.8161005923,4.6377785734,0,0,0,0,0,0,0,0,46.325993569,40.951116111,45.524153445,23.863755112,31.352027351,29.387522953,35.172416233,21.091118609,59.090564926,44.005051578,67.263614246,0,0,0,0,0,0,0,0,0,3.4651719593,3
-0.994077,905976,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.6667367632,0,0,0,2,0,0,0,0,0,0,0,2.9925244418,5.979879232,2.9027270425,6.3682132261,0,0,0,0,0,0,0,0,43.524030252,50.796320375,52.270335772,24.965556946,32.585478248,27.370368242,28.943883197,13.5215431,42.772357525,27.546709436,42.65962369,0,0,0,0,0,0,0,0,0,-0.05687388,5
0.5951000487,907172,1014,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,6.1317031908,2.749263709,6.1611277545,0,0,0,0,0,0,0,0,46.856987143,47.707735967,57.797172794,22.568540943,56.309601857,33.520137685,32.549953768,9.4922979269,32.85723478,23.154075156,36.635023604,0,0,0,0,0,0,1,0,0,1.0685592556,9
4.682237,908128,249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,7.9729302307,2,4,0,1,2,0,0,0,2.8920391501,6.6044383729,2.7394495755,6.1480601306,0,0,0,0,0,0.845082,0,-10.7,43.667089807,52.261573527,46.212276098,25.201156067,25.411586673,33.367078019,27.639884344,11.626682682,35.984510455,25.158145823,39.720120684,0.2691462305,0,0,0,1,54.479942515,0,33.276182041,2,4.9127798203,8
