IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_788,Fingerprint_784,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_679,Fingerprint_677,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_656,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,PKA_126,PKA_126_B62,PKA_126_ENG,PKA_98,PKA_98_CSV,DOM_POLO_box_EXP,DOM_START_EXP,MUT_MYO3A_CSV,MUT_RPS6KB2_EXP,CNV_BTK_loss,CNV_CDK12_gain,CNV_CDK14_gain,CNV_MAP2K1_gain,REC_R_HSA_1839094,REC_R_HSA_202248_CSV,PWY_R_HSA_1257604,GO_0000165_CSV,GO_0007399_CSV,GO_0016572_EXP,GO_0043011_CSV,GO_0046777_CSV,GO_0048675,GO_0048813_EXP,SFAM_BRD,CLS_gender_f,EXP_FAM198A,EXP_ABL1,EXP_TAF1,EXP_DAPK1,EXP_PSKH2,EXP_MET,Predicted IC50,Validation
5.079837,1503364,1039,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5.4211345738,0,0,0,0,0,0,2,0,0,0,0,0.79787,0,0,0,0,2.9671625194,5.5878270349,5.349000595,4.0205978036,3.1198133627,5.3868412025,4.4439000087,10
4.557889,906790,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.78198,1.632416,0,0,0.78198,1,3.058878985,0,1,3.0803568572,5.5171011245,4.6926538657,3.2951619429,3.3220087273,3.8099480233,4.2910306741,7
4.807532,906848,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.800154,0,0,0,1.598255,1,0,0,0,2.9018320216,6.7562483126,4.5289663771,3.4069461143,3.1599787466,4.2564688867,5.1761975663,8
5.213341,906869,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.735163,0,0,0,0.480643,0,0,0,1,2.5863295859,5.0425998675,5.5145085284,4.6874792823,3.0582022326,5.8608507845,5.1305440511,6
3.089425,907055,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.858268,0,0,0,3.8816240054,0,0,0,0,0,0,2,0.858268,0.858268,8.0135632151,0,1.492336,0,0,0,0,2.8210162748,5.7384535206,5.393877492,3.8950016926,2.7360597898,3.6446891229,2.4433969819,10
3.407058,907276,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.869837207,5.5321447555,6.0934323874,3.2891914018,2.8222371963,5.0100708382,3.8069184493,8
3.439133,908138,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.636656,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.2778808684,0,0,2.7141220226,5.0246979831,5.0834539329,4.8249241381,2.8413540907,4.3479555866,4.7486241004,9
3.422871,908139,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467167,1,0,0,0,3.106861854,4.7262948919,4.5949512333,4.107445948,3.0633714052,5.5063613723,4.4132370366,1
4.929237,908444,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3.1107604749,0,1.404374,0,0,0,0,2.6865130089,5.5732377565,5.1578680981,4.1599491849,3.1006042437,3.4031077234,4.1913036549,1
4.851706,908445,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,-1,-4.552,0,0,4.920834222,6.9086895992,0,0,1,0,1,0,0,0.781361,0,0,0,0,0,0.749421,0,0,0,1,3.0205850506,4.9598057688,4.1533313859,4.7382894269,3.2816124022,8.4589985293,4.8531152892,2
4.633395,908446,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57773,1,0,0,0,0,0,0,0,0,1,2.7877289005,5.0912840925,4.9674286954,3.9454842462,2.9865354984,5.0777787589,5.1927374328,9
4.144725,908455,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3131670442,4.8808263552,5.3983687282,5.0947902575,3.045762098,5.8292907586,4.857196577,7
4.31082,908461,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706116,0,0,1,0,0,0,0,0,0,0,0,0,0.706116,0,0,1,0,2.9697129015,4.7842651197,5.1645006166,3.3862987167,2.931805584,4.8316730812,3.4763677926,6
5.277967,909697,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.824029,0.824029,0,0,0.824029,0,0,0,0,2.8244828011,5.8400708012,4.843062053,4.1933972204,2.9830370765,3.3134149842,4.6313946044,10
5.014205,909711,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.2257321006,4.9530467888,4.4596434957,6.0545000364,3.2938599023,4.8967837502,5.3126392411,2
4.6977,909770,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.522635,0.580255,0,0,1,1,2.8808654183,5.2898811796,5.1658784551,4.1102044956,3.1192822287,4.6544350073,3.9031374035,8
4.13813,910924,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.784551,3.1249470084,0,1.408614,1,3.0986542476,1,0,2.777707642,4.8623094004,4.6347827387,3.7165801989,2.9756424915,4.204292656,3.5811277636,6
5.626233,924250,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624017,0,0,1,0,0,0,0,0,0,0,0,0.728484,1.352501,0,0,0,0,3.8653401181,5.2424644386,4.7691560951,6.9890774648,2.8922914277,5.3904375316,4.5359419929,8
4.724471,1290806,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.782514,0,0,0,0.812426,0,0,0,1,2.980511673,5.4830155432,4.6002537635,4.4589693482,2.9386648529,3.3156603982,4.6650504073,3
3.165176,1298357,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81474,0,0,0,1,2.8237039394,5.9226255976,5.7156376162,3.8894084254,2.8381485062,7.1838479365,3.8894213497,8
3.282275,1298358,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.772204,0,0,0,0,1,2.7843864045,4.7876602612,4.2858105666,3.4527818728,2.983234094,6.1099466963,4.2485860315,6
3.996613,1322224,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5961,0,3.2304366789,0,0.775296,1,3.0131753619,0,0,2.9907138864,5.094746485,5.8293582196,3.8778823197,2.9053709618,5.8743919955,4.7354806181,8
3.874796,1503364,1042,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4211345738,0,0,0,0,0,0,2,0,0,0,0,0.79787,0,0,0,0,2.9671625194,5.5878270349,5.349000595,4.0205978036,3.1198133627,5.3868412025,5.1562397842,7
4.56146,906790,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.78198,1.632416,0,0,0.78198,1,3.058878985,0,1,3.0803568572,5.5171011245,4.6926538657,3.2951619429,3.3220087273,3.8099480233,4.300821077,5
4.74017,906848,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.800154,0,0,0,1.598255,1,0,0,0,2.9018320216,6.7562483126,4.5289663771,3.4069461143,3.1599787466,4.2564688867,4.7341575611,1
4.863221,906869,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.735163,0,0,0,0.480643,0,0,0,1,2.5863295859,5.0425998675,5.5145085284,4.6874792823,3.0582022326,5.8608507845,4.7262944425,8
4.257347,907055,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.858268,0,0,0,3.8816240054,0,0,0,0,0,0,2,0.858268,0.858268,8.0135632151,0,1.492336,0,0,0,0,2.8210162748,5.7384535206,5.393877492,3.8950016926,2.7360597898,3.6446891229,4.2964665408,3
4.484538,907276,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.869837207,5.5321447555,6.0934323874,3.2891914018,2.8222371963,5.0100708382,4.5074630499,10
4.366277,908138,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.636656,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.2778808684,0,0,2.7141220226,5.0246979831,5.0834539329,4.8249241381,2.8413540907,4.3479555866,4.2378105489,7
4.328921,908139,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467167,1,0,0,0,3.106861854,4.7262948919,4.5949512333,4.107445948,3.0633714052,5.5063613723,4.498764848,10
4.774784,908444,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3.1107604749,0,1.404374,0,0,0,0,2.6865130089,5.5732377565,5.1578680981,4.1599491849,3.1006042437,3.4031077234,4.8827400217,6
4.908751,908445,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-1,-4.552,0,0,4.920834222,6.9086895992,0,0,1,0,1,0,0,0.781361,0,0,0,0,0,0.749421,0,0,0,1,3.0205850506,4.9598057688,4.1533313859,4.7382894269,3.2816124022,8.4589985293,5.5404307357,1
4.339983,908446,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57773,1,0,0,0,0,0,0,0,0,1,2.7877289005,5.0912840925,4.9674286954,3.9454842462,2.9865354984,5.0777787589,4.5974991129,7
4.12617,908455,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3131670442,4.8808263552,5.3983687282,5.0947902575,3.045762098,5.8292907586,4.4527866252,4
5.716463,908461,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706116,0,0,1,0,0,0,0,0,0,0,0,0,0.706116,0,0,1,0,2.9697129015,4.7842651197,5.1645006166,3.3862987167,2.931805584,4.8316730812,5.4474590782,2
5.238284,909697,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.824029,0.824029,0,0,0.824029,0,0,0,0,2.8244828011,5.8400708012,4.843062053,4.1933972204,2.9830370765,3.3134149842,4.8990610499,7
5.373732,909711,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.2257321006,4.9530467888,4.4596434957,6.0545000364,3.2938599023,4.8967837502,5.3628624844,6
4.381503,909770,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.522635,0.580255,0,0,1,1,2.8808654183,5.2898811796,5.1658784551,4.1102044956,3.1192822287,4.6544350073,4.3825541098,3
4.8802,910924,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.784551,3.1249470084,0,1.408614,1,3.0986542476,1,0,2.777707642,4.8623094004,4.6347827387,3.7165801989,2.9756424915,4.204292656,4.450356166,4
5.287318,924250,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624017,0,0,1,0,0,0,0,0,0,0,0,0.728484,1.352501,0,0,0,0,3.8653401181,5.2424644386,4.7691560951,6.9890774648,2.8922914277,5.3904375316,5.257443394,3
3.695011,1290806,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.782514,0,0,0,0.812426,0,0,0,1,2.980511673,5.4830155432,4.6002537635,4.4589693482,2.9386648529,3.3156603982,4.3888925042,2
4.530151,1298357,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81474,0,0,0,1,2.8237039394,5.9226255976,5.7156376162,3.8894084254,2.8381485062,7.1838479365,4.7507277524,1
4.390561,1298358,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.772204,0,0,0,0,1,2.7843864045,4.7876602612,4.2858105666,3.4527818728,2.983234094,6.1099466963,4.1470666142,2
4.46482,1322224,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5961,0,3.2304366789,0,0.775296,1,3.0131753619,0,0,2.9907138864,5.094746485,5.8293582196,3.8778823197,2.9053709618,5.8743919955,4.3858148369,7
4.359586,1503364,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4211345738,0,0,0,0,0,0,2,0,0,0,0,0.79787,0,0,0,0,2.9671625194,5.5878270349,5.349000595,4.0205978036,3.1198133627,5.3868412025,4.3506302596,6
2.298124,906790,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.78198,1.632416,0,0,0.78198,1,3.058878985,0,1,3.0803568572,5.5171011245,4.6926538657,3.2951619429,3.3220087273,3.8099480233,2.6574088808,4
0.64181,906848,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.800154,0,0,0,1.598255,1,0,0,0,2.9018320216,6.7562483126,4.5289663771,3.4069461143,3.1599787466,4.2564688867,1.4473773445,2
3.618489,906869,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.735163,0,0,0,0.480643,0,0,0,1,2.5863295859,5.0425998675,5.5145085284,4.6874792823,3.0582022326,5.8608507845,3.2484525062,4
1.23599,907055,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.858268,0,0,0,3.8816240054,0,0,0,0,0,0,2,0.858268,0.858268,8.0135632151,0,1.492336,0,0,0,0,2.8210162748,5.7384535206,5.393877492,3.8950016926,2.7360597898,3.6446891229,1.4211835609,6
2.186234,907276,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.869837207,5.5321447555,6.0934323874,3.2891914018,2.8222371963,5.0100708382,1.9258532387,5
2.051786,908138,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.636656,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.2778808684,0,0,2.7141220226,5.0246979831,5.0834539329,4.8249241381,2.8413540907,4.3479555866,2.2008197771,6
3.073615,908139,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467167,1,0,0,0,3.106861854,4.7262948919,4.5949512333,4.107445948,3.0633714052,5.5063613723,3.0247478081,4
3.188783,908444,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3.1107604749,0,1.404374,0,0,0,0,2.6865130089,5.5732377565,5.1578680981,4.1599491849,3.1006042437,3.4031077234,3.1514168667,8
3.261478,908445,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,-1,-4.552,0,0,4.920834222,6.9086895992,0,0,1,0,1,0,0,0.781361,0,0,0,0,0,0.749421,0,0,0,1,3.0205850506,4.9598057688,4.1533313859,4.7382894269,3.2816124022,8.4589985293,3.5995925579,10
1.794875,908446,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57773,1,0,0,0,0,0,0,0,0,1,2.7877289005,5.0912840925,4.9674286954,3.9454842462,2.9865354984,5.0777787589,1.8640578008,1
1.303636,908455,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3131670442,4.8808263552,5.3983687282,5.0947902575,3.045762098,5.8292907586,1.009563131,9
1.807662,908461,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.706116,0,0,1,0,0,0,0,0,0,0,0,0,0.706116,0,0,1,0,2.9697129015,4.7842651197,5.1645006166,3.3862987167,2.931805584,4.8316730812,1.9700962286,3
3.402453,909697,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.824029,0.824029,0,0,0.824029,0,0,0,0,2.8244828011,5.8400708012,4.843062053,4.1933972204,2.9830370765,3.3134149842,3.7817087463,1
1.501796,909711,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.2257321006,4.9530467888,4.4596434957,6.0545000364,3.2938599023,4.8967837502,1.8177918846,5
