IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_820,Fingerprint_819,Fingerprint_813,Fingerprint_812,Fingerprint_806,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,DOM_FAT,MUT_MAST2,PWY_R_HSA_1500931_EXP,PWY_R_HSA_375165_EXP,GO_0050853,GO_0097192,SFAM_GEK_EXP,SFAM_MAST_EXP,FAM_PKL_EXP,EXP_HASPIN,EXP_BLK,EXP_FER,EXP_SCYL1,EXP_MAP3K1,EXP_MAP3K12,EXP_TRPM6,Predicted IC50,Validation
3.564282,949176,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0098079055,3.000131965,5.388555827,4.0900577916,9.596303887,3.9262933504,3.024543874,3.7854896148,3
3.089935,949177,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0658684474,2.9385217949,4.6172272566,3.8604550152,6.9651664382,3.5479723985,2.9197997475,2.4748799342,3
3.481417,949178,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.678199378,2.9979053315,5.9211133597,4.0184321145,9.2762350818,3.5701334455,2.9583897982,3.541618342,4
3.630989,949179,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,3.908145572,0,0,1,0,0,10.981963343,4.7687271588,3.1675771936,5.2388396313,4.222663077,9.7102547215,5.126172418,2.9242028521,2.8214074037,7
3.805416,1240181,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3.4002691748,0,0,4.8031645295,3.0279879907,5.4520236947,4.0102491795,10.149762151,4.2227182799,3.2983902447,4.1125538875,2
3.671724,688086,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.4785874998,3.3242127591,6.1592377309,4.0549330007,7.360646464,4.0659983721,2.95881721,1.9545241431,9
2.020065,688087,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.5100193601,0,3.2950346767,2.9320754834,6.5352344372,4.0830376644,8.1435065824,5.6298777709,2.9258890326,2.2921170773,1
1.484208,717431,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9170860861,2.9718139927,5.2181146804,4.2768052887,9.1558172223,4.5372707283,2.955795611,0.5051667055,2
-0.185072,724828,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5856504959,3.1672105511,5.4083203158,4.3903258774,10.7458966,4.9184157652,3.0691783036,-0.141961256,1
1.918522,753616,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5.3418325814,0,0,0,0,0,0,3.17935239,2.9940009451,6.3150001348,3.9634915079,9.9658042921,4.824062036,3.0475652609,1.8616100376,1
-0.455995,753618,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.9325860111,4.1574311249,2.9904348598,6.2040964012,4.0837585012,7.6337375206,4.3782347802,2.7940765549,-0.084589865,2
1.099455,753620,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5.7271270004,0,0,0,0,0,3.9955726526,3.0530536057,5.4772215277,3.9191471035,8.6400297648,4.7733200019,3.0498159977,1.4679902468,5
-0.090097,906803,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.7537471722,3.0166446094,5.58970471,4.4025031686,7.8804183363,3.5287271651,3.0694430663,0.4277623893,5
-0.07446,907170,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4.6054433093,5.0635108536,2.9415416484,5.0543566337,4.0900633709,6.4870027833,4.4495276733,2.8986290134,0.12398297,3
2.613887,907314,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,6.2178037581,6.2178037581,0,0,0,3.8780668646,0,3.9352718573,3.1551040553,5.9380981735,3.8429776126,10.076017659,4.1585101107,3.3158520501,2.4733661856,3
-0.640014,908135,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.290078221,3.0099903396,5.5743727388,4.066407361,8.8371716294,4.2414535158,2.8770099757,-0.419334678,5
0.358819,908447,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5832775049,3.0546557316,5.954975638,3.8617881886,10.524235978,4.0955605896,3.0544994437,1.1053714409,9
0.434822,910780,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0458126605,2.9102312808,5.9130738114,4.2593268081,9.9707202776,3.769665116,2.8752378377,0.1726618886,3
-0.308499,910941,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0291194529,2.8699619399,5.3688694189,3.9884774045,5.956582172,4.9958212884,2.8420529563,0.1049790155,9
-0.043494,925342,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7.3149162214,5.0886920842,2.7943046547,4.992109013,4.9423886138,5.6864406774,3.8229751632,2.9730211377,0.1811703441,7
1.492476,949171,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.8014315403,0,3.4338479604,3.0072868139,5.6550519105,4.1595411361,9.3982289452,3.9598531313,3.289320604,0.8127553955,5
1.106748,949172,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6.1348282251,0,0,0,3.8393944396,3.6222360977,0,3.7905974833,3.2495033772,6.6002168183,3.8541252522,9.1731153408,5.3248494095,3.0231986151,1.3975547871,9
-0.451399,949174,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0905755961,0,0,4.2158263514,2.9726929143,5.1853748155,4.3929698596,8.4849765589,3.9105088882,3.0115716678,-0.147005292,9
-0.8218,949175,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.3951271192,0,4.2415071253,3.1892171923,5.4747761718,4.1515818123,7.9916395169,4.5785804912,2.8746356601,-0.330211276,6
1.891109,949176,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0098079055,3.000131965,5.388555827,4.0900577916,9.596303887,3.9262933504,3.024543874,0.7588662621,9
1.922163,949177,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0658684474,2.9385217949,4.6172272566,3.8604550152,6.9651664382,3.5479723985,2.9197997475,1.6661385984,3
2.691703,949178,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.678199378,2.9979053315,5.9211133597,4.0184321145,9.2762350818,3.5701334455,2.9583897982,2.0359889911,1
2.3402,949179,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3.908145572,0,0,1,0,0,10.981963343,4.7687271588,3.1675771936,5.2388396313,4.222663077,9.7102547215,5.126172418,2.9242028521,1.5928121594,4
3.289564,1240181,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.4002691748,0,0,4.8031645295,3.0279879907,5.4520236947,4.0102491795,10.149762151,4.2227182799,3.2983902447,2.3634851795,5
2.565571,688086,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.4785874998,3.3242127591,6.1592377309,4.0549330007,7.360646464,4.0659983721,2.95881721,2.9949865211,5
2.866597,688087,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.5100193601,0,3.2950346767,2.9320754834,6.5352344372,4.0830376644,8.1435065824,5.6298777709,2.9258890326,3.0490223318,1
3.146398,717431,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9170860861,2.9718139927,5.2181146804,4.2768052887,9.1558172223,4.5372707283,2.955795611,4.3325783741,1
4.771926,724828,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5856504959,3.1672105511,5.4083203158,4.3903258774,10.7458966,4.9184157652,3.0691783036,4.493604625,9
4.050663,753616,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.3418325814,0,0,0,0,0,0,3.17935239,2.9940009451,6.3150001348,3.9634915079,9.9658042921,4.824062036,3.0475652609,4.3432014969,3
2.773097,753618,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.9325860111,4.1574311249,2.9904348598,6.2040964012,4.0837585012,7.6337375206,4.3782347802,2.7940765549,2.6317220362,6
2.815625,753620,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.7271270004,0,0,0,0,0,3.9955726526,3.0530536057,5.4772215277,3.9191471035,8.6400297648,4.7733200019,3.0498159977,3.9807122721,10
5.440599,906803,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.7537471722,3.0166446094,5.58970471,4.4025031686,7.8804183363,3.5287271651,3.0694430663,4.427070952,9
2.827771,907170,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4.6054433093,5.0635108536,2.9415416484,5.0543566337,4.0900633709,6.4870027833,4.4495276733,2.8986290134,2.0685762709,4
3.246311,907314,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,6.2178037581,6.2178037581,0,0,0,3.8780668646,0,3.9352718573,3.1551040553,5.9380981735,3.8429776126,10.076017659,4.1585101107,3.3158520501,3.8590439415,6
3.197165,908135,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.290078221,3.0099903396,5.5743727388,4.066407361,8.8371716294,4.2414535158,2.8770099757,2.1398299654,5
3.653309,908447,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5832775049,3.0546557316,5.954975638,3.8617881886,10.524235978,4.0955605896,3.0544994437,3.2128855513,5
2.346682,910780,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0458126605,2.9102312808,5.9130738114,4.2593268081,9.9707202776,3.769665116,2.8752378377,2.5801861303,4
3.4389,910941,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0291194529,2.8699619399,5.3688694189,3.9884774045,5.956582172,4.9958212884,2.8420529563,3.4617359974,7
1.875333,925342,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7.3149162214,5.0886920842,2.7943046547,4.992109013,4.9423886138,5.6864406774,3.8229751632,2.9730211377,2.2941497129,2
2.28575,949171,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8014315403,0,3.4338479604,3.0072868139,5.6550519105,4.1595411361,9.3982289452,3.9598531313,3.289320604,3.5328364345,10
3.96784,949172,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.1348282251,0,0,0,3.8393944396,3.6222360977,0,3.7905974833,3.2495033772,6.6002168183,3.8541252522,9.1731153408,5.3248494095,3.0231986151,4.217199573,4
2.189773,949174,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0905755961,0,0,4.2158263514,2.9726929143,5.1853748155,4.3929698596,8.4849765589,3.9105088882,3.0115716678,2.9632748248,3
2.257225,949175,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.3951271192,0,4.2415071253,3.1892171923,5.4747761718,4.1515818123,7.9916395169,4.5785804912,2.8746356601,1.781616397,5
3.601885,949176,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0098079055,3.000131965,5.388555827,4.0900577916,9.596303887,3.9262933504,3.024543874,3.552918901,3
2.420202,949177,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0658684474,2.9385217949,4.6172272566,3.8604550152,6.9651664382,3.5479723985,2.9197997475,1.9164344618,4
1.534978,949178,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.678199378,2.9979053315,5.9211133597,4.0184321145,9.2762350818,3.5701334455,2.9583897982,1.8135221309,6
1.303207,949179,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.908145572,0,0,1,0,0,10.981963343,4.7687271588,3.1675771936,5.2388396313,4.222663077,9.7102547215,5.126172418,2.9242028521,1.7439876143,3
3.118966,1240181,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4002691748,0,0,4.8031645295,3.0279879907,5.4520236947,4.0102491795,10.149762151,4.2227182799,3.2983902447,3.7115776639,9
2.92675,688086,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4785874998,3.3242127591,6.1592377309,4.0549330007,7.360646464,4.0659983721,2.95881721,2.1706772603,4
3.220697,688087,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5100193601,0,3.2950346767,2.9320754834,6.5352344372,4.0830376644,8.1435065824,5.6298777709,2.9258890326,3.929801617,10
2.657507,717431,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9170860861,2.9718139927,5.2181146804,4.2768052887,9.1558172223,4.5372707283,2.955795611,2.6020222975,4
3.41591,724828,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5856504959,3.1672105511,5.4083203158,4.3903258774,10.7458966,4.9184157652,3.0691783036,3.5575729803,6
3.932198,753616,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3418325814,0,0,0,0,0,0,3.17935239,2.9940009451,6.3150001348,3.9634915079,9.9658042921,4.824062036,3.0475652609,3.5513348445,9
1.155175,753618,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9325860111,4.1574311249,2.9904348598,6.2040964012,4.0837585012,7.6337375206,4.3782347802,2.7940765549,0.1195139336,6
2.199584,753620,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7271270004,0,0,0,0,0,3.9955726526,3.0530536057,5.4772215277,3.9191471035,8.6400297648,4.7733200019,3.0498159977,2.2364645599,7
5.064728,906803,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7537471722,3.0166446094,5.58970471,4.4025031686,7.8804183363,3.5287271651,3.0694430663,3.0653655142,1
0.391735,907170,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.6054433093,5.0635108536,2.9415416484,5.0543566337,4.0900633709,6.4870027833,4.4495276733,2.8986290134,1.33745232,10
4.072437,907314,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.2178037581,6.2178037581,0,0,0,3.8780668646,0,3.9352718573,3.1551040553,5.9380981735,3.8429776126,10.076017659,4.1585101107,3.3158520501,2.5589182349,3
1.169454,908135,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.290078221,3.0099903396,5.5743727388,4.066407361,8.8371716294,4.2414535158,2.8770099757,2.0481096843,2
1.174521,908447,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5832775049,3.0546557316,5.954975638,3.8617881886,10.524235978,4.0955605896,3.0544994437,1.8910081045,2
2.205105,910780,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0458126605,2.9102312808,5.9130738114,4.2593268081,9.9707202776,3.769665116,2.8752378377,1.9630520917,5
1.349229,910941,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0291194529,2.8699619399,5.3688694189,3.9884774045,5.956582172,4.9958212884,2.8420529563,2.0025156648,6
-0.440898,925342,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.3149162214,5.0886920842,2.7943046547,4.992109013,4.9423886138,5.6864406774,3.8229751632,2.9730211377,-0.273795408,8
2.025305,949171,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8014315403,0,3.4338479604,3.0072868139,5.6550519105,4.1595411361,9.3982289452,3.9598531313,3.289320604,3.1351539325,6
3.42554,949172,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1348282251,0,0,0,3.8393944396,3.6222360977,0,3.7905974833,3.2495033772,6.6002168183,3.8541252522,9.1731153408,5.3248494095,3.0231986151,3.1216258234,10
2.039958,949174,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0905755961,0,0,4.2158263514,2.9726929143,5.1853748155,4.3929698596,8.4849765589,3.9105088882,3.0115716678,2.3135455634,9
2.853848,949175,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.3951271192,0,4.2415071253,3.1892171923,5.4747761718,4.1515818123,7.9916395169,4.5785804912,2.8746356601,2.7573751392,7
2.757163,949176,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0098079055,3.000131965,5.388555827,4.0900577916,9.596303887,3.9262933504,3.024543874,1.9131584494,8
1.631359,949177,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0658684474,2.9385217949,4.6172272566,3.8604550152,6.9651664382,3.5479723985,2.9197997475,1.8065699849,7
