IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_788,Fingerprint_785,Fingerprint_784,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_141,PKA_145_CHA,PKA_145_HYD,PKA_158_K,PKA_162,PKA_224_B62,MOT_2D_beta7strand,MOT_2D_beta7strand_EXP,DOM_C2,DOM_EphA2_TM,MUT_AATK_EXP,MUT_ALK,MUT_ANKK1_CSV,MUT_CASK,MUT_CDK13_EXP,MUT_DCLK3_EXP,MUT_EPHA8,MUT_KIT,MUT_PAK5_EXP,MUT_PSKH2_CSV,MUT_SGK1,MUT_SGK1_EXP,MUT_STK32C,MUT_TIE1,CNV_GUCY2C_gain,CNV_PAK1_gain,REC_R_HSA_1181155,REC_R_HSA_1433418_CSV,REC_R_HSA_166082,REC_R_HSA_429698,REC_R_HSA_6800434,PWY_R_HSA_1500931,PWY_R_HSA_164944,PWY_R_HSA_212436_CSV,PWY_R_HSA_3000171_EXP,PWY_R_HSA_391160,PWY_R_HSA_4086400_CSV,PWY_R_HSA_418594_CSV,PWY_R_HSA_6798695,PWY_R_HSA_6798695_EXP,PWY_R_HSA_8953854_CSV,GO_0001570,GO_0001890,GO_0007275_EXP,GO_0007286_CSV,GO_0007399_CSV,GO_0009725,GO_0016321,GO_0016321_EXP,GO_0017148_EXP,GO_0021766_EXP,GO_0021987,GO_0030097_CSV,GO_0030097_EXP,GO_0030968_EXP,GO_0035924_CSV,GO_0038128_EXP,GO_0042490,GO_0042490_EXP,GO_0042493_CSV,GO_0043488_CSV,GO_0043507_EXP,GO_0045944_CSV,GO_0050727_CSV,GO_0051147,GO_0051301,GO_0060999_CSV,GO_0071407_EXP,SFAM_NEK1,FAM_Atypical_EXP,EXP_CSNK2A1,EXP_HASPIN,EXP_FGFR2,EXP_STK31,EXP_CDK6,EXP_TP53RK,EXP_MAP3K9,EXP_EIF2AK3,EXP_NTRK2,EXP_TSSK3,EXP_CDK4,EXP_LMTK2,EXP_MAP2K1,EXP_CDK20,Predicted IC50,Validation
3.872,713899,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0665437312,0,0,0,0,0,0,3.0547343226,0,0,0,0,3.4759703655,0,0,0,0,0.828616,0,0,4.9881669676,7.5303654726,5.141653832,3.7223508289,3.4345593973,7.7891345013,4.7611360515,3.3189227737,5.1128500297,3.0444909473,3.5592344517,8.9422301606,2.9948036844,7.5781184531,5.4622055266,4.1863882273,7
5.372078,724855,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.297295,0,0,0,4.5311976084,0,0,0,0,0,0,0,0,0,0,0,0,3.1305317054,1,3.121661239,0,0,0,0,0,0,1,0,0,0,9.9293741793,8.2446245175,4.0408712689,3.5131272171,4.064410144,6.2939463336,4.7379340433,3.477974855,6.8522143513,2.9950811941,3.4435818487,9.2186022264,3.1131027301,9.1011893335,3.6137558716,4.9995525711,3
4.666033,724872,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.9491678711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4776375784,0,0,0,0,6.8083319657,0.816871,0,0,0,0,0,0,11.717988937,7.5584423942,3.6111268504,2.914443393,3.3215273415,5.7891910029,4.2591740872,3.4908632011,5.9046133804,2.9740498039,3.6402035433,8.7213897656,3.0531462338,9.163596527,4.2969653705,4.4724513755,10
4.336578,753547,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.829656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.353669991,7.7619461633,4.8679990613,2.9434693702,2.686230988,7.0362131206,5.3969234764,3.2942977276,5.3715908379,3.0179430361,3.6677009313,9.7679794077,3.1643421552,9.0949087615,3.9057722435,4.7986457596,3
5.668002,753551,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9844057516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.54485,0,0,0,0,1,3.9844057516,0,0,0,2.9959325481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.620508308,7.3623880596,3.8320404192,3.3261627862,3.0979261375,3.582396144,3.5765946699,3.6481742925,5.7035505006,2.8827637802,3.6610819112,7.8964215784,3.3083162899,7.9752409557,3.3737197787,5.2367302725,10
1.988925,753564,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.9499208876,0,0,0,0,0,0,0.800024,3.330323137,0,0,0,0,0,0.800024,0,0,1,0,0,0,5.2695655429,7.8183940321,3.7383724094,2.9793221846,3.5280045928,4.599783339,4.5437014048,3.2763217495,7.2383949661,3.0068776049,3.797517567,10.01764831,3.0440069966,9.0532185315,3.875928134,3.3262954783,1
4.994184,753565,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.763632,9.5985288937,0,0,0,0,0,0,0,3.499890822,0,0,0,1,0,0,0,0,7.669464882,4.362936435,3.8365277046,3.1888382208,8.581472972,5.5948674124,3.1822715463,5.9326363269,3.4334210925,3.7774966681,9.6861596249,3.0978996009,8.0166310194,3.5037698238,4.9653675024,3
5.278902,753582,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0923005655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5108458548,4.3675806153,3.813183633,3.0923005655,7.7131203686,4.3637326442,3.3495492336,5.152015668,3.1113517548,3.3267412815,10.072731207,3.1462847936,7.3874217321,3.4241773536,5.3778757429,6
5.128012,753588,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8083716527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34724846,0,0,0,0,0,0,0,6.1811854294,7.5032190297,5.0621693699,3.040942092,2.9523133483,7.6460140289,5.2256428029,3.3246367063,5.3721248697,2.964732421,3.494765309,8.931645803,2.9100414801,7.903792681,4.267517581,4.9519976606,10
5.556026,753589,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1734832584,0,0,0,0,0,0,3.3451015127,0,0,0,0,0,0,0,0,0.859149,0,0,0,0,0,0,0,0,0,17.883457858,7.0696080734,3.7340765805,2.9864587626,3.0407183421,5.4700521994,4.0506695421,3.3917718458,6.1170898514,2.9803535859,3.5309574689,8.1164795421,2.8579383929,8.5135038899,4.3136595061,5.0998688835,7
4.596466,753594,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4686118579,0,0,0,0,0,0,0,0,0,0,0,0,5.2249021643,7.3415442212,4.5018319462,3.8687289535,3.0377189087,7.3286035571,4.4405253203,3.2323378383,5.4823868314,3.0296859498,5.1331140542,9.4549658391,3.1123067923,8.7663892371,4.1399376457,4.569775124,4
5.316827,753599,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.711701,0,0,0,0,1,3.2694607246,0,0,0,0,0,0,0,0,0,0,3.8673252757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6373257185,4.1874739556,3.1242023409,3.3159554807,4.1596913566,5.0222838384,3.106082487,5.6997576114,3.0548792833,3.616899012,9.7301741251,3.1423397422,7.3459242152,3.3247307366,5.2439747721,7
3.47397,753604,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5602665325,5.9744112747,3.5266141772,3.199731884,9.416516017,4.5424056753,3.4132384274,4.8776731218,3.0110318207,4.1296792162,9.1379874301,3.291770083,8.6601442678,3.3112576147,3.5687019388,5
3.798216,753605,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.432214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.867996,0,1,0,0.801028,0,0,0,1,1,0,0,0.860666,0,0,0,0,0,0,0,0,0,0,3.0963562979,0,0,0,0,9.7977150113,0.75489,0,0,0,0,0,0,14.333960697,7.9290815737,4.0852355184,3.439457515,3.0753608379,5.1284547404,5.1304017524,3.3395228394,5.9491546211,2.9206473206,3.7597038111,10.063058671,2.9240873155,7.898081805,3.0118728559,4.3440202419,6
4.784631,753607,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01173391,0,0,0,0,0,0,3.3096607857,0,0,0,0,0,0,0,0,0,0,3.01173391,0,0,0,1,0,0,0,23.493736818,7.1599157828,5.1457303882,3.4268515503,2.9852863547,3.3889912069,3.5409856143,3.4430044572,6.0197532981,3.0940051809,3.6036086174,8.5029754973,2.8148480253,8.129964564,3.9752459419,4.7686442703,1
4.567591,753610,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.742595,0,0,0,0,0,0.742595,0,0,0,0,0,0,0,0,0,3.10449489,0.742595,0,0,0,0,0,0,0,0.742595,3.107269418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5554624675,5.4133595135,3.159027965,2.8135195708,7.4321831342,4.9059250654,3.2829107812,5.0795838461,3.0913400364,3.7774153845,10.049198556,3.0324154935,8.371444052,3.7822837547,4.0135984843,6
3.5609,905949,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.4616243238,0,0,0,0,3.1235791638,0,0,3.0572005725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0119407795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6049736602,3.957583058,3.0951395283,3.3522303782,6.7355127192,4.2393572558,3.0131702196,5.9381201961,2.9050247086,3.5919592223,8.5909315292,3.0904334424,8.4521295056,3.3798371649,3.896866009,8
4.692528,905967,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.7986163704,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.040644147,0,0,0,0,0,0,6.6499601977,0,0,0,0,0,4.541840055,0,0,0,0,10.994737198,0,0,0,0,0,0,1,3.2529567985,7.0628577977,3.6450324154,3.3255035349,3.1010161519,6.930320479,4.8754467207,3.7714181631,6.1626803948,3.168150132,3.8656859918,8.1467433833,3.0686533559,9.4961221196,3.8399312158,4.4965312973,5
5.626695,906808,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.5992920625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.103783657,7.4049457598,3.7751058655,2.9670585052,4.0866658118,3.4742073286,4.4088534284,3.3466744585,5.1385475077,2.8872954674,3.4033410487,9.9876907962,3.015781268,8.4415306312,3.661138708,5.0754040614,8
5.025898,908460,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7951937261,0,0,0,0,0,1,5.6961528181,0,0,0,1,0,0,0,0,1,0,0,0,2.944635646,0,0,0.823816,1,3.7951937261,0,0,0,0,0,0,0,0,0,0,2.7157718911,0,0,0,0,0,5.9917016956,0,0,0,0,0,0,0,0,1,0,0,0,12.660614722,6.3633623816,4.1586001039,2.9438426098,5.0660451656,6.4992432824,4.4441392017,4.1483254717,6.4850833361,2.9388151483,3.7020887497,9.0008296481,2.9458803807,8.7361480704,3.203855075,4.9402712366,9
4.766084,908465,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7045768034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.140322559,0,0.698085,0,1,0,0,0,0,8.2835785767,3.2532662996,3.2541711459,3.4088990683,6.6633236937,5.3601274185,3.6364050982,6.3775163217,3.6476965282,3.8550660167,8.9840892302,2.9479971203,8.9676937377,3.5896986347,4.3873931289,9
4.128894,908467,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0908501958,0,0,0,1,5.0049277215,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.644652266,0,0,1,0,0.822062,0,0,29.946305717,7.3179115113,5.500058373,3.0590921442,3.2120123288,3.6524090971,5.3401978143,3.4349470887,5.3503721813,2.9421474388,3.5961322743,9.4410743112,2.9555714987,8.6158960988,3.5753479976,4.6053476955,1
3.99951,908468,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.800006,1.637981,0,0,0,0,0,3.4324757729,0,0,0,1,9.2521205316,0,2.9795410325,0,0,0,0,0,0,0,0,0,0,5.041907277,0.772509,0,0,0,0,0,0,14.260332002,7.9920542227,3.9612482737,3.1556481753,3.5005748992,3.7098898169,4.5191362165,3.4695117858,4.6462554066,3.1256739838,4.1033723063,9.3750408717,3.383898046,8.8069749349,4.0765308934,4.7626636716,2
5.3583,908469,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.800155,0,0,0,3.2216253054,0,0,0,0,0,0,6.2175697277,0,0,0,0,5.6883440826,0,0,0,1,0,0,0,20.281565815,7.438661314,4.9313421979,2.9465056646,3.0817967522,5.4794968095,4.4542694496,3.3308842314,5.4209417355,2.8601043617,3.4981763947,9.7124708865,3.0626663671,8.2198035018,3.1960863944,5.1693958428,7
5.286009,908473,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.864159,0,0,0,0,1,2.9157138618,0,0,0,3.2343835681,0,0.714522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18.081050806,6.3868894991,3.8335230933,3.3113428147,3.7927395598,7.9243463816,5.917080135,3.2626949342,4.5995784336,2.9679590795,3.9569658225,8.5524004601,2.9241501548,9.2226309325,3.3490627722,4.7029160649,5
3.465148,908483,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.465187431,0,0,0,0,0,3.8893348731,0,0,0,0,0,0,0,0,0,0,0,3.6325371646,0,0,0,1,0,0,0,15.789801548,7.9440505259,4.2396914381,4.0266023158,2.8828576731,7.9561270845,4.6806463177,3.5324582501,4.8274937587,2.9505611265,3.6147103972,9.0602389977,3.3853077359,8.2345276567,3.404941681,4.3266884814,6
4.653303,909779,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826469,3.3074567286,0,0,0,0,0,0,0,0,0,0,0,0,12.000859168,7.4573688484,4.6310338962,3.1236264771,3.2767314806,6.9407025825,3.4239317037,3.3609692049,5.3657341846,3.006028948,3.6792535551,9.2592387793,3.0874237841,8.3125887768,3.40012141,4.3059350761,1
5.075005,910692,1025,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.9327876299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.168014797,6.6309098349,3.7162731179,3.2673122817,3.4770835213,7.5712202576,4.1891814777,3.4719097003,6.0565156577,2.9405378159,3.522249699,10.258974902,2.8772320296,8.5680413595,2.9117497901,4.4863117915,3
