IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_788,Fingerprint_784,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_176,PKA_176_ASA,PKA_267_B62,PKA_44,PKA_44_CHA,PKA_44_ENG,PKA_44_EXP,PKA_52_R,PKA_59_E,PKA_89_ENG,PKA_89_P_CSV,DOM_FAT,DOM_F_actin_bind,DOM_F_actin_bind_EXP,MUT_CDK1_EXP,MUT_MYO3A,MUT_MYO3A_EXP,MUT_PAK5,MUT_RET,MUT_STK19,MUT_TYRO3_EXP,CNV_SMG1_loss,REC_R_HSA_374696_EXP,REC_R_HSA_416320,REC_R_HSA_428531,REC_R_HSA_5672950_EXP,REC_R_HSA_8874078,PWY_R_HSA_195258_CSV,PWY_R_HSA_373755_CSV,PWY_R_HSA_442717,PWY_R_HSA_5675221,PWY_R_HSA_75035_EXP,GO_0001893_EXP,GO_0006281,GO_0007010_EXP,GO_0007030,GO_0010634,GO_0016049,GO_0019933,GO_0030036,GO_0030216_EXP,GO_0030238,GO_0043154,GO_0043154_EXP,GO_0048666,GO_0048666_EXP,GO_0050771,GO_0061178,GO_0061178_EXP,GO_0071902_CSV,SFAM_DDR_EXP,EXP_TAOK3,EXP_FAM20A,EXP_BRDT,EXP_STK16,EXP_INSRR,EXP_PAK3,EXP_LRRK2,EXP_FAM198B,EXP_LMTK3,EXP_MAP2K1,EXP_TBK1,EXP_PRKY,EXP_CAMK2D,Predicted IC50,Validation
2.079553,753596,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,1,0,0.807021,1,2,0,0,0,6.3791198831,0,0,0,1,2,0,1,0,0,0,0,1,1,3.2247061196,0,0,6.3667249805,3.702485248,2.9957976654,5.9352159326,2.7791614009,3.1720971648,6.1703961303,3.1622779755,3.4132018892,8.0643731056,8.3493712138,3.0701248118,4.1359245241,2.5182346467,9
4.03632,905955,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9064791716,3.0194321487,3.0794714486,5.3016956496,2.8237391229,3.5220500982,5.2765045926,3.4046025709,3.2524294771,7.697229219,7.2194177509,3.8372896324,4.7436687975,4.1627952733,8
2.570323,905974,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3.3437593215,0,0,0,0,0,0,1,9.1339204618,0,0,7.0107703715,2.8982673111,3.1179858022,6.6223905422,2.5127740396,3.1191290066,3.3309313966,2.7353367807,3.3837777339,8.1375909542,7.8886902925,3.1182632275,6.3735193297,2.3967519059,2
2.119312,905977,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,0,1,0,0,1,5.3686779337,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.7921021381,2.9410140667,3.3440903242,6.6760292477,2.5918229503,4.4552397794,5.2436850178,5.0766901793,3.2733988365,8.0447405356,7.2448051127,2.9720506641,4.1345933566,2.4965813091,9
4.545034,906813,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5053015192,2.9898784833,3.4626093119,6.8184411853,2.7145871782,3.4646202834,4.1012066209,3.8888078404,3.308496063,8.2852633516,7.6008496671,5.080254633,4.6730891924,3.1576767918,9
3.738354,906841,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1705925683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.7671025205,2.8520176879,3.0622812835,6.0677179038,2.6842554739,3.2479554232,2.9319600845,2.9121398858,3.4424350511,9.2300749304,7.6333103711,2.9837167829,5.1389451953,3.1971870344,1
1.753501,907067,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0815847826,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0193431311,4.6142121153,3.192433314,6.9041002491,2.7528128856,3.3878831034,5.0636460195,5.8518622491,3.0125808325,7.6290229867,8.1195231847,4.4484157091,5.3577050227,2.3551107822,4
1.50713,907172,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.9858149746,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4305778369,3.401768297,3.2336626161,6.1317031908,2.749263709,3.2130140399,3.0863641087,2.8660087199,2.9513083917,8.6459223802,7.4819469262,3.044144366,6.1611277545,2.5819892473,3
1.515127,909713,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1480903234,2.9943320224,3.1788993323,6.8625699925,2.6562651888,3.0288453739,3.678637588,2.9111362738,3.111957739,7.9534917715,8.2461121511,2.9479518084,5.2082461286,2.3399568842,10
2.226692,909723,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9890794017,0,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6560141259,2.8977386149,2.9019421786,6.3760563725,2.8864391958,3.2013225357,3.020473669,3.1306038974,3.0841577275,8.430036305,8.2267019208,4.233818799,6.3314217803,2.8505928166,2
2.684644,910697,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6673815469,2.8446799855,3.011024581,6.611937614,2.646966106,2.9766551523,3.0863629799,3.0950585302,3.7762447634,9.1290051413,8.0884425289,3.1245490148,5.4941446307,2.8556854951,1
1.181396,910921,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.859764528,4.7066039441,3.1587881037,6.8081987162,2.7715080451,4.2769276044,5.1169364013,7.2524885505,3.0972633941,8.1908163664,8.1360057695,3.1778846926,5.5538107885,2.0713416446,7
2.157182,910932,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882925,0,6.4449106786,2.8871692185,2.8805661876,6.323518746,2.9635264419,3.397689295,3.4991726477,2.8911657113,3.4039820068,7.9223913487,8.4248898665,3.3009136756,5.9785992579,2.8904012323,4
1.952338,925339,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,0,1,0,0,0,4.4150081829,0,0,1,0,1,0,1,0,0,1,3.2382828665,0,0,0,0,0,7.8569441056,3.062479867,3.0825653738,6.5520872733,2.9854908346,3.8564667024,4.9016778651,6.2433545558,3.4074805429,7.9596398394,7.3726377259,3.1535284156,4.5364269217,2.9479675137,10
2.694563,971777,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,2,0,0,1,0,0,0,0,0,0,8.2489740922,0,1,6.6708432221,0,0,0,0,0,0.7561,0,6.8559290042,2.8759289153,3.1153607494,7.0680068856,2.7874092414,4.2945683094,3.4498238218,7.6137703838,3.2293510547,8.2489740922,7.7647070682,3.1697520142,4.4456227649,3.1076521721,7
3.286004,687448,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.4616952277,0,0,5.8129981607,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2995533427,3.0246092431,2.9447520849,5.1066096864,2.8938735493,3.0151103778,6.2605757922,5.4944186164,3.4466902601,7.6775993491,8.0636531799,3.384541566,5.428577798,3.2611843066,6
3.786371,753546,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6.4473537445,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,6.0618024111,2.9947934633,3.0622456647,6.4880234608,2.9887273027,3.4348196265,4.0452832413,5.5082897036,3.1998299004,7.84559855,8.335966925,3.4288712811,4.3197374658,3.7782213075,4
2.641844,753579,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8167902561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7731654736,2.9306829853,2.9262743824,5.5640534114,2.9433671796,4.320105229,5.3311279328,6.3061378533,3.226163538,7.0071800025,7.4633926649,2.9615491749,5.4976556021,4.153638539,4
3.408554,753596,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,1,0,0.807021,1,2,0,0,0,6.3791198831,0,0,0,1,2,0,1,0,0,0,0,1,1,3.2247061196,0,0,6.3667249805,3.702485248,2.9957976654,5.9352159326,2.7791614009,3.1720971648,6.1703961303,3.1622779755,3.4132018892,8.0643731056,8.3493712138,3.0701248118,4.1359245241,3.2348853941,8
3.152591,905955,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9064791716,3.0194321487,3.0794714486,5.3016956496,2.8237391229,3.5220500982,5.2765045926,3.4046025709,3.2524294771,7.697229219,7.2194177509,3.8372896324,4.7436687975,3.1397584364,3
2.816466,905974,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3.3437593215,0,0,0,0,0,0,1,9.1339204618,0,0,7.0107703715,2.8982673111,3.1179858022,6.6223905422,2.5127740396,3.1191290066,3.3309313966,2.7353367807,3.3837777339,8.1375909542,7.8886902925,3.1182632275,6.3735193297,2.2675182869,7
3.802996,905977,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,0,1,0,0,1,5.3686779337,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.7921021381,2.9410140667,3.3440903242,6.6760292477,2.5918229503,4.4552397794,5.2436850178,5.0766901793,3.2733988365,8.0447405356,7.2448051127,2.9720506641,4.1345933566,3.4495067404,6
2.287924,906813,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5053015192,2.9898784833,3.4626093119,6.8184411853,2.7145871782,3.4646202834,4.1012066209,3.8888078404,3.308496063,8.2852633516,7.6008496671,5.080254633,4.6730891924,2.4840122176,3
3.366852,906841,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1705925683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.7671025205,2.8520176879,3.0622812835,6.0677179038,2.6842554739,3.2479554232,2.9319600845,2.9121398858,3.4424350511,9.2300749304,7.6333103711,2.9837167829,5.1389451953,3.3382524098,9
1.736758,907067,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0815847826,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0193431311,4.6142121153,3.192433314,6.9041002491,2.7528128856,3.3878831034,5.0636460195,5.8518622491,3.0125808325,7.6290229867,8.1195231847,4.4484157091,5.3577050227,2.0880480727,5
2.773033,907172,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.9858149746,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4305778369,3.401768297,3.2336626161,6.1317031908,2.749263709,3.2130140399,3.0863641087,2.8660087199,2.9513083917,8.6459223802,7.4819469262,3.044144366,6.1611277545,2.6427463128,2
3.933043,909713,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1480903234,2.9943320224,3.1788993323,6.8625699925,2.6562651888,3.0288453739,3.678637588,2.9111362738,3.111957739,7.9534917715,8.2461121511,2.9479518084,5.2082461286,3.0983943579,8
3.098963,909723,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9890794017,0,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6560141259,2.8977386149,2.9019421786,6.3760563725,2.8864391958,3.2013225357,3.020473669,3.1306038974,3.0841577275,8.430036305,8.2267019208,4.233818799,6.3314217803,3.358344573,1
3.488497,910697,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6673815469,2.8446799855,3.011024581,6.611937614,2.646966106,2.9766551523,3.0863629799,3.0950585302,3.7762447634,9.1290051413,8.0884425289,3.1245490148,5.4941446307,3.654213844,2
1.886937,910921,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.859764528,4.7066039441,3.1587881037,6.8081987162,2.7715080451,4.2769276044,5.1169364013,7.2524885505,3.0972633941,8.1908163664,8.1360057695,3.1778846926,5.5538107885,2.0381770922,4
3.265495,910932,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882925,0,6.4449106786,2.8871692185,2.8805661876,6.323518746,2.9635264419,3.397689295,3.4991726477,2.8911657113,3.4039820068,7.9223913487,8.4248898665,3.3009136756,5.9785992579,3.0355943486,10
3.109853,925339,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,0,1,0,0,0,4.4150081829,0,0,1,0,1,0,1,0,0,1,3.2382828665,0,0,0,0,0,7.8569441056,3.062479867,3.0825653738,6.5520872733,2.9854908346,3.8564667024,4.9016778651,6.2433545558,3.4074805429,7.9596398394,7.3726377259,3.1535284156,4.5364269217,2.9852390685,4
3.592205,971777,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,2,0,0,1,0,0,0,0,0,0,8.2489740922,0,1,6.6708432221,0,0,0,0,0,0.7561,0,6.8559290042,2.8759289153,3.1153607494,7.0680068856,2.7874092414,4.2945683094,3.4498238218,7.6137703838,3.2293510547,8.2489740922,7.7647070682,3.1697520142,4.4456227649,3.8433430471,4
-3.049866,687448,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.4616952277,0,0,5.8129981607,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2995533427,3.0246092431,2.9447520849,5.1066096864,2.8938735493,3.0151103778,6.2605757922,5.4944186164,3.4466902601,7.6775993491,8.0636531799,3.384541566,5.428577798,-2.160213524,8
-1.929287,753546,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6.4473537445,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,6.0618024111,2.9947934633,3.0622456647,6.4880234608,2.9887273027,3.4348196265,4.0452832413,5.5082897036,3.1998299004,7.84559855,8.335966925,3.4288712811,4.3197374658,-0.663668466,5
