IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_788,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_672,Fingerprint_669,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,MOT_3D_RegulatorySpine_CSV,MUT_GUCY2C,REC_R_HSA_194922,REC_R_HSA_3928602,REC_R_HSA_5672965_CSV,PWY_R_HSA_512988_EXP,GO_0007266,GO_0007346_EXP,GO_0010468_CSV,GO_0016477_CSV,GO_0023014_EXP,GO_0030182,GO_0048008,FAM_CK1,EXP_ADCK2,EXP_ERN2,EXP_RYK,EXP_FGR,EXP_NIM1K,Predicted IC50,Validation
-3.925228,909716,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,-0.792052303,6
-1.106067,909720,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,-0.817209174,2
-1.497257,909732,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,-0.38047888,8
4.14448,909754,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,3.2731766281,10
-0.546909,909759,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,-1.463125047,10
-0.574767,925343,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,0.4662571933,6
-1.403411,971773,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,-1.192976394,8
0.565162,971774,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.807544,0,1,1,0,0,0,0,0,0.726215,0,1,1,1,3.8868666925,3.5884438781,8.4241809803,3.2089425065,2.9516122769,0.5390018329,8
-1.800799,1240166,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,-1.049344175,3
-1.031877,1240210,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,-0.819547296,9
-2.53371,1240215,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,-0.873961252,10
-1.791077,1299061,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4507854382,3.687780998,9.4284120491,3.2350100157,3.0416250543,-0.840232046,8
2.450784,907298,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,2.0692468538,8
1.584438,908127,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,2.1344044494,1
0.869166,909716,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,2.1359933833,9
0.990178,909720,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,1.0650743361,5
2.737219,909732,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,2.1157570713,3
4.661734,909754,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,4.9544978661,9
3.300962,909759,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,1.7271075485,7
0.640488,925343,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,1.9167418827,8
2.205914,971773,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,2.1114157921,6
3.449115,971774,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.807544,0,1,1,0,0,0,0,0,0.726215,0,1,1,1,3.8868666925,3.5884438781,8.4241809803,3.2089425065,2.9516122769,2.1489770941,2
1.226787,1240166,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,0.8561854787,7
2.633337,1240210,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,2.1177344926,7
1.860217,1240215,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,1.8387917036,10
1.862836,1299061,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4507854382,3.687780998,9.4284120491,3.2350100157,3.0416250543,2.1372577323,5
-2.044356,907298,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,-1.633365991,5
-0.099828,908127,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,-0.792855698,9
-1.752553,909716,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,0.088625855,1
-3.518447,909720,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,-2.152127076,4
-1.057606,909732,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,-1.028903951,7
0.04998,909754,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,1.3997940062,9
-3.02049,909759,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,-2.496951448,1
-1.447141,925343,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,-2.205924223,1
-1.840244,971773,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,-0.67331265,6
0.998859,971774,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.807544,0,1,1,0,0,0,0,0,0.726215,0,1,1,1,3.8868666925,3.5884438781,8.4241809803,3.2089425065,2.9516122769,0.9463092321,10
-0.151037,1240166,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,-0.955677301,3
0.523457,1240210,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,-0.012881578,10
-2.301715,1240215,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,-1.55622295,4
-1.366621,1299061,1024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4507854382,3.687780998,9.4284120491,3.2350100157,3.0416250543,-0.739196584,5
2.242792,907298,1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,3.6049713226,3
4.908188,909716,1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,4.7956946848,7
4.369444,909732,1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,3.5506966888,9
3.210905,909754,1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,5.3092199788,3
3.200704,909759,1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,2.9208954187,10
5.009043,925343,1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,3.8105169504,3
4.265362,971773,1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,5.1146806481,3
5.287212,971774,1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807544,0,1,1,0,0,0,0,0,0.726215,0,1,1,1,3.8868666925,3.5884438781,8.4241809803,3.2089425065,2.9516122769,4.5162593518,4
4.437611,1240166,1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,4.0000372369,4
4.160704,1240210,1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,4.3936556538,8
5.277864,1299061,1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4507854382,3.687780998,9.4284120491,3.2350100157,3.0416250543,4.1671054988,6
1.265197,907298,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,1.6634346339,9
2.856598,908127,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,3.2101487135,4
2.659424,909716,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,2.6636157656,2
1.939961,909720,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,2.322411332,1
2.628961,909732,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,2.6296177186,6
4.472405,909754,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,4.2304809841,8
2.654798,909759,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,2.509823924,8
2.374411,925343,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,2.6870127354,3
2.682304,971773,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,2.1352003906,8
3.151578,971774,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.807544,0,1,1,0,0,0,0,0,0.726215,0,1,1,1,3.8868666925,3.5884438781,8.4241809803,3.2089425065,2.9516122769,3.523382279,10
2.633323,1240166,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,3.0995966006,8
2.244724,1240210,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,2.2298615226,7
3.179709,1240215,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,2.7933585819,9
3.623651,1299061,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4507854382,3.687780998,9.4284120491,3.2350100157,3.0416250543,2.0725148797,1
0.243529,907298,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,2.0995246671,6
2.847573,908127,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,3.1438359248,10
2.625817,909716,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,2.5610684369,6
0.900617,909720,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,2.0754794279,8
2.062761,909732,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,2.3455969429,5
4.668855,909754,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,4.7674234413,7
3.300962,909759,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,2.913128683,5
3.641199,925343,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,2.6568764964,5
2.478896,971773,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,0.9885998783,5
2.69448,971774,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.807544,0,1,1,0,0,0,0,0,0.726215,0,1,1,1,3.8868666925,3.5884438781,8.4241809803,3.2089425065,2.9516122769,3.0636916436,7
